gene	contrast	log2fc	p_value	significant
CASPL2A2	short term heat stress vs control in root	-0.8	0.348285720948235	False
CASPL2A2	prolonged cold temperature regimen vs control in root	0.8	0.429913407453161	False
CASPL2A2	prolonged salt treatment vs control in stem xylem	1.6	0.101056391427534	False
CASPL2A2	prolonged heat stress vs control in vascular leaf	-3.5	1.39585504685561e-12	True
CASPL2A2	prolonged salt treatment vs control in vascular leaf	-4.8	2.25385364998671e-13	True
CASPL2A2	short term cold temperature regimen vs control in vascular leaf	-0.1	0.855179064538696	False
CASPL2A2	short term heat stress vs control in vascular leaf	-3.4	1.07098607210743e-11	True
CASPL2A2	short term salt treatment vs control in vascular leaf	-2.0	5.3318904009911e-07	True
CASPL2A2	prolonged cold temperature regimen vs control in vascular leaf	0.5	0.314938963862498	False
CASPL2A2	prolonged drought environment vs control in vascular leaf	-1.7	8.62143674639377e-06	True
CASPL2B2	prolonged heat stress vs control in root	0.4	0.199145288563796	False
CASPL2B2	prolonged salt treatment vs control in root	0.1	0.845284589489818	False
CASPL2B2	short term cold temperature regimen vs control in root	-0.4	0.392754614266097	False
CASPL2B2	short term drought environment vs control in root	1.1	0.000115235623484361	True
CASPL2B2	short term heat stress vs control in root	0.1	0.767708618094377	False
CASPL2B2	short term salt treatment vs control in root	-0.7	0.103664907652639	False
CASPL2B2	prolonged cold temperature regimen vs control in root	0.6	0.149883153379984	False
CASPL2B2	prolonged drought environment vs control in root	0.8	0.00650120828936075	False
CASPL2B2	prolonged heat stress vs control in stem xylem	-0.4	0.114321092023008	False
CASPL2B2	prolonged salt treatment vs control in stem xylem	-0.2	0.398565197116076	False
CASPL2B2	short term cold temperature regimen vs control in stem xylem	-0.3	0.399450891750434	False
CASPL2B2	short term drought environment vs control in stem xylem	0.2	0.523555226931815	False
CASPL2B2	short term heat stress vs control in stem xylem	-0.8	0.00731522528501839	False
CASPL2B2	short term salt treatment vs control in stem xylem	-0.4	0.330606977981052	False
CASPL2B2	prolonged cold temperature regimen vs control in stem xylem	1.1	9.12428004222355e-08	True
CASPL2B2	prolonged drought environment vs control in stem xylem	-0.9	0.144504115841921	False
CASPL2B2	prolonged heat stress vs control in vascular leaf	-1.1	0.0730044925461222	False
CASPL2B2	prolonged salt treatment vs control in vascular leaf	-3.0	0.000138048533755068	True
CASPL2B2	short term cold temperature regimen vs control in vascular leaf	-1.0	0.160554099345194	False
CASPL2B2	short term heat stress vs control in vascular leaf	-1.5	0.0210545748781577	True
CASPL2B2	short term salt treatment vs control in vascular leaf	-1.1	0.0735122084696341	False
CASPL2B2	prolonged cold temperature regimen vs control in vascular leaf	-0.2	0.817840030296557	False
CASPL2B2	prolonged drought environment vs control in vascular leaf	-2.0	0.00172952708767564	True
CASPL2C1	prolonged heat stress vs control in root	-0.3	0.7660474498439	False
CASPL2C1	prolonged salt treatment vs control in root	-0.6	0.459514191851902	False
CASPL2C1	short term cold temperature regimen vs control in root	-0.1	0.95243269637812	False
CASPL2C1	short term drought environment vs control in root	0.1	0.887534988414249	False
CASPL2C1	short term heat stress vs control in root	-0.4	0.714617564765801	False
CASPL2C1	short term salt treatment vs control in root	-0.4	0.68476313313838	False
CASPL2C1	prolonged cold temperature regimen vs control in root	-0.9	0.34072766212941	False
CASPL2C1	prolonged drought environment vs control in root	-0.6	0.536077368376881	False
CASPL2C1	prolonged heat stress vs control in vascular leaf	-2.6	4.07459368274948e-08	True
CASPL2C1	prolonged salt treatment vs control in vascular leaf	-5.0	6.49232705871541e-11	True
CASPL2C1	short term cold temperature regimen vs control in vascular leaf	-1.4	0.00316027460177785	True
CASPL2C1	short term heat stress vs control in vascular leaf	-2.0	4.13909332172196e-06	True
CASPL2C1	short term salt treatment vs control in vascular leaf	-1.5	0.000285150735683605	True
CASPL2C1	prolonged cold temperature regimen vs control in vascular leaf	-0.2	0.694256448835117	False
CASPL2C1	prolonged drought environment vs control in vascular leaf	-1.6	0.00181909439595904	True
CASPL3A1	prolonged heat stress vs control in root	-0.9	0.125801280152028	False
CASPL3A1	prolonged salt treatment vs control in root	-0.4	0.454330187645803	False
CASPL3A1	short term cold temperature regimen vs control in root	0.6	0.312853094967613	False
CASPL3A1	short term drought environment vs control in root	-0.5	0.449390254499973	False
CASPL3A1	short term heat stress vs control in root	-0.4	0.502651076793478	False
CASPL3A1	short term salt treatment vs control in root	-0.4	0.570946570979229	False
CASPL3A1	prolonged cold temperature regimen vs control in root	2.1	8.20066697356367e-09	True
CASPL3A1	prolonged drought environment vs control in root	-0.5	0.428385164542031	False
CASPL3A1	prolonged heat stress vs control in stem xylem	-0.1	0.902331134109623	False
CASPL3A1	prolonged salt treatment vs control in stem xylem	-0.1	0.935532635688665	False
CASPL3A1	short term cold temperature regimen vs control in stem xylem	0.0	0.970289047472676	False
CASPL3A1	short term drought environment vs control in stem xylem	-0.8	0.199826801132867	False
CASPL3A1	short term heat stress vs control in stem xylem	0.4	0.56630087431138	False
CASPL3A1	short term salt treatment vs control in stem xylem	0.2	0.759793900801926	False
CASPL3A1	prolonged cold temperature regimen vs control in stem xylem	0.5	0.339957231096626	False
CASPL3A1	prolonged drought environment vs control in stem xylem	-2.1	0.00664621180196848	True
CASPL3A1	prolonged heat stress vs control in vascular leaf	1.2	0.291789115085656	False
CASPL3A1	short term heat stress vs control in vascular leaf	0.6	0.613051214868676	False
CASPL3A2	prolonged heat stress vs control in root	-0.6	0.0128340747283889	False
CASPL3A2	prolonged salt treatment vs control in root	-0.1	0.855933433985251	False
CASPL3A2	short term cold temperature regimen vs control in root	-0.3	0.362059232083097	False
CASPL3A2	short term drought environment vs control in root	-0.4	0.156182294713298	False
CASPL3A2	short term heat stress vs control in root	-0.3	0.240565061784305	False
CASPL3A2	short term salt treatment vs control in root	1.2	3.17520498932755e-08	True
CASPL3A2	prolonged cold temperature regimen vs control in root	1.2	1.67557006487349e-10	True
CASPL3A2	prolonged drought environment vs control in root	-0.1	0.811334631696394	False
CASPL3A2	prolonged heat stress vs control in stem xylem	0.0	0.997844124683547	False
CASPL3A2	prolonged salt treatment vs control in stem xylem	1.7	3.83569562195274e-05	True
CASPL3A2	short term cold temperature regimen vs control in stem xylem	0.4	0.602478527772115	False
CASPL3A2	short term drought environment vs control in stem xylem	-0.1	0.943729020721288	False
CASPL3A2	short term heat stress vs control in stem xylem	0.2	0.839142080369369	False
CASPL3A2	short term salt treatment vs control in stem xylem	0.4	0.612975740723305	False
CASPL3A2	prolonged cold temperature regimen vs control in stem xylem	0.3	0.66391284175026	False
CASPL3A2	prolonged drought environment vs control in stem xylem	1.2	0.134613956415156	False
CASPL3A2	prolonged heat stress vs control in vascular leaf	-0.4	0.741550965241526	False
CASPL3A2	prolonged salt treatment vs control in vascular leaf	0.4	0.768820607076105	False
CASPL3A2	short term heat stress vs control in vascular leaf	-0.3	0.813504699076388	False
CASPL3A2	short term salt treatment vs control in vascular leaf	0.2	0.873218708795787	False
CASPL3A2	prolonged drought environment vs control in vascular leaf	0.6	0.623792983281951	False
CASPL4C1	prolonged heat stress vs control in root	0.9	0.0514830691410896	False
CASPL4C1	prolonged salt treatment vs control in root	1.8	1.2653587380046e-06	True
CASPL4C1	short term cold temperature regimen vs control in root	0.4	0.561760843980638	False
CASPL4C1	short term drought environment vs control in root	1.9	3.36866969177305e-05	True
CASPL4C1	short term heat stress vs control in root	1.6	3.30389399834897e-05	True
CASPL4C1	short term salt treatment vs control in root	1.9	1.93785052037662e-06	True
CASPL4C1	prolonged cold temperature regimen vs control in root	0.6	0.238031609605653	False
CASPL4C1	prolonged drought environment vs control in root	1.0	0.0152963979534354	True
CASPL4C1	prolonged heat stress vs control in stem xylem	1.6	1.62470326389121e-05	True
CASPL4C1	prolonged salt treatment vs control in stem xylem	1.1	0.0111877717542281	True
CASPL4C1	short term cold temperature regimen vs control in stem xylem	-0.1	0.891333504918472	False
CASPL4C1	short term drought environment vs control in stem xylem	2.0	2.48408776770609e-10	True
CASPL4C1	short term heat stress vs control in stem xylem	2.1	9.49479633751206e-10	True
CASPL4C1	short term salt treatment vs control in stem xylem	0.3	0.587841987165404	False
CASPL4C1	prolonged cold temperature regimen vs control in stem xylem	-0.7	0.243721180025119	False
CASPL4C1	prolonged drought environment vs control in stem xylem	3.0	2.14384149068742e-14	True
CASPL4C1	prolonged heat stress vs control in vascular leaf	-0.8	0.0251978298337396	False
CASPL4C1	prolonged salt treatment vs control in vascular leaf	0.5	0.112418727740473	False
CASPL4C1	short term cold temperature regimen vs control in vascular leaf	-2.3	3.76675977471513e-06	True
CASPL4C1	short term heat stress vs control in vascular leaf	-0.8	0.0185858632685012	False
CASPL4C1	short term salt treatment vs control in vascular leaf	1.0	0.000620330441713759	True
CASPL4C1	prolonged cold temperature regimen vs control in vascular leaf	-1.8	0.000106627199702356	True
CASPL4C1	prolonged drought environment vs control in vascular leaf	-0.3	0.463849843281012	False
CASPL4C2	prolonged heat stress vs control in root	-0.3	0.449457160371268	False
CASPL4C2	prolonged salt treatment vs control in root	1.0	8.72966114689695e-05	True
CASPL4C2	short term cold temperature regimen vs control in root	0.2	0.735495857455688	False
CASPL4C2	short term drought environment vs control in root	0.5	0.142724362246577	False
CASPL4C2	short term heat stress vs control in root	0.7	0.0109337909042897	False
CASPL4C2	short term salt treatment vs control in root	0.6	0.0594801052912373	False
CASPL4C2	prolonged cold temperature regimen vs control in root	0.2	0.510632097541324	False
CASPL4C2	prolonged drought environment vs control in root	-0.5	0.134638486070997	False
CASPL4C2	prolonged heat stress vs control in stem xylem	1.1	0.00632910802915541	True
CASPL4C2	prolonged salt treatment vs control in stem xylem	1.3	0.000435615676922073	True
CASPL4C2	short term cold temperature regimen vs control in stem xylem	-0.6	0.289514288432815	False
CASPL4C2	short term drought environment vs control in stem xylem	-0.3	0.692881115272169	False
CASPL4C2	short term heat stress vs control in stem xylem	-0.2	0.73121704473618	False
CASPL4C2	short term salt treatment vs control in stem xylem	0.1	0.849189160992012	False
CASPL4C2	prolonged cold temperature regimen vs control in stem xylem	-0.7	0.214883441969394	False
CASPL4C2	prolonged drought environment vs control in stem xylem	0.4	0.568827861867803	False
CASPL4C2	prolonged heat stress vs control in vascular leaf	1.7	0.00443688479148612	True
CASPL4C2	prolonged salt treatment vs control in vascular leaf	0.0	0.971044585748775	False
CASPL4C2	short term cold temperature regimen vs control in vascular leaf	0.1	0.911549449540502	False
CASPL4C2	short term heat stress vs control in vascular leaf	1.6	0.0105567919780614	True
CASPL4C2	short term salt treatment vs control in vascular leaf	0.4	0.656979797476271	False
CASPL4C2	prolonged cold temperature regimen vs control in vascular leaf	-0.1	0.899467687653198	False
CASPL4C2	prolonged drought environment vs control in vascular leaf	-0.1	0.963796463853097	False
CASPL4D1	prolonged heat stress vs control in root	-1.8	0.0205446469483322	True
CASPL4D1	prolonged salt treatment vs control in root	-1.8	0.00755590376265193	True
CASPL4D1	short term cold temperature regimen vs control in root	-0.7	0.411206162794189	False
CASPL4D1	short term drought environment vs control in root	-2.1	0.00378429788836175	True
CASPL4D1	short term heat stress vs control in root	-1.8	0.020419383400569	True
CASPL4D1	short term salt treatment vs control in root	-0.6	0.389257344955907	False
CASPL4D1	prolonged cold temperature regimen vs control in root	-2.0	0.0116526343965305	True
CASPL4D1	prolonged drought environment vs control in root	-1.3	0.0796968093696954	False
CASPL4D1	short term drought environment vs control in stem xylem	1.6	0.0109215553936899	True
CASPL4D1	prolonged drought environment vs control in stem xylem	5.1	1.60323369261144e-05	True
CASPL4D1	prolonged heat stress vs control in vascular leaf	1.3	0.210393182887896	False
CASPL4D1	prolonged salt treatment vs control in vascular leaf	1.9	0.249730866392501	False
CASPL4D1	short term salt treatment vs control in vascular leaf	1.1	0.157903417923283	False
