gene_file	annotation_index	method	term_id	term_label	evidence_type	original_reference_id	action	negated	qualifier	isoform
genes/ANOGA/DNAAF1/DNAAF1-ai-review.yaml	6	IBA	GO:0005930	axoneme	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/ANOGA/GPRgr22/GPRgr22-ai-review.yaml	1	IBA	GO:0004984	olfactory receptor activity	IBA	GO_REF:0000033	MODIFY	False		
genes/ANOGA/GPRgr22/GPRgr22-ai-review.yaml	2	IBA	GO:0030424	axon	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/ANOGA/GPRgr22/GPRgr22-ai-review.yaml	3	IBA	GO:0030425	dendrite	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/GPRgr22/GPRgr22-ai-review.yaml	4	IBA	GO:0043025	neuronal cell body	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/ANOGA/NPAC/NPAC-ai-review.yaml	1	IBA	GO:0003677	DNA binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/ANOGA/NPAC/NPAC-ai-review.yaml	3	IBA	GO:0031491	nucleosome binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/ANOGA/NPAC/NPAC-ai-review.yaml	6	IBA	GO:0140673	transcription elongation-coupled chromatin remodeling	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/ANOGA/NPAC/NPAC-ai-review.yaml	7	IBA	GO:0000785	chromatin	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	1	IBA	GO:0005615	extracellular space	IBA	GO_REF:0000033	MODIFY	False		
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	2	IBA	GO:0006955	immune response	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	3	IBA	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	4	IBA	GO:0016019	peptidoglycan immune receptor activity	IBA	GO_REF:0000033	MODIFY	False		
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	5	IBA	GO:0050830	defense response to Gram-positive bacterium	IBA	GO_REF:0000033	MODIFY	False		
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	12	IBA	GO:0061060	negative regulation of peptidoglycan recognition protein signaling pathway	IBA	GO_REF:0000033	NEW	False		
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	13	IBA	GO:0045824	negative regulation of innate immune response	IBA	GO_REF:0000033	NEW	False		
genes/ANOGA/PGRPLC/PGRPLC-ai-review.yaml	1	IBA	GO:0005615	extracellular space	IBA	GO_REF:0000033	MODIFY	False		
genes/ANOGA/PGRPLC/PGRPLC-ai-review.yaml	2	IBA	GO:0006955	immune response	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/PGRPLC/PGRPLC-ai-review.yaml	3	IBA	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity	IBA	GO_REF:0000033	REMOVE	False		
genes/ANOGA/PGRPLC/PGRPLC-ai-review.yaml	4	IBA	GO:0016019	peptidoglycan immune receptor activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/PGRPLC/PGRPLC-ai-review.yaml	5	IBA	GO:0050830	defense response to Gram-positive bacterium	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	1	IBA	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	2	IBA	GO:0006955	immune response	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	3	IBA	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity	IBA	GO_REF:0000033	REMOVE	False		
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	4	IBA	GO:0016019	peptidoglycan immune receptor activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	5	IBA	GO:0050830	defense response to Gram-positive bacterium	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	12	IBA	GO:0032499	detection of peptidoglycan	IBA	GO_REF:0000033	NEW	False		
genes/ANOGA/SRPN2/SRPN2-ai-review.yaml	1	IBA	GO:0004867	serine-type endopeptidase inhibitor activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/SRPN2/SRPN2-ai-review.yaml	2	IBA	GO:0050776	regulation of immune response	IBA	GO_REF:0000033	MODIFY	False		
genes/ANOGA/SRPN2/SRPN2-ai-review.yaml	3	IBA	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/TDO/TDO-ai-review.yaml	1	IBA	GO:0004833	L-tryptophan 2,3-dioxygenase activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/TDO/TDO-ai-review.yaml	2	IBA	GO:0020037	heme binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/TOLL9/TOLL9-ai-review.yaml	1	IBA	GO:0006954	inflammatory response	IBA	GO_REF:0000033	REMOVE	False		
genes/ANOGA/TOLL9/TOLL9-ai-review.yaml	2	IBA	GO:0007165	signal transduction	IBA	GO_REF:0000033	MODIFY	False		
genes/ANOGA/TOLL9/TOLL9-ai-review.yaml	3	IBA	GO:0038023	signaling receptor activity	IBA	GO_REF:0000033	MODIFY	False		
genes/ANOGA/TOLL9/TOLL9-ai-review.yaml	4	IBA	GO:0005886	plasma membrane	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/psidin/psidin-ai-review.yaml	1	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/psidin/psidin-ai-review.yaml	2	IBA	GO:0007010	cytoskeleton organization	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/psidin/psidin-ai-review.yaml	3	IBA	GO:0010698	acetyltransferase activator activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/psidin/psidin-ai-review.yaml	4	IBA	GO:0031416	NatB complex	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/psidin/psidin-ai-review.yaml	11	IBA	GO:0006474	N-terminal protein amino acid acetylation	IBA	GO_REF:0000033	NEW	False		
genes/ARATH/AAU94417/AAU94417-ai-review.yaml	1	IBA	GO:0009535	chloroplast thylakoid membrane	IBA	GO_REF:0000033	MODIFY	False		
genes/ARATH/AAU94417/AAU94417-ai-review.yaml	2	IBA	GO:0048564	photosystem I assembly	IBA	GO_REF:0000033	REMOVE	False		
genes/ARATH/ABI1/ABI1-ai-review.yaml	50	IBA	GO:1902531	regulation of intracellular signal transduction	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AG/AG-ai-review.yaml	1	IBA	GO:0006357	regulation of transcription by RNA polymerase II	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AG/AG-ai-review.yaml	2	IBA	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AP1/AP1-ai-review.yaml	1	IBA	GO:0006357	regulation of transcription by RNA polymerase II	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AP1/AP1-ai-review.yaml	2	IBA	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AP2/AP2-ai-review.yaml	1	IBA	GO:0005667	transcription regulator complex	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/ARATH/AP2/AP2-ai-review.yaml	2	IBA	GO:0006355	regulation of DNA-templated transcription	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AP3/AP3-ai-review.yaml	1	IBA	GO:0006357	regulation of transcription by RNA polymerase II	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/ARATH/AP3/AP3-ai-review.yaml	2	IBA	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/ARATH/APO1/APO1-ai-review.yaml	1	IBA	GO:0003723	RNA binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/ARF19/ARF19-ai-review.yaml	1	IBA	GO:0000976	transcription cis-regulatory region binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/ARF19/ARF19-ai-review.yaml	2	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/ARF19/ARF19-ai-review.yaml	3	IBA	GO:0006355	regulation of DNA-templated transcription	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/ARF19/ARF19-ai-review.yaml	4	IBA	GO:0009733	response to auxin	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/ARF19/ARF19-ai-review.yaml	5	IBA	GO:0010311	lateral root formation	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/ARF19/ARF19-ai-review.yaml	6	IBA	GO:0048366	leaf development	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/ARATH/ARF19/ARF19-ai-review.yaml	7	IBA	GO:1990110	callus formation	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/ARATH/AT1G06680/AT1G06680-ai-review.yaml	1	IBA	GO:0009535	chloroplast thylakoid membrane	IBA	GO_REF:0000033	MODIFY	False		
genes/ARATH/AT1G06680/AT1G06680-ai-review.yaml	2	IBA	GO:0048564	photosystem I assembly	IBA	GO_REF:0000033	REMOVE	False		
genes/ARATH/AT1G32330/AT1G32330-ai-review.yaml	1	IBA	GO:0003700	DNA-binding transcription factor activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT1G32330/AT1G32330-ai-review.yaml	2	IBA	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT1G32330/AT1G32330-ai-review.yaml	3	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT1G32330/AT1G32330-ai-review.yaml	4	IBA	GO:0034605	cellular response to heat	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT1G74310/AT1G74310-ai-review.yaml	1	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT1G74310/AT1G74310-ai-review.yaml	2	IBA	GO:0016887	ATP hydrolysis activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT1G74310/AT1G74310-ai-review.yaml	3	IBA	GO:0034605	cellular response to heat	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT2G26150/AT2G26150-ai-review.yaml	1	IBA	GO:0003700	DNA-binding transcription factor activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT2G26150/AT2G26150-ai-review.yaml	2	IBA	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT2G26150/AT2G26150-ai-review.yaml	3	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT2G26150/AT2G26150-ai-review.yaml	4	IBA	GO:0034605	cellular response to heat	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/ARATH/AT3G02990/AT3G02990-ai-review.yaml	1	IBA	GO:0003700	DNA-binding transcription factor activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT3G02990/AT3G02990-ai-review.yaml	2	IBA	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT3G02990/AT3G02990-ai-review.yaml	3	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT3G02990/AT3G02990-ai-review.yaml	4	IBA	GO:0034605	cellular response to heat	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/ARATH/AT4G17750/AT4G17750-ai-review.yaml	1	IBA	GO:0003700	DNA-binding transcription factor activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT4G17750/AT4G17750-ai-review.yaml	2	IBA	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT4G17750/AT4G17750-ai-review.yaml	3	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT4G17750/AT4G17750-ai-review.yaml	4	IBA	GO:0034605	cellular response to heat	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G02500/AT5G02500-ai-review.yaml	1	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G02500/AT5G02500-ai-review.yaml	2	IBA	GO:0016887	ATP hydrolysis activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G02500/AT5G02500-ai-review.yaml	3	IBA	GO:0031072	heat shock protein binding	IBA	GO_REF:0000033	MODIFY	False		
genes/ARATH/AT5G02500/AT5G02500-ai-review.yaml	4	IBA	GO:0044183	protein folding chaperone	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G02500/AT5G02500-ai-review.yaml	5	IBA	GO:0042026	protein refolding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G03720/AT5G03720-ai-review.yaml	1	IBA	GO:0003700	DNA-binding transcription factor activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G03720/AT5G03720-ai-review.yaml	2	IBA	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G03720/AT5G03720-ai-review.yaml	3	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G03720/AT5G03720-ai-review.yaml	4	IBA	GO:0034605	cellular response to heat	IBA	GO_REF:0000033	MODIFY	False		
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	1	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	2	IBA	GO:0006950	response to stress	IBA	GO_REF:0000033	MODIFY	False		
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	3	IBA	GO:0045893	positive regulation of DNA-templated transcription	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	4	IBA	GO:0000976	transcription cis-regulatory region binding	IBA	GO_REF:0000033	MODIFY	False		
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	5	IBA	GO:0003700	DNA-binding transcription factor activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G16820/AT5G16820-ai-review.yaml	1	IBA	GO:0003700	DNA-binding transcription factor activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G16820/AT5G16820-ai-review.yaml	2	IBA	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G16820/AT5G16820-ai-review.yaml	3	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G16820/AT5G16820-ai-review.yaml	4	IBA	GO:0034605	cellular response to heat	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	1	IBA	GO:0006457	protein folding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	2	IBA	GO:0016887	ATP hydrolysis activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	3	IBA	GO:0032991	protein-containing complex	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	4	IBA	GO:0005886	plasma membrane	IBA	GO_REF:0000033	REMOVE	False		
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	5	IBA	GO:0005524	ATP binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	6	IBA	GO:0005829	cytosol	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	7	IBA	GO:0050821	protein stabilization	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	8	IBA	GO:0034605	cellular response to heat	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	9	IBA	GO:0051082	unfolded protein binding	IBA	GO_REF:0000033	MODIFY	False		
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	10	IBA	GO:0048471	perinuclear region of cytoplasm	IBA	GO_REF:0000033	REMOVE	False		
genes/ARATH/At1g67980/At1g67980-ai-review.yaml	1	IBA	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/BRI1/BRI1-ai-review.yaml	1	IBA	GO:0038023	signaling receptor activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/BRI1/BRI1-ai-review.yaml	2	IBA	GO:0004674	protein serine/threonine kinase activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/BRI1/BRI1-ai-review.yaml	3	IBA	GO:0005886	plasma membrane	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/BRI1/BRI1-ai-review.yaml	4	IBA	GO:0009755	hormone-mediated signaling pathway	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	1	IBA	GO:0007094	mitotic spindle assembly checkpoint signaling	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	2	IBA	GO:1990298	bub1-bub3 complex	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	3	IBA	GO:0000776	kinetochore	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	4	IBA	GO:0005654	nucleoplasm	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	5	IBA	GO:0009524	phragmoplast	IBA	GO_REF:0000033	ACCEPT	False		
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	6	IBA	GO:0043130	ubiquitin binding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
