gene_file	gene_symbol	uniprot_id	named_iba_gene	all_annotations	iba_annotations	treegrafter_annotations	disputed_annotations	priority
genes/WHEAT/RHT1/RHT1-ai-review.yaml	RHT1	Q9ST59	False	5	3	0	3	1
genes/human/A1BG/A1BG-ai-review.yaml	A1BG	P04217	False	18	3	0	3	1
genes/human/ABRAXAS1/ABRAXAS1-ai-review.yaml	ABRAXAS1	Q6UWZ7	True	50	5	0	3	1
genes/human/ACOX2/ACOX2-ai-review.yaml	ACOX2	Q99424	False	40	7	0	3	1
genes/human/AGFG2/AGFG2-ai-review.yaml	AGFG2	O95081	False	9	5	0	3	1
genes/human/AGO4/AGO4-ai-review.yaml	AGO4	Q9HCK5	True	83	9	0	3	1
genes/human/AKIRIN1/AKIRIN1-ai-review.yaml	AKIRIN1	Q9H9L7	False	27	9	0	3	1
genes/human/AKR1C4/AKR1C4-ai-review.yaml	AKR1C4	P17516	False	75	9	0	3	1
genes/human/AKR1D1/AKR1D1-ai-review.yaml	AKR1D1	P51857	False	41	5	0	3	1
genes/human/AP3M2/AP3M2-ai-review.yaml	AP3M2	P53677	False	27	4	0	3	1
genes/human/ARHGAP36/ARHGAP36-ai-review.yaml	ARHGAP36	Q6ZRI8	False	6	3	0	3	1
genes/human/ATG12/ATG12-ai-review.yaml	ATG12	O94817	False	55	10	0	3	1
genes/human/BCL2L1/BCL2L1-ai-review.yaml	BCL2L1	Q07817	True	110	6	0	3	1
genes/human/CPS1/CPS1-ai-review.yaml	CPS1	P31327	False	78	4	0	3	1
genes/human/CYP11B2/CYP11B2-ai-review.yaml	CYP11B2	P19099	False	55	8	0	3	1
genes/human/EIF4E2/EIF4E2-ai-review.yaml	EIF4E2	O60573	True	44	4	0	3	1
genes/human/ELOVL2/ELOVL2-ai-review.yaml	ELOVL2	Q9NXB9	False	44	7	0	3	1
genes/human/ELOVL6/ELOVL6-ai-review.yaml	ELOVL6	Q9H5J4	False	36	7	0	3	1
genes/human/GCDH/GCDH-ai-review.yaml	GCDH	Q92947	False	26	5	0	3	1
genes/human/HSPA14/HSPA14-ai-review.yaml	HSPA14	Q0VDF9	False	23	8	0	3	1
genes/human/LPAR2/LPAR2-ai-review.yaml	LPAR2	Q9HBW0	False	40	4	0	3	1
genes/human/LPAR3/LPAR3-ai-review.yaml	LPAR3	Q9UBY5	False	33	4	0	3	1
genes/human/NTN1/NTN1-ai-review.yaml	NTN1	O95631	True	38	3	0	3	1
genes/human/NTN3/NTN3-ai-review.yaml	NTN3	O00634	True	11	3	0	3	1
genes/human/PIK3CD/PIK3CD-ai-review.yaml	PIK3CD	O00329	False	112	9	0	3	1
genes/human/PIWIL1/PIWIL1-ai-review.yaml	PIWIL1	Q96J94	True	49	7	0	3	1
genes/human/RGR/RGR-ai-review.yaml	RGR	P47804	False	20	5	0	3	1
genes/human/SGMS2/SGMS2-ai-review.yaml	SGMS2	Q8NHU3	False	31	8	0	3	1
genes/human/SH3GLB1/SH3GLB1-ai-review.yaml	SH3GLB1	Q9Y371	False	61	4	0	3	1
genes/mouse/Ghr/Ghr-ai-review.yaml	Ghr	P16882	False	78	10	0	3	1
genes/worm/bbs-1/bbs-1-ai-review.yaml	bbs-1	Q9NEZ7	False	23	7	0	3	1
genes/worm/gpa-12/gpa-12-ai-review.yaml	gpa-12	Q19572	False	20	7	0	3	1
genes/worm/hsp-3/hsp-3-ai-review.yaml	hsp-3	P27420	False	22	11	0	3	1
genes/worm/osm-3/osm-3-ai-review.yaml	osm-3	P46873	False	47	11	0	3	1
genes/worm/prg-1/prg-1-ai-review.yaml	prg-1	P90786	True	27	7	0	3	1
genes/worm/wago-1/wago-1-ai-review.yaml	wago-1	Q21770	True	15	8	0	3	1
genes/worm/wago-4/wago-4-ai-review.yaml	wago-4	O62275	False	16	8	0	3	1
genes/yeast/AIM33/AIM33-ai-review.yaml	AIM33	Q04516	False	9	3	0	3	1
genes/yeast/DCV1/DCV1-ai-review.yaml	DCV1	P43595	False	8	3	0	3	1
genes/yeast/HSC82/HSC82-ai-review.yaml	HSC82	P15108	False	47	10	0	3	1
genes/yeast/HSP82/HSP82-ai-review.yaml	HSP82	P02829	False	72	10	0	3	1
genes/yeast/SIR3/SIR3-ai-review.yaml	SIR3	P06701	True	44	3	0	3	1
genes/yeast/SSB2/SSB2-ai-review.yaml	SSB2	P40150	True	41	8	0	3	1
genes/yeast/SSQ1/SSQ1-ai-review.yaml	SSQ1	Q05931	False	29	7	0	3	1
genes/9POAL/NCGR_LOCUS27674/NCGR_LOCUS27674-ai-review.yaml	NCGR_LOCUS27674	A0A811PC48	False	13	0	2	2	1
genes/ACET2/celC/celC-ai-review.yaml	celC	A3DJ77	False	11	0	4	2	1
genes/AERME/mcr-3/mcr-3-ai-review.yaml	mcr-3	A0A223HCL9	False	7	0	2	2	1
genes/ANOGA/PGRPLC/PGRPLC-ai-review.yaml	PGRPLC	A7UTA1	False	13	5	0	2	1
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	PGRPS1	Q7QFK2	False	12	6	0	2	1
genes/ARATH/AAU94417/AAU94417-ai-review.yaml	PSBP1	Q42029	False	34	2	0	2	1
genes/ARATH/AT1G06680/AT1G06680-ai-review.yaml	AT1G06680	Q42029	False	32	2	0	2	1
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	AT5G05410	O82132	False	42	5	0	2	1
genes/ARATH/DRS1/DRS1-ai-review.yaml	DRS1	Q9SAI7	False	8	4	0	2	1
genes/ARATH/EIN2/EIN2-ai-review.yaml	EIN2	Q9S814	False	63	2	0	2	1
genes/ARATH/HEN1/HEN1-ai-review.yaml	HEN1	Q9C5Q8	False	22	2	0	2	1
genes/ARATH/NCED3/NCED3-ai-review.yaml	NCED3	Q9LRR7	False	17	2	0	2	1
genes/BACSU/sigG/sigG-ai-review.yaml	sigG	P19940	False	15	5	0	2	1
genes/BACSU/sigK/sigK-ai-review.yaml	sigK	P12254	False	14	5	0	2	1
genes/CANAL/LPL1/LPL1-ai-review.yaml	LPL1	Q5AMS2	True	7	4	0	2	1
genes/DANRE/cryaa/cryaa-ai-review.yaml	cryaa	Q8UUZ6	False	17	7	0	2	1
genes/DANRE/cryaba/cryaba-ai-review.yaml	cryaba	Q9PUR2	False	16	6	0	2	1
genes/DANRE/cryabb/cryabb-ai-review.yaml	cryabb	A0A8M9Q8E3	False	19	6	0	2	1
genes/DANRE/mfsd2aa/mfsd2aa-ai-review.yaml	mfsd2aa	Q5U3U7	False	23	7	0	2	1
genes/DANRE/slc5a12/slc5a12-ai-review.yaml	slc5a12	Q7T384	False	13	3	0	2	1
genes/DANRE/ucp2/ucp2-ai-review.yaml	ucp2	Q9W720	False	10	4	0	2	1
genes/DESRO/K9IWR0/K9IWR0-ai-review.yaml	K9IWR0	K9IWR0	False	10	0	2	2	1
genes/DESRO/K9J287/K9J287-ai-review.yaml	K9J287	K9J287	False	11	0	3	2	1
genes/DICDI/gcA/gcA-ai-review.yaml	gcA	Q553Y7	False	24	5	0	2	1
genes/DICDI/mlcD/mlcD-ai-review.yaml	mlcD	Q7Z2B8	False	11	4	0	2	1
genes/DICDI/pdsA/pdsA-ai-review.yaml	pdsA	P12019	True	29	4	0	2	1
genes/DICDI/pten/pten-ai-review.yaml	pten	Q8T9S7	True	73	7	0	2	1
genes/DICDI/rasC/rasC-ai-review.yaml	rasC	P32253	True	67	5	0	2	1
genes/DICDI/spiA/spiA-ai-review.yaml	spiA	Q02465	False	9	3	0	2	1
genes/DOROP/ADAR2/ADAR2-ai-review.yaml	ADAR2	C1JAR3	False	13	0	6	2	1
genes/DORPE/AP180/AP180-ai-review.yaml	AP180	Q9U6M6	False	24	0	7	2	1
genes/DORPE/cpx/cpx-ai-review.yaml	cpx	Q95PA1	False	10	0	5	2	1
genes/DROME/CG4860/CG4860-ai-review.yaml	CG4860	Q9VGC2	False	10	4	0	2	1
genes/DROME/Hsp22/Hsp22-ai-review.yaml	Hsp22	P02515	False	18	5	0	2	1
genes/DROME/Hsp23/Hsp23-ai-review.yaml	Hsp23	P02516	False	22	5	0	2	1
genes/DROME/alpha-Man-Ia/alpha-Man-Ia-ai-review.yaml	alpha-Man-Ia	P53624	False	15	4	0	2	1
genes/DROME/kni/kni-ai-review.yaml	kni	P10734	False	29	5	0	2	1
genes/DROME/rgn/rgn-ai-review.yaml	rgn	M9PFV8	False	6	2	0	2	1
genes/DROME/scaf/scaf-ai-review.yaml	Q7K5M0	Q7K5M0	False	25	2	0	2	1
genes/ECOLX/mcr-1/mcr-1-ai-review.yaml	mcr-1	A0A0R6L508	False	9	0	2	2	1
genes/ECOLX/mcr2/mcr2-ai-review.yaml	mcr2	A0A1C3NEV1	False	8	0	2	2	1
genes/FUSNU/pepV/pepV-ai-review.yaml	pepV	A0A133P372	False	10	0	2	2	1
genes/HORSE/CH25H/CH25H-ai-review.yaml	CH25H	F6T000	False	14	4	0	2	1
genes/METEA/mdh/mdh-ai-review.yaml	mdh	Q84FY8	False	8	0	2	2	1
genes/MYCMD/RCO1/RCO1-ai-review.yaml	RCO1	A0A0D1E6L2	False	3	2	0	2	1
genes/MYTGA/A0A8B6GS20/A0A8B6GS20-ai-review.yaml	A0A8B6GS20	A0A8B6GS20	False	4	0	4	2	1
genes/NEUCR/NCU01540/NCU01540-ai-review.yaml	NCU01540	Q7RWZ3	False	8	5	0	2	1
genes/NEUCR/NCU04637/NCU04637-ai-review.yaml	NCU04637	Q7S3B9	False	12	8	0	2	1
genes/NEUCR/NCU06005/NCU06005-ai-review.yaml	NCU06005	Q7S2F2	False	11	5	0	2	1
genes/NEUCR/cao-1/cao-1-ai-review.yaml	cao-1	Q7S860	True	8	2	0	2	1
genes/NICAT/NaPMT1.1/NaPMT1.1-ai-review.yaml	PMT1	Q93XQ5	False	10	0	3	2	1
genes/NICAT/NaPMT1.2/NaPMT1.2-ai-review.yaml	PMT2	Q93XQ4	False	10	0	3	2	1
genes/NICAT/NaPMT3/NaPMT3-ai-review.yaml	NaPMT3	A0A314LG79	False	7	0	3	2	1
genes/NICAT/NaUGT1_candidate_UGT85A2_0/NaUGT1_candidate_UGT85A2_0-ai-review.yaml	NaUGT1_candidate_UGT85A2_0	A0A2H4GSI3	False	6	0	2	2	1
genes/NOVAD/Saro_0802/Saro_0802-ai-review.yaml	Saro_0802	Q2GA76	False	3	0	2	2	1
genes/NOVAD/Saro_2809/Saro_2809-ai-review.yaml	Saro_2809	Q2G4H8	False	3	0	2	2	1
genes/OCTVU/OCTS1/OCTS1-ai-review.yaml	OCTS1	P27013	False	5	0	2	2	1
genes/OCTVU/OPR/OPR-ai-review.yaml	OPR	Q5W9T5	False	11	0	2	2	1
genes/POPTR/EIN2.1/EIN2.1-ai-review.yaml	EIN2.1	A0A3N7G677	False	13	2	0	2	1
genes/POPTR/EIN2.2/EIN2.2-ai-review.yaml	EIN2.2	A0A2K2A1B1	False	13	2	0	2	1
genes/POPTR/ndhA/ndhA-ai-review.yaml	ndhA	A4GYX1	True	8	2	0	2	1
genes/POPTR/ndhC/ndhC-ai-review.yaml	ndhC	A4GYR5	False	8	2	0	2	1
genes/POPTR/rpl16/rpl16-ai-review.yaml	rpl16	A4GYU8	False	9	4	0	2	1
genes/POPTR/rpl2-A/rpl2-A-ai-review.yaml	rpl2-A	A4GYV2	False	10	2	0	2	1
genes/PSEPK/PP_1969/PP_1969-ai-review.yaml	PP_1969	Q88LG4	False	7	0	2	2	1
genes/PSEPK/PP_2482/PP_2482-ai-review.yaml	PP_2482	Q88K11	False	7	0	2	2	1
genes/PSEPK/PP_2528/PP_2528-ai-review.yaml	PP_2528	Q88JW9	False	10	0	3	2	1
genes/PSEPK/acoA/acoA-ai-review.yaml	acoA	Q88QD9	False	5	0	2	2	1
genes/PSEPK/alr/alr-ai-review.yaml	alr	Q88GJ9	False	16	0	2	2	1
genes/PSEPK/benD/benD-ai-review.yaml	benD	Q88I37	False	4	0	2	2	1
genes/PSEPK/cbcW/cbcW-ai-review.yaml	cbcW	Q88R39	False	12	0	4	2	1
genes/PSEPK/dapE/dapE-ai-review.yaml	dapE	Q88MP5	False	7	0	2	2	1
genes/PSEPK/fcs/fcs-ai-review.yaml	fcs	Q88HK0	False	3	0	2	2	1
genes/PSEPK/flgE/flgE-ai-review.yaml	flgE	Q88ER5	False	7	0	3	2	1
genes/PSEPK/fpr-I/fpr-I-ai-review.yaml	fpr-I	Q88MD5	False	5	0	2	2	1
genes/PSEPK/gabD-II/gabD-II-ai-review.yaml	gabD-II	Q88EN2	False	5	0	2	2	1
genes/PSEPK/gcl/gcl-ai-review.yaml	gcl	Q88F03	False	8	0	3	2	1
genes/PSEPK/gcvH1/gcvH1-ai-review.yaml	gcvH1	Q88P64	False	6	0	3	2	1
genes/PSEPK/gcvH2/gcvH2-ai-review.yaml	gcvH2	Q88CI8	False	6	0	3	2	1
genes/PSEPK/hmgC/hmgC-ai-review.yaml	hmgC	Q88E49	False	9	0	3	2	1
genes/PSEPK/lolD/lolD-ai-review.yaml	lolD	Q88KY4	False	10	0	2	2	1
genes/PSEPK/mdh/mdh-ai-review.yaml	mdh	Q88Q44	False	7	0	2	2	1
genes/PSEPK/mraY/mraY-ai-review.yaml	mraY	Q88N79	False	8	0	2	2	1
genes/PSEPK/mupP/mupP-ai-review.yaml	mupP	Q88M11	False	8	0	3	2	1
genes/PSEPK/nuoM/nuoM-ai-review.yaml	nuoM	Q88FG6	False	7	0	4	2	1
genes/PSEPK/pcaK/pcaK-ai-review.yaml	pcaK	Q88N40	False	7	0	2	2	1
genes/PSEPK/pgm/pgm-ai-review.yaml	pgm	Q88GY7	False	7	0	2	2	1
genes/PSEPK/phaZ/phaZ-ai-review.yaml	phaZ	Q88D24	False	3	0	2	2	1
genes/PSEPK/phnX/phnX-ai-review.yaml	phnX	Q88KT1	False	7	0	3	2	1
genes/PSEPK/ptxD/ptxD-ai-review.yaml	ptxD	Q88HI1	False	8	0	3	2	1
genes/PSEPK/relA/relA-ai-review.yaml	relA	Q88MB8	False	6	0	4	2	1
genes/PSEPK/rfbC/rfbC-ai-review.yaml	rfbC	Q88LZ4	False	5	0	3	2	1
genes/PSEPK/rmlC/rmlC-ai-review.yaml	rmlC	Q88R69	False	5	0	3	2	1
genes/PSEPK/tolC/tolC-ai-review.yaml	tolC	Q88EE6	False	6	0	2	2	1
genes/PSEPK/uppS/uppS-ai-review.yaml	uppS	Q88MH6	False	8	0	3	2	1
genes/SACEN/eryBVII/eryBVII-ai-review.yaml	eryBVII	A4F7N1	False	5	0	4	2	1
genes/SACEN/eryCIV/eryCIV-ai-review.yaml	eryCIV	A4F7N3	False	3	0	3	2	1
genes/SALSP/mcr-4/mcr-4-ai-review.yaml	mcr-4	A0A222YQC1	False	7	0	2	2	1
genes/SCHPO/Epe1/Epe1-ai-review.yaml	Epe1	O94603	True	36	4	0	2	1
genes/SCHPO/atg13/atg13-ai-review.yaml	atg13	O36019	False	30	8	0	2	1
genes/SCHPO/mre11/mre11-ai-review.yaml	mre11	Q09683	False	65	10	0	2	1
genes/SCHPO/tim10/tim10-ai-review.yaml	tim10	Q9UTE9	False	8	3	0	2	1
genes/SCHPO/yml6/yml6-ai-review.yaml	yml6	O74801	False	12	4	0	2	1
genes/SPHPI/Q53353/Q53353-ai-review.yaml	Q53353	Q53353	False	9	0	2	2	1
genes/SPHPI/lsdB/lsdB-ai-review.yaml	lsdB	Q52008	False	7	0	2	2	1
genes/THLAR/TFP/TFP-ai-review.yaml	TFP	G1FNI6	False	8	0	4	2	1
genes/human/AADACL2/AADACL2-ai-review.yaml	AADACL2	Q6P093	False	7	2	0	2	1
genes/human/ABCE1/ABCE1-ai-review.yaml	ABCE1	P61221	False	39	6	0	2	1
genes/human/ACAN/ACAN-ai-review.yaml	ACAN	P16112	False	41	4	0	2	1
genes/human/ACRV1/ACRV1-ai-review.yaml	ACRV1	P26436	False	13	2	0	2	1
genes/human/ACTR5/ACTR5-ai-review.yaml	ACTR5	Q9H9F9	False	43	5	0	2	1
genes/human/ADGRV1/ADGRV1-ai-review.yaml	ADGRV1	Q8WXG9	False	65	8	0	2	1
genes/human/ADRM1/ADRM1-ai-review.yaml	ADRM1	Q16186	False	117	3	0	2	1
genes/human/AGO1/AGO1-ai-review.yaml	AGO1	Q9UL18	False	113	8	0	2	1
genes/human/AGO3/AGO3-ai-review.yaml	AGO3	Q9H9G7	False	95	9	0	2	1
genes/human/AGRN/AGRN-ai-review.yaml	AGRN	O00468	False	106	10	0	2	1
genes/human/AHNAK2/AHNAK2-ai-review.yaml	AHNAK2	Q8IVF2	False	17	3	0	2	1
genes/human/AIFM2/AIFM2-ai-review.yaml	AIFM2	Q9BRQ8	False	55	7	0	2	1
genes/human/AKTIP/AKTIP-ai-review.yaml	AKTIP	Q9H8T0	True	38	4	0	2	1
genes/human/ARL6IP1/ARL6IP1-ai-review.yaml	ARL6IP1	Q15041	False	38	3	0	2	1
genes/human/ATP7B/ATP7B-ai-review.yaml	ATP7B	P35670	False	61	6	0	2	1
genes/human/AUH/AUH-ai-review.yaml	AUH	Q13825	False	23	4	0	2	1
genes/human/AZIN1/AZIN1-ai-review.yaml	AZIN1	O14977	False	23	6	0	2	1
genes/human/B3GALNT1/B3GALNT1-ai-review.yaml	B3GALNT1	O75752	False	13	3	0	2	1
genes/human/B3GALNT2/B3GALNT2-ai-review.yaml	B3GALNT2	Q8NCR0	False	16	3	0	2	1
genes/human/BAG3/BAG3-ai-review.yaml	BAG3	O95817	False	77	8	0	2	1
genes/human/BBS1/BBS1-ai-review.yaml	BBS1	Q8NFJ9	False	60	7	0	2	1
genes/human/BBS10/BBS10-ai-review.yaml	BBS10	Q8TAM1	False	14	3	0	2	1
genes/human/BBS2/BBS2-ai-review.yaml	BBS2	Q9BXC9	False	67	6	0	2	1
genes/human/BBS7/BBS7-ai-review.yaml	BBS7	Q8IWZ6	False	49	7	0	2	1
genes/human/BCAP31/BCAP31-ai-review.yaml	BCAP31	P51572	False	56	3	0	2	1
genes/human/BECN2/BECN2-ai-review.yaml	BECN2	A8MW95	False	21	7	0	2	1
genes/human/BICC1/BICC1-ai-review.yaml	BICC1	Q9H694	False	13	3	0	2	1
genes/human/CACYBP/CACYBP-ai-review.yaml	CACYBP	Q9HB71	False	30	5	0	2	1
genes/human/CASP12/CASP12-ai-review.yaml	CASP12	Q6UXS9	True	13	8	0	2	1
genes/human/CASP3/CASP3-ai-review.yaml	CASP3	P42574	False	199	11	0	2	1
genes/human/CDH1/CDH1-ai-review.yaml	CDH1	P12830	False	201	14	0	2	1
genes/human/CH25H/CH25H-ai-review.yaml	CH25H	O95992	False	25	4	0	2	1
genes/human/CHCHD4/CHCHD4-ai-review.yaml	CHCHD4	Q8N4Q1	False	31	4	0	2	1
genes/human/CHMP1B/CHMP1B-ai-review.yaml	CHMP1B	Q7LBR1	False	96	5	0	2	1
genes/human/CHMP7/CHMP7-ai-review.yaml	CHMP7	Q8WUX9	False	84	5	0	2	1
genes/human/CIRBP/CIRBP-ai-review.yaml	CIRBP	Q14011	False	42	3	0	2	1
genes/human/CLCN7/CLCN7-ai-review.yaml	CLCN7	P51798	False	32	7	0	2	1
