file	path	ref_id	status	similarity	supporting_text	best_match
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:16617101	LOW_SIM	0.38	DREB2A has conserved ERF/AP2 DNA-binding domain (aa 68-133) that preferentially binds ACCGAC sequences in DRE elements and contains C-terminal activation domain (aa 254-335). DREB2A-CA overexpression resulted in significant drought stress tolerance with elevated LEA protein expression	The DREB2 protein also has a conserved ERF/AP2 DNA binding domain and recognizes the DRE sequence
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:9707537	AUTOFIX	0.83	DREB2A protein specifically bound to the DRE sequence in vitro and activated transcription of reporter gene driven by DRE sequence in Arabidopsis leaf protoplasts	Both the DREB1A and DREB2A proteins specifically bound to the DRE sequence in vitro and activated the transcription of the b-glucuronidase reporter gene driven by the DRE sequence in Arabidopsis leaf protoplasts
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:17030801	LOW_SIM	0.38	DREB2A functions upstream of HsfA3 in transcriptional cascade enabling heat stress responses. DREB2A-CA overexpression showed significantly increased thermotolerance while dreb2a mutants displayed reduced basal thermotolerance	Finally, we found that the 35S:DREB2A CA plants showed enhanced thermotolerance, and that the dreb2a mutants displayed reduced survival under HS condition ( Fig
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:25490919	LOW_SIM	0.34	HSFA3 showed one of highest expression ratios in DREB2A-CA transgenic plants. Heat stress induces strong nuclear accumulation of DREB2A through protein stabilization	Consistent with the increased expression levels of the various heat stress-inducible genes in the DPB3-1 -overexpressing Arabidopsis , these transgenic plants showed significantly enhanced heat stress tolerance ( Figure 3E )
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:25490919	AUTOFIX	0.71	NF-Y subunit DPB3-1 (NF-YC10) interacts with DREB2A and specifically enhances expression of heat stress-inducible target genes but does not affect dehydration-inducible genes, providing stress-specific cofactor requirement	The overexpression of DPB3-1 in Arabidopsis enhanced the expression of a subset of heat stress-inducible DREB2A target genes but did not affect dehydration-inducible genes
genes/ARATH/AT5G16820/AT5G16820-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:21931939	REVIEW	0.57	HsfA1a and HsfA1b function as co-master regulators; triple knockout exhibits globally and drastically impaired heat-responsive gene expression and greatly reduced tolerance to heat stress, demonstrating functional redundancy and collective essentiality.	Moreover, HS-responsive gene expression, including that of molecular chaperones and transcription factors, was globally and drastically impaired in the hsfa1a/b/d triple mutant, which exhibited greatly reduced tolerance to HS stress
genes/ARATH/BRI1/BRI1-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:9298904	AUTOFIX	0.98	BRI1 encodes a ubiquitously expressed putative receptor kinase involved in brassinosteroid signaling	It encodes a ubiquitously expressed putative receptor kinase
genes/ARATH/BRI1/BRI1-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:15935775	REVIEW	0.67	BRI1 has protein serine/threonine kinase activity	The leucine-rich-repeat receptor serine/threonine kinase, BRI1, is a cell-surface receptor for brassinosteroids (BRs), the steroid hormones of plants, yet its activation mechanism is unknown
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	.core_functions[1].supported_by[1]	DOI:10.1038/s41477-018-0192-z	NO_MATCH	0.00	BUB3.1 and BUB3.2 interact with MAP65-3 to promote phragmoplast microtubule reorganization	
genes/ARATH/HY5/HY5-ai-review.yaml	.existing_annotations[37].review.supported_by[0]	PMID:20031914	AUTOFIX	0.99	The clock protein CCA1 and the bZIP transcription factor HY5 physically interact to regulate gene expression in Arabidopsis [implying nuclear co-localization]	# The clock protein CCA1 and the bZIP transcription factor HY5 physically interact to regulate gene expression in Arabidopsis
genes/ARATH/HY5/HY5-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:25352272	LOW_SIM	0.21	HY5 functions as key transcriptional regulator of photomorphogenesis	This work shows that defense chemistry within Arabidopsis has a highly intricate transcriptional regulatory system that may allow for the optimization of defense metabolite accumulation across a broad array of environments
genes/ARATH/HY5/HY5-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:25533953	LOW_SIM	0.31	HY5 acts as transcriptional activator in light signaling	Based on our results, we propose that E2Fc acts in a complex, concentration-dependent manner to regulate gene expression either as an activator or a repressor
genes/ARATH/NEK3/NEK3-ai-review.yaml	.existing_annotations[7].review.supported_by[0]	PMID:21605211	AUTOFIX	0.98	[NEK3 GFP localization is in the full text body] ...we analyze the function of NEK6 and other members of the NEK family with regard to epidermal cell expansion and cortical microtubule organization	Here, we analyze the function of NEK6 and other members of the NEK family with regard to epidermal cell expansion and cortical microtubule organization
genes/ARATH/NPR1/NPR1-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:22699612	LOW_SIM	0.32	NPR1 functions as transcriptional co-activator in salicylic acid signaling	NPR3 and NPR4 are receptors for the immune signal salicylic acid in plants
genes/ARATH/NPR1/NPR1-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:26269953	REVIEW	0.65	NPR1 mediates transcriptional activation of defense genes	Paradoxically, NPR1 turnover appears to be required for its full transcriptional activity in SAR even though it is a positive regulator of defense genes ( Spoel et al., 2009 )
genes/ARATH/PHYB/PHYB-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:11337401	NO_MATCH	0.00	PHYB is a red/far-red light photoreceptor	
genes/AZOVI/nifA/nifA-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:2840552	LOW_SIM	0.27	NifA contains conserved AAA+ domain required for ATP hydrolysis during transcriptional activation	Interspecies comparisons of nifA-encoded products reveal that they all have a consensus ATP binding site and a consensus DNA binding site in highly conserved regions of the respective polypeptides
genes/BACSU/yciC/yciC-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:34302342	LOW_SIM	0.32	bind one ZnII with high affinity (KZn ≥ 1011 M–1) to a Cys-containing site	7–9 Cu chaperones are generally small single domain proteins that bind Cu I with high affinity, transiently dock with apo or metal-free client protein, and, via metal–ligand exchange and without dissociation into bulk solvent, transfer the metal to an acceptor protein down a shallow thermodynamic gradient, regenerating the apo-chaperone and a metalated client (Fig
genes/BACSU/yciC/yciC-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:34302342	LOW_SIM	0.37	ZnII coordination stimulates GTP hydrolysis by ≈5-fold	14 Rather than relying solely on metal–ligand exchange like Cu I chaperones, the G3E family is thought to utilize GTP hydrolysis to thermodynamically drive and/or regulate metallocofactor assembly (Fig
genes/BACSU/yciC/yciC-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:34302342	LOW_SIM	0.47	GTP hydrolysis induces a conformational change that allows for intermolecular transfer of metal from metallochaperone to client protein	We show that much of the phylogenetic and structural diversity of COG0523 proteins localizes to the C-terminal domain, which makes the prediction that this domain is responsible for mediating a specific protein-protein interaction that is necessary for intermolecular, directional metal transfer to one or a small number of closely related client proteins
genes/BACTN/BT_2157/BT_2157-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:33657378	REVIEW	0.60	3-keto-disaccharide hydrolase activity demonstrated biochemically	For instance, we showed that a two-gene PUL (BT1439–BT1440) confers susceptibility to vancomycin in BHIS (Figure 6D).We showed that growth on trehalose and other disaccharides required a 3-keto-disaccharide hydrolase (BT2157)
genes/BPPHT/AimP/AimP-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:28099413	AUTOFIX	0.71	Peptide acts as a communication agent that affects the latency versus replication decision	Combined, these results imply that during phi3T infection a short peptide is released to the medium and, as this peptide accumulates, it acts as a communication agent affecting the lysis/lysogeny decision of later generations of the phage progeny
genes/BPPHT/AimP/AimP-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:28099413	LOW_SIM	0.43	Peptide binds to the viral AimR transcriptional regulator and prevents AimR transcriptional activation	This transcript showed substantial expression in the absence of the arbitrium peptide starting 10 minutes after infection, but its expression was reduced more than 20 fold when the medium was supplemented by 1 µM of the SAIRGA peptide (Fig 5D-G).The above results suggest that AimR, when bound to the phage DNA as a dimer in the absence of the arbitrium peptide, is a transcriptional activator of AimX
genes/BPZF4/AcrF8/AcrF8-ai-review.yaml	.proposed_new_terms[0].supported_by[0]	PMID:32170016	AUTOFIX	0.99	The distance between the residues T29, I31, A32, N33 of AcrF8 and the nucleobases of three nucleotides (U[+21], U[+22], G[+23]) of crRNA is less than 4 Å, which is close enough to form multiple hydrogen bonds and nonbonded interactions...AcrF8 also interacts with crRNA via nucleobases, which were also confirmed in two half-maps	The distance between the residues T29, I31, A32, N33 of AcrF8 and the nucleobases of three nucleotides (U[+21], U[+22], G[+23]) of crRNA is less than 4 Å, which is close enough to form multiple hydrogen bonds and nonbonded interactions (Fig
genes/CAEBR/drd-5/drd-5-ai-review.yaml	.existing_annotations[0].review.supported_by[0]	DOI:10.1038/nchembio.2356	NO_MATCH	0.00	DHS-16 is a short-chain dehydrogenase acting downstream of DAF-36 in the dafachronic acid pathway; contributes to PRODUCTION of DAF-12 ligands	
genes/CAEBR/drd-5/drd-5-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	DOI:10.1002/prot.25666	LOW_SIM	0.14	SDRs are ubiquitous NAD(P)-dependent oxidoreductases characterized by a Rossmann-like cofactor-binding fold and hallmark sequence motifs, notably an N-terminal glycine-rich TGxxxGxG/TGxxGxxG motif and an active-site YxxxK catalytic motif	Two standard numbering schemes were established for Classical and Extended SDRs that allow for the determination of conserved amino acid residues, such as cofactor specificity determining positions or superfamily specific sequence motifs
genes/CAEBR/drd-5/drd-5-ai-review.yaml	.existing_annotations[3].review.supported_by[0]	DOI:10.1038/nchembio.2356	NO_MATCH	0.00	DHS-16 is a short-chain dehydrogenase acting downstream of DAF-36 in the dafachronic acid pathway	
genes/CAEBR/drd-5/drd-5-ai-review.yaml	.existing_annotations[4].review.supported_by[0]	DOI:10.1038/nchembio.2356	NO_MATCH	0.00	DHS-16 contributes to production of DAF-12 ligands (dafachronic acids) that govern dauer vs reproductive development	
genes/CAEBR/drd-5/drd-5-ai-review.yaml	.existing_annotations[4].review.supported_by[1]	DOI:10.3389/fevo.2021.735924	LOW_SIM	0.19	Dafachronic acids are steroid hormones that regulate developmental decisions via the DAF-12 nuclear receptor	Here, I review two conserved hormonal pathways, insulin/IGF signaling (IIS) and nuclear hormone receptor signaling (NHR), and their role in regulating diapause across three animal phyla
genes/CAEBR/drd-5/drd-5-ai-review.yaml	.core_functions[0].supported_by[0]	DOI:10.1038/nchembio.2356	NO_MATCH	0.00	DHS-16 is a short-chain dehydrogenase acting downstream of DAF-36 in the dafachronic acid pathway; contributes to production of DAF-12 ligands that govern dauer vs reproductive development	
genes/CAEBR/drd-5/drd-5-ai-review.yaml	.core_functions[0].supported_by[1]	DOI:10.1002/prot.25666	LOW_SIM	0.17	SDRs are ubiquitous NAD(P)-dependent oxidoreductases characterized by a Rossmann-like cofactor-binding fold and hallmark sequence motifs including active-site YxxxK catalytic motif	Two standard numbering schemes were established for Classical and Extended SDRs that allow for the determination of conserved amino acid residues, such as cofactor specificity determining positions or superfamily specific sequence motifs
genes/DANRE/trpm7/trpm7-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:27628598	AUTOFIX	0.73	TRPM7 is negatively regulated by intracellular magnesium (Mg2+)... the TRPM7 channel function is thought to serve as a primary mechanism for cellular Mg2+ homeostasis	Based on this profile and the effects of divalent substitution/complementation experiments, the TRPM7 channel function is thought to serve as a primary mechanism for cellular Mg2+ homeostasis and be essential for cell proliferation6
genes/DANRE/trpm7/trpm7-ai-review.yaml	.core_functions[3].supported_by[1]	PMID:27628598	AUTOFIX	0.73	TRPM7 is negatively regulated by intracellular magnesium (Mg2+)... the TRPM7 channel function is thought to serve as a primary mechanism for cellular Mg2+ homeostasis	Based on this profile and the effects of divalent substitution/complementation experiments, the TRPM7 channel function is thought to serve as a primary mechanism for cellular Mg2+ homeostasis and be essential for cell proliferation6
genes/DANRE/trpm7/trpm7-ai-review.yaml	.core_functions[5].supported_by[1]	PMID:27628598	AUTOFIX	0.73	TRPM7 is negatively regulated by intracellular magnesium (Mg2+)... the TRPM7 channel function is thought to serve as a primary mechanism for cellular Mg2+ homeostasis	Based on this profile and the effects of divalent substitution/complementation experiments, the TRPM7 channel function is thought to serve as a primary mechanism for cellular Mg2+ homeostasis and be essential for cell proliferation6
genes/DESVH/Q725T9/Q725T9-ai-review.yaml	.existing_annotations[0].review.supported_by[0]	DOI:10.1371/journal.ppat.1003201	NO_MATCH	0.00	KdpD is a membrane-associated sensor histidine kinase	
genes/DESVH/Q725T9/Q725T9-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	DOI:10.1371/journal.ppat.1003201	NO_MATCH	0.00	KdpD is a sensor histidine kinase	
genes/DESVH/Q725T9/Q725T9-ai-review.yaml	.existing_annotations[2].review.supported_by[0]	DOI:10.1371/journal.ppat.1003201	NO_MATCH	0.00	KdpD/KdpE is a TCS that senses low external K+, high osmolarity (e.g., high Na+), and related stresses to induce expression of the high-affinity K+ pump KdpFABC	
genes/DESVH/Q725T9/Q725T9-ai-review.yaml	.existing_annotations[8].review.supported_by[0]	DOI:10.1371/journal.ppat.1003201	NO_MATCH	0.00	KdpD/KdpE activates transcription of kdp genes... the high-affinity K+ pump KdpFABC	
genes/DESVH/Q725T9/Q725T9-ai-review.yaml	.existing_annotations[10].review.supported_by[0]	DOI:10.1371/journal.ppat.1003201	NO_MATCH	0.00	KdpD/KdpE is a TCS that senses low external K+, high osmolarity (e.g., high Na+), and related stresses	
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.existing_annotations[0].review.supported_by[1]	DOI:10.1038/s41467-024-48057-y	LOW_SIM	0.37	2024 cryo-EM structures of Bacillus subtilis KtrAB (2.8 A) show an octameric KtrA RCK ring bound to a dimeric KtrB pore. ATP-bound KtrA adopts a square-like active conformation; ADP-bound adopts a diamond-like inactive state.	Here we present the cryo-EM structures of ATP- and ADP-bound KtrAB from Bacillus subtilis (BsKtrAB) both solved at 2.8 Å
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.existing_annotations[0].review.supported_by[2]	DOI:10.1128/mmbr.00181-23	LOW_SIM	0.06	The cytosolic component (TrkA/KtrA/KtrC) is a ring-like assembly of RCK (Regulator of Conductance of K+) domains that gates the pore in response to ligands.	Altogether, we argue that cyclic di-AMP is a master regulator of cell volume and that other cellular processes can be connected with cyclic di-AMP through this core function
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	DOI:10.1038/s41467-024-48057-y	LOW_SIM	0.06	By homology to experimentally resolved complexes, DVU_1606 (TrkA-family RCK protein) is a cytosolic/peripheral protein that assembles into an octameric RCK gating ring associated with an inner-membrane K+ pore (TrkH/KtrB homolog) via cytosolic interfaces. The active transport relies on membrane potential; the RCK ring does not span the membrane.	Previous studies proposed a putative gating mechanism of KtrB regulated by KtrA upon binding to ATP or ADP
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.existing_annotations[2].review.supported_by[0]	DOI:10.1128/mmbr.00181-23	LOW_SIM	0.03	Trk/Ktr potassium uptake systems: Two-component assemblies mediating low- to moderate-affinity K+ uptake that is primarily energized by the membrane potential. The membrane component (TrkH/KtrB/KtrD) forms the K+ permeation pathway, and the cytosolic component (TrkA/KtrA/KtrC) is a ring-like assembly of RCK domains that gates the pore in response to ligands.	Its importance is highlighted by the fact that both the lack and overproduction of cyclic di-AMP affect viability of prokaryotes that utilize cyclic di-AMP, and that it generates a strong innate immune response in eukaryotes
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.existing_annotations[3].review.supported_by[0]	DOI:10.1038/s41467-024-48057-y	LOW_SIM	0.18	ATP binding to RCK_N intra-dimer interfaces stabilizes an activating square ring conformation; ADP stabilizes an inactivating diamond conformation, switching K+ flux on/off through mechanical coupling to the pore's intramembrane gate.	Thermostability assays and functional studies demonstrated that Na+ binding stabilizes the ATP-bound BsKtrAB complex and enhances its K+ flux activity
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.existing_annotations[3].review.supported_by[1]	DOI:10.1099/mic.0.001597	LOW_SIM	0.22	In Streptococcus mitis, TrkA directly binds c-di-AMP and is required for growth under low K+. Loss of TrkA compromises growth and modulates cellular c-di-AMP levels, reinforcing TrkA's role in c-di-AMP-mediated K+ control.	In the oral commensal species Streptococcus mitis , c-di-AMP is involved in regulating metabolism, growth, colony morphology, chain length, biofilm formation and DNA stress tolerance
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.existing_annotations[4].review.supported_by[0]	DOI:10.1038/s41467-024-48057-y	LOW_SIM	0.14	A functional Ktr/Trk complex comprises a TrkH/KtrB-type dimeric membrane pore and a TrkA/KtrA-type octameric regulator. ATP-bound KtrA adopts a square-like active conformation; ADP-bound adopts a diamond-like inactive state.	Previous studies proposed a putative gating mechanism of KtrB regulated by KtrA upon binding to ATP or ADP
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.existing_annotations[5].review.supported_by[0]	DOI:10.1038/s41467-024-48057-y	LOW_SIM	0.23	ATP binding to RCK_N intra-dimer interfaces stabilizes an activating square ring conformation; ADP stabilizes an inactivating diamond conformation.	A cryo-EM density at the intra-dimer interface of ATP-KtrA was identified as Na+, as supported by X-ray crystallography and ICP-MS
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.existing_annotations[6].review.supported_by[0]	DOI:10.1128/mmbr.00181-23	LOW_SIM	0.12	c-di-AMP binds many RCK/CBS-containing K+ transport regulators (including TrkA/KtrA/KtrC), with affinities spanning ~40 nM to low uM, and reduces K+ import by destabilizing regulator-pore interactions.	In the last two decades, cyclic di-AMP has emerged as an important signaling nucleotide in many prokaryotic lineages, including Firmicutes, Actinobacteria, and Cyanobacteria
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.existing_annotations[6].review.supported_by[1]	DOI:10.1099/mic.0.001597	REVIEW	0.52	In Streptococcus mitis, TrkA directly binds c-di-AMP and is required for growth under low K+.	In the oral commensal species Streptococcus mitis , c-di-AMP is involved in regulating metabolism, growth, colony morphology, chain length, biofilm formation and DNA stress tolerance
