file	gene	term_id	n_lit_refs	lit_refs	has_independent_support	abstract_ok	review_ok	fulltext_ok	tier
genes/ANOGA/SRPN2/SRPN2-ai-review.yaml	SRPN2	GO:0004867	3	PMID:20953892;PMID:25525260;PMID:33520733	True	True	False	True	abstract
genes/ANOGA/SRPN2/SRPN2-ai-review.yaml	SRPN2	GO:0050776	2	PMID:16113656;PMID:20953892	True	True	False	False	abstract
genes/ANOGA/SRPN2/SRPN2-ai-review.yaml	SRPN2	GO:0005615	1	PMID:20953892	True	True	False	False	abstract
genes/ANOGA/TDO/TDO-ai-review.yaml	TDO	GO:0004833	4	PMID:18687401;PMID:9443379;PMID:9443379;PMID:18687401	True	True	False	False	abstract
genes/ANOGA/TDO/TDO-ai-review.yaml	TDO	GO:0020037	2	PMID:18687401;PMID:18687401	True	True	False	False	abstract
genes/ANOGA/TOLL9/TOLL9-ai-review.yaml	TOLL9	GO:0006954	0		False	False	False	False	unsupported
genes/ANOGA/TOLL9/TOLL9-ai-review.yaml	TOLL9	GO:0007165	1	DOI:10.1186/s13071-024-06497-x	True	False	False	False	support_not_localized
genes/ANOGA/TOLL9/TOLL9-ai-review.yaml	TOLL9	GO:0038023	1	DOI:10.3390/biom13071159	True	False	False	False	support_not_localized
genes/ANOGA/TOLL9/TOLL9-ai-review.yaml	TOLL9	GO:0005886	0		False	False	False	False	unsupported
genes/ANOGA/psidin/psidin-ai-review.yaml	psidin	GO:0005737	0		False	False	False	False	unsupported
genes/ANOGA/psidin/psidin-ai-review.yaml	psidin	GO:0007010	0		False	False	False	False	unsupported
genes/ANOGA/psidin/psidin-ai-review.yaml	psidin	GO:0010698	0		False	False	False	False	unsupported
genes/ANOGA/psidin/psidin-ai-review.yaml	psidin	GO:0031416	0		False	False	False	False	unsupported
genes/ANOGA/psidin/psidin-ai-review.yaml	psidin	GO:0006474	0		False	False	False	False	unsupported
genes/ARATH/AAU94417/AAU94417-ai-review.yaml	PSBP1	GO:0009535	0		False	False	False	False	unsupported
genes/ARATH/AAU94417/AAU94417-ai-review.yaml	PSBP1	GO:0048564	0		False	False	False	False	unsupported
genes/ARATH/ABI1/ABI1-ai-review.yaml	ABI1	GO:1902531	0		False	False	False	False	unsupported
genes/ARATH/AG/AG-ai-review.yaml	AG	GO:0006357	2	PMID:15634696;PMID:29298836	True	True	False	True	abstract
genes/ARATH/AG/AG-ai-review.yaml	AG	GO:0000978	3	PMID:8774892;PMID:15634696;PMID:29298836	True	True	False	True	abstract
genes/ARATH/AP1/AP1-ai-review.yaml	AP1	GO:0006357	2	PMID:17428825;PMID:22238427	True	True	False	False	abstract
genes/ARATH/AP1/AP1-ai-review.yaml	AP1	GO:0000978	2	PMID:17428825;PMID:22238427	True	True	False	True	abstract
genes/ARATH/AP2/AP2-ai-review.yaml	AP2	GO:0005667	0		False	False	False	False	unsupported
genes/ARATH/AP2/AP2-ai-review.yaml	AP2	GO:0006355	1	PMID:7919989	True	True	False	False	abstract
genes/ARATH/AP3/AP3-ai-review.yaml	AP3	GO:0006357	0		False	False	False	False	unsupported
genes/ARATH/AP3/AP3-ai-review.yaml	AP3	GO:0000978	0		False	False	False	False	unsupported
genes/ARATH/APO1/APO1-ai-review.yaml	APO1	GO:0003723	0		False	False	False	False	unsupported
genes/ARATH/ARF19/ARF19-ai-review.yaml	ARF19	GO:0000976	2	PMID:17259263;PMID:15659631	True	True	False	False	abstract
genes/ARATH/ARF19/ARF19-ai-review.yaml	ARF19	GO:0005634	2	PMID:29184030;PMID:9342315	True	True	False	False	abstract
genes/ARATH/ARF19/ARF19-ai-review.yaml	ARF19	GO:0006355	1	PMID:15659631	True	True	False	False	abstract
genes/ARATH/ARF19/ARF19-ai-review.yaml	ARF19	GO:0009733	2	PMID:16461383;PMID:15659631	True	True	False	False	abstract
genes/ARATH/ARF19/ARF19-ai-review.yaml	ARF19	GO:0010311	2	PMID:15659631;PMID:17259263	True	True	False	False	abstract
genes/ARATH/ARF19/ARF19-ai-review.yaml	ARF19	GO:0048366	1	PMID:15960621	True	True	False	False	abstract
genes/ARATH/ARF19/ARF19-ai-review.yaml	ARF19	GO:1990110	1	PMID:29184030	True	True	False	False	abstract
genes/ARATH/AT1G06680/AT1G06680-ai-review.yaml	AT1G06680	GO:0009535	0		False	False	False	False	unsupported
genes/ARATH/AT1G06680/AT1G06680-ai-review.yaml	AT1G06680	GO:0048564	0		False	False	False	False	unsupported
genes/ARATH/AT1G32330/AT1G32330-ai-review.yaml	HSFA1D	GO:0003700	0		False	False	False	False	unsupported
genes/ARATH/AT1G32330/AT1G32330-ai-review.yaml	HSFA1D	GO:0000978	0		False	False	False	False	unsupported
genes/ARATH/AT1G32330/AT1G32330-ai-review.yaml	HSFA1D	GO:0005634	0		False	False	False	False	unsupported
genes/ARATH/AT1G32330/AT1G32330-ai-review.yaml	HSFA1D	GO:0034605	0		False	False	False	False	unsupported
genes/ARATH/AT1G74310/AT1G74310-ai-review.yaml	CLPB1	GO:0005737	0		False	False	False	False	unsupported
genes/ARATH/AT1G74310/AT1G74310-ai-review.yaml	CLPB1	GO:0016887	1	PMID:15659638	True	False	False	True	fulltext_primary
genes/ARATH/AT1G74310/AT1G74310-ai-review.yaml	CLPB1	GO:0034605	0		False	False	False	False	unsupported
genes/ARATH/AT2G26150/AT2G26150-ai-review.yaml	HSFA2	GO:0003700	2	PMID:19352026;PMID:19352026	True	True	False	False	abstract
genes/ARATH/AT2G26150/AT2G26150-ai-review.yaml	HSFA2	GO:0000978	0		False	False	False	False	unsupported
genes/ARATH/AT2G26150/AT2G26150-ai-review.yaml	HSFA2	GO:0005634	2	PMID:20521085;PMID:20521085	True	True	False	False	abstract
genes/ARATH/AT2G26150/AT2G26150-ai-review.yaml	HSFA2	GO:0034605	0		False	False	False	False	unsupported
genes/ARATH/AT3G02990/AT3G02990-ai-review.yaml	HSFA1E	GO:0003700	0		False	False	False	False	unsupported
genes/ARATH/AT3G02990/AT3G02990-ai-review.yaml	HSFA1E	GO:0000978	0		False	False	False	False	unsupported
genes/ARATH/AT3G02990/AT3G02990-ai-review.yaml	HSFA1E	GO:0005634	1	PMID:21931939	True	True	False	False	abstract
genes/ARATH/AT3G02990/AT3G02990-ai-review.yaml	HSFA1E	GO:0034605	0		False	False	False	False	unsupported
genes/ARATH/AT4G17750/AT4G17750-ai-review.yaml	AT4G17750	GO:0003700	2	PMID:7948881;PMID:21931939	True	True	False	False	abstract
genes/ARATH/AT4G17750/AT4G17750-ai-review.yaml	AT4G17750	GO:0000978	1	PMID:7948881	True	True	False	False	abstract
genes/ARATH/AT4G17750/AT4G17750-ai-review.yaml	AT4G17750	GO:0005634	1	PMID:21931939	True	True	False	False	abstract
genes/ARATH/AT4G17750/AT4G17750-ai-review.yaml	AT4G17750	GO:0034605	1	PMID:21931939	True	True	False	False	abstract
genes/ARATH/AT5G02500/AT5G02500-ai-review.yaml	HSP70-1	GO:0005737	2	PMID:32573848;PMID:18065690	True	True	False	False	abstract
genes/ARATH/AT5G02500/AT5G02500-ai-review.yaml	HSP70-1	GO:0016887	0		False	False	False	False	unsupported
genes/ARATH/AT5G02500/AT5G02500-ai-review.yaml	HSP70-1	GO:0031072	1	PMID:32573848	True	True	False	False	abstract
genes/ARATH/AT5G02500/AT5G02500-ai-review.yaml	HSP70-1	GO:0044183	0		False	False	False	False	unsupported
genes/ARATH/AT5G02500/AT5G02500-ai-review.yaml	HSP70-1	GO:0042026	0		False	False	False	False	unsupported
genes/ARATH/AT5G03720/AT5G03720-ai-review.yaml	AT5G03720	GO:0003700	4	PMID:17999647;PMID:18261981;PMID:17999647;PMID:18261981	True	True	False	False	abstract
genes/ARATH/AT5G03720/AT5G03720-ai-review.yaml	AT5G03720	GO:0000978	0		False	False	False	False	unsupported
genes/ARATH/AT5G03720/AT5G03720-ai-review.yaml	AT5G03720	GO:0005634	2	PMID:18261981;PMID:18261981	True	True	False	False	abstract
genes/ARATH/AT5G03720/AT5G03720-ai-review.yaml	AT5G03720	GO:0034605	0		False	False	False	False	unsupported
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	AT5G05410	GO:0005634	6	PMID:16617101;PMID:25490919;PMID:18552202;PMID:16617101;PMID:25490919;PMID:18552202	True	True	False	True	abstract
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	AT5G05410	GO:0006950	4	PMID:16617101;PMID:25490919;PMID:16617101;PMID:25490919	True	True	False	False	abstract
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	AT5G05410	GO:0045893	6	PMID:16617101;PMID:9707537;PMID:25490919;PMID:16617101;PMID:9707537;PMID:25490919	True	True	False	False	abstract
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	AT5G05410	GO:0000976	4	PMID:16617101;PMID:9707537;PMID:9707537;PMID:16617101	True	True	False	True	abstract
genes/ARATH/AT5G05410/AT5G05410-ai-review.yaml	AT5G05410	GO:0003700	4	PMID:9707537;PMID:16617101;PMID:9707537;PMID:16617101	True	True	False	False	abstract
genes/ARATH/AT5G16820/AT5G16820-ai-review.yaml	AT5G16820	GO:0003700	1	PMID:9645433	True	True	False	False	abstract
genes/ARATH/AT5G16820/AT5G16820-ai-review.yaml	AT5G16820	GO:0000978	0		False	False	False	False	unsupported
genes/ARATH/AT5G16820/AT5G16820-ai-review.yaml	AT5G16820	GO:0005634	1	PMID:21931939	True	True	False	False	abstract
genes/ARATH/AT5G16820/AT5G16820-ai-review.yaml	AT5G16820	GO:0034605	1	PMID:21931939	True	True	False	False	abstract
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	AT5G52640	GO:0006457	0		False	False	False	False	unsupported
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	AT5G52640	GO:0016887	0		False	False	False	False	unsupported
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	AT5G52640	GO:0032991	0		False	False	False	False	unsupported
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	AT5G52640	GO:0005886	0		False	False	False	False	unsupported
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	AT5G52640	GO:0005524	1	PMID:14504384	True	True	False	False	abstract
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	AT5G52640	GO:0005829	0		False	False	False	False	unsupported
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	AT5G52640	GO:0050821	0		False	False	False	False	unsupported
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	AT5G52640	GO:0034605	1	PMID:19366428	True	True	False	False	abstract
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	AT5G52640	GO:0051082	0		False	False	False	False	unsupported
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	AT5G52640	GO:0048471	0		False	False	False	False	unsupported
genes/ARATH/At1g67980/At1g67980-ai-review.yaml	At1g67980	GO:0008757	1	PMID:9484457	True	True	False	False	abstract
genes/ARATH/BRI1/BRI1-ai-review.yaml	BRI1	GO:0038023	2	PMID:9298904;PMID:21666665	True	True	False	True	abstract
genes/ARATH/BRI1/BRI1-ai-review.yaml	BRI1	GO:0004674	1	PMID:18653891	True	True	False	False	abstract
genes/ARATH/BRI1/BRI1-ai-review.yaml	BRI1	GO:0005886	1	PMID:10938344	True	True	False	False	abstract
genes/ARATH/BRI1/BRI1-ai-review.yaml	BRI1	GO:0009755	2	PMID:9298904;PMID:19124768	True	True	False	False	abstract
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	BUB3.1	GO:0007094	1	PMID:19710914	True	False	False	True	fulltext_primary
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	BUB3.1	GO:1990298	2	PMID:19710914;PMID:21687678	True	False	False	True	fulltext_primary
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	BUB3.1	GO:0000776	1	PMID:19710914	True	False	False	True	fulltext_primary
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	BUB3.1	GO:0005654	1	PMID:19710914	True	False	False	True	fulltext_primary
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	BUB3.1	GO:0009524	2	PMID:19710914;DOI:10.1038/s41477-018-0192-z	True	True	False	False	abstract
genes/ARATH/BUB3.1/BUB3.1-ai-review.yaml	BUB3.1	GO:0043130	0		False	False	False	False	unsupported
genes/ARATH/CO/CO-ai-review.yaml	CO	GO:2000028	2	PMID:11323677;PMID:11323677	True	True	False	False	abstract
genes/ARATH/COP1/COP1-ai-review.yaml	COP1	GO:0043161	2	PMID:10839542;PMID:26474641	True	True	False	False	abstract
genes/ARATH/COP1/COP1-ai-review.yaml	COP1	GO:0061630	2	PMID:15705947;PMID:29087315	True	True	False	True	abstract
genes/ARATH/CRY1/CRY1-ai-review.yaml	CRY1	GO:0003904	1	PMID:11752373	True	False	False	True	fulltext_primary
genes/ARATH/CRY1/CRY1-ai-review.yaml	CRY1	GO:0032922	0		False	False	False	False	unsupported
genes/ARATH/CRY1/CRY1-ai-review.yaml	CRY1	GO:0043153	0		False	False	False	False	unsupported
genes/ARATH/CRY2/CRY2-ai-review.yaml	CRY2	GO:0003904	0		False	False	False	False	unsupported
genes/ARATH/CRY2/CRY2-ai-review.yaml	CRY2	GO:0032922	1	PMID:23511208	True	False	False	True	fulltext_primary
genes/ARATH/CRY2/CRY2-ai-review.yaml	CRY2	GO:0043153	1	PMID:11743105	True	True	False	False	abstract
genes/ARATH/CTR1/CTR1-ai-review.yaml	CTR1	GO:0007165	0		False	False	False	False	unsupported
genes/ARATH/DGAT1/DGAT1-ai-review.yaml	DGAT1	GO:0005789	0		False	False	False	False	unsupported
genes/ARATH/DRB1/DRB1-ai-review.yaml	DRB1	GO:0004525	0		False	False	False	False	unsupported
genes/ARATH/EIN2/EIN2-ai-review.yaml	EIN2	GO:0006879	0		False	False	False	False	unsupported
genes/ARATH/EIN2/EIN2-ai-review.yaml	EIN2	GO:0030026	0		False	False	False	False	unsupported
genes/ARATH/ELF4/ELF4-ai-review.yaml	ELF4	GO:0005634	2	PMID:21753751;PMID:14605220	True	True	False	True	abstract
genes/ARATH/ELF4/ELF4-ai-review.yaml	ELF4	GO:0009649	1	PMID:17384164	True	True	False	False	abstract
genes/ARATH/ETR1/ETR1-ai-review.yaml	ETR1	GO:0005783	0		False	False	False	False	unsupported
genes/ARATH/ETR1/ETR1-ai-review.yaml	ETR1	GO:0051740	0		False	False	False	False	unsupported
genes/ARATH/ETR1/ETR1-ai-review.yaml	ETR1	GO:0038199	0		False	False	False	False	unsupported
genes/ARATH/F4JLB7/F4JLB7-ai-review.yaml	RIC7	GO:0005886	0		False	False	False	False	unsupported
genes/ARATH/F4JLB7/F4JLB7-ai-review.yaml	RIC7	GO:0038023	0		False	False	False	False	unsupported
genes/ARATH/FBL22/FBL22-ai-review.yaml	FBL22	GO:1905761	1	PMID:11077244	True	True	False	False	abstract
genes/ARATH/FLC/FLC-ai-review.yaml	FLC	GO:0006357	0		False	False	False	False	unsupported
genes/ARATH/FLC/FLC-ai-review.yaml	FLC	GO:0009910	0		False	False	False	False	unsupported
genes/ARATH/FLC/FLC-ai-review.yaml	FLC	GO:0000978	0		False	False	False	False	unsupported
genes/ARATH/FLC/FLC-ai-review.yaml	FLC	GO:0000981	0		False	False	False	False	unsupported
genes/ARATH/GIP1/GIP1-ai-review.yaml	GIP1	GO:0000930	0		False	False	False	False	unsupported
genes/ARATH/GIP1/GIP1-ai-review.yaml	GIP1	GO:0005819	0		False	False	False	False	unsupported
genes/ARATH/GIP1/GIP1-ai-review.yaml	GIP1	GO:0031021	0		False	False	False	False	unsupported
genes/ARATH/GIP1/GIP1-ai-review.yaml	GIP1	GO:0051415	0		False	False	False	False	unsupported
genes/ARATH/GIP1/GIP1-ai-review.yaml	GIP1	GO:0090307	0		False	False	False	False	unsupported
genes/ARATH/HEN1/HEN1-ai-review.yaml	HEN1	GO:0034587	0		False	False	False	False	unsupported
genes/ARATH/HEN1/HEN1-ai-review.yaml	HEN1	GO:0008171	0		False	False	False	False	unsupported
genes/ARATH/HSP17.6A/HSP17.6A-ai-review.yaml	HSP17.6A	GO:0009408	0		False	False	False	False	unsupported
genes/ARATH/HSP17.6A/HSP17.6A-ai-review.yaml	HSP17.6A	GO:0051082	0		False	False	False	False	unsupported
genes/ARATH/HSP17.6A/HSP17.6A-ai-review.yaml	HSP17.6A	GO:0006457	0		False	False	False	False	unsupported
genes/ARATH/HSP17.6A/HSP17.6A-ai-review.yaml	HSP17.6A	GO:0009651	0		False	False	False	False	unsupported
genes/ARATH/HSP17.6A/HSP17.6A-ai-review.yaml	HSP17.6A	GO:0042542	0		False	False	False	False	unsupported
genes/ARATH/HSP17.6A/HSP17.6A-ai-review.yaml	HSP17.6A	GO:0051259	0		False	False	False	False	unsupported
genes/ARATH/HSP17.7/HSP17.7-ai-review.yaml	HSP17.7	GO:0009408	1	PMID:11576425	True	True	False	False	abstract
genes/ARATH/HSP17.7/HSP17.7-ai-review.yaml	HSP17.7	GO:0051082	1	PMID:11576425	True	True	False	False	abstract
genes/ARATH/HSP17.7/HSP17.7-ai-review.yaml	HSP17.7	GO:0006457	0		False	False	False	False	unsupported
genes/ARATH/HSP17.7/HSP17.7-ai-review.yaml	HSP17.7	GO:0009651	1	PMID:11576425	True	True	False	False	abstract
genes/ARATH/HSP17.7/HSP17.7-ai-review.yaml	HSP17.7	GO:0042542	0		False	False	False	False	unsupported
genes/ARATH/HSP17.7/HSP17.7-ai-review.yaml	HSP17.7	GO:0051259	0		False	False	False	False	unsupported
genes/ARATH/HY5/HY5-ai-review.yaml	HY5	GO:0010017	1	PMID:10990463	True	False	False	False	support_not_localized
genes/ARATH/HY5/HY5-ai-review.yaml	HY5	GO:0010099	1	PMID:10990463	True	True	False	False	abstract
genes/ARATH/HY5/HY5-ai-review.yaml	HY5	GO:0010114	0		False	False	False	False	unsupported
genes/ARATH/HY5/HY5-ai-review.yaml	HY5	GO:0010218	0		False	False	False	False	unsupported
genes/ARATH/HY5/HY5-ai-review.yaml	HY5	GO:0005634	1	PMID:26474641	True	False	False	False	support_not_localized
genes/ARATH/JAZ1/JAZ1-ai-review.yaml	JAZ1	GO:0031347	0		False	False	False	False	unsupported
genes/ARATH/JAZ1/JAZ1-ai-review.yaml	JAZ1	GO:2000022	0		False	False	False	False	unsupported
genes/ARATH/JAZ1/JAZ1-ai-review.yaml	JAZ1	GO:0009611	0		False	False	False	False	unsupported
genes/ARATH/LFY/LFY-ai-review.yaml	LFY	GO:0009909	1	PMID:12324613	True	True	False	False	abstract
genes/ARATH/MPK6/MPK6-ai-review.yaml	MPK6	GO:0035556	1	PMID:12119167	True	True	False	False	abstract
genes/ARATH/NCED3/NCED3-ai-review.yaml	NCED3	GO:0010436	1	PMID:12834401	True	True	False	False	abstract
genes/ARATH/NCED3/NCED3-ai-review.yaml	NCED3	GO:0016124	1	PMID:12834401	True	True	False	False	abstract
genes/ARATH/NEK3/NEK3-ai-review.yaml	NEK3	GO:0004674	2	PMID:21605211;PMID:17886359	True	True	False	False	abstract
genes/ARATH/NPR1/NPR1-ai-review.yaml	NPR1	GO:0005634	1	PMID:17172357	True	False	False	True	fulltext_primary
genes/ARATH/NPR1/NPR1-ai-review.yaml	NPR1	GO:0042742	1	PMID:26269953	True	True	False	False	abstract
genes/ARATH/NPR1/NPR1-ai-review.yaml	NPR1	GO:0050832	0		False	False	False	False	unsupported
genes/ARATH/NPR1/NPR1-ai-review.yaml	NPR1	GO:0005737	1	PMID:12615947	True	True	False	False	abstract
genes/ARATH/NPR1/NPR1-ai-review.yaml	NPR1	GO:2000022	1	PMID:12615947	True	True	False	False	abstract
genes/ARATH/P14713/P14713-ai-review.yaml	PHYB	GO:0005634	2	PMID:10225946;PMID:24127609	True	True	False	False	abstract
genes/ARATH/P93002/P93002-ai-review.yaml	NPR1	GO:0005634	0		False	False	False	False	unsupported
genes/ARATH/P93002/P93002-ai-review.yaml	NPR1	GO:0042742	0		False	False	False	False	unsupported
genes/ARATH/P93002/P93002-ai-review.yaml	NPR1	GO:0050832	0		False	False	False	False	unsupported
genes/ARATH/P93002/P93002-ai-review.yaml	NPR1	GO:0005737	0		False	False	False	False	unsupported
genes/ARATH/P93002/P93002-ai-review.yaml	NPR1	GO:2000022	0		False	False	False	False	unsupported
genes/ARATH/PHYA/PHYA-ai-review.yaml	PHYA	GO:0000155	1	PMID:19208901	True	True	False	False	abstract
genes/ARATH/PHYB/PHYB-ai-review.yaml	PHYB	GO:0005634	1	PMID:10225946	True	True	False	False	abstract
genes/ARATH/PI/PI-ai-review.yaml	PI	GO:0000978	1	PMID:16640596	True	True	False	False	abstract
genes/ARATH/PI/PI-ai-review.yaml	PI	GO:0000981	2	PMID:16640596;PMID:12837945	True	True	False	False	abstract
genes/ARATH/PI/PI-ai-review.yaml	PI	GO:0006357	1	PMID:16640596	True	True	False	False	abstract
genes/ARATH/Q9XIR4/Q9XIR4-ai-review.yaml	APO1	GO:0003723	1	PMID:21421812	True	False	False	True	fulltext_primary
genes/ARATH/RDR6/RDR6-ai-review.yaml	RDR6	GO:0031380	0		False	False	False	False	unsupported
genes/ARATH/SEP3/SEP3-ai-review.yaml	SEP3	GO:0000978	1	PMID:19385720	True	True	False	False	abstract
genes/ARATH/SEP3/SEP3-ai-review.yaml	SEP3	GO:0006357	1	PMID:19385720	True	True	False	False	abstract
genes/ARATH/SOC1/SOC1-ai-review.yaml	SOC1	GO:0000978	2	PMID:30946745;PMID:18466303	True	True	False	True	abstract
genes/ARATH/SOC1/SOC1-ai-review.yaml	SOC1	GO:0006357	1	PMID:30946745	True	False	False	True	fulltext_primary
genes/ARATH/SOS1/SOS1-ai-review.yaml	SOS1	GO:0051453	1	PMID:17996020	True	False	False	True	fulltext_primary
genes/ARATH/SOS1/SOS1-ai-review.yaml	SOS1	GO:0098719	1	PMID:11884687	True	False	False	True	fulltext_primary
genes/ARATH/STM/STM-ai-review.yaml	STM	GO:0000978	0		False	False	False	False	unsupported
genes/ARATH/STM/STM-ai-review.yaml	STM	GO:0003700	0		False	False	False	False	unsupported
genes/ARATH/STM/STM-ai-review.yaml	STM	GO:0006357	1	PMID:12070094	True	True	False	False	abstract
genes/ARATH/SVP/SVP-ai-review.yaml	SVP	GO:0000978	2	PMID:17322399;PMID:30946745	True	True	False	False	abstract
genes/ARATH/SVP/SVP-ai-review.yaml	SVP	GO:0006357	2	PMID:17322399;PMID:30946745	True	True	False	False	abstract
genes/ARATH/TIR1/TIR1-ai-review.yaml	TIR1	GO:0031146	0		False	False	False	False	unsupported
