gene_symbol	protein_id	term_id	term_label	evidence_type	reference_id	action	loss_status	covered_by
AAAS	Q9NRG9	GO:0005635	nuclear envelope	TAS	Reactome:R-HSA-6783483	ACCEPT	REDUNDANT	GO:0005643
AAAS	Q9NRG9	GO:0005635	nuclear envelope	TAS	Reactome:R-HSA-75096	ACCEPT	REDUNDANT	GO:0005643
AAAS	Q9NRG9	GO:0005635	nuclear envelope	TAS	Reactome:R-HSA-75097	ACCEPT	REDUNDANT	GO:0005643
AAAS	Q9NRG9	GO:0005635	nuclear envelope	TAS	Reactome:R-HSA-75098	ACCEPT	REDUNDANT	GO:0005643
AAAS	Q9NRG9	GO:0005635	nuclear envelope	TAS	Reactome:R-HSA-9614367	ACCEPT	REDUNDANT	GO:0005643
AAAS	Q9NRG9	GO:0005635	nuclear envelope	TAS	Reactome:R-HSA-9614369	ACCEPT	REDUNDANT	GO:0005643
AAAS	Q9NRG9	GO:0005635	nuclear envelope	TAS	Reactome:R-HSA-9708889	ACCEPT	REDUNDANT	GO:0005643
AAAS	Q9NRG9	GO:0006913	nucleocytoplasmic transport	IDA	PMID:12730363	ACCEPT	REDUNDANT	GO:0006913
AAAS	Q9NRG9	GO:0046822	regulation of nucleocytoplasmic transport	NAS	PMID:12730363	ACCEPT	UNIQUE	
AARSD1	Q9BTE6	GO:0106074	aminoacyl-tRNA metabolism involved in translational fidelity	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0002196
AARSD1	Q9BTE6	GO:0002161	aminoacyl-tRNA deacylase activity	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0002196
AARSD1	Q9BTE6	GO:0002196	Ser-tRNA(Ala) deacylase activity	IEA	GO_REF:0000107	ACCEPT	REDUNDANT	GO:0002196
AARSD1	Q9BTE6	GO:0005737	cytoplasm	IEA	GO_REF:0000044	ACCEPT	UNIQUE	
AARSD1	Q9BTE6	GO:0005634	nucleus	HDA	PMID:21630459	KEEP_AS_NON_CORE	UNIQUE	
AATF	Q9NY61	GO:0045893	positive regulation of DNA-templated transcription	IEA	GO_REF:0000108	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0003713	transcription coactivator activity	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0005667	transcription regulator complex	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0005737	cytoplasm	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0030968	endoplasmic reticulum unfolded protein response	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
AATF	Q9NY61	GO:0005515	protein binding	IPI	PMID:17157788	KEEP_AS_NON_CORE	UNIQUE	
AATF	Q9NY61	GO:0005515	protein binding	IPI	PMID:22909821	KEEP_AS_NON_CORE	UNIQUE	
AATF	Q9NY61	GO:0005515	protein binding	IPI	PMID:25416956	KEEP_AS_NON_CORE	UNIQUE	
AATF	Q9NY61	GO:0005515	protein binding	IPI	PMID:29232376	KEEP_AS_NON_CORE	UNIQUE	
AATF	Q9NY61	GO:0005515	protein binding	IPI	PMID:30021884	KEEP_AS_NON_CORE	UNIQUE	
AATF	Q9NY61	GO:0005515	protein binding	IPI	PMID:32296183	KEEP_AS_NON_CORE	UNIQUE	
AATF	Q9NY61	GO:0005515	protein binding	IPI	PMID:32814053	KEEP_AS_NON_CORE	UNIQUE	
AATF	Q9NY61	GO:0005515	protein binding	IPI	PMID:33961781	KEEP_AS_NON_CORE	UNIQUE	
AATF	Q9NY61	GO:0005515	protein binding	IPI	PMID:35271311	KEEP_AS_NON_CORE	UNIQUE	
AATF	Q9NY61	GO:0005634	nucleus	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0005730
AATF	Q9NY61	GO:0005730	nucleolus	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0005730
AATF	Q9NY61	GO:0005730	nucleolus	NAS	PMID:34516797	ACCEPT	REDUNDANT	GO:0005730
AATF	Q9NY61	GO:0030490	maturation of SSU-rRNA	NAS	PMID:34516797	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0005730	nucleolus	IDA	GO_REF:0000052	ACCEPT	REDUNDANT	GO:0005730
AATF	Q9NY61	GO:0032040	small-subunit processome	IDA	PMID:34516797	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0032040	small-subunit processome	NAS	PMID:34516797	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0042274	ribosomal small subunit biogenesis	IDA	PMID:34516797	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0003723	RNA binding	HDA	PMID:22658674	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0003723	RNA binding	HDA	PMID:22681889	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0005634	nucleus	IDA	PMID:10580117	ACCEPT	REDUNDANT	GO:0005730
AATF	Q9NY61	GO:0005634	nucleus	IDA	PMID:14627703	ACCEPT	REDUNDANT	GO:0005730
AATF	Q9NY61	GO:0005634	nucleus	IDA	PMID:15207272	ACCEPT	REDUNDANT	GO:0005730
AATF	Q9NY61	GO:0005737	cytoplasm	IDA	PMID:14627703	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0005737	cytoplasm	IDA	PMID:15207272	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0043522	leucine zipper domain binding	IPI	PMID:10580117	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0043522	leucine zipper domain binding	IPI	PMID:14627703	ACCEPT	UNIQUE	
AATF	Q9NY61	GO:0005634	nucleus	IDA	PMID:12429849	ACCEPT	REDUNDANT	GO:0005730
ABCA1	O95477	GO:0005524	ATP binding	IEA	GO_REF:0000002	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005768	endosome	IEA	GO_REF:0000044	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	IEA	GO_REF:0000120	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0016020	membrane	IEA	GO_REF:0000120	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0016887	ATP hydrolysis activity	IEA	GO_REF:0000002	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0038027	apolipoprotein A-I-mediated signaling pathway	IEA	GO_REF:0000108	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0045332	phospholipid translocation	IEA	GO_REF:0000117	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0090554	phosphatidylcholine floppase activity	IEA	GO_REF:0000116	ACCEPT	REDUNDANT	GO:0090554
ABCA1	O95477	GO:0090556	phosphatidylserine floppase activity	IEA	GO_REF:0000116	ACCEPT	REDUNDANT	GO:0090556
ABCA1	O95477	GO:0099039	sphingolipid translocation	IEA	GO_REF:0000108	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0140326	ATPase-coupled intramembrane lipid carrier activity	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0090554; GO:0090556
ABCA1	O95477	GO:0140359	ABC-type transporter activity	IEA	GO_REF:0000002	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005794	Golgi apparatus	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0007584	response to nutrient	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0008035	high-density lipoprotein particle binding	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0009306	protein secretion	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0009410	response to xenobiotic stimulus	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0009897	external side of plasma membrane	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0009986	cell surface	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0010875	positive regulation of cholesterol efflux	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0015914	phospholipid transport	IEA	GO_REF:0000107	ACCEPT	REDUNDANT	GO:0033700
ABCA1	O95477	GO:0016323	basolateral plasma membrane	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0023061	signal release	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0030301	cholesterol transport	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0031667	response to nutrient levels	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0033552	response to vitamin B3	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0042158	lipoprotein biosynthetic process	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0042626	ATPase-coupled transmembrane transporter activity	IEA	GO_REF:0000107	ACCEPT	REDUNDANT	GO:0042626
ABCA1	O95477	GO:0043691	reverse cholesterol transport	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0071222	cellular response to lipopolysaccharide	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0071300	cellular response to retinoic acid	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0071345	cellular response to cytokine stimulus	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0071397	cellular response to cholesterol	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0071466	cellular response to xenobiotic stimulus	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0090108	positive regulation of high-density lipoprotein particle assembly	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0120014	phospholipid transfer activity	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0120020	cholesterol transfer activity	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0140115	export across plasma membrane	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0120014	phospholipid transfer activity	IGI	PMID:28373057	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0140326	ATPase-coupled intramembrane lipid carrier activity	IDA	PMID:28373057	ACCEPT	REDUNDANT	GO:0090554; GO:0090556
ABCA1	O95477	GO:0005886	plasma membrane	IDA	GO_REF:0000052	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0140326	ATPase-coupled intramembrane lipid carrier activity	EXP	PMID:24097981	ACCEPT	REDUNDANT	GO:0090554; GO:0090556
ABCA1	O95477	GO:0005886	plasma membrane	IMP	PMID:35974019	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033344	cholesterol efflux	IMP	PMID:35974019	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033700	phospholipid efflux	IMP	PMID:35974019	ACCEPT	REDUNDANT	GO:0033700
ABCA1	O95477	GO:0090554	phosphatidylcholine floppase activity	IMP	PMID:35974019	ACCEPT	REDUNDANT	GO:0090554
ABCA1	O95477	GO:0140115	export across plasma membrane	ISS	PMID:29937375	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033344	cholesterol efflux	IMP	PMID:25084135	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0009306	protein secretion	IMP	PMID:11855831	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0009306	protein secretion	ISS	PMID:29937375	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0023061	signal release	IMP	PMID:11855831	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	IDA	PMID:28373057	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033344	cholesterol efflux	IGI	PMID:28373057	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033700	phospholipid efflux	IGI	PMID:28373057	ACCEPT	REDUNDANT	GO:0033700
ABCA1	O95477	GO:0097708	intracellular vesicle	IDA	PMID:28373057	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	IDA	PMID:19556522	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033344	cholesterol efflux	IMP	PMID:19556522	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033700	phospholipid efflux	IMP	PMID:19556522	ACCEPT	REDUNDANT	GO:0033700
ABCA1	O95477	GO:0023061	signal release	ISS	PMID:29937375	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0034616	response to laminar fluid shear stress	IDA	PMID:15358760	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0071404	cellular response to low-density lipoprotein particle stimulus	NAS	PMID:15358760	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0046623	sphingolipid floppase activity	IDA	PMID:24097981	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0090554	phosphatidylcholine floppase activity	IDA	PMID:24097981	ACCEPT	REDUNDANT	GO:0090554
ABCA1	O95477	GO:0090556	phosphatidylserine floppase activity	IDA	PMID:24097981	ACCEPT	REDUNDANT	GO:0090556
ABCA1	O95477	GO:0033344	cholesterol efflux	IDA	PMID:16702602	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0090554	phosphatidylcholine floppase activity	IDA	PMID:16702602	ACCEPT	REDUNDANT	GO:0090554
ABCA1	O95477	GO:0140328	floppase activity	IDA	PMID:16702602	ACCEPT	REDUNDANT	GO:0090554; GO:0090556
ABCA1	O95477	GO:0031210	phosphatidylcholine binding	IDA	PMID:24097981	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0140328	floppase activity	IDA	PMID:24097981	ACCEPT	REDUNDANT	GO:0090554; GO:0090556
ABCA1	O95477	GO:0090108	positive regulation of high-density lipoprotein particle assembly	ISS	GO_REF:0000024	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005768	endosome	IDA	PMID:24097981	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	IDA	PMID:24097981	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0034380	high-density lipoprotein particle assembly	IMP	PMID:14754908	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0007186	G protein-coupled receptor signaling pathway	IMP	PMID:16443932	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	IMP	PMID:14701824	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0045121	membrane raft	IDA	PMID:15469992	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0045332	phospholipid translocation	IDA	PMID:24097981	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0042632	cholesterol homeostasis	TAS	PMID:24097981	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0090107	regulation of high-density lipoprotein particle assembly	TAS	PMID:24097981	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	TAS	Reactome:R-HSA-5682111	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005789	endoplasmic reticulum membrane	TAS	Reactome:R-HSA-5682084	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0005789	endoplasmic reticulum membrane	TAS	Reactome:R-HSA-5682103	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	TAS	Reactome:R-HSA-216723	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	TAS	Reactome:R-HSA-216727	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	TAS	Reactome:R-HSA-216757	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	TAS	Reactome:R-HSA-5682101	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	TAS	Reactome:R-HSA-5682103	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	IDA	PMID:23931754	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033344	cholesterol efflux	IDA	PMID:23931754	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0048471	perinuclear region of cytoplasm	IDA	PMID:23931754	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	TAS	Reactome:R-HSA-1989765	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	TAS	Reactome:R-HSA-9618479	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	TAS	Reactome:R-HSA-9619756	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0032489	regulation of Cdc42 protein signal transduction	IMP	PMID:16443932	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0019905	syntaxin binding	IPI	PMID:15469992	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0010745	negative regulation of macrophage derived foam cell differentiation	TAS	PMID:18490524	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0010887	negative regulation of cholesterol storage	TAS	PMID:18490524	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0034380	high-density lipoprotein particle assembly	IMP	PMID:10431236	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0034380	high-density lipoprotein particle assembly	IMP	PMID:17305370	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0034185	apolipoprotein binding	IPI	PMID:11162594	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0034186	apolipoprotein A-I binding	IPI	PMID:11162594	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0034186	apolipoprotein A-I binding	IPI	PMID:16443932	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0034188	apolipoprotein A-I receptor activity	IDA	PMID:16443932	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033344	cholesterol efflux	IDA	PMID:11162594	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033700	phospholipid efflux	IDA	PMID:11162594	ACCEPT	REDUNDANT	GO:0033700
ABCA1	O95477	GO:0031267	small GTPase binding	IPI	PMID:16443932	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0033344	cholesterol efflux	IMP	PMID:16443932	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0042632	cholesterol homeostasis	IDA	PMID:10431236	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033700	phospholipid efflux	IMP	PMID:16702602	ACCEPT	REDUNDANT	GO:0033700
ABCA1	O95477	GO:0055091	phospholipid homeostasis	IMP	PMID:16702602	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0015485	cholesterol binding	IC	PMID:12084722	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033700	phospholipid efflux	IDA	PMID:10431236	ACCEPT	REDUNDANT	GO:0033700
ABCA1	O95477	GO:0005524	ATP binding	IDA	PMID:11700048	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0005886	plasma membrane	IDA	PMID:10525055	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0007040	lysosome organization	IDA	PMID:15163665	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0008203	cholesterol metabolic process	IDA	PMID:14747463	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0016197	endosomal transport	IDA	PMID:14747463	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0030139	endocytic vesicle	IDA	PMID:14747463	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0032367	intracellular cholesterol transport	IMP	PMID:10431236	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0033344	cholesterol efflux	IDA	PMID:10431236	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0043691	reverse cholesterol transport	IMP	PMID:10431236	ACCEPT	UNIQUE	
ABCA1	O95477	GO:0045335	phagocytic vesicle	IDA	PMID:15469992	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0060155	platelet dense granule organization	IMP	PMID:15163665	KEEP_AS_NON_CORE	UNIQUE	
ABCA1	O95477	GO:0120020	cholesterol transfer activity	IDA	PMID:12084722	ACCEPT	UNIQUE	
ABCA7	Q8IZY2	GO:0000139	Golgi membrane	IEA	GO_REF:0000044	ACCEPT	UNIQUE	
ABCA7	Q8IZY2	GO:0001891	phagocytic cup	IEA	GO_REF:0000044	ACCEPT	UNIQUE	
ABCA7	Q8IZY2	GO:0005524	ATP binding	IEA	GO_REF:0000002	ACCEPT	UNIQUE	
ABCA7	Q8IZY2	GO:0005737	cytoplasm	IEA	GO_REF:0000120	KEEP_AS_NON_CORE	UNIQUE	
ABCA7	Q8IZY2	GO:0005783	endoplasmic reticulum	IEA	GO_REF:0000044	KEEP_AS_NON_CORE	UNIQUE	
ABCA7	Q8IZY2	GO:0005886	plasma membrane	IEA	GO_REF:0000120	ACCEPT	UNIQUE	
ABCA7	Q8IZY2	GO:0016020	membrane	IEA	GO_REF:0000002	ACCEPT	UNIQUE	
ABCA7	Q8IZY2	GO:0016887	ATP hydrolysis activity	IEA	GO_REF:0000002	ACCEPT	UNIQUE	
ABCA7	Q8IZY2	GO:0031901	early endosome membrane	IEA	GO_REF:0000044	ACCEPT	UNIQUE	
ABCA7	Q8IZY2	GO:0032587	ruffle membrane	IEA	GO_REF:0000044	ACCEPT	UNIQUE	
ABCA7	Q8IZY2	GO:0033344	cholesterol efflux	IEA	GO_REF:0000117	KEEP_AS_NON_CORE	REDUNDANT	GO:0033344
ABCA7	Q8IZY2	GO:0033700	phospholipid efflux	IEA	GO_REF:0000117	ACCEPT	REDUNDANT	GO:0033700
ABCA7	Q8IZY2	GO:0034188	apolipoprotein A-I receptor activity	IEA	GO_REF:0000117	ACCEPT	REDUNDANT	GO:0034188
ABCA7	Q8IZY2	GO:0055085	transmembrane transport	IEA	GO_REF:0000002	ACCEPT	REDUNDANT	GO:0042626
ABCA7	Q8IZY2	GO:0090554	phosphatidylcholine floppase activity	IEA	GO_REF:0000116	ACCEPT	REDUNDANT	GO:0090554
ABCA7	Q8IZY2	GO:0090556	phosphatidylserine floppase activity	IEA	GO_REF:0000116	ACCEPT	REDUNDANT	GO:0090556
ABCA7	Q8IZY2	GO:0140326	ATPase-coupled intramembrane lipid carrier activity	IEA	GO_REF:0000003	ACCEPT	REDUNDANT	GO:0090554; GO:0090556
ABCA7	Q8IZY2	GO:0140328	floppase activity	IEA	GO_REF:0000117	ACCEPT	REDUNDANT	GO:0090554; GO:0090556
ABCA7	Q8IZY2	GO:0140359	ABC-type transporter activity	IEA	GO_REF:0000002	ACCEPT	UNIQUE	
ABCA7	Q8IZY2	GO:1902991	regulation of amyloid precursor protein catabolic process	IEA	GO_REF:0000117	ACCEPT	UNIQUE	
