source_file	entity_id	entity_symbol	level	status	gap_kind	dark_aspect	n_provenance	provenance_refs	gap_statement
genes/DESRO/K9IWC0/K9IWC0-ai-review.yaml	K9IWC0	K9IWC0 (core function)	core_function	OPEN	BIOLOGY	BP_DARK	1	PMID:23411029	It is undetermined whether the vampire bat salivary CNP acts on the host at the bite site or on the bat's own tissues, and no vasodilator activity has been measured for the bat peptide at all.
genes/DESRO/K9IWC0/K9IWC0-ai-review.yaml	K9IWC0	K9IWC0 (core function)	core_function	OPEN	CURATION	MF_DARK	2	file:DESRO/K9IWC0/K9IWC0-uniprot.txt;file:DESRO/K9IWC0/K9IWC0-bioinformatics/RESULTS.md	The UniProt protein name for this entry assigns the wrong natriuretic peptide paralogue, and the FUNCTION text describing NPR1 activation is BNP biology that does not apply to this protein. This is a curation gap that will keep producing incorrect receptor-specific inferences until it is corrected upstream.
genes/DESRO/K9IWH5/K9IWH5-ai-review.yaml	K9IWH5	LYZ (core function)	core_function	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:31506780	The functional consequence of the sanguivore-specific positively selected substitutions in vampire bat lysozyme is undetermined: no muramidase or bacteriolytic assay has been performed on the D. rotundus enzyme, so it is unknown whether the substitutions alter catalytic rate, pH optimum, salt tolerance, or antibacterial spectrum.
genes/DESRO/K9IWH5/K9IWH5-ai-review.yaml	K9IWH5	LYZ (core function)	core_function	OPEN	BIOLOGY	BP_DARK	1	PMID:31506780	It is undetermined whether vampire bat lysozyme has a digestive role on the ingested blood meal in addition to its antimicrobial role.
genes/DESRO/K9IWX5/K9IWX5-ai-review.yaml	K9IWX5	K9IWX5 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	2	PMID:23411029;PMID:23411029	The molecular activity of the vampire bat salivary antigen-5/CRISP protein is undetermined: neither a ligand for the CAP cavity nor an ion-channel or receptor target for the cysteine-rich C-terminal module has been identified for K9IWX5 or any Desmodus CRISP.
genes/DESRO/K9IWX5/K9IWX5-ai-review.yaml	K9IWX5	K9IWX5 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	1	file:DESRO/K9IWX5/K9IWX5-uniprot.txt	It is undetermined whether the C-terminal ShKT module of K9IWX5 is functional, because the sequence lacks conserved residues required for propagating ShKT feature annotation.
genes/DROPS/A0A6I8W8A2/A0A6I8W8A2-ai-review.yaml	A0A6I8W8A2	LOC117183218 (core function)	core_function		BIOLOGY		0		Whether this predicted truncated isoform (PE 4) lacking the HECT catalytic domain is expressed as a functional protein or represents a computational gene prediction artifact is unknown.
genes/DROPS/A0A6I8W8A2/A0A6I8W8A2-ai-review.yaml	A0A6I8W8A2	LOC117183218 (core function)	core_function		BIOLOGY		0		Whether the isolated RCC1-like domain from this truncated isoform retains any independent protein binding or substrate recognition capability outside the context of a full-length HERC3 is unknown.
genes/FELCA/CH1/CH1-ai-review.yaml	P30438	CH1 (core function)	core_function		BIOLOGY		1	PMID:29643919	The endogenous biological function of Fel d 1 is undetermined: it is not known whether the protein acts in skin/epithelial barrier protection, in transport of a lipophilic ligand, or in another role.
genes/FELCA/CH1/CH1-ai-review.yaml	P30438	CH1 (core function)	core_function		BIOLOGY		1	PMID:12851385	The physiological ligand and the in-cat role of Fel d 1's ligand binding are unconfirmed. Candidate ligands (lauric acid, androsterone) and LPS binding are reported in vitro, but which ligand the protein carries in vivo, and to what biological end, is not established.
genes/FELCA/CH2/CH2-ai-review.yaml	P30440	CH2 (core function)	core_function		BIOLOGY		1	PMID:29643919	The endogenous biological function of Fel d 1 is undetermined: it is not known whether the protein acts in skin/epithelial barrier protection, in transport of a lipophilic ligand, or in another role.
genes/FELCA/CH2/CH2-ai-review.yaml	P30440	CH2 (core function)	core_function		BIOLOGY		1	PMID:12851385	The physiological ligand and the in-cat role of Fel d 1's ligand binding are unconfirmed. Candidate ligands (lauric acid, androsterone) and LPS binding are reported in vitro, but which ligand the protein carries in vivo, and to what biological end, is not established.
genes/FELCA/Feld7/Feld7-ai-review.yaml	E5D2Z5	Feld7 (core function)	core_function		BIOLOGY		1	PMID:36960093	The native (in-vivo) ligand and physiological role of Fel d 7 remain unconfirmed: fatty acids are demonstrated as surrogate ligands in vitro, but the endogenous cargo carried in the cat and the biological function are not established.
genes/FELCA/Feld8/Feld8-ai-review.yaml	F6K0R4	Feld8 (core function)	core_function		BIOLOGY		1	file:FELCA/Feld8/Feld8-uniprot.txt	The specific lipid ligand and the precise physiological role of cat Fel d 8 are not experimentally established; current annotations are inferred from the PLUNC family.
genes/HORSE/Equc2/Equc2-ai-review.yaml	P81216	Equc2 (core function)	core_function		BIOLOGY		1	file:HORSE/Equc2/Equc2-uniprot.txt	The specific molecular function and ligand bound by Equ c 2, and its endogenous physiological role, are undetermined.
genes/MYTGA/A0A8B6BFL6/A0A8B6BFL6-ai-review.yaml	A0A8B6BFL6	A0A8B6BFL6 (core function)	core_function		BIOLOGY		0		No direct biochemical assay has confirmed reverse transcriptase activity for this specific protein.
genes/MYTGA/A0A8B6BFL6/A0A8B6BFL6-ai-review.yaml	A0A8B6BFL6	A0A8B6BFL6 (core function)	core_function		BIOLOGY		0		The specific DIRS1 family or subfamily assignment has not been determined by phylogenetic analysis of the full-length protein.
genes/MYTGA/A0A8B6BFL6/A0A8B6BFL6-ai-review.yaml	A0A8B6BFL6	A0A8B6BFL6 (core function)	core_function		BIOLOGY		0		Cellular localization has not been experimentally determined; nucleus and cytoplasm are inferred by analogy to characterized retrotransposon systems.
genes/NEUCR/cao-1/cao-1-ai-review.yaml	Q7S860	cao-1	gene		BIOLOGY	BP_DARK	1	PMID:23893079	The natural physiological substrate and biological role of CAO-1 in Neurospora crassa are undetermined. The in vitro substrates resveratrol and piceatannol are plant stilbenoids of uncertain ecological relevance to this fungus, and it is unknown whether the selected substrate is a 4'-hydroxylated hydroxystilbene of plant origin, one produced by a competing microbe, or a lignin-derived biphenolic encountered in its burned-vegetation niche.
genes/NEUCR/cao-1/cao-1-ai-review.yaml	Q7S860	cao-1	gene		BIOLOGY	BP_DARK	2	PMID:23893079;PMID:23893079	The retinal-forming (beta-carotene cleaving) enzyme of Neurospora crassa is unidentified. The hypothesis that motivated the study of cao-1 - that it supplies retinal, the chromophore of the NOP-1 rhodopsin - was disproven, and its paralog CAO-2 cleaves torulene (not beta-carotene to retinal); N. crassa also lacks a clear ortholog of the retinal-forming CarX of Fusarium fujikuroi. It remains unknown which enzyme (if any) makes retinal in N. crassa, and whether the physiological NOP-1 chromophore is retinal at all or an apocarotenal such as CAO-2's product beta-apo-4'-carotenal.
genes/NEUCR/con-10/con-10-ai-review.yaml	P10713	con-10 (core function)	core_function				0		No demonstrated role in conidium formation: the only evidence is conidiation-specific expression timing, which GO does not accept as process involvement. No con-10 loss-of-function conidiation phenotype has been reported, and PMID:15126394 shows fl-driven conidial morphogenesis proceeds without con-10 induction.
genes/NEUCR/con-6/con-6-ai-review.yaml	P34762	con-6 (core function)	core_function				0		No demonstrated role in conidium formation: con-6 inactivation had no effect on conidium formation or germination, so GO:0048315 involvement is not supportable from expression timing alone. Whether CON-6 contributes to spore desiccation tolerance (the LEA-like hypothesis) is untested.
genes/PSEPK/PP_3298/PP_3298-ai-review.yaml	Q88HQ5	PP_3298	gene	OPEN	BIOLOGY|CURATION	MF_DARK	2	file:PSEPK/PP_3298/PP_3298-uniprot.txt;PMID:21953451	The molecular activity, substrate specificity, and physiological role of PP_3298/Q88HQ5 are unknown. CinA-C/PncC-family domain assignments do not establish that this paralog deamidates NMN.
genes/PSEPK/PP_4677/PP_4677-ai-review.yaml	Q88DZ1	PP_4677 (core function)	core_function				0		Direct biochemical activity and the relative in-vivo contributions of Q88DZ1 and Q88GQ4 have not been measured in KT2440.
genes/PSEPK/algJ/algJ-ai-review.yaml	Q88ND3	algJ	gene		BIOLOGY|CURATION		1	PMID:25165982	The physiological substrate and direction of the AlgJ-catalyzed step in the periplasmic acetyl relay are unresolved.
genes/PSEPK/glgE/glgE-ai-review.yaml	Q88FM9	glgE (core function)	core_function				0		No direct enzymatic or structural characterization of Q88FM9 was found.
genes/PSEPK/hyuC/hyuC-ai-review.yaml	Q88FQ3	hyuC (core function)	core_function				0		Direct comparison of N-carbamoyl-beta-alanine, allantoate, and N-carbamoyl-L-amino acids as Q88FQ3 substrates is unavailable.
genes/PSEPK/hyuC/hyuC-ai-review.yaml	Q88FQ3	hyuC (core function)	core_function				0		PP_0614 (Q88Q81) carries the same dual EC assignment and has not been compared with Q88FQ3.
genes/PSEPK/pydX/pydX-ai-review.yaml	Q88FQ1	pydX (core function)	core_function				0		Direct cofactor analysis has not resolved whether KT2440 PydX binds FAD or the FMN assigned by UniProt.
genes/PSEPK/selA/selA-ai-review.yaml	Q88QJ8	selA (core function)	core_function				0		No direct biochemical or structural study of Q88QJ8 was found.
genes/PSEPK/tgt/tgt-ai-review.yaml	Q88PL7	tgt (core function)	core_function				0		GO:0008479 formally defines free-queuine insertion, while InterPro2GO IPR004803 and UniRule MF_00168 apply it to bacterial preQ1-inserting Tgt.
genes/PSEPK/tgt/tgt-ai-review.yaml	Q88PL7	tgt (core function)	core_function				0		No direct biochemical or genetic characterization of Q88PL7 in P. putida was found.
genes/PSEPK/treSB/treSB-ai-review.yaml	Q88FN0	treSB (core function)	core_function				0		The TreS reaction has not been biochemically characterized for Q88FN0.
genes/PSEPK/treSB/treSB-ai-review.yaml	Q88FN0	treSB (core function)	core_function				0		The maltokinase reaction has not been biochemically characterized for Q88FN0.
genes/SCHPO/acn1/acn1-ai-review.yaml	O74380	acn1	gene	OPEN	BIOLOGY	MF_DARK	2	UniProt:O74380;file:SCHPO/acn1/acn1-deep-research-falcon.md	Whether acn1 is a catalytically active acyltransferase, and if so what reaction it catalyzes, is undetermined. No enzymatic assay has been performed on the acn1 protein; the acyltransferase molecular-function annotation is inferred entirely from the MBOAT/wax-synthase domain and from ISS transfer from the paralog gup1.
genes/SCHPO/acn1/acn1-ai-review.yaml	O74380	acn1	gene	OPEN	BIOLOGY	MF_DARK	1	file:SCHPO/acn1/acn1-deep-research-falcon.md	The physiological substrate(s) of acn1 (its acyl donor and acyl acceptor) are unknown. It is undetermined whether acn1 acts on diacylglycerol (DGAT-type), a fatty alcohol (wax-ester synthase-type), a sterol, a lysophospholipid, or a protein/peptide acceptor.
genes/SCHPO/acn1/acn1-ai-review.yaml	O74380	acn1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:37787768	"The biological process and physiological role of acn1 are unknown. No pathway, developmental role, or cellular process has been established; the only curated biological-process annotation is a root-level ""no data"" placeholder."
genes/SCHPO/acn1/acn1-ai-review.yaml	O74380	acn1	gene	OPEN	BIOLOGY	CC_DARK	1	UniProt:O74380	acn1's subcellular compartment is unresolved. The family prior (MBOAT enzymes are typically ER-resident) conflicts with the single experimental datum for acn1, a genome-wide GFP screen that reported mitochondrial localization.
genes/SCHPO/adg2/adg2-ai-review.yaml	O13854	adg2	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:12845604	The molecular function of Adg2 is undetermined. No catalytic activity, ligand, adhesion target, or binding partner has been identified, and the protein has no recognizable enzymatic domain.
genes/SCHPO/adg2/adg2-ai-review.yaml	O13854	adg2	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:15966770	The direct biological role of Adg2 is not experimentally established. Its assignment to cell separation rests on transcriptional co-regulation with characterized separation genes, not on any measured adg2 loss-of-function phenotype.
genes/SCHPO/adg2/adg2-ai-review.yaml	O13854	adg2	gene	OPEN	BIOLOGY	CC_DARK	1	PMID:12845604	Whether Adg2 is actually GPI-anchored, and whether it resides at the plasma membrane or is cross-linked into the cell wall, has not been experimentally verified; the C-terminal omega (GPI-attachment) site has not been mapped.
genes/SCHPO/ahk1/ahk1-ai-review.yaml	O14260	ahk1	gene	OPEN	BIOLOGY	MF_DARK	2	PMID:26787842;GO_REF:0000024	Whether S. pombe ahk1 (SPAC7D4.03c) actually functions as a MAP-kinase scaffold, or has any scaffold activity at all, has never been tested. The molecular function is inferred entirely from the S. cerevisiae ortholog via the shared UPF0592/DUF1765 domain family; no in vivo or in vitro assay of scaffold activity, and no identification of assembled kinase-module components, has been reported for the fission-yeast protein.
genes/SCHPO/ahk1/ahk1-ai-review.yaml	O14260	ahk1	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:26787842	The direct binding partners of ahk1 in S. pombe are unknown. It is undetermined whether it interacts with the fission-yeast stress-MAPK components (Sty1/Spc1, the MAPKK Wis1, the MAPKKKs Win1/Wis4, or membrane osmosensors such as Wsc1/Mtl2 and the Sho1-like adaptor), or with any other proteins.
genes/SCHPO/ahk1/ahk1-ai-review.yaml	O14260	ahk1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:26787842	Whether ahk1 has a specific, non-redundant role in the S. pombe Sty1/Spc1 stress-activated MAPK pathway is undetermined. The budding-yeast function (preventing Hkr1-to-Kss1 cross-talk) may not map onto fission yeast, whose stress core (Wis1 to Sty1) lacks the multi-branch Hkr1/Kss1 architecture, so it is unclear which, if any, signalling event ahk1 controls.
genes/SCHPO/ahk1/ahk1-ai-review.yaml	O14260	ahk1	gene	OPEN	BIOLOGY|ONTOLOGY	MF_DARK	1	UniProt:O14260	The molecular activity of the DUF1765 domain that defines the UPF0592 family, and hence the biochemical basis of any ahk1 function, is entirely unknown. DUF1765 is a domain of unknown function with no assigned catalytic or binding activity.
genes/SCHPO/ahk1/ahk1-ai-review.yaml	O14260	ahk1	gene	OPEN	BIOLOGY	CC_DARK	1	UniProt:O14260	The subcellular localization of ahk1 in S. pombe has not been experimentally determined. The membrane / multi-pass membrane assignment is a sequence-based prediction (three predicted transmembrane helices) with no microscopy or fractionation evidence in fission yeast.
genes/SCHPO/cmc4/cmc4-ai-review.yaml	G2TRJ8	cmc4	gene	OPEN	BIOLOGY	MF_DARK	2	PMID:33498264;PMID:21270388	cmc4 is a functionally dark gene: its molecular activity, its direct binding partner(s)/client in S. pombe, and its in vivo biological role are all undetermined. It is unresolved whether cmc4 acts in cytochrome c oxidase (COX II) assembly (as inferred from the human CMC4-SCO1 interaction) or has a distinct role connected to its meiotic (tam2) expression, and no cmc4Δ phenotype has been reported.
genes/SCHPO/cmc4/cmc4-ai-review.yaml	G2TRJ8	cmc4 / molecular_function	annotation	OPEN	BIOLOGY	MF_DARK	1	PMID:33498264	The molecular activity of cmc4 is undetermined. It is unknown whether it acts as a metallochaperone, a redox/disulfide-relay accessory factor, or a protein-interaction adaptor within the mitochondrial IMS, and no direct binding partner has been identified in S. pombe.
genes/SCHPO/cmc4/cmc4-ai-review.yaml	G2TRJ8	cmc4 / biological_process	annotation	OPEN	BIOLOGY	BP_DARK	1	PMID:21270388	The in vivo biological role of cmc4 in S. pombe is unknown: whether it contributes to cytochrome c oxidase assembly/respiration (as suggested for the human ortholog) or has a distinct meiosis-related role implied by its tam2 expression pattern is undetermined, and no deletion phenotype has been reported.
genes/SCHPO/cmc4/cmc4-ai-review.yaml	G2TRJ8	cmc4 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	1	PMID:33498264	No molecular activity or direct client/partner has been demonstrated for cmc4; whether it is a metallochaperone, a disulfide-relay accessory factor, or an adaptor coupling to a COX assembly factor (e.g. an Sco1 ortholog) is unresolved.
genes/SCHPO/cms1/cms1-ai-review.yaml	O94465	cms1 (core function)	core_function	OPEN	BIOLOGY|CURATION	MF_DARK	1	PMID:36417864	The molecular function of cms1 is undetermined: no catalytic activity, no direct nucleic-acid- or protein-binding partner, and no biochemically demonstrated activity are known for the protein in any species. Whether the degenerate helicase-like CMS1 fold confers a real RNA-binding activity (as hypothesized for the S. cerevisiae ortholog) is unproven.
genes/SCHPO/dca7/dca7-ai-review.yaml	O74763	dca7	gene	OPEN	BIOLOGY	MF_DARK	1	file:SCHPO/dca7/dca7-deep-research-falcon.md	The molecular function of S. pombe dca7 (SPBC17D11.08) is undetermined: it is not known which protein(s) its WD40 beta-propeller binds in fission yeast, whether it acts as a kinase scaffold, a ubiquitin-ligase substrate receptor, or in some other adaptor capacity, and no direct activity or binding partner has been experimentally established.
genes/SCHPO/dca7/dca7-ai-review.yaml	O74763	dca7	gene	OPEN	BIOLOGY	BP_DARK	1	file:SCHPO/dca7/dca7-deep-research-falcon.md	The biological process dca7 participates in within S. pombe is unknown. PomBase records the biological process as ND, deletion is viable, and only broad, non-specific high-throughput stress-resistance/sensitivity and quiescence-survival phenotypes are catalogued, none of which pin the gene to a specific pathway.
genes/SCHPO/fmc1/fmc1-ai-review.yaml	G2TRM0	fmc1	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:11096112	The specific molecular activity of the fission-yeast fmc1 protein is undetermined. Whether it acts as a protein-folding chaperone in its own right, as an adaptor that stabilizes a partner chaperone (an Atp12/ATPAF2 ortholog), or in some other capacity has not been shown; the GO molecular_function is ND.
genes/SCHPO/fmc1/fmc1-ai-review.yaml	G2TRM0	fmc1	gene	OPEN	BIOLOGY|CURATION	MF_DARK	2	PMID:11096112;file:SCHPO/fmc1/fmc1-deep-research-falcon.md	It is not known whether the F1-ATP-synthase-assembly role attributed to fmc1 is demonstrated in S. pombe or is purely inferred by orthology. All fission-yeast GO annotations are electronic or phylogenetic (IBA/IEA); none are experimental.
genes/SCHPO/fmc1/fmc1-ai-review.yaml	G2TRM0	fmc1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:11096112	No loss-of-function phenotype has been reported for S. pombe fmc1, and it is unknown whether (as in budding yeast) its requirement is conditional (heat-stress specific) or broader, and whether a functional Atp12/ATPAF2 partner exists and is engaged in fission yeast.
genes/SCHPO/ftm3/ftm3-ai-review.yaml	P0CU06	ftm3	gene	OPEN	BIOLOGY	MF_DARK	2	UniProt:P0CU06;UniProt:P0CU06	The molecular function of ftm3 is completely unknown. No catalytic activity, transporter/channel activity, ligand, substrate, or biochemical activity has been demonstrated or is predictable for the protein.
genes/SCHPO/ftm3/ftm3-ai-review.yaml	P0CU06	ftm3	gene	OPEN	BIOLOGY	BP_DARK	1	UniProt:P0CU06	The biological process and cellular role of ftm3 are unknown. It is undetermined which pathway or process the protein participates in, and no loss-of-function phenotype has been reported for an ftm3 deletion.
genes/SCHPO/ftm3/ftm3-ai-review.yaml	P0CU06	ftm3	gene	OPEN	BIOLOGY|CURATION	CC_DARK	1	UniProt:P0CU06	"ftm3's own subcellular localization and membrane topology have not been measured directly. Its cytoplasm/nuclear-membrane assignment is inferred entirely by similarity from the paralog ftm2, and although the family is named ""5TM"", the UniProt feature table annotates only a single predicted transmembrane helix, so the true topology is unresolved."
genes/SCHPO/hgh1/hgh1-ai-review.yaml	Q10498	hgh1	gene	OPEN	BIOLOGY|CURATION	MF_DARK	1	PMID:30876804	Whether S. pombe hgh1 actually performs the eEF2 co-chaperone function is unmeasured: no fission-yeast experiment has shown hgh1 binds eEF2 (or its domain III), recruits TRiC/CCT or Hsp90, or is required for eEF2 folding, abundance, or stability. Every molecular-function and biological-process annotation for hgh1 is an electronic orthology transfer (ISO from S. cerevisiae; GO_REF:0000024), not a direct observation.
genes/SCHPO/hgh1/hgh1-ai-review.yaml	Q10498	hgh1	gene	OPEN	BIOLOGY	BP_DARK	0		The biological role and loss-of-function consequences of hgh1 in fission yeast are largely undefined. Deletion is viable with normal morphology, so any requirement is conditional/quantitative; the mechanistic basis for the pleiotropic stress phenotypes reported in high-throughput screens (e.g. hydroxyurea/lithium sensitivity, caffeine resistance) is unknown and not obviously connected to eEF2 folding.
genes/SCHPO/hgh1/hgh1-ai-review.yaml	Q10498	hgh1	gene	OPEN	BIOLOGY	MF_DARK	0		"Whether HGH1-family proteins act on clients other than eEF2, and whether hgh1 has any genuine nuclear function (as an ""is_active_in nucleus"" annotation suggests) rather than being exclusively a cytoplasmic eEF2 co-chaperone, is unknown."
genes/SCHPO/iwr1/iwr1-ai-review.yaml	O13951	iwr1 (core function)	core_function	OPEN	BIOLOGY|CURATION	MF_DARK	1	PMID:21504834	No molecular function, physical Pol II interaction, subcellular localization, or loss-of-function phenotype has been experimentally determined for S. pombe iwr1; the entire functional assignment is transferred from the S. cerevisiae ortholog and the Iwr1 family signature.
genes/SCHPO/iwr1/iwr1-ai-review.yaml	O13951	iwr1 (core function)	core_function	OPEN	ONTOLOGY	MF_DARK	1	PMID:21504834	"There is no molecular-function GO term expressing the specific role ""RNA polymerase II nuclear-import adaptor/carrier""; the function is captured only at the biological-process level (protein import into nucleus) plus the physical MF (RNA polymerase II complex binding), which under-specify the adaptor activity."
genes/SCHPO/knh4/knh4-ai-review.yaml	O42970	knh4	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:34738170	"The molecular activity of Knh4 is unknown. It is undetermined whether Knh4 binds, cross-links, transports, or otherwise scaffolds cell-wall beta-glucan; no catalytic activity, ligand, or biochemical partner has been demonstrated, and the ""support"" of cell-surface beta-glucan is explicitly non-enzymatic."
genes/SCHPO/knh4/knh4-ai-review.yaml	O42970	knh4	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:34738170	Knh4's specific biological role and its contribution relative to the essential Kre9 ortholog and the other non-essential Kre9/Knh1 paralogs in S. pombe are undetermined. Whether knh4 acts redundantly, in a specialized condition, or in a particular cell-wall layer is not resolved.
genes/SCHPO/mmf2/mmf2-ai-review.yaml	Q9UR06	mmf2 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	1	PMID:29487232	The specific in-vivo enamine/imine substrate deaminated by fission-yeast mmf2 (e.g. 2-aminoacrylate vs 2-iminobutanoate vs a broader set) has not been experimentally determined; the activity is inferred from RidA-family membership and the conserved catalytic arginine.
genes/SCHPO/mmf2/mmf2-ai-review.yaml	Q9UR06	mmf2 (core function)	core_function	OPEN	BIOLOGY	BP_DARK	1	PMID:29487232	No physiological role or loss-of-function phenotype has been characterized for mmf2 in S. pombe; whether it maintains mitochondrial DNA / protects mitochondrial PLP enzymes (as its S. cerevisiae ortholog Mmf1p does) is unknown. PomBase records only high-throughput screen phenotypes (viable deletion; scattered stress sensitivities) with no follow-up.
genes/SCHPO/mmf2/mmf2-ai-review.yaml	Q9UR06	mmf2 (core function)	core_function	OPEN	BIOLOGY|CURATION	CC_DARK	1	PMID:11003673	The mitochondrial-matrix localization of mmf2 has not been directly demonstrated in S. pombe; it rests on an ISO transfer from S. cerevisiae Mmf1p and a predicted transit peptide, and the significance of the concurrent cytoplasm/cytosol annotations is unresolved.
genes/SCHPO/mtl3/mtl3-ai-review.yaml	O94317	mtl3	gene	OPEN	BIOLOGY	WHOLLY_DARK	1	GO_REF:0000015	mtl3 has no experimentally established molecular function, no identified binding partner or ligand, and no directly demonstrated biological process. Its assignment to the Mid2-like cell-wall stress-sensor family and its inferred role in transmitting cell-wall/membrane stress to intracellular signaling (e.g. via Rho1, as shown for the related sensors Wsc1 and Mtl2) are extrapolations from family membership, sequence architecture, and deletion phenotypes, not from direct study of the mtl3 protein.
genes/SCHPO/mtl3/mtl3-ai-review.yaml	O94317	mtl3 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	1	GO_REF:0000015	The molecular function of mtl3 is undetermined: it is unknown what (if any) cell-wall or membrane cue it senses, what its direct binding partner or signaling output is, and whether it acts as a bona fide stress sensor/receptor, a purely structural cell-surface glycoprotein, or an adhesion/mannoprotein-like component. No molecular-function GO term is currently justified beyond the ND root.
genes/SCHPO/mug151/mug151-ai-review.yaml	Q10069	mug151	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:38065098	The direct molecular function of S. pombe mug151 is undetermined: no catalytic, binding, or other biochemical activity has been experimentally assayed for the protein, and its assignment to the SAP30BP/HCNGP family is purely by sequence and domain conservation.
genes/SCHPO/mug151/mug151-ai-review.yaml	Q10069	mug151	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:16303567	"It is unknown whether mug151 has a genuine, specific meiotic function or whether its classification as a ""meiotically up-regulated gene"" reflects only transcriptional induction of a broadly-acting nuclear protein."
