ppu00280	Valine, leucine and isoleucine degradation - Pseudomonas putida KT2440
ppu00290	Valine, leucine and isoleucine biosynthesis - Pseudomonas putida KT2440
ppu00300	Lysine biosynthesis - Pseudomonas putida KT2440
ppu00310	Lysine degradation - Pseudomonas putida KT2440
ppu00220	Arginine biosynthesis - Pseudomonas putida KT2440
ppu00330	Arginine and proline metabolism - Pseudomonas putida KT2440
ppu00340	Histidine metabolism - Pseudomonas putida KT2440
ppu00350	Tyrosine metabolism - Pseudomonas putida KT2440
ppu00360	Phenylalanine metabolism - Pseudomonas putida KT2440
ppu00380	Tryptophan metabolism - Pseudomonas putida KT2440
ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas putida KT2440
ppu00410	beta-Alanine metabolism - Pseudomonas putida KT2440
ppu00430	Taurine and hypotaurine metabolism - Pseudomonas putida KT2440
ppu00440	Phosphonate and phosphinate metabolism - Pseudomonas putida KT2440
ppu00450	Selenocompound metabolism - Pseudomonas putida KT2440
ppu00460	Cyanoamino acid metabolism - Pseudomonas putida KT2440
ppu00470	D-Amino acid metabolism - Pseudomonas putida KT2440
ppu00480	Glutathione metabolism - Pseudomonas putida KT2440
ppu00520	Amino sugar and nucleotide sugar metabolism - Pseudomonas putida KT2440
ppu00541	Biosynthesis of various nucleotide sugars - Pseudomonas putida KT2440
ppu00540	Lipopolysaccharide biosynthesis - Pseudomonas putida KT2440
ppu00550	Peptidoglycan biosynthesis - Pseudomonas putida KT2440
ppu00552	Teichoic acid biosynthesis - Pseudomonas putida KT2440
ppu00543	Exopolysaccharide biosynthesis - Pseudomonas putida KT2440
ppu00730	Thiamine metabolism - Pseudomonas putida KT2440
ppu00740	Riboflavin metabolism - Pseudomonas putida KT2440
ppu00750	Vitamin B6 metabolism - Pseudomonas putida KT2440
ppu00760	Nicotinate and nicotinamide metabolism - Pseudomonas putida KT2440
ppu00770	Pantothenate and CoA biosynthesis - Pseudomonas putida KT2440
ppu00780	Biotin metabolism - Pseudomonas putida KT2440
ppu00785	Lipoic acid metabolism - Pseudomonas putida KT2440
ppu00790	Folate biosynthesis - Pseudomonas putida KT2440
ppu00670	One carbon pool by folate - Pseudomonas putida KT2440
ppu00860	Porphyrin metabolism - Pseudomonas putida KT2440
ppu00130	Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas putida KT2440
ppu00900	Terpenoid backbone biosynthesis - Pseudomonas putida KT2440
ppu00906	Carotenoid biosynthesis - Pseudomonas putida KT2440
ppu00907	Pinene, camphor and geraniol degradation - Pseudomonas putida KT2440
ppu00523	Polyketide sugar unit biosynthesis - Pseudomonas putida KT2440
ppu01053	Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas putida KT2440
ppu00946	Degradation of flavonoids - Pseudomonas putida KT2440
ppu00996	Biosynthesis of various alkaloids - Pseudomonas putida KT2440
ppu00332	Carbapenem biosynthesis - Pseudomonas putida KT2440
ppu00261	Monobactam biosynthesis - Pseudomonas putida KT2440
ppu00521	Streptomycin biosynthesis - Pseudomonas putida KT2440
ppu00525	Acarbose and validamycin biosynthesis - Pseudomonas putida KT2440
ppu00401	Novobiocin biosynthesis - Pseudomonas putida KT2440
ppu00975	Biosynthesis of various siderophores - Pseudomonas putida KT2440
ppu00999	Biosynthesis of various plant secondary metabolites - Pseudomonas putida KT2440
ppu00362	Benzoate degradation - Pseudomonas putida KT2440
ppu00627	Aminobenzoate degradation - Pseudomonas putida KT2440
ppu00364	Fluorobenzoate degradation - Pseudomonas putida KT2440
ppu00625	Chloroalkane and chloroalkene degradation - Pseudomonas putida KT2440
ppu00361	Chlorocyclohexane and chlorobenzene degradation - Pseudomonas putida KT2440
ppu00623	Toluene degradation - Pseudomonas putida KT2440
ppu00622	Xylene degradation - Pseudomonas putida KT2440
ppu00633	Nitrotoluene degradation - Pseudomonas putida KT2440
ppu00643	Styrene degradation - Pseudomonas putida KT2440
ppu00930	Caprolactam degradation - Pseudomonas putida KT2440
ppu00621	Dioxin degradation - Pseudomonas putida KT2440
ppu00626	Naphthalene degradation - Pseudomonas putida KT2440
ppu00984	Steroid degradation - Pseudomonas putida KT2440
ppu03020	RNA polymerase - Pseudomonas putida KT2440
ppu03010	Ribosome - Pseudomonas putida KT2440
ppu00970	Aminoacyl-tRNA biosynthesis - Pseudomonas putida KT2440
ppu03008	Ribosome biogenesis in eukaryotes - Pseudomonas putida KT2440
ppu03060	Protein export - Pseudomonas putida KT2440
ppu04141	Protein processing in endoplasmic reticulum - Pseudomonas putida KT2440
ppu04122	Sulfur relay system - Pseudomonas putida KT2440
ppu03018	RNA degradation - Pseudomonas putida KT2440
ppu03030	DNA replication - Pseudomonas putida KT2440
ppu03410	Base excision repair - Pseudomonas putida KT2440
ppu03420	Nucleotide excision repair - Pseudomonas putida KT2440
ppu03430	Mismatch repair - Pseudomonas putida KT2440
ppu03440	Homologous recombination - Pseudomonas putida KT2440
ppu03450	Non-homologous end-joining - Pseudomonas putida KT2440
ppu03250	Viral life cycle - HIV-1 - Pseudomonas putida KT2440
ppu02010	ABC transporters - Pseudomonas putida KT2440
ppu02060	Phosphotransferase system (PTS) - Pseudomonas putida KT2440
ppu03070	Bacterial secretion system - Pseudomonas putida KT2440
ppu02020	Two-component system - Pseudomonas putida KT2440
ppu04146	Peroxisome - Pseudomonas putida KT2440
ppu04148	Efferocytosis - Pseudomonas putida KT2440
ppu04156	Integrated stress response (ISR) signaling pathway - Pseudomonas putida KT2440
ppu02024	Quorum sensing - Pseudomonas putida KT2440
ppu02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas putida KT2440
ppu02030	Bacterial chemotaxis - Pseudomonas putida KT2440
ppu02040	Flagellar assembly - Pseudomonas putida KT2440
ppu04981	Folate transport and metabolism - Pseudomonas putida KT2440
ppu04980	Cobalamin transport and metabolism - Pseudomonas putida KT2440
ppu01501	beta-Lactam resistance - Pseudomonas putida KT2440
ppu01502	Vancomycin resistance - Pseudomonas putida KT2440
ppu01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas putida KT2440
