gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
ptxS	PP_3380	Q88HH7	HTH-type transcriptional regulator PtxS		GO:0000976; GO:0001217; GO:0006351; GO:0032993; GO:0042802	IPR000843;IPR010982;IPR001761;IPR028082;	PF00356;PF00532;	DNA-binding;Reference proteome;Repressor;Transcription;Transcription regulation	small_family_metabolic_transcriptional_regulators	Small-family metabolic transcriptional regulators	metabolic_transcriptional_regulator_boundary	COMPLETED_SUBMODULE	CURATED	AsnC/Lrp, LacI, DeoR, IclR, RpiR, Crp/Fnr, and other compact metabolic regulator families. First-pass curation is complete for all 21 genes; the split is represented in the metabolic transcriptional regulator boundary module, with regulons and effector ligands left unresolved unless supported by gene-specific evidence.	PRESENT	CURATED	PRESENT
PP_3415	PP_3415	Q88HE5	Transcriptional regulator, LacI family		GO:0000976; GO:0003700; GO:0006351	IPR000843;IPR046335;IPR010982;IPR028082;	PF00356;PF13377;	DNA-binding;Reference proteome;Transcription;Transcription regulation	small_family_metabolic_transcriptional_regulators	Small-family metabolic transcriptional regulators	metabolic_transcriptional_regulator_boundary	COMPLETED_SUBMODULE	CURATED	AsnC/Lrp, LacI, DeoR, IclR, RpiR, Crp/Fnr, and other compact metabolic regulator families. First-pass curation is complete for all 21 genes; the split is represented in the metabolic transcriptional regulator boundary module, with regulons and effector ligands left unresolved unless supported by gene-specific evidence.	PRESENT	CURATED	PRESENT
PP_3532	PP_3532	Q88H33	Transcriptional regulator, AsnC family		GO:0005829; GO:0006351; GO:0043200; GO:0043565	IPR000485;IPR011008;IPR019888;IPR019887;IPR036388;IPR036390;	PF01037;PF13404;	DNA-binding;Reference proteome;Transcription;Transcription regulation	small_family_metabolic_transcriptional_regulators	Small-family metabolic transcriptional regulators	metabolic_transcriptional_regulator_boundary	COMPLETED_SUBMODULE	CURATED	AsnC/Lrp, LacI, DeoR, IclR, RpiR, Crp/Fnr, and other compact metabolic regulator families. First-pass curation is complete for all 21 genes; the split is represented in the metabolic transcriptional regulator boundary module, with regulons and effector ligands left unresolved unless supported by gene-specific evidence.	PRESENT	CURATED	PRESENT
PP_3592	PP_3592	Q88GX5	Transcriptional regulator, RpiR family		GO:0003677; GO:0003700; GO:0097367; GO:1901135	IPR009057;IPR000281;IPR047640;IPR001347;IPR046348;IPR036388;	PF01418;PF01380;	DNA-binding;Reference proteome;Transcription;Transcription regulation	small_family_metabolic_transcriptional_regulators	Small-family metabolic transcriptional regulators	metabolic_transcriptional_regulator_boundary	COMPLETED_SUBMODULE	CURATED	AsnC/Lrp, LacI, DeoR, IclR, RpiR, Crp/Fnr, and other compact metabolic regulator families. First-pass curation is complete for all 21 genes; the split is represented in the metabolic transcriptional regulator boundary module, with regulons and effector ligands left unresolved unless supported by gene-specific evidence.	PRESENT	CURATED	PRESENT
PP_4308	PP_4308	Q88EZ2	Transcriptional regulator, AsnC family		GO:0005829; GO:0006351; GO:0043200; GO:0043565	IPR000485;IPR019888;IPR019887;IPR036388;IPR036390;	PF01037;PF13404;	DNA-binding;Reference proteome;Transcription;Transcription regulation	small_family_metabolic_transcriptional_regulators	Small-family metabolic transcriptional regulators	metabolic_transcriptional_regulator_boundary	COMPLETED_SUBMODULE	CURATED	AsnC/Lrp, LacI, DeoR, IclR, RpiR, Crp/Fnr, and other compact metabolic regulator families. First-pass curation is complete for all 21 genes; the split is represented in the metabolic transcriptional regulator boundary module, with regulons and effector ligands left unresolved unless supported by gene-specific evidence.	PRESENT	CURATED	PRESENT
bkdR	PP_4400	Q88EQ3	Bkd operon transcriptional regulator		GO:0005829; GO:0006351; GO:0043200; GO:0043565	IPR000485;IPR011008;IPR019888;IPR019887;IPR019885;IPR036388;IPR036390;	PF01037;PF13412;	DNA-binding;Reference proteome;Transcription;Transcription regulation	small_family_metabolic_transcriptional_regulators	Small-family metabolic transcriptional regulators	metabolic_transcriptional_regulator_boundary	COMPLETED_SUBMODULE	CURATED	AsnC/Lrp, LacI, DeoR, IclR, RpiR, Crp/Fnr, and other compact metabolic regulator families. First-pass curation is complete for all 21 genes; the split is represented in the metabolic transcriptional regulator boundary module, with regulons and effector ligands left unresolved unless supported by gene-specific evidence.	PRESENT	CURATED	PRESENT
ybaO	PP_4595	Q88E71	LRP-like transcriptional regulator		GO:0005829; GO:0006351; GO:0006355; GO:0043200; GO:0043565	IPR011991;IPR000485;IPR011008;IPR019888;IPR019887;IPR019885;IPR036388;IPR036390;	PF01037;PF13412;	DNA-binding;Reference proteome;Transcription;Transcription regulation	small_family_metabolic_transcriptional_regulators	Small-family metabolic transcriptional regulators	metabolic_transcriptional_regulator_boundary	COMPLETED_SUBMODULE	CURATED	AsnC/Lrp, LacI, DeoR, IclR, RpiR, Crp/Fnr, and other compact metabolic regulator families. First-pass curation is complete for all 21 genes; the split is represented in the metabolic transcriptional regulator boundary module, with regulons and effector ligands left unresolved unless supported by gene-specific evidence.	PRESENT	CURATED	PRESENT
PP_4776	PP_4776	Q88DP7	AsnC family transcriptional regulator		GO:0005829; GO:0006351; GO:0006355; GO:0043200; GO:0043565	IPR011991;IPR000485;IPR011008;IPR019888;IPR019887;IPR019885;IPR036388;IPR036390;	PF01037;PF13412;	DNA-binding;Reference proteome;Transcription;Transcription regulation	small_family_metabolic_transcriptional_regulators	Small-family metabolic transcriptional regulators	metabolic_transcriptional_regulator_boundary	COMPLETED_SUBMODULE	CURATED	AsnC/Lrp, LacI, DeoR, IclR, RpiR, Crp/Fnr, and other compact metabolic regulator families. First-pass curation is complete for all 21 genes; the split is represented in the metabolic transcriptional regulator boundary module, with regulons and effector ligands left unresolved unless supported by gene-specific evidence.	PRESENT	CURATED	PRESENT
PP_5188	PP_5188	Q88CJ3	Transcriptional regulator (AsnC/Lrp family)		GO:0005829; GO:0006351; GO:0006355; GO:0043200; GO:0043565	IPR011991;IPR000485;IPR011008;IPR019888;IPR019887;IPR019885;IPR036388;IPR036390;	PF01037;PF13412;	DNA-binding;Reference proteome;Transcription;Transcription regulation	small_family_metabolic_transcriptional_regulators	Small-family metabolic transcriptional regulators	metabolic_transcriptional_regulator_boundary	COMPLETED_SUBMODULE	CURATED	AsnC/Lrp, LacI, DeoR, IclR, RpiR, Crp/Fnr, and other compact metabolic regulator families. First-pass curation is complete for all 21 genes; the split is represented in the metabolic transcriptional regulator boundary module, with regulons and effector ligands left unresolved unless supported by gene-specific evidence.	PRESENT	CURATED	PRESENT
PP_5350	PP_5350	Q88C33	Transcriptional regulator, RpiR family		GO:0003677; GO:0003700; GO:0006351; GO:0097367; GO:1901135	IPR009057;IPR000281;IPR047640;IPR035472;IPR001347;IPR046348;IPR036388;	PF01418;PF01380;	DNA-binding;Reference proteome;Transcription;Transcription regulation	small_family_metabolic_transcriptional_regulators	Small-family metabolic transcriptional regulators	metabolic_transcriptional_regulator_boundary	COMPLETED_SUBMODULE	CURATED	AsnC/Lrp, LacI, DeoR, IclR, RpiR, Crp/Fnr, and other compact metabolic regulator families. First-pass curation is complete for all 21 genes; the split is represented in the metabolic transcriptional regulator boundary module, with regulons and effector ligands left unresolved unless supported by gene-specific evidence.	PRESENT	CURATED	PRESENT
PP_5410	PP_5410	Q88BX7	Transcriptional regulator, DeoR family		GO:0003677; GO:0003700; GO:0006351	IPR050313;IPR014036;IPR001034;IPR037171;IPR018356;IPR036388;IPR036390;	PF00455;PF08220;	DNA-binding;Reference proteome;Transcription;Transcription regulation	small_family_metabolic_transcriptional_regulators	Small-family metabolic transcriptional regulators	metabolic_transcriptional_regulator_boundary	COMPLETED_SUBMODULE	CURATED	AsnC/Lrp, LacI, DeoR, IclR, RpiR, Crp/Fnr, and other compact metabolic regulator families. First-pass curation is complete for all 21 genes; the split is represented in the metabolic transcriptional regulator boundary module, with regulons and effector ligands left unresolved unless supported by gene-specific evidence.	PRESENT	CURATED	PRESENT
