gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_2675	PP_2675	Q88JH4	Cytochrome c-type protein		GO:0009055; GO:0020037; GO:0046872	IPR030991;IPR009056;IPR036909;IPR051811;	PF13442;	Electron transport;Heme;Iron;Metal-binding;Reference proteome;Signal;Transport	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
PP_2886	PP_2886	Q88IW3	Cytochrome b561		GO:0005886; GO:0009055; GO:0020037; GO:0022904; GO:0046872	IPR011577;IPR052168;IPR016174;	PF01292;	Cell membrane;Electron transport;Heme;Iron;Membrane;Metal-binding;Reference proteome;Transmembrane;Transmembrane helix;Transport	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
PP_3332	PP_3332	Q88HM2	Cytochrome c-type protein		GO:0005506; GO:0009055; GO:0020037	IPR009056;IPR036909;IPR002323;	PF13442;	Electron transport;Heme;Iron;Metal-binding;Reference proteome;Signal;Transport	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
PP_3543	PP_3543	Q88H22	Iron-sulfur cluster-binding protein		GO:0005886; GO:0046872; GO:0051539	IPR017896;IPR017900;IPR014116;IPR051684;IPR032879;IPR013783;	PF13746;PF12801;PF11614;	4Fe-4S;Electron transport;Iron;Iron-sulfur;Membrane;Metal-binding;Reference proteome;Transmembrane;Transmembrane helix;Transport	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
PP_4203	PP_4203	Q88F95	Electron transfer flavoprotein-ubiquinone oxidoreductase (ETF-QO) (EC 1.5.5.1)	1.5.5.1	GO:0004174; GO:0046872; GO:0051539	IPR017896;IPR040156;IPR049398;IPR007859;IPR036188;	PF21162;PF05187;PF13450;	4Fe-4S;Electron transport;FAD;Flavoprotein;Iron;Iron-sulfur;Metal-binding;Oxidoreductase;Reference proteome;Transport;Ubiquinone	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
PP_4259	PP_4259	Q88F40	Iron-sulfur cluster-binding protein		GO:0005886; GO:0046872; GO:0051539	IPR017896;IPR017900;IPR014116;IPR051684;IPR032879;IPR009051;IPR013783;	PF13746;PF11614;	4Fe-4S;Electron transport;Iron;Iron-sulfur;Membrane;Metal-binding;Reference proteome;Transmembrane;Transmembrane helix;Transport	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
PP_4289	PP_4289	Q88F11	Cytochrome c domain-containing protein		GO:0009055; GO:0020037; GO:0046872	IPR009056;IPR010389;	PF06181;	Heme;Iron;Membrane;Metal-binding;Reference proteome;Transmembrane;Transmembrane helix	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
ccmE	PP_4323	Q88EX9	Cytochrome c-type biogenesis protein CcmE (Cytochrome c maturation protein E) (Heme chaperone CcmE)		GO:0005886; GO:0017003; GO:0017004; GO:0020037; GO:0046872	IPR004329;IPR036127;IPR012340;	PF03100;	Cell inner membrane;Cell membrane;Cytochrome c-type biogenesis;Heme;Iron;Membrane;Metal-binding;Reference proteome;Signal-anchor;Transmembrane;Transmembrane helix	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
msrQ	PP_4675	Q88DZ3	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ (Flavocytochrome MsrQ)		GO:0005886; GO:0009055; GO:0010181; GO:0016679; GO:0020037; GO:0030091; GO:0046872	IPR013130;IPR022837;	PF01794;	Cell inner membrane;Cell membrane;Electron transport;Flavoprotein;FMN;Heme;Iron;Membrane;Metal-binding;Reference proteome;Transmembrane;Transmembrane helix;Transport	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
PP_4870	PP_4870	Q88DF5	Azurin		GO:0005507; GO:0009055; GO:0042597	IPR014068;IPR000923;IPR028871;IPR050845;IPR008972;	PF00127;	Copper;Disulfide bond;Electron transport;Metal-binding;Periplasm;Reference proteome;Signal;Transport	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
PP_4970	PP_4970	Q88D57	Cytochrome c		GO:0005506; GO:0009055; GO:0020037; GO:0022900; GO:0042597	IPR010980;IPR002321;IPR012127;	PF01322;	Electron transport;Heme;Iron;Metal-binding;Reference proteome;Signal;Transport	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
yceJ	PP_4982	Q88D46	Cytochrome b561, iron-regulated		GO:0005886; GO:0009055; GO:0020037; GO:0022904; GO:0046872	IPR011577;IPR052168;IPR016174;	PF01292;	Cell membrane;Electron transport;Heme;Iron;Membrane;Metal-binding;Reference proteome;Transmembrane;Transmembrane helix;Transport	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
yfhL	PP_5124	Q88CQ6	4Fe-4S cluster-containing protein		GO:0005737; GO:0046872; GO:0051539	IPR017896;IPR017900;IPR050157;IPR047927;	PF12838;	4Fe-4S;Electron transport;Iron;Iron-sulfur;Metal-binding;Reference proteome;Repeat;Transport	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
PP_5267	PP_5267	Q88CB4	Cytochrome c5		GO:0005506; GO:0009055; GO:0020037	IPR009056;IPR036909;IPR002323;	PF13442;	Electron transport;Heme;Iron;Metal-binding;Reference proteome;Signal;Transport	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
ccmH	PP_5748	A0A140FWM4	Cytochrome c-type biogenesis protein		GO:0005886; GO:0016829; GO:0017004; GO:0046872	IPR051263;IPR005616;IPR038297;	PF03918;	Cytochrome c-type biogenesis;Heme;Iron;Lyase;Membrane;Metal-binding;Reference proteome;Signal;Transmembrane;Transmembrane helix	membrane_redox_electron_transfer_spillovers	Membrane redox and electron-transfer spillovers	membrane_redox_electron_transfer_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 25 membrane redox/electron-transfer spillover entries. The validated boundary module separates cytochromes, heme/copper proteins, ferredoxin/iron-sulfur proteins, Ccm proteins, flavoprotein redox components, Hmp/MsrQ detoxification or repair nodes, CumA/azurin, and the OFeT/FTR1-like iron transporter from ion-transport assertions where appropriate.	PRESENT	CURATED	PRESENT
