gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_1266	PP_1266	Q88NE6	Fusaric acid resistance protein		GO:0016020; GO:0022857	IPR058634;IPR058625;IPR050393;IPR006143;	PF25963;PF25917;	Coiled coil;Membrane;Reference proteome;Transmembrane;Transmembrane helix	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_1271	PP_1271	Q88NE1	Multidrug efflux MFS transporter		GO:0016020; GO:0022857	IPR011701;IPR020846;IPR036259;	PF07690;	Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix;Transport	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_1272	PP_1272	Q88NE0	Multidrug efflux MFS membrane fusion protein			IPR058634;IPR058625;IPR050739;	PF25963;PF25917;	Coiled coil;Membrane;Reference proteome;Transmembrane;Transmembrane helix	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_1273	PP_1273	Q88ND9	Multidrug efflux MFS outer membrane protein		GO:0009279; GO:0015562	IPR010131;IPR003423;	PF02321;	Cell outer membrane;Coiled coil;Lipoprotein;Membrane;Palmitate;Reference proteome;Signal;Transmembrane;Transmembrane beta strand	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
mdfA	PP_1354	Q88N62	Multidrug efflux MFS transporter		GO:0016020; GO:0022857	IPR011701;IPR020846;IPR036259;IPR005829;	PF07690;	Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_1517	PP_1517	Q88MQ3	RND efflux transporter		GO:0005886; GO:0042910	IPR027463;IPR001036;	PF00873;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_1797	PP_1797	Q88LY0	Membrane fusion protein (MFP) family protein		GO:0005886; GO:0015031	IPR058982;IPR058781;IPR050739;IPR010129;	PF26002;PF25994;	Cell inner membrane;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_2019	PP_2019	Q88LB6	Multidrug efflux transporter, RND family		GO:0005886	IPR004869;IPR050545;IPR000731;	PF03176;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_2068	PP_2068	Q88L67	Multidrug efflux MFS membrane fusion protein			IPR058625;IPR050739;	PF25917;	Coiled coil;Membrane;Reference proteome;Transmembrane;Transmembrane helix	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_2069	PP_2069	Q88L66	Multidrug efflux MFS outer membrane protein		GO:0009279; GO:0015562	IPR010131;IPR003423;	PF02321;	Cell outer membrane;Lipoprotein;Membrane;Palmitate;Reference proteome;Signal;Transmembrane;Transmembrane beta strand	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
czcC-II	PP_2408	Q88K83	Cobalt-zinc-cadmium resistance protein		GO:0009279; GO:0015562	IPR010131;IPR003423;	PF02321;	Cell outer membrane;Lipoprotein;Membrane;Palmitate;Reference proteome;Signal;Transmembrane;Transmembrane beta strand	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
czcB-II	PP_2409	Q88K82	Cobalt-zinc-cadmium resistance protein		GO:0015679; GO:0016020; GO:0022857; GO:0030288; GO:0046686; GO:0046914; GO:0060003	IPR058792;IPR058647;IPR058649;IPR058648;IPR051909;IPR006143;	PF25954;PF25973;PF25975;PF25893;	Cadmium resistance;Coiled coil;Reference proteome;Signal;Transport;Zinc	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
czcA-II	PP_2410	Q88K81	Cation efflux system protein		GO:0005886; GO:0008324; GO:0042910	IPR027463;IPR001036;IPR004763;	PF00873;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_2558	PP_2558	Q88JT9	Outer membrane efflux protein		GO:0009279; GO:0015288; GO:0015562; GO:1990281	IPR003423;IPR010130;IPR051906;	PF02321;	Cell outer membrane;Coiled coil;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane beta strand;Transport	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
hasE	PP_2559	Q88JT8	Membrane fusion protein (MFP) family protein		GO:0005886; GO:0008237; GO:0009306	IPR058982;IPR058781;IPR050739;IPR006144;IPR011053;IPR010129;	PF26002;PF25994;	Cell inner membrane;Cell membrane;Hydrolase;Membrane;Metalloprotease;Protease;Reference proteome;Transmembrane;Transmembrane helix;Transport	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
mexC	PP_2817	Q88J32	Multidrug efflux RND membrane fusion protein MexC		GO:0005886; GO:0022857; GO:0046677	IPR058626;IPR058625;IPR058627;IPR058624;IPR006143;	PF25944;PF25917;PF25876;PF25967;	Coiled coil;Reference proteome;Signal	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
mexD	PP_2818	Q88J31	Efflux pump membrane transporter		GO:0005886; GO:0009636; GO:0015562; GO:0042910	IPR027463;IPR001036;IPR004764;IPR000731;	PF00873;	Cell inner membrane;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
oprJ	PP_2819	Q88J30	Outer membrane protein OprJ		GO:0009279; GO:0015562	IPR010131;IPR003423;	PF02321;	Cell outer membrane;Lipoprotein;Membrane;Palmitate;Reference proteome;Transmembrane;Transmembrane beta strand	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_3299	PP_3299	Q88HQ4	Outer membrane lipoprotein		GO:0009279; GO:0015562	IPR010131;IPR003423;	PF02321;	Cell outer membrane;Lipoprotein;Membrane;Palmitate;Reference proteome;Signal;Transmembrane;Transmembrane beta strand	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_3301	PP_3301	Q88HQ2	RND efflux membrane fusion protein		GO:0015562; GO:1990281	IPR058625;IPR006143;	PF25917;	Coiled coil;Reference proteome;Signal	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_3302	PP_3302	Q88HQ1	RND efflux transporter		GO:0005886; GO:0042910	IPR027463;IPR001036;	PF00873;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
PP_3425	PP_3425	Q88HD5	Efflux transporter RND family, MFP subunit		GO:0005886; GO:0022857; GO:0046677	IPR058626;IPR058625;IPR058627;IPR058624;IPR006143;	PF25944;PF25917;PF25876;PF25967;	Coiled coil;Reference proteome	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
mexF	PP_3426	Q88HD4	Efflux pump membrane transporter		GO:0005886; GO:0009636; GO:0015562; GO:0042910	IPR027463;IPR001036;IPR004764;IPR000731;	PF00873;	Cell inner membrane;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
oprN	PP_3427	Q88HD3	Multidrug efflux RND outer membrane protein OprN		GO:0009279; GO:0015562	IPR010131;IPR003423;	PF02321;	Cell outer membrane;Coiled coil;Lipoprotein;Membrane;Palmitate;Reference proteome;Signal;Transmembrane;Transmembrane beta strand	rnd_tripartite_efflux_and_mfp_omf_systems	RND tripartite efflux and MFP/OMF systems	rnd_multidrug_efflux_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 RND/MFP/OMF and adjacent efflux-system genes. The existing RND multidrug-efflux boundary module was extended with Czc metal-efflux loci, Mex/Opr and generic RND systems, MFS/Emr/EamA side contexts, type-I secretion and TolC-like outer-membrane components, PvdR pyoverdine export, and FieF CDF metal efflux. MFP/OMF components are modeled as component-level contributors unless substrate or partner evidence is stronger.	PRESENT	CURATED	PRESENT
