suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
PP_2437	PP_2437	Q88K54	Q88K54_PSEPK	PP_2437	PP_2437	long-chain-acyl-CoA dehydrogenase (EC 1.3.8.8)	unreviewed	2.0	1.3.8.8	GO:0003995; GO:0005737; GO:0033539; GO:0050660	kegg:ppu00071	Fatty acid degradation	true	KEGG	ppu00071	Fatty acid degradation	genes/PSEPK/PP_2437	PRESENT	genes/PSEPK/PP_2437/PP_2437-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2437/PP_2437-deep-research-asta.md
PP_2793	PP_2793	Q88J56	Q88J56_PSEPK	PP_2793	PP_2793	long-chain-acyl-CoA dehydrogenase (EC 1.3.8.8)	unreviewed	2.0	1.3.8.8	GO:0003995; GO:0005737; GO:0033539; GO:0050660	kegg:ppu00071	Fatty acid degradation	true	KEGG	ppu00071	Fatty acid degradation	genes/PSEPK/PP_2793	PRESENT	genes/PSEPK/PP_2793/PP_2793-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2793/PP_2793-deep-research-asta.md
paaF	PP_3284	Q88HR9	Q88HR9_PSEPK	paaF	paaF PP_3284	Enoyl-CoA hydratase-isomerase (EC 4.2.1.17)	unreviewed	1.0	4.2.1.17	GO:0004300; GO:0006635	kegg:ppu00930	Caprolactam degradation	false	KEGG	ppu00071	Fatty acid degradation	genes/PSEPK/paaF	PRESENT	genes/PSEPK/paaF/paaF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/paaF/paaF-deep-research-asta.md
PP_3355	PP_3355	Q88HK1	Q88HK1_PSEPK	PP_3355	PP_3355	Beta-ketothiolase	unreviewed	1.0		GO:0003985; GO:0006635	kegg:ppu00900	Terpenoid backbone biosynthesis	false	KEGG	ppu00071	Fatty acid degradation	genes/PSEPK/PP_3355	PRESENT	genes/PSEPK/PP_3355/PP_3355-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3355/PP_3355-deep-research-asta.md
PP_3725	PP_3725	Q88GJ7	Q88GJ7_PSEPK	PP_3725	PP_3725	Acyl-CoA dehydrogenase	unreviewed	1.0		GO:0003995; GO:0050660	kegg:ppu00071	Fatty acid degradation	true	KEGG	ppu00071	Fatty acid degradation	genes/PSEPK/PP_3725	PRESENT	genes/PSEPK/PP_3725/PP_3725-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3725/PP_3725-deep-research-asta.md
bktB	PP_3754	Q88GH0	Q88GH0_PSEPK	bktB	bktB PP_3754	Beta-ketothiolase BktB (EC 2.3.1.16, EC 2.3.1.9)	unreviewed	2.0	2.3.1.16; 2.3.1.9	GO:0003985; GO:0033812; GO:0044281	kegg:ppu00900	Terpenoid backbone biosynthesis	false	KEGG	ppu00071	Fatty acid degradation	genes/PSEPK/bktB	PRESENT	genes/PSEPK/bktB/bktB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/bktB/bktB-deep-research-asta.md
adhP	PP_3839	Q88G86	Q88G86_PSEPK	adhP	adhP PP_3839	Short-chain alcohol dehydrogenase (EC 1.1.1.-, EC 1.1.1.1)	unreviewed	1.0	1.1.1.-; 1.1.1.1	GO:0004022; GO:0008270	kegg:ppu00626	Naphthalene degradation	false	KEGG	ppu00071	Fatty acid degradation	genes/PSEPK/adhP	PRESENT	genes/PSEPK/adhP/adhP-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/adhP/adhP-deep-research-asta.md
fadD-I	PP_4549	Q88EB7	Q88EB7_PSEPK	fadD-I	fadD-I PP_4549	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) (Long-chain acyl-CoA synthetase)	unreviewed	2.0	6.2.1.3	GO:0004467; GO:0005524; GO:0016020	kegg:ppu04146	Peroxisome	false	KEGG	ppu00071	Fatty acid degradation	genes/PSEPK/fadD-I	PRESENT	genes/PSEPK/fadD-I/fadD-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fadD-I/fadD-I-deep-research-asta.md
fadD-II	PP_4550	Q88EB6	Q88EB6_PSEPK	fadD-II	fadD-II PP_4550	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) (Long-chain acyl-CoA synthetase)	unreviewed	2.0	6.2.1.3	GO:0004467; GO:0005524; GO:0016020	kegg:ppu04146	Peroxisome	false	KEGG	ppu00071	Fatty acid degradation	genes/PSEPK/fadD-II	PRESENT	genes/PSEPK/fadD-II/fadD-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fadD-II/fadD-II-deep-research-asta.md
yqeF	PP_4636	Q88E32	Q88E32_PSEPK	yqeF	yqeF PP_4636	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	unreviewed	2.0	2.3.1.9	GO:0003985; GO:0033812; GO:0044281	kegg:ppu00900	Terpenoid backbone biosynthesis	false	KEGG	ppu00071	Fatty acid degradation	genes/PSEPK/yqeF	PRESENT	genes/PSEPK/yqeF/yqeF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/yqeF/yqeF-deep-research-asta.md
alkT	PP_5314	Q88C69	Q88C69_PSEPK	alkT	alkT PP_5314	Rubredoxin-NAD(+) reductase (EC 1.18.1.1)	unreviewed	1.0	1.18.1.1	GO:0005737; GO:0015044	kegg:ppu00071	Fatty acid degradation	true	KEGG	ppu00071	Fatty acid degradation	genes/PSEPK/alkT	PRESENT	genes/PSEPK/alkT/alkT-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/alkT/alkT-deep-research-asta.md
PP_5371	PP_5371	Q88C12	Q88C12_PSEPK	PP_5371	PP_5371	Rubredoxin/rubredoxin reductase	unreviewed	2.0		GO:0005506; GO:0005737; GO:0016491	kegg:ppu00071	Fatty acid degradation	true	KEGG	ppu00071	Fatty acid degradation	genes/PSEPK/PP_5371	PRESENT	genes/PSEPK/PP_5371/PP_5371-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_5371/PP_5371-deep-research-asta.md
