suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
pduO	PP_1349	Q88N66	Q88N66_PSEPK	pduO	pduO PP_1349	Corrinoid adenosyltransferase (EC 2.5.1.17) (Cob(II)alamin adenosyltransferase) (Cob(II)yrinic acid a,c-diamide adenosyltransferase) (Cobinamide/cobalamin adenosyltransferase)	unreviewed	2.0	2.5.1.17	GO:0005524; GO:0008817; GO:0009236	kegg:ppu04980	Cobalamin transport and metabolism	false	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/pduO	PRESENT	genes/PSEPK/pduO/pduO-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pduO/pduO-deep-research-asta.md
PP_1358	PP_1358	Q88N58	Q88N58_PSEPK	PP_1358	PP_1358	Heme iron utilization protein	unreviewed	1.0		GO:0005737	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/PP_1358	PRESENT	genes/PSEPK/PP_1358/PP_1358-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1358/PP_1358-deep-research-asta.md
cobO	PP_1672	Q88MA2	Q88MA2_PSEPK	cobO	cobO PP_1672	Corrinoid adenosyltransferase (EC 2.5.1.17) (Cob(II)alamin adenosyltransferase) (Cob(II)yrinic acid a,c-diamide adenosyltransferase)	unreviewed	3.0	2.5.1.17	GO:0005524; GO:0005737; GO:0006779; GO:0008817; GO:0009236	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobO	PRESENT	genes/PSEPK/cobO/cobO-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobO/cobO-deep-research-asta.md
cobB__Q88MA1	PP_1673	Q88MA1	Q88MA1_PSEPK	cobB	cobB PP_1673	Hydrogenobyrinate a,c-diamide synthase (EC 6.3.5.9) (Hydrogenobyrinic acid a,c-diamide synthase)	unreviewed	3.0	6.3.5.9	GO:0005524; GO:0009236; GO:0042242; GO:0043802	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobB__Q88MA1	PRESENT	genes/PSEPK/cobB__Q88MA1/cobB__Q88MA1-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobB__Q88MA1/cobB__Q88MA1-deep-research-asta.md
cobD	PP_1675	Q88M99	Q88M99_PSEPK	cobD	cobD PP_1675	Cobalamin biosynthesis protein CobD	unreviewed	2.0		GO:0005886; GO:0009236; GO:0015420; GO:0016874; GO:0048472	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobD	PRESENT	genes/PSEPK/cobD/cobD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobD/cobD-deep-research-asta.md
cobC	PP_1676	Q88M98	Q88M98_PSEPK	cobC	cobC PP_1676	threonine-phosphate decarboxylase (EC 4.1.1.81) (L-threonine-O-3-phosphate decarboxylase)	unreviewed	2.0	4.1.1.81	GO:0009236; GO:0016874; GO:0030170; GO:0048472	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobC	PRESENT	genes/PSEPK/cobC/cobC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobC/cobC-deep-research-asta.md
cobQ	PP_1677	Q88M97	COBQ_PSEPK	cobQ	cobQ PP_1677	Cobyric acid synthase	reviewed	2.0		GO:0003824; GO:0009236; GO:0015420	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobQ	PRESENT	genes/PSEPK/cobQ/cobQ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobQ/cobQ-deep-research-asta.md
cobP	PP_1678	Q88M96	Q88M96_PSEPK	cobP	cobP PP_1678	Bifunctional adenosylcobalamin biosynthesis protein (EC 2.7.1.156) (EC 2.7.7.62)	unreviewed	3.0	2.7.1.156; 2.7.7.62	GO:0005524; GO:0005525; GO:0008820; GO:0009236; GO:0043752	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobP	PRESENT	genes/PSEPK/cobP/cobP-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobP/cobP-deep-research-asta.md
cobT	PP_1679	Q88M95	COBT_PSEPK	cobT	cobT PP_1679	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (NN:DBI PRT) (EC 2.4.2.21) (N(1)-alpha-phosphoribosyltransferase)	reviewed	2.0	2.4.2.21	GO:0008939; GO:0009236	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobT	PRESENT	genes/PSEPK/cobT/cobT-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobT/cobT-deep-research-asta.md
PP_1680	PP_1680	Q88M94	Q88M94_PSEPK	PP_1680	PP_1680	Alpha-ribazole-5'-phosphate phosphatase (EC 3.1.3.73)	unreviewed	1.0	3.1.3.73	GO:0005737; GO:0043755	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/PP_1680	PRESENT	genes/PSEPK/PP_1680/PP_1680-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1680/PP_1680-deep-research-asta.md
cobS	PP_1681	Q88M93	COBS_PSEPK	cobS	cobS PP_1681	Adenosylcobinamide-GDP ribazoletransferase (EC 2.7.8.26) (Cobalamin synthase) (Cobalamin-5'-phosphate synthase)	reviewed	3.0	2.7.8.26	GO:0005886; GO:0008818; GO:0009236; GO:0051073	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobS	PRESENT	genes/PSEPK/cobS/cobS-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobS/cobS-deep-research-asta.md
gltX	PP_1977	Q88LF6	SYE_PSEPK	gltX	gltX PP_1977	Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS)	reviewed	3.0	6.1.1.17	GO:0000049; GO:0004818; GO:0005524; GO:0005829; GO:0006424; GO:0008270	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/gltX	PRESENT	genes/PSEPK/gltX/gltX-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gltX/gltX-deep-research-asta.md
cobA	PP_2090	Q88L45	Q88L45_PSEPK	cobA	cobA PP_2090	uroporphyrinogen-III C-methyltransferase (EC 2.1.1.107)	unreviewed	2.0	2.1.1.107	GO:0004851; GO:0019354; GO:0032259	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobA	PRESENT	genes/PSEPK/cobA/cobA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobA/cobA-deep-research-asta.md
PP_2582	PP_2582	Q88JR7	Q88JR7_PSEPK	PP_2582	PP_2582	Heme oxygenase	unreviewed	1.0		GO:0004392; GO:0006788	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/PP_2582	PRESENT	genes/PSEPK/PP_2582/PP_2582-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2582/PP_2582-deep-research-asta.md
hemB	PP_2913	Q88IT6	Q88IT6_PSEPK	hemB	hemB PP_2913	Delta-aminolevulinic acid dehydratase (EC 4.2.1.24)	unreviewed	2.0	4.2.1.24	GO:0004655; GO:0005829; GO:0006782; GO:0008270	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/hemB	PRESENT	genes/PSEPK/hemB/hemB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hemB/hemB-deep-research-asta.md
hemBB	PP_3322	Q88HN1	Q88HN1_PSEPK	hemBB	hemBB PP_3322	Delta-aminolevulinic acid dehydratase (EC 4.2.1.24)	unreviewed	2.0	4.2.1.24	GO:0004655; GO:0005829; GO:0006782; GO:0008270	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/hemBB	PRESENT	genes/PSEPK/hemBB/hemBB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hemBB/hemBB-deep-research-asta.md
PP_3409	PP_3409	Q88HF1	Q88HF1_PSEPK	PP_3409	PP_3409	Cobalamin biosynthesis protein cobE	unreviewed	1.0		GO:0009236	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/PP_3409	PRESENT	genes/PSEPK/PP_3409/PP_3409-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3409/PP_3409-deep-research-asta.md
cobM	PP_3410	Q88HF0	Q88HF0_PSEPK	cobM	cobM PP_3410	Precorrin-4 C(11)-methyltransferase (EC 2.1.1.133)	unreviewed	1.0	2.1.1.133	GO:0009236; GO:0032259; GO:0046026	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobM	PRESENT	genes/PSEPK/cobM/cobM-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobM/cobM-deep-research-asta.md
PP_3506	PP_3506	Q88H59	Q88H59_PSEPK	PP_3506	PP_3506	Magnesium chelatase, subunit ChII	unreviewed	1.0		GO:0005524; GO:0016887	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/PP_3506	PRESENT	genes/PSEPK/PP_3506/PP_3506-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3506/PP_3506-deep-research-asta.md
cobN	PP_3507	Q88H58	Q88H58_PSEPK	cobN	cobN PP_3507	Cobaltochelatase subunit CobN (EC 6.6.1.2)	unreviewed	1.0	6.6.1.2	GO:0009236; GO:0051116	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobN	PRESENT	genes/PSEPK/cobN/cobN-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobN/cobN-deep-research-asta.md
PP_3763	PP_3763	Q88GG1	Q88GG1_PSEPK	PP_3763	PP_3763	CobF protein	unreviewed	1.0		GO:0009236; GO:0032259; GO:0043819	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/PP_3763	PRESENT	genes/PSEPK/PP_3763/PP_3763-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3763/PP_3763-deep-research-asta.md
cysG	PP_3999	Q88FT3	CYSG_PSEPK	cysG	cysG cobA-2 PP_3999	Siroheme synthase [Includes: Uroporphyrinogen-III C-methyltransferase (Urogen III methylase) (EC 2.1.1.107) (SUMT) (Uroporphyrinogen III methylase) (UROM); Precorrin-2 dehydrogenase (EC 1.3.1.76); Sirohydrochlorin ferrochelatase (EC 4.99.1.4)]	reviewed	4.0	1.3.1.76; 2.1.1.107; 4.99.1.4	GO:0004851; GO:0009236; GO:0019354; GO:0032259; GO:0043115; GO:0051266; GO:0051287	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cysG	PRESENT	genes/PSEPK/cysG/cysG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cysG/cysG-deep-research-asta.md
hemN	PP_4264	Q88F35	Q88F35_PSEPK	hemN	hemN PP_4264	Coproporphyrinogen-III oxidase (EC 1.3.98.3)	unreviewed	3.0	1.3.98.3	GO:0004109; GO:0005737; GO:0006782; GO:0046872; GO:0051539; GO:0051989	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/hemN	PRESENT	genes/PSEPK/hemN/hemN-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hemN/hemN-deep-research-asta.md
hemL	PP_4784	Q88DP0	GSA_PSEPK	hemL	hemL PP_4784	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	reviewed	3.0	5.4.3.8	GO:0005737; GO:0006782; GO:0030170; GO:0042286	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/hemL	PRESENT	genes/PSEPK/hemL/hemL-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hemL/hemL-deep-research-asta.md
cobJ	PP_4826	Q88DJ9	Q88DJ9_PSEPK	cobJ	cobJ PP_4826	Precorrin-3B C17-methyltransferase	unreviewed	1.0		GO:0008168; GO:0009236; GO:0032259	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobJ	PRESENT	genes/PSEPK/cobJ/cobJ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobJ/cobJ-deep-research-asta.md
cobI	PP_4827	Q88DJ8	Q88DJ8_PSEPK	cobI	cobI PP_4827	Precorrin-2 C(20)-methyltransferase (EC 2.1.1.130)	unreviewed	2.0	2.1.1.130	GO:0009236; GO:0030788; GO:0032259	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobI	PRESENT	genes/PSEPK/cobI/cobI-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobI/cobI-deep-research-asta.md
cobH	PP_4828	Q88DJ7	Q88DJ7_PSEPK	cobH	cobH PP_4828	Precorrin-8X methylmutase (EC 5.4.99.61)	unreviewed	1.0	5.4.99.61	GO:0009236; GO:0016993	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobH	PRESENT	genes/PSEPK/cobH/cobH-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobH/cobH-deep-research-asta.md
cobG	PP_4829	Q88DJ6	Q88DJ6_PSEPK	cobG	cobG PP_4829	Precorrin-3B synthase (EC 1.14.13.83)	unreviewed	1.0	1.14.13.83	GO:0020037; GO:0043818; GO:0046872; GO:0051539	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobG	PRESENT	genes/PSEPK/cobG/cobG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobG/cobG-deep-research-asta.md
cobL	PP_4830	Q88DJ5	Q88DJ5_PSEPK	cobL	cobL PP_4830	Precorrin-6Y C(5,15)-methyltransferase (EC 2.1.1.132)	unreviewed	1.0	2.1.1.132	GO:0008276; GO:0009236; GO:0032259; GO:0046025	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobL	PRESENT	genes/PSEPK/cobL/cobL-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobL/cobL-deep-research-asta.md
cbiD	PP_4831	Q88DJ4	CBID_PSEPK	cbiD	cbiD PP_4831	Cobalt-precorrin-5B C(1)-methyltransferase (EC 2.1.1.195) (Cobalt-precorrin-6A synthase)	reviewed	2.0	2.1.1.195	GO:0019251; GO:0032259; GO:0043780	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cbiD	PRESENT	genes/PSEPK/cbiD/cbiD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cbiD/cbiD-deep-research-asta.md
cobK	PP_4832	Q88DJ3	Q88DJ3_PSEPK	cobK	cobK PP_4832	Precorrin-6x reductase	unreviewed	1.0		GO:0003690; GO:0006265; GO:0009236; GO:0016994	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/cobK	PRESENT	genes/PSEPK/cobK/cobK-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cobK/cobK-deep-research-asta.md
PP_4856	PP_4856	Q88DG9	Q88DG9_PSEPK	PP_4856	PP_4856	ferroxidase (EC 1.16.3.1)	unreviewed	2.0	1.16.3.1	GO:0004322; GO:0005829; GO:0006826; GO:0006879; GO:0008199; GO:0020037	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/PP_4856	PRESENT	genes/PSEPK/PP_4856/PP_4856-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4856/PP_4856-deep-research-asta.md
hemE	PP_5074	Q88CV6	DCUP_PSEPK	hemE	hemE PP_5074	Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37)	reviewed	3.0	4.1.1.37	GO:0004853; GO:0005829; GO:0019353	kegg:ppu00860	Porphyrin metabolism	true	KEGG	ppu00860	Porphyrin metabolism	genes/PSEPK/hemE	PRESENT	genes/PSEPK/hemE/hemE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hemE/hemE-deep-research-asta.md
