gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
mrpD	PP_2228	Q88KR2	K(+)/H(+) antiporter subunit D		GO:0005886	IPR050586;IPR001750;	PF00361;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
mrpC	PP_2229	Q88KR1	K(+)/H(+) antiporter subunit C		GO:0005886	IPR050601;IPR039428;	PF00420;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
mrpAB	PP_2230	Q88KR0	K(+)/H(+) antiporter subunit A/B		GO:0005886; GO:0006811; GO:0015297	IPR050616;IPR007182;IPR025383;IPR046806;IPR001750;IPR001516;	PF13244;PF20501;PF04039;PF00361;PF00662;	Antiport;Cell membrane;Ion transport;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix;Transport	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
PP_3293	PP_3293	Q88HR0	Potassium channel domain-containing protein			IPR013099;	PF07885;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
kefB-II	PP_3311	Q88HP2	Glutathione-regulated potassium/H+ antiporter		GO:0005886; GO:0006813; GO:0008324; GO:0012505; GO:0015297; GO:1902600	IPR006153;IPR004771;IPR038770;IPR036291;IPR003148;	PF00999;PF02254;	Antiport;Ion transport;Membrane;Potassium;Potassium transport;Reference proteome;Transmembrane;Transmembrane helix;Transport	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
PP_3556	PP_3556	Q88H09	Sodium:proton antiporter		GO:0005886	IPR052576;IPR018461;IPR032813;	PF13726;PF03553;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
yfbS	PP_3931	Q88FZ5	Transporter		GO:0005886; GO:0006813; GO:0008324	IPR004680;IPR051679;IPR031312;IPR006037;IPR036721;	PF03600;PF02080;	Membrane;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
trkH-I	PP_3953	Q88FX4	Trk system potassium uptake protein		GO:0005886; GO:0015379; GO:0046872	IPR003445;IPR004772;	PF02386;	Cell inner membrane;Cell membrane;Ion transport;Membrane;Metal-binding;Potassium;Potassium transport;Reference proteome;Transmembrane;Transmembrane helix;Transport	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
nhaA2	PP_3958	Q88FW9	Na(+)/H(+) antiporter NhaA 2 (Sodium/proton antiporter NhaA 2)		GO:0005886; GO:0006885; GO:0015385	IPR023171;IPR004670;	PF06965;	Antiport;Cell inner membrane;Cell membrane;Ion transport;Membrane;Reference proteome;Sodium;Sodium transport;Transmembrane;Transmembrane helix;Transport	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
nhaB	PP_4031	Q88FQ6	Na(+)/H(+) antiporter NhaB (Sodium/proton antiporter NhaB)		GO:0005886; GO:0015385	IPR004671;	PF06450;	Antiport;Cell inner membrane;Cell membrane;Ion transport;Membrane;Reference proteome;Sodium;Sodium transport;Transmembrane;Transmembrane helix;Transport	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
PP_4304	PP_4304	Q88EZ6	Cation transporter, VIC family		GO:0001508; GO:0005249; GO:0008076	IPR005821;IPR028325;IPR027359;	PF00520;	Ion channel;Ion transport;Membrane;Potassium;Potassium channel;Potassium transport;Reference proteome;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
trkH-II	PP_4507	Q88EF8	Trk system potassium uptake protein		GO:0005886; GO:0015379; GO:0046872	IPR003445;IPR004772;	PF02386;	Cell inner membrane;Cell membrane;Ion transport;Membrane;Metal-binding;Potassium;Potassium transport;Reference proteome;Transmembrane;Transmembrane helix;Transport	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
nhaP	PP_4974	Q88D53	NhaP-type Na+/H+ and K+/H+ antiporters		GO:0005886; GO:0015385; GO:0015386; GO:0051453; GO:0098719	IPR018422;IPR006153;	PF00999;	Antiport;Cell membrane;Ion transport;Membrane;Reference proteome;Sodium;Sodium transport;Transmembrane;Transmembrane helix;Transport	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
nhaP2	PP_5066	Q88CW4	K(+)/H(+) antiporter NhaP2 (Potassium/proton antiporter NhaP2)		GO:0005886; GO:0006884; GO:0015386; GO:0050660	IPR006153;IPR036318;IPR016169;IPR038770;IPR023729;IPR006037;IPR036721;IPR005170;	PF03471;PF00999;PF02080;	Antiport;Cell inner membrane;Cell membrane;Ion transport;Membrane;Potassium;Potassium transport;Reference proteome;Transmembrane;Transmembrane helix;Transport	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
kefB-III	PP_5246	Q88CD5	Glutathione-regulated potassium/H+ antiporter		GO:0005886; GO:0006813; GO:0008324; GO:0015297; GO:1902600	IPR006153;IPR004771;IPR038770;IPR036291;IPR003148;	PF27452;PF00999;PF02254;	Antiport;Cell inner membrane;Cell membrane;Ion transport;Membrane;Potassium;Potassium transport;Reference proteome;Transmembrane;Transmembrane helix;Transport	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
PP_5355	PP_5355	Q88C28	Sodium/proton antiporter		GO:0015297; GO:0016020; GO:1902600	IPR006153;IPR038770;	PF00999;	Antiport;Ion transport;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	monovalent_cation_antiporters_potassium_systems	Monovalent cation antiporters and potassium systems	monovalent_cation_antiporter_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 26 monovalent cation and potassium-system genes. The validated boundary module separates Trk/Kup potassium uptake, NhaA/NhaB/NhaP sodium/proton antiporters, Kef potassium/proton antiporters, Mrp multicomponent antiporter subunits, K/Na/Ca exchanger and potassium-channel candidates, and conservative side candidates including the NhaC-like PP_3556 and DASS-related yfbS.	PRESENT	CURATED	PRESENT
