suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
envZ	PP_0247	Q88R86	Q88R86_PSEPK	envZ	envZ PP_0247	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/envZ	PRESENT	genes/PSEPK/envZ/envZ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/envZ/envZ-deep-research-asta.md
dctD-I	PP_0263	Q88R71	Q88R71_PSEPK	dctD-I	dctD-I PP_0263	HTH-type transcriptional regulatory protein TyrR	unreviewed	2.0		GO:0000160; GO:0005524; GO:0006351; GO:0006355; GO:0043565	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/dctD-I	PRESENT	genes/PSEPK/dctD-I/dctD-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dctD-I/dctD-I-deep-research-asta.md
PP_0264	PP_0264	Q88R70	Q88R70_PSEPK	PP_0264	PP_0264	C4-dicarboxylate transport sensor protein DctB (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_0264	PRESENT	genes/PSEPK/PP_0264/PP_0264-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0264/PP_0264-deep-research-asta.md
PP_0351	PP_0351	Q88QY3	Q88QY3_PSEPK	PP_0351	PP_0351	Transmembrane sensor protein	unreviewed	1.0		GO:0016989	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_0351	PRESENT	genes/PSEPK/PP_0351/PP_0351-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0351/PP_0351-deep-research-asta.md
PP_0352	PP_0352	Q88QY2	Q88QY2_PSEPK	PP_0352	PP_0352	RNA polymerase sigma-70 factor, ECF subfamily	unreviewed	1.0		GO:0003677; GO:0006352; GO:0016987	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_0352	PRESENT	genes/PSEPK/PP_0352/PP_0352-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0352/PP_0352-deep-research-asta.md
uhpA	PP_0410	Q88QS8	Q88QS8_PSEPK	uhpA	uhpA PP_0410	DNA-binding response regulator UhpA	unreviewed	1.0		GO:0000160; GO:0000976; GO:0006351; GO:0006355	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/uhpA	PRESENT	genes/PSEPK/uhpA/uhpA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/uhpA/uhpA-deep-research-asta.md
pfeS-I	PP_0533	Q88QG1	Q88QG1_PSEPK	pfeS-I	pfeS-I PP_0533	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/pfeS-I	PRESENT	genes/PSEPK/pfeS-I/pfeS-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pfeS-I/pfeS-I-deep-research-asta.md
PP_0534	PP_0534	Q88QG0	Q88QG0_PSEPK	PP_0534	PP_0534	Transcriptional regulator PfeR	unreviewed	2.0		GO:0000156; GO:0000976; GO:0005829; GO:0006351; GO:0006355; GO:0032993	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_0534	PRESENT	genes/PSEPK/PP_0534/PP_0534-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0534/PP_0534-deep-research-asta.md
PP_0574	PP_0574	Q88QC0	Q88QC0_PSEPK	PP_0574	PP_0574	DNA-binding response regulator, LuxR family	unreviewed	1.0		GO:0000160; GO:0000976; GO:0006351; GO:0006355	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_0574	PRESENT	genes/PSEPK/PP_0574/PP_0574-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0574/PP_0574-deep-research-asta.md
pilA	PP_0634	Q88Q62	Q88Q62_PSEPK	pilA	pilA PP_0634	Pilin	unreviewed	2.0		GO:0007155; GO:0009289; GO:0015627; GO:0015628	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/pilA	PRESENT	genes/PSEPK/pilA/pilA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pilA/pilA-deep-research-asta.md
PP_0667	PP_0667	Q88Q31	Q88Q31_PSEPK	PP_0667	PP_0667	RNA polymerase sigma-70 factor, ECF subfamily	unreviewed	1.0		GO:0003677; GO:0006352; GO:0016987	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_0667	PRESENT	genes/PSEPK/PP_0667/PP_0667-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0667/PP_0667-deep-research-asta.md
PP_0703	PP_0703	Q88PZ5	Q88PZ5_PSEPK	PP_0703	PP_0703	Transmembrane sensor	unreviewed	1.0		GO:0016989	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_0703	PRESENT	genes/PSEPK/PP_0703/PP_0703-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0703/PP_0703-deep-research-asta.md
PP_0704	PP_0704	Q88PZ4	Q88PZ4_PSEPK	PP_0704	PP_0704	RNA polymerase sigma-70 factor, ECF subfamily	unreviewed	1.0		GO:0003677; GO:0006352; GO:0016987	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_0704	PRESENT	genes/PSEPK/PP_0704/PP_0704-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0704/PP_0704-deep-research-asta.md
PP_0866	PP_0866	Q88PI4	Q88PI4_PSEPK	PP_0866	PP_0866	Transmembrane sensor	unreviewed	1.0		GO:0016989	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_0866	PRESENT	genes/PSEPK/PP_0866/PP_0866-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0866/PP_0866-deep-research-asta.md
PP_0887	PP_0887	Q88PG3	Q88PG3_PSEPK	PP_0887	PP_0887	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_0887	PRESENT	genes/PSEPK/PP_0887/PP_0887-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0887/PP_0887-deep-research-asta.md
regA	PP_0888	Q88PG2	Q88PG2_PSEPK	regA	regA PP_0888	Photosynthetic apparatus regulatory protein RegA	unreviewed	1.0		GO:0000160; GO:0006351; GO:0043565	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/regA	PRESENT	genes/PSEPK/regA/regA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/regA/regA-deep-research-asta.md
PP_1007	PP_1007	Q88P46	Q88P46_PSEPK	PP_1007	PP_1007	Transmembrane sensor	unreviewed	1.0		GO:0016989	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1007	PRESENT	genes/PSEPK/PP_1007/PP_1007-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1007/PP_1007-deep-research-asta.md
dctD-II	PP_1066	Q88NY7	Q88NY7_PSEPK	dctD-II	dctD-II PP_1066	C4-dicarboxylate transport transcriptional regulatory protein	unreviewed	1.0		GO:0000160; GO:0005524; GO:0006351; GO:0006355; GO:0043565	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/dctD-II	PRESENT	genes/PSEPK/dctD-II/dctD-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dctD-II/dctD-II-deep-research-asta.md
PP_1067	PP_1067	Q88NY6	Q88NY6_PSEPK	PP_1067	PP_1067	C4-dicarboxylate transport sensor protein DctB (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1067	PRESENT	genes/PSEPK/PP_1067/PP_1067-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1067/PP_1067-deep-research-asta.md
bvgA	PP_1090	Q88NW4	Q88NW4_PSEPK	bvgA	bvgA PP_1090	Virulence factors positive transcription regulator BvgA	unreviewed	1.0		GO:0000160; GO:0000976; GO:0006351; GO:0006355	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/bvgA	PRESENT	genes/PSEPK/bvgA/bvgA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/bvgA/bvgA-deep-research-asta.md
PP_1167	PP_1167	Q88NP0	Q88NP0_PSEPK	PP_1167	PP_1167	TRAP transporter large permease protein	unreviewed	2.0		GO:0005886; GO:0022857	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1167	PRESENT	genes/PSEPK/PP_1167/PP_1167-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1167/PP_1167-deep-research-asta.md
PP_1168	PP_1168	Q88NN9	Q88NN9_PSEPK	PP_1168	PP_1168	TRAP transporter small permease protein	unreviewed	2.0		GO:0005886; GO:0015740; GO:0022857	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1168	PRESENT	genes/PSEPK/PP_1168/PP_1168-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1168/PP_1168-deep-research-asta.md
dctP	PP_1169	Q88NN8	Q88NN8_PSEPK	dctP	dctP PP_1169	TRAP dicarboxylate transporter, DctP subunit	unreviewed	1.0		GO:0030246; GO:0030288; GO:0055085	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/dctP	PRESENT	genes/PSEPK/dctP/dctP-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dctP/dctP-deep-research-asta.md
PP_1181	PP_1181	Q88NM6	Q88NM6_PSEPK	PP_1181	PP_1181	DNA-binding response regulator	unreviewed	2.0		GO:0000156; GO:0000976; GO:0005829; GO:0006351; GO:0006355; GO:0032993	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1181	PRESENT	genes/PSEPK/PP_1181/PP_1181-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1181/PP_1181-deep-research-asta.md
PP_1182	PP_1182	Q88NM5	Q88NM5_PSEPK	PP_1182	PP_1182	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1182	PRESENT	genes/PSEPK/PP_1182/PP_1182-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1182/PP_1182-deep-research-asta.md
dctA	PP_1188	Q88NL9	DCTA_PSEPK	dctA	dctA PP_1188	C4-dicarboxylate transport protein	reviewed	2.0		GO:0005886; GO:0015138; GO:0015141; GO:0015366; GO:0070778	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/dctA	PRESENT	genes/PSEPK/dctA/dctA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dctA/dctA-deep-research-asta.md
dctD-III	PP_1401	Q88N15	Q88N15_PSEPK	dctD-III	dctD-III PP_1401	C4-dicarboxylate transport transcriptional regulatory protein	unreviewed	1.0		GO:0000160; GO:0005524; GO:0006351; GO:0006355; GO:0043565	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/dctD-III	PRESENT	genes/PSEPK/dctD-III/dctD-III-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dctD-III/dctD-III-deep-research-asta.md
dctB	PP_1402	Q88N14	Q88N14_PSEPK	dctB	dctB PP_1402	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/dctB	PRESENT	genes/PSEPK/dctB/dctB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dctB/dctB-deep-research-asta.md
PP_1416	PP_1416	Q88N02	Q88N02_PSEPK	PP_1416	PP_1416	Tricarboxylate transport protein TctA	unreviewed	1.0			kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1416	PRESENT	genes/PSEPK/PP_1416/PP_1416-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1416/PP_1416-deep-research-asta.md
PP_1417	PP_1417	Q88N01	Q88N01_PSEPK	PP_1417	PP_1417	Tricarboxylate transport protein TctB	unreviewed	1.0			kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1417	PRESENT	genes/PSEPK/PP_1417/PP_1417-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1417/PP_1417-deep-research-asta.md
PP_1418	PP_1418	Q88N00	Q88N00_PSEPK	PP_1418	PP_1418	Tricarboxylate transport protein TctC	unreviewed	1.0			kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1418	PRESENT	genes/PSEPK/PP_1418/PP_1418-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1418/PP_1418-deep-research-asta.md
tctD	PP_1420	Q88MZ8	Q88MZ8_PSEPK	tctD	tctD PP_1420	Transcriptional regulatory protein tctD	unreviewed	2.0		GO:0000156; GO:0000976; GO:0005829; GO:0006351; GO:0006355; GO:0032993	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/tctD	PRESENT	genes/PSEPK/tctD/tctD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/tctD/tctD-deep-research-asta.md
PP_1421	PP_1421	Q88MZ7	Q88MZ7_PSEPK	PP_1421	PP_1421	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1421	PRESENT	genes/PSEPK/PP_1421/PP_1421-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1421/PP_1421-deep-research-asta.md
PP_1437	PP_1437	Q88MY1	Q88MY1_PSEPK	PP_1437	PP_1437	Sensor protein (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1437	PRESENT	genes/PSEPK/PP_1437/PP_1437-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1437/PP_1437-deep-research-asta.md
czcR-III	PP_1438	Q88MY0	Q88MY0_PSEPK	czcR-III	czcR-III PP_1438	Response regulator	unreviewed	2.0		GO:0000156; GO:0000976; GO:0005829; GO:0006351; GO:0006355; GO:0032993	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/czcR-III	PRESENT	genes/PSEPK/czcR-III/czcR-III-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/czcR-III/czcR-III-deep-research-asta.md
wspC	PP_1490	Q88MS8	WSPC_PSEPK	wspC	wspC cheR1 PP_1490	Probable biofilm formation methyltransferase WspC (EC 2.1.1.-)	reviewed	3.0	2.1.1.-	GO:0008757; GO:0032259	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/wspC	PRESENT	genes/PSEPK/wspC/wspC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/wspC/wspC-deep-research-asta.md
glnD	PP_1589	Q88MI2	GLND_PSEPK	glnD	glnD PP_1589	Bifunctional uridylyltransferase/uridylyl-removing enzyme (UTase/UR) (Bifunctional [protein-PII] modification enzyme) (Bifunctional nitrogen sensor protein) [Includes: [Protein-PII] uridylyltransferase (PII uridylyltransferase) (UTase) (EC 2.7.7.59); [Protein-PII]-UMP uridylyl-removing enzyme (UR) (EC 3.1.4.-)]	reviewed	3.0	2.7.7.59; 3.1.4.-	GO:0006808; GO:0008081; GO:0008773	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/glnD	PRESENT	genes/PSEPK/glnD/glnD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/glnD/glnD-deep-research-asta.md
PP_1651	PP_1651	Q88MC2	Q88MC2_PSEPK	PP_1651	PP_1651	Two-component response regulator	unreviewed	2.0		GO:0000156; GO:0000976; GO:0005829; GO:0006351; GO:0006355; GO:0032993	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1651	PRESENT	genes/PSEPK/PP_1651/PP_1651-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1651/PP_1651-deep-research-asta.md
pfeS-II	PP_1652	Q88MC1	Q88MC1_PSEPK	pfeS-II	pfeS-II PP_1652	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/pfeS-II	PRESENT	genes/PSEPK/pfeS-II/pfeS-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pfeS-II/pfeS-II-deep-research-asta.md
fimD	PP_1889	Q88LP0	Q88LP0_PSEPK	fimD	fimD PP_1889	Type 1 pili subunit FimD	unreviewed	1.0		GO:0009279; GO:0009297; GO:0015473	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/fimD	PRESENT	genes/PSEPK/fimD/fimD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fimD/fimD-deep-research-asta.md
PP_1890	PP_1890	Q88LN9	Q88LN9_PSEPK	PP_1890	PP_1890	Type 1 pili chaperone protein FimC	unreviewed	1.0		GO:0030288; GO:0071555	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_1890	PRESENT	genes/PSEPK/PP_1890/PP_1890-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1890/PP_1890-deep-research-asta.md
etp	PP_1903	Q88LM6	Q88LM6_PSEPK	etp	etp PP_1903	protein-tyrosine-phosphatase (EC 3.1.3.48)	unreviewed	2.0	3.1.3.48	GO:0004725	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/etp	PRESENT	genes/PSEPK/etp/etp-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/etp/etp-deep-research-asta.md
dctA-II	PP_2056	Q88L79	Q88L79_PSEPK	dctA-II	dctA-II PP_2056	C4-dicarboxylate transport protein	unreviewed	1.0		GO:0005886; GO:0015138; GO:0015141; GO:0015366; GO:0070778	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/dctA-II	PRESENT	genes/PSEPK/dctA-II/dctA-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dctA-II/dctA-II-deep-research-asta.md
PP_2100	PP_2100	Q88L35	Q88L35_PSEPK	PP_2100	PP_2100	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005886; GO:0009927	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_2100	PRESENT	genes/PSEPK/PP_2100/PP_2100-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2100/PP_2100-deep-research-asta.md
evgA	PP_2101	Q88L34	Q88L34_PSEPK	evgA	evgA PP_2101	DNA-binding response regulator in two-component regulatory system with EvgS	unreviewed	1.0		GO:0000160; GO:0000976; GO:0006351; GO:0006355	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/evgA	PRESENT	genes/PSEPK/evgA/evgA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/evgA/evgA-deep-research-asta.md
PP_2157	PP_2157	Q88KY2	Q88KY2_PSEPK	PP_2157	PP_2157	Sensor protein (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_2157	PRESENT	genes/PSEPK/PP_2157/PP_2157-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2157/PP_2157-deep-research-asta.md
copR-I	PP_2158	Q88KY1	Q88KY1_PSEPK	copR-I	copR-I PP_2158	Transcriptional activator protein	unreviewed	2.0		GO:0000156; GO:0000976; GO:0005829; GO:0006351; GO:0006355; GO:0032993	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/copR-I	PRESENT	genes/PSEPK/copR-I/copR-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/copR-I/copR-I-deep-research-asta.md
fepA	PP_2242	Q88KP8	Q88KP8_PSEPK	fepA	fepA PP_2242	Ferric enterobactin transport system outer membrane subunit	unreviewed	2.0		GO:0009279; GO:0015344; GO:0038023; GO:0044718	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/fepA	PRESENT	genes/PSEPK/fepA/fepA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fepA/fepA-deep-research-asta.md
dctA-III	PP_2255	Q88KN5	Q88KN5_PSEPK	dctA-III	dctA-III PP_2255	C4-dicarboxylate transport protein	unreviewed	2.0		GO:0005886; GO:0015138; GO:0015141; GO:0015366; GO:0070778	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/dctA-III	PRESENT	genes/PSEPK/dctA-III/dctA-III-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dctA-III/dctA-III-deep-research-asta.md
PP_2356	PP_2356	Q88KD4	Q88KD4_PSEPK	PP_2356	PP_2356	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0000156; GO:0005886; GO:0006355; GO:0007234; GO:0009584; GO:0009881; GO:0030295	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_2356	PRESENT	genes/PSEPK/PP_2356/PP_2356-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2356/PP_2356-deep-research-asta.md
