suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
PP_2998	PP_2998	Q88IK1	Q88IK1_PSEPK	PP_2998	PP_2998	2-dehydropantoate 2-reductase (EC 1.1.1.169) (Ketopantoate reductase)	unreviewed	2.0	1.1.1.169	GO:0005737; GO:0008677; GO:0015940	kegg:ppu00770	Pantothenate and CoA biosynthesis	true	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/PP_2998	PRESENT	genes/PSEPK/PP_2998/PP_2998-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2998/PP_2998-deep-research-asta.md
ilvE	PP_3511	Q88H54	Q88H54_PSEPK	ilvE	ilvE PP_3511	Branched-chain-amino-acid aminotransferase (EC 2.6.1.42)	unreviewed	3.0	2.6.1.42	GO:0009097; GO:0009098; GO:0009099; GO:0052654; GO:0052655; GO:0052656	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	false	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/ilvE	PRESENT	genes/PSEPK/ilvE/ilvE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ilvE/ilvE-deep-research-asta.md
hyuC	PP_4034	Q88FQ3	Q88FQ3_PSEPK	hyuC	hyuC PP_4034	N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase 2 (EC 3.5.1.6, EC 3.5.3.9)	unreviewed	2.0	3.5.1.6; 3.5.3.9	GO:0003837; GO:0046872; GO:0047652	kegg:ppu00410	beta-Alanine metabolism	false	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/hyuC	PRESENT	genes/PSEPK/hyuC/hyuC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hyuC/hyuC-deep-research-asta.md
pydB	PP_4036	A0A140FWK2	A0A140FWK2_PSEPK	pydB	pydB PP_4036	D-hydantoinase/dihydropyrimidinase (EC 3.5.2.2)	unreviewed	3.0	3.5.2.2	GO:0004157; GO:0005829; GO:0046872; GO:0055086; GO:0072527	kegg:ppu00410	beta-Alanine metabolism	false	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/pydB	PRESENT	genes/PSEPK/pydB/pydB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pydB/pydB-deep-research-asta.md
pydX	PP_4037	Q88FQ1	Q88FQ1_PSEPK	pydX	pydX PP_4037	dihydrouracil dehydrogenase (NAD(+)) (EC 1.3.1.1) (Dihydrothymine dehydrogenase) (Dihydrouracil dehydrogenase)	unreviewed	2.0	1.3.1.1	GO:0004159; GO:0051536	kegg:ppu00410	beta-Alanine metabolism	false	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/pydX	PRESENT	genes/PSEPK/pydX/pydX-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pydX/pydX-deep-research-asta.md
pydA	PP_4038	Q88FQ0	Q88FQ0_PSEPK	pydA	pydA PP_4038	dihydrouracil dehydrogenase (NAD(+)) (EC 1.3.1.1) (Dihydrothymine dehydrogenase) (Dihydrouracil dehydrogenase)	unreviewed	2.0	1.3.1.1	GO:0004159; GO:0005737; GO:0046872; GO:0051536	kegg:ppu00410	beta-Alanine metabolism	false	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/pydA	PRESENT	genes/PSEPK/pydA/pydA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pydA/pydA-deep-research-asta.md
ilvC	PP_4678	Q88DZ0	ILVC_PSEPK	ilvC	ilvC PP_4678	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I)	reviewed	4.0	1.1.1.86	GO:0000287; GO:0004455; GO:0005829; GO:0009097; GO:0009099; GO:0050661	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	false	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/ilvC	PRESENT	genes/PSEPK/ilvC/ilvC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ilvC/ilvC-deep-research-asta.md
ilvH	PP_4679	Q88DY9	Q88DY9_PSEPK	ilvH	ilvH PP_4679	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	unreviewed	3.0	2.2.1.6	GO:0003984; GO:0005829; GO:0009097; GO:0009099; GO:1990610	kegg:ppu00660	C5-Branched dibasic acid metabolism	false	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/ilvH	PRESENT	genes/PSEPK/ilvH/ilvH-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ilvH/ilvH-deep-research-asta.md
ilvI	PP_4680	Q88DY8	Q88DY8_PSEPK	ilvI	ilvI PP_4680	Acetolactate synthase (EC 2.2.1.6)	unreviewed	3.0	2.2.1.6	GO:0000287; GO:0003984; GO:0005948; GO:0009097; GO:0009099; GO:0030976; GO:0050660	kegg:ppu00660	C5-Branched dibasic acid metabolism	false	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/ilvI	PRESENT	genes/PSEPK/ilvI/ilvI-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ilvI/ilvI-deep-research-asta.md
panB	PP_4699	Q88DW9	PANB_PSEPK	panB	panB PP_4699	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	reviewed	3.0	2.1.2.11	GO:0000287; GO:0003864; GO:0005737; GO:0015940	kegg:ppu00770	Pantothenate and CoA biosynthesis	true	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/panB	PRESENT	genes/PSEPK/panB/panB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/panB/panB-deep-research-asta.md
panC	PP_4700	Q88DW8	PANC_PSEPK	panC	panC PP_4700	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	reviewed	3.0	6.3.2.1	GO:0004592; GO:0005524; GO:0005829; GO:0015940	kegg:ppu00410	beta-Alanine metabolism	false	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/panC	PRESENT	genes/PSEPK/panC/panC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/panC/panC-deep-research-asta.md
coaD	PP_5123	Q88CQ7	COAD_PSEPK	coaD	coaD PP_5123	Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT)	reviewed	3.0	2.7.7.3	GO:0004595; GO:0005524; GO:0005737; GO:0015937	kegg:ppu00770	Pantothenate and CoA biosynthesis	true	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/coaD	PRESENT	genes/PSEPK/coaD/coaD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/coaD/coaD-deep-research-asta.md
ilvD	PP_5128	Q88CQ2	ILVD_PSEPK	ilvD	ilvD PP_5128	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	reviewed	3.0	4.2.1.9	GO:0000287; GO:0004160; GO:0005829; GO:0009097; GO:0009099; GO:0051537	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	false	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/ilvD	PRESENT	genes/PSEPK/ilvD/ilvD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ilvD/ilvD-deep-research-asta.md
dfp	PP_5285	Q88C96	Q88C96_PSEPK	dfp	dfp coaBC PP_5285	Coenzyme A biosynthesis bifunctional protein CoaBC (DNA/pantothenate metabolism flavoprotein) (Phosphopantothenoylcysteine synthetase/decarboxylase) (PPCS-PPCDC) [Includes: Phosphopantothenoylcysteine decarboxylase (PPC decarboxylase) (PPC-DC) (EC 4.1.1.36) (CoaC); Phosphopantothenate--cysteine ligase (EC 6.3.2.5) (CoaB) (Phosphopantothenoylcysteine synthetase) (PPC synthetase) (PPC-S)]	unreviewed	4.0	4.1.1.36; 6.3.2.5	GO:0004632; GO:0004633; GO:0010181; GO:0015937; GO:0015941; GO:0046872; GO:0071513	kegg:ppu00770	Pantothenate and CoA biosynthesis	true	KEGG	ppu00770	Pantothenate and CoA biosynthesis	genes/PSEPK/dfp	PRESENT	genes/PSEPK/dfp/dfp-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dfp/dfp-deep-research-asta.md
