suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
PP_2213	PP_2213	Q88KS6	Q88KS6_PSEPK	PP_2213	PP_2213	Acyl-CoA synthetase (EC 6.2.1.-)	unreviewed	2.0	6.2.1.-	GO:0004321; GO:0005524; GO:0006633; GO:0006637; GO:0015645; GO:0016405	kegg:ppu00680	Methane metabolism	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/PP_2213	PRESENT	genes/PSEPK/PP_2213/PP_2213-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2213/PP_2213-deep-research-asta.md
PP_2215	PP_2215	Q88KS4	Q88KS4_PSEPK	PP_2215	PP_2215	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	unreviewed	2.0	2.3.1.9	GO:0003985; GO:0033812; GO:0044281	kegg:ppu00900	Terpenoid backbone biosynthesis	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/PP_2215	PRESENT	genes/PSEPK/PP_2215/PP_2215-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2215/PP_2215-deep-research-asta.md
prpC	PP_2335	Q88KF5	Q88KF5_PSEPK	prpC	prpC PP_2335	Citrate synthase	unreviewed	2.0		GO:0005737; GO:0005975; GO:0006099; GO:0019679; GO:0036440; GO:0050440	kegg:ppu00020	Citrate cycle (TCA cycle)	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/prpC	PRESENT	genes/PSEPK/prpC/prpC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/prpC/prpC-deep-research-asta.md
acnB	PP_2339	Q88KF1	Q88KF1_PSEPK	acnB	acnB PP_2339	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	unreviewed	3.0	4.2.1.3; 4.2.1.99	GO:0003730; GO:0003994; GO:0005829; GO:0006099; GO:0019629; GO:0046872; GO:0047456; GO:0051539	kegg:ppu00020	Citrate cycle (TCA cycle)	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/acnB	PRESENT	genes/PSEPK/acnB/acnB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/acnB/acnB-deep-research-asta.md
PP_2887	PP_2887	Q88IW2	Q88IW2_PSEPK	PP_2887	PP_2887	Catalase-related peroxidase (EC 1.11.1.-)	unreviewed	2.0	1.11.1.-	GO:0004096; GO:0005737; GO:0020037; GO:0042542; GO:0042744; GO:0046872	kegg:ppu04146	Peroxisome	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/PP_2887	PRESENT	genes/PSEPK/PP_2887/PP_2887-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2887/PP_2887-deep-research-asta.md
PP_3148	PP_3148	Q88I53	Q88I53_PSEPK	PP_3148	PP_3148	Glutamine synthetase	unreviewed	1.0		GO:0004356; GO:0005524; GO:0006542; GO:0006598	kegg:ppu00910	Nitrogen metabolism	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/PP_3148	PRESENT	genes/PSEPK/PP_3148/PP_3148-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3148/PP_3148-deep-research-asta.md
garK	PP_3178	Q88I24	Q88I24_PSEPK	garK	garK PP_3178	Glycerate kinase (EC 2.7.1.165)	unreviewed	1.0	2.7.1.165	GO:0008887; GO:0031388; GO:0043798	kegg:ppu00561	Glycerolipid metabolism	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/garK	PRESENT	genes/PSEPK/garK/garK-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/garK/garK-deep-research-asta.md
PP_3355	PP_3355	Q88HK1	Q88HK1_PSEPK	PP_3355	PP_3355	Beta-ketothiolase	unreviewed	1.0		GO:0003985; GO:0006635	kegg:ppu00900	Terpenoid backbone biosynthesis	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/PP_3355	PRESENT	genes/PSEPK/PP_3355/PP_3355-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3355/PP_3355-deep-research-asta.md
glcD	PP_3745	Q88GH8	Q88GH8_PSEPK	glcD	glcD PP_3745	Glycolate oxidase, putative FAD-linked subunit (EC 1.1.99.14)	unreviewed	1.0	1.1.99.14	GO:0003973; GO:0009339; GO:0019154; GO:0071949	kegg:ppu00630	Glyoxylate and dicarboxylate metabolism	true	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/glcD	PRESENT	genes/PSEPK/glcD/glcD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/glcD/glcD-deep-research-asta.md
glcE	PP_3746	Q88GH7	Q88GH7_PSEPK	glcE	glcE PP_3746	Glycolate oxidase, putative FAD-binding subunit (EC 1.1.99.14)	unreviewed	1.0	1.1.99.14	GO:0019154; GO:0071949	kegg:ppu00630	Glyoxylate and dicarboxylate metabolism	true	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/glcE	PRESENT	genes/PSEPK/glcE/glcE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/glcE/glcE-deep-research-asta.md
glcF	PP_3747	Q88GH6	Q88GH6_PSEPK	glcF	glcF PP_3747	Glycolate oxidase iron-sulfur subunit (EC 1.1.99.14)	unreviewed	2.0	1.1.99.14	GO:0019154; GO:0046872; GO:0047809; GO:0051539	kegg:ppu00630	Glyoxylate and dicarboxylate metabolism	true	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/glcF	PRESENT	genes/PSEPK/glcF/glcF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/glcF/glcF-deep-research-asta.md
bktB	PP_3754	Q88GH0	Q88GH0_PSEPK	bktB	bktB PP_3754	Beta-ketothiolase BktB (EC 2.3.1.16, EC 2.3.1.9)	unreviewed	2.0	2.3.1.16; 2.3.1.9	GO:0003985; GO:0033812; GO:0044281	kegg:ppu00900	Terpenoid backbone biosynthesis	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/bktB	PRESENT	genes/PSEPK/bktB/bktB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/bktB/bktB-deep-research-asta.md
aceA	PP_4116	Q88FI0	Q88FI0_PSEPK	aceA	aceA PP_4116	Isocitrate lyase (EC 4.1.3.1)	unreviewed	2.0	4.1.3.1	GO:0004451; GO:0006097; GO:0006099; GO:0046872	kegg:ppu00640	Propanoate metabolism	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/aceA	PRESENT	genes/PSEPK/aceA/aceA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aceA/aceA-deep-research-asta.md
lpdG	PP_4187	Q88FB1	Q88FB1_PSEPK	lpdG	lpdG PP_4187	Dihydrolipoyl dehydrogenase (EC 1.8.1.4)	unreviewed	3.0	1.8.1.4	GO:0004148; GO:0005737; GO:0006103; GO:0050660	kegg:ppu00785	Lipoic acid metabolism	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/lpdG	PRESENT	genes/PSEPK/lpdG/lpdG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/lpdG/lpdG-deep-research-asta.md
gltA	PP_4194	Q88FA4	Q88FA4_PSEPK	gltA	gltA PP_4194	Citrate synthase	unreviewed	2.0		GO:0005737; GO:0006099; GO:0036440	kegg:ppu00020	Citrate cycle (TCA cycle)	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/gltA	PRESENT	genes/PSEPK/gltA/gltA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gltA/gltA-deep-research-asta.md
gcl	PP_4297	Q88F03	Q88F03_PSEPK	gcl	gcl PP_4297	Glyoxylate carboligase (EC 4.1.1.47) (Tartronate-semialdehyde synthase)	unreviewed	3.0	4.1.1.47	GO:0000287; GO:0005948; GO:0009028; GO:0009097; GO:0009099; GO:0009436; GO:0030976; GO:0050660	kegg:ppu00630	Glyoxylate and dicarboxylate metabolism	true	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/gcl	PRESENT	genes/PSEPK/gcl/gcl-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gcl/gcl-deep-research-asta.md
hyi	PP_4298	Q88F02	Q88F02_PSEPK	hyi	hyi PP_4298	Hydroxypyruvate isomerase (EC 5.3.1.22)	unreviewed	1.0	5.3.1.22	GO:0008903; GO:0046487	kegg:ppu00630	Glyoxylate and dicarboxylate metabolism	true	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/hyi	PRESENT	genes/PSEPK/hyi/hyi-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hyi/hyi-deep-research-asta.md
glxR	PP_4299	Q88F01	Q88F01_PSEPK	glxR	glxR PP_4299	Tartronate semialdehyde reductase (EC 1.1.1.60)	unreviewed	1.0	1.1.1.60	GO:0008679; GO:0046487; GO:0050661; GO:0051287	kegg:ppu00630	Glyoxylate and dicarboxylate metabolism	true	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/glxR	PRESENT	genes/PSEPK/glxR/glxR-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/glxR/glxR-deep-research-asta.md
ttuD	PP_4300	Q88F00	Q88F00_PSEPK	ttuD	ttuD PP_4300	Hydroxypyruvate reductase (EC 1.1.1.81)	unreviewed	1.0	1.1.1.81	GO:0005524; GO:0005737; GO:0008887; GO:0016618	kegg:ppu00561	Glycerolipid metabolism	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/ttuD	PRESENT	genes/PSEPK/ttuD/ttuD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ttuD/ttuD-deep-research-asta.md
PP_4399	PP_4399	Q88EQ4	Q88EQ4_PSEPK	PP_4399	PP_4399	Glutamine synthetase	unreviewed	1.0		GO:0004356; GO:0006542; GO:0006598	kegg:ppu00910	Nitrogen metabolism	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/PP_4399	PRESENT	genes/PSEPK/PP_4399/PP_4399-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4399/PP_4399-deep-research-asta.md
lpdV	PP_4404	Q88EP9	Q88EP9_PSEPK	lpdV	lpdV PP_4404	Dihydrolipoyl dehydrogenase (EC 1.8.1.4)	unreviewed	3.0	1.8.1.4	GO:0004148; GO:0005737; GO:0006103; GO:0050660	kegg:ppu00785	Lipoic acid metabolism	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/lpdV	PRESENT	genes/PSEPK/lpdV/lpdV-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/lpdV/lpdV-deep-research-asta.md
acsA1	PP_4487	Q88EH6	ACSA1_PSEPK	acsA1	acsA1 PP_4487	Acetyl-coenzyme A synthetase 1 (AcCoA synthetase 1) (Acs 1) (EC 6.2.1.1) (Acetate--CoA ligase 1) (Acyl-activating enzyme 1)	reviewed	3.0	6.2.1.1	GO:0003987; GO:0005524; GO:0005829; GO:0016208; GO:0019427; GO:0046872	kegg:ppu00680	Methane metabolism	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/acsA1	PRESENT	genes/PSEPK/acsA1/acsA1-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/acsA1/acsA1-deep-research-asta.md
PP_4547	PP_4547	Q88EB9	Q88EB9_PSEPK	PP_4547	PP_4547	Glutamine synthetase	unreviewed	1.0		GO:0004356; GO:0006542; GO:0006598	kegg:ppu00910	Nitrogen metabolism	false	KEGG	ppu00630	Glyoxylate and dicarboxylate metabolism	genes/PSEPK/PP_4547	PRESENT	genes/PSEPK/PP_4547/PP_4547-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4547/PP_4547-deep-research-asta.md
