gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_1927	PP_1927	Q88LK4	NADPH-dependent FMN reductase ArsH (Arsenical resistance operon protein ArsH)		GO:0000166; GO:0016655; GO:0052873	IPR014063;IPR029039;IPR005025;	PF03358;	Flavoprotein;FMN;NADP;Nucleotide-binding;Oxidoreductase;Reference proteome	arsenic_copper_metal_resistance	Arsenic and copper resistance	metal_resistance_detoxification_boundary	COMPLETED_SUBMODULE	CURATED	Two ArsH/arsenate-reductase pairs and two CopA/CopB copper-resistance pairs. Curate as metal/arsenical/copper resistance rather than broad oxidative stress.	PRESENT	CURATED	PRESENT
PP_1928	PP_1928	Q88LK3	Arsenate reductase		GO:0046685	IPR023485;IPR036196;	PF01451;	Arsenical resistance;Reference proteome	arsenic_copper_metal_resistance	Arsenic and copper resistance	metal_resistance_detoxification_boundary	COMPLETED_SUBMODULE	CURATED	Two ArsH/arsenate-reductase pairs and two CopA/CopB copper-resistance pairs. Curate as metal/arsenical/copper resistance rather than broad oxidative stress.	PRESENT	CURATED	PRESENT
PP_1939	PP_1939	A0A140FW47	Formaldehyde dehydrogenase, glutathione-independent					Reference proteome	glutathione_thiol_detoxification	Glutathione, thiol, and conjugation detoxification	glutathione_metabolism_boundary	COMPLETED_REUSE_EXISTING	CURATED	GST-family proteins, glutathione-dependent thiol reductase, formaldehyde dehydrogenase, and methionine-derivative detoxification candidates. Reuse the glutathione boundary where the function is genuinely glutathione-linked; keep generic GST-family spillovers conservative.	PRESENT	CURATED	PRESENT
ibpA	PP_1982	Q88LF1	Small heat shock protein IbpA			IPR002068;IPR037913;IPR008978;	PF00011;	Reference proteome;Stress response	cold_heat_shock_chaperone_spillovers	Cold/heat shock and small chaperone spillovers	integrated_stress_response_boundary	COMPLETED_REUSE_EXISTING	CURATED	Cold-shock proteins and Hsp20/small heat-shock proteins. Reuse the bacterial stress/proteostasis boundary where appropriate, while keeping cold-shock RNA-binding and Hsp20 chaperone biology distinct.	PRESENT	CURATED	PRESENT
PP_2023	PP_2023	Q88LB2	Glutathione S-transferase family protein		GO:0005737	IPR010987;IPR036282;IPR040079;IPR004045;IPR050983;IPR036249;	PF13410;PF13417;	Reference proteome	glutathione_thiol_detoxification	Glutathione, thiol, and conjugation detoxification	glutathione_metabolism_boundary	COMPLETED_REUSE_EXISTING	CURATED	GST-family proteins, glutathione-dependent thiol reductase, formaldehyde dehydrogenase, and methionine-derivative detoxification candidates. Reuse the glutathione boundary where the function is genuinely glutathione-linked; keep generic GST-family spillovers conservative.	PRESENT	CURATED	PRESENT
PP_2132	PP_2132	Q88L05	Universal stress protein		GO:0005737	IPR014729;IPR006015;IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_2187	PP_2187	Q88KV2	Universal stress protein family		GO:0005737	IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
copB-I	PP_2204	Q88KT5	Copper resistance protein B		GO:0005507; GO:0006878; GO:0009279	IPR007939;	PF05275;	Reference proteome;Signal	arsenic_copper_metal_resistance	Arsenic and copper resistance	metal_resistance_detoxification_boundary	COMPLETED_SUBMODULE	CURATED	Two ArsH/arsenate-reductase pairs and two CopA/CopB copper-resistance pairs. Curate as metal/arsenical/copper resistance rather than broad oxidative stress.	PRESENT	CURATED	PRESENT
copA-I	PP_2205	Q88KT4	Copper resistance protein A		GO:0005507; GO:0016491; GO:0042597	IPR011707;IPR001117;IPR011706;IPR045087;IPR006376;IPR033138;IPR002355;IPR008972;IPR034284;IPR034282;IPR034279;IPR006311;IPR019546;	PF00394;PF07731;PF07732;	Copper;Metal-binding;Oxidoreductase;Reference proteome;Signal	arsenic_copper_metal_resistance	Arsenic and copper resistance	metal_resistance_detoxification_boundary	COMPLETED_SUBMODULE	CURATED	Two ArsH/arsenate-reductase pairs and two CopA/CopB copper-resistance pairs. Curate as metal/arsenical/copper resistance rather than broad oxidative stress.	PRESENT	CURATED	PRESENT
PP_2326	PP_2326	Q88KG4	Universal stress protein			IPR014729;IPR006016;	PF00582;	Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
ahpC	PP_2439	Q88K52	Alkyl hydroperoxide reductase C (EC 1.11.1.26) (Peroxiredoxin) (Thioredoxin peroxidase)	1.11.1.26	GO:0005829; GO:0006979; GO:0008379; GO:0033554; GO:0042744; GO:0045454; GO:0102039	IPR017559;IPR000866;IPR050217;IPR024706;IPR019479;IPR036249;IPR013766;	PF10417;PF00578;	Antioxidant;Cytoplasm;Disulfide bond;Oxidoreductase;Peroxidase;Redox-active center;Reference proteome	peroxide_peroxiredoxin_detoxification	Peroxide and peroxiredoxin detoxification	oxidative_stress_peroxide_detoxification_boundary	COMPLETED_SUBMODULE	CURATED	OsmC/Ohr/AhpC/Tpx/TsaA/Bcp-family peroxidases plus cytochrome-c, DyP, and non-heme chloroperoxidase candidates. Curate as bacterial peroxide and hydroperoxide detoxification, not peroxisome organelle biology.	PRESENT	CURATED	PRESENT
PP_2491	PP_2491	Q88K02	ThiJ/PfpI family protein		GO:0005737; GO:0019172; GO:0019243	IPR029062;IPR002818;IPR050325;	PF01965;	Lyase;Reference proteome;Stress response	thij_dj1_pfpi_detoxification_candidates	ThiJ/DJ-1/PfpI detoxification candidates	stress_detoxification_spillover_boundary	COMPLETED_SUBMODULE	CURATED	ThiJ/PfpI/DJ-1-family candidates with likely stress/damage-response or protease/glyoxalase-family context. Keep specific catalytic claims tied to domains and GOA evidence.	PRESENT	CURATED	PRESENT
PP_2648	PP_2648	Q88JK1	Universal stress protein family		GO:0005737	IPR014729;IPR006015;IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
arsH	PP_2715	Q88JD4	NADPH-dependent FMN reductase ArsH (Arsenical resistance operon protein ArsH)		GO:0000166; GO:0016655; GO:0052873	IPR014063;IPR029039;IPR005025;	PF03358;	Flavoprotein;FMN;NADP;Nucleotide-binding;Oxidoreductase;Reference proteome	arsenic_copper_metal_resistance	Arsenic and copper resistance	metal_resistance_detoxification_boundary	COMPLETED_SUBMODULE	CURATED	Two ArsH/arsenate-reductase pairs and two CopA/CopB copper-resistance pairs. Curate as metal/arsenical/copper resistance rather than broad oxidative stress.	PRESENT	CURATED	PRESENT
PP_2716	PP_2716	Q88JD3	Arsenate reductase		GO:0046685	IPR023485;IPR036196;	PF01451;	Arsenical resistance;Reference proteome	arsenic_copper_metal_resistance	Arsenic and copper resistance	metal_resistance_detoxification_boundary	COMPLETED_SUBMODULE	CURATED	Two ArsH/arsenate-reductase pairs and two CopA/CopB copper-resistance pairs. Curate as metal/arsenical/copper resistance rather than broad oxidative stress.	PRESENT	CURATED	PRESENT
PP_2745	PP_2745	Q88JA4	Universal stress protein family		GO:0005737	IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_2943	PP_2943	Q88IQ6	Cytochrome c551 peroxidase		GO:0004130; GO:0009055; GO:0020037; GO:0042597; GO:0046872	IPR009056;IPR036909;IPR051395;IPR004852;IPR026259;	PF03150;	Heme;Iron;Metal-binding;Oxidoreductase;Periplasm;Peroxidase;Reference proteome;Signal	peroxide_peroxiredoxin_detoxification	Peroxide and peroxiredoxin detoxification	oxidative_stress_peroxide_detoxification_boundary	COMPLETED_SUBMODULE	CURATED	OsmC/Ohr/AhpC/Tpx/TsaA/Bcp-family peroxidases plus cytochrome-c, DyP, and non-heme chloroperoxidase candidates. Curate as bacterial peroxide and hydroperoxide detoxification, not peroxisome organelle biology.	PRESENT	CURATED	PRESENT
PP_2992	PP_2992	Q88IK7	DJ-1/PfpI domain-containing protein		GO:0005737; GO:0019172; GO:0019243	IPR029062;IPR002818;IPR050325;	PF01965;	Lyase;Reference proteome;Signal;Stress response	thij_dj1_pfpi_detoxification_candidates	ThiJ/DJ-1/PfpI detoxification candidates	stress_detoxification_spillover_boundary	COMPLETED_SUBMODULE	CURATED	ThiJ/PfpI/DJ-1-family candidates with likely stress/damage-response or protease/glyoxalase-family context. Keep specific catalytic claims tied to domains and GOA evidence.	PRESENT	CURATED	PRESENT
PP_3156	PP_3156	Q88I45	Universal stress protein family		GO:0005737	IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_3237	PP_3237	Q88HW6	Universal stress protein family		GO:0005737	IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_3248	PP_3248	Q88HV5	Dyp-type peroxidase family protein		GO:0004601; GO:0005829; GO:0020037; GO:0046872	IPR011008;IPR048328;IPR006314;	PF20628;	3D-structure;Heme;Iron;Metal-binding;Oxidoreductase;Peroxidase;Reference proteome	peroxide_peroxiredoxin_detoxification	Peroxide and peroxiredoxin detoxification	oxidative_stress_peroxide_detoxification_boundary	COMPLETED_SUBMODULE	CURATED	OsmC/Ohr/AhpC/Tpx/TsaA/Bcp-family peroxidases plus cytochrome-c, DyP, and non-heme chloroperoxidase candidates. Curate as bacterial peroxide and hydroperoxide detoxification, not peroxisome organelle biology.	PRESENT	CURATED	PRESENT
PP_3269	PP_3269	Q88HT4	Stress-induced protein			IPR019626;	PF10685;	Reference proteome	stress_regulatory_or_misc_spillovers	Stress regulatory and miscellaneous spillovers	stress_detoxification_spillover_boundary	COMPLETED_SUBMODULE	CURATED	Stress-response kinase, Dps, phenylacetate thioesterase detoxification, bleomycin resistance, OxyR regulation, and low-information stress-induced proteins. Curate with gene-specific restraint rather than forcing a single pathway.	PRESENT	CURATED	PRESENT
paaY	PP_3285	Q88HR8	Detoxifying thioesterase of the phenylacetate degradation pathway			IPR001451;IPR011974;IPR050484;IPR011004;	PF00132;	Reference proteome	stress_regulatory_or_misc_spillovers	Stress regulatory and miscellaneous spillovers	stress_detoxification_spillover_boundary	COMPLETED_SUBMODULE	CURATED	Stress-response kinase, Dps, phenylacetate thioesterase detoxification, bleomycin resistance, OxyR regulation, and low-information stress-induced proteins. Curate with gene-specific restraint rather than forcing a single pathway.	PRESENT	CURATED	PRESENT
PP_3288	PP_3288	Q88HR5	Universal stress protein family		GO:0005737	IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_3290	PP_3290	Q88HR3	Universal stress protein family		GO:0005737	IPR006015;IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_3294	PP_3294	Q88HQ9	Universal stress protein family		GO:0005737	IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_3313	PP_3313	Q88HP0	Heat shock protein		GO:0009408	IPR002068;IPR008978;IPR044587;	PF00011;	Reference proteome;Stress response	cold_heat_shock_chaperone_spillovers	Cold/heat shock and small chaperone spillovers	integrated_stress_response_boundary	COMPLETED_REUSE_EXISTING	CURATED	Cold-shock proteins and Hsp20/small heat-shock proteins. Reuse the bacterial stress/proteostasis boundary where appropriate, while keeping cold-shock RNA-binding and Hsp20 chaperone biology distinct.	PRESENT	CURATED	PRESENT
PP_3314	PP_3314	Q88HN9	Heat shock protein, HSP20 family			IPR002068;IPR008978;IPR031107;	PF00011;	Reference proteome;Stress response	cold_heat_shock_chaperone_spillovers	Cold/heat shock and small chaperone spillovers	integrated_stress_response_boundary	COMPLETED_REUSE_EXISTING	CURATED	Cold-shock proteins and Hsp20/small heat-shock proteins. Reuse the bacterial stress/proteostasis boundary where appropriate, while keeping cold-shock RNA-binding and Hsp20 chaperone biology distinct.	PRESENT	CURATED	PRESENT
PP_3431	PP_3431	Q88HC9	ThiJ/PfpI family protein		GO:0005737; GO:0019172; GO:0019243	IPR029062;IPR002818;IPR050325;	PF01965;	Lyase;Reference proteome;Stress response	thij_dj1_pfpi_detoxification_candidates	ThiJ/DJ-1/PfpI detoxification candidates	stress_detoxification_spillover_boundary	COMPLETED_SUBMODULE	CURATED	ThiJ/PfpI/DJ-1-family candidates with likely stress/damage-response or protease/glyoxalase-family context. Keep specific catalytic claims tied to domains and GOA evidence.	PRESENT	CURATED	PRESENT
PP_3509	PP_3509	Q88H56	Bleomycin resistance protein		GO:0046677	IPR000335;IPR029068;IPR037523;	PF19581;	Antibiotic resistance;Reference proteome	stress_regulatory_or_misc_spillovers	Stress regulatory and miscellaneous spillovers	stress_detoxification_spillover_boundary	COMPLETED_SUBMODULE	CURATED	Stress-response kinase, Dps, phenylacetate thioesterase detoxification, bleomycin resistance, OxyR regulation, and low-information stress-induced proteins. Curate with gene-specific restraint rather than forcing a single pathway.	PRESENT	CURATED	PRESENT
tpx	PP_3587	Q88GY0	Thiol peroxidase (Tpx) (EC 1.11.1.24) (Peroxiredoxin tpx) (Prx) (Thioredoxin peroxidase) (Thioredoxin-dependent peroxiredoxin)	1.11.1.24	GO:0008379; GO:0034599	IPR013740;IPR036249;IPR013766;IPR002065;IPR018219;IPR050455;	PF08534;	Antioxidant;Disulfide bond;Oxidoreductase;Peroxidase;Redox-active center;Reference proteome	peroxide_peroxiredoxin_detoxification	Peroxide and peroxiredoxin detoxification	oxidative_stress_peroxide_detoxification_boundary	COMPLETED_SUBMODULE	CURATED	OsmC/Ohr/AhpC/Tpx/TsaA/Bcp-family peroxidases plus cytochrome-c, DyP, and non-heme chloroperoxidase candidates. Curate as bacterial peroxide and hydroperoxide detoxification, not peroxisome organelle biology.	PRESENT	CURATED	PRESENT
PP_3742	PP_3742	Q88GI1	Glutathione S-transferase family protein			IPR010987;IPR036282;IPR040079;IPR004045;IPR004046;IPR036249;	PF00043;PF02798;	Reference proteome	glutathione_thiol_detoxification	Glutathione, thiol, and conjugation detoxification	glutathione_metabolism_boundary	COMPLETED_REUSE_EXISTING	CURATED	GST-family proteins, glutathione-dependent thiol reductase, formaldehyde dehydrogenase, and methionine-derivative detoxification candidates. Reuse the glutathione boundary where the function is genuinely glutathione-linked; keep generic GST-family spillovers conservative.	PRESENT	CURATED	PRESENT
PP_3963	PP_3963	Q88FW4	Stress-induced protein			IPR019626;	PF10685;	Reference proteome	stress_regulatory_or_misc_spillovers	Stress regulatory and miscellaneous spillovers	stress_detoxification_spillover_boundary	COMPLETED_SUBMODULE	CURATED	Stress-response kinase, Dps, phenylacetate thioesterase detoxification, bleomycin resistance, OxyR regulation, and low-information stress-induced proteins. Curate with gene-specific restraint rather than forcing a single pathway.	PRESENT	CURATED	PRESENT
cpo	PP_4021	Q88FR2	Non-heme chloroperoxidase (EC 1.11.1.10)	1.11.1.10	GO:0016691	IPR050471;IPR000073;IPR029058;	PF00561;	Oxidoreductase;Peroxidase;Reference proteome	peroxide_peroxiredoxin_detoxification	Peroxide and peroxiredoxin detoxification	oxidative_stress_peroxide_detoxification_boundary	COMPLETED_SUBMODULE	CURATED	OsmC/Ohr/AhpC/Tpx/TsaA/Bcp-family peroxidases plus cytochrome-c, DyP, and non-heme chloroperoxidase candidates. Curate as bacterial peroxide and hydroperoxide detoxification, not peroxisome organelle biology.	PRESENT	CURATED	PRESENT
PP_4104	PP_4104	Q88FJ1	Glutathione S-transferase family protein			IPR010987;IPR036282;IPR040079;IPR004045;IPR004046;IPR036249;	PF00043;PF02798;	Reference proteome	glutathione_thiol_detoxification	Glutathione, thiol, and conjugation detoxification	glutathione_metabolism_boundary	COMPLETED_REUSE_EXISTING	CURATED	GST-family proteins, glutathione-dependent thiol reductase, formaldehyde dehydrogenase, and methionine-derivative detoxification candidates. Reuse the glutathione boundary where the function is genuinely glutathione-linked; keep generic GST-family spillovers conservative.	PRESENT	CURATED	PRESENT
mnaT	PP_4846	Q88DH9	L-methionine sulfoximine/L-methionine sulfone acetyltransferase (Methionine derivative detoxifier A)		GO:0016747	IPR016181;IPR000182;	PF00583;	Acyltransferase;Reference proteome;Transferase	glutathione_thiol_detoxification	Glutathione, thiol, and conjugation detoxification	glutathione_metabolism_boundary	COMPLETED_REUSE_EXISTING	CURATED	GST-family proteins, glutathione-dependent thiol reductase, formaldehyde dehydrogenase, and methionine-derivative detoxification candidates. Reuse the glutathione boundary where the function is genuinely glutathione-linked; keep generic GST-family spillovers conservative.	PRESENT	CURATED	PRESENT
oxyR	PP_5309	Q88C74	Oxidative and nitrosative stress transcriptional dual regulator		GO:0003677; GO:0003700; GO:0006351; GO:0032993; GO:0045892	IPR000847;IPR005119;IPR036388;IPR036390;	PF00126;PF03466;	Activator;DNA-binding;Reference proteome;Transcription;Transcription regulation	stress_regulatory_or_misc_spillovers	Stress regulatory and miscellaneous spillovers	stress_detoxification_spillover_boundary	COMPLETED_SUBMODULE	CURATED	Stress-response kinase, Dps, phenylacetate thioesterase detoxification, bleomycin resistance, OxyR regulation, and low-information stress-induced proteins. Curate with gene-specific restraint rather than forcing a single pathway.	PRESENT	CURATED	PRESENT
copB-II	PP_5379	Q88C04	Copper resistance protein B		GO:0005507; GO:0006878; GO:0009279	IPR007939;	PF05275;	Reference proteome;Signal	arsenic_copper_metal_resistance	Arsenic and copper resistance	metal_resistance_detoxification_boundary	COMPLETED_SUBMODULE	CURATED	Two ArsH/arsenate-reductase pairs and two CopA/CopB copper-resistance pairs. Curate as metal/arsenical/copper resistance rather than broad oxidative stress.	PRESENT	CURATED	PRESENT
