gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_2578	PP_2578	Q88JS1	ABC-type transport auxiliary lipoprotein component domain-containing protein			IPR005586;	PF03886;	Reference proteome	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_2668	PP_2668	Q88JI1	ABC efflux transporter, ATP-binding protein		GO:0005524; GO:0016887	IPR003593;IPR003439;IPR022467;IPR027417;	PF00005;	ATP-binding;Nucleotide-binding;Reference proteome	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_3210	PP_3210	Q88HZ2	ABC transporter, permease protein		GO:0005886; GO:0055085	IPR000515;IPR035906;	PF00528;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_3211	PP_3211	Q88HZ1	ABC transporter, ATP-binding protein		GO:0005524; GO:0016887	IPR003593;IPR003439;IPR017871;IPR050166;IPR027417;	PF00005;	ATP-binding;Nucleotide-binding;Reference proteome;Translocase;Transport	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_3213	PP_3213	Q88HY9	ABC transporter, periplasmic binding component-related protein		GO:0009228	IPR027939;IPR015168;	PF09084;	Reference proteome	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_3466	PP_3466	Q88H94	ABC efflux transporter, permease/ATP-binding protein		GO:0005524; GO:0005886; GO:0016887; GO:0034040; GO:0140359	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR027417;IPR039421;	PF00664;PF00005;	ATP-binding;Cell membrane;Membrane;Nucleotide-binding;Reference proteome;Transmembrane;Transmembrane helix;Transport	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_3597	PP_3597	Q88GX0	Amino-acid ABC transporter, ATP-binding protein		GO:0005524; GO:0005886; GO:0015424; GO:0016887	IPR003593;IPR030679;IPR003439;IPR017871;IPR050086;IPR027417;	PF00005;	Amino-acid transport;ATP-binding;Cell inner membrane;Cell membrane;Membrane;Nucleotide-binding;Reference proteome;Transport	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_3635	PP_3635	Q88GT3	Sulfonate ABC transporter, permease protein		GO:0005886; GO:0010438; GO:0042918	IPR000515;IPR035906;	PF00528;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_3636	PP_3636	Q88GT2	Sulfonate ABC transporter, periplasmic sulfonate-binding protein		GO:0012505	IPR044527;IPR006311;IPR019546;	PF13379;PF10518;	Cell inner membrane;Cell membrane;Membrane;Reference proteome;Signal;Transport	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_3637	PP_3637	Q88GT1	Sulfonate ABC transporter, ATP-binding protein		GO:0005524; GO:0016887	IPR003593;IPR003439;IPR050166;IPR027417;	PF00005;	ATP-binding;Nucleotide-binding;Reference proteome;Translocase;Transport	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_3733	PP_3733	Q88GI9	ABC transporter lipoprotein			IPR023374;IPR010791;	PF07143;PF17186;	Lipoprotein;Reference proteome	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_3734	PP_3734	Q88GI8	ABC transporter, permease protein		GO:0005886	IPR003838;IPR025857;IPR038766;	PF02687;PF12704;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_3735	PP_3735	Q88GI7	ABC transporter ATP-binding protein		GO:0005524; GO:0005886; GO:0016887; GO:0022857	IPR003593;IPR003439;IPR017871;IPR015854;IPR017911;IPR027417;	PF00005;	ATP-binding;Nucleotide-binding;Reference proteome;Transport	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_3954	PP_3954	Q88FX3	C4-dicarboxylate ABC transporter			IPR011852;	PF16868;	Reference proteome;Signal	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_4172	PP_4172	Q88FC6	ABC transporter substrate-binding protein			IPR007487;		Reference proteome;Signal	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_4425	PP_4425	Q88EM9	Amino-acid ABC transporter ATP-binding protein y4tH		GO:0005524; GO:0005886; GO:0015424; GO:0016887	IPR003593;IPR030679;IPR003439;IPR017871;IPR014343;IPR050086;IPR027417;	PF00005;	Amino-acid transport;ATP-binding;Cell inner membrane;Cell membrane;Membrane;Nucleotide-binding;Reference proteome;Transport	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
hmuV	PP_4687	Q88DY1	Hemin import ATP-binding protein HmuV (EC 7.6.2.-)	7.6.2.-	GO:0005524; GO:0005886; GO:0016887	IPR003593;IPR003439;IPR027417;	PF00005;	ATP-binding;Cell inner membrane;Cell membrane;Membrane;Nucleotide-binding;Reference proteome;Translocase;Transport	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_4911	PP_4911	Q88DB6	ABC-type transport auxiliary lipoprotein component domain-containing protein			IPR005586;	PF03886;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
glnQ	PP_5022	Q88D07	Glutamine transport ATP-binding protein GlnQ (EC 3.6.3.-)	3.6.3.-	GO:0005524; GO:0005886; GO:0015424; GO:0016887	IPR003593;IPR030679;IPR003439;IPR017871;IPR050086;IPR027417;	PF00005;	Amino-acid transport;ATP-binding;Cell inner membrane;Cell membrane;Hydrolase;Membrane;Nucleotide-binding;Reference proteome;Transport	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
rbbA	PP_5207	Q88CH4	Ribosome-associated ATPase		GO:0005524; GO:0016020; GO:0016887; GO:0140359	IPR003593;IPR047651;IPR013525;IPR047817;IPR003439;IPR017871;IPR027417;	PF12698;PF00005;	ATP-binding;Membrane;Nucleotide-binding;Reference proteome;Transmembrane;Transmembrane helix	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_5538	PP_5538	A0A140FW92	ABC transporter, substrate-binding protein			IPR022478;IPR051010;IPR028081;IPR028082;	PF13458;	Reference proteome;Signal	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_5668	PP_5668	A0A140FWL9	ABC-2 type transporter domain-containing protein					Membrane;Reference proteome;Transmembrane;Transmembrane helix	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
PP_5669	PP_5669	A0A140FWM0	ABC transporter related		GO:0005524; GO:0016887	IPR003593;IPR003439;IPR051782;IPR027417;	PF00005;	ATP-binding;Nucleotide-binding;Reference proteome;Transport	generic_abc_transporters	Generic ABC transporters	generic_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 33 residual ABC-family or ABC-like transport-bucket genes. The new boundary module separates MacB/ABC-3-like efflux components, fused ABCB/type-I-exporter-like proteins, binding-protein-dependent importer pieces, sulfonate, amino-acid, cobalamin, and heme/hemin spillovers, and non-ABC outliers including PP_0386 c-di-GMP phosphodiesterase, PP_1737 MlaA-family phospholipid transfer, PP_3213 THI5-like thiamine-biosynthesis context, and rbbA ribosome-associated ATPase.	PRESENT	CURATED	PRESENT
