suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
nagZ	PP_2145	Q88KZ4	Q88KZ4_PSEPK	nagZ	nagZ PP_2145	Beta-hexosaminidase (EC 3.2.1.52) (Beta-N-acetylhexosaminidase) (N-acetyl-beta-glucosaminidase)	unreviewed	3.0	3.2.1.52	GO:0004563; GO:0005737; GO:0005975; GO:0008360; GO:0009252; GO:0009254; GO:0051301; GO:0071555	kegg:ppu01501	beta-Lactam resistance	true	KEGG	ppu01501	beta-Lactam resistance	genes/PSEPK/nagZ	PRESENT	genes/PSEPK/nagZ/nagZ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nagZ/nagZ-deep-research-asta.md
ampC	PP_2876	Q88IX3	Q88IX3_PSEPK	ampC	ampC PP_2876	Beta-lactamase (EC 3.5.2.6)	unreviewed	2.0	3.5.2.6	GO:0008800; GO:0017001; GO:0030288; GO:0046677	kegg:ppu01501	beta-Lactam resistance	true	KEGG	ppu01501	beta-Lactam resistance	genes/PSEPK/ampC	PRESENT	genes/PSEPK/ampC/ampC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ampC/ampC-deep-research-asta.md
PP_3455	PP_3455	Q88HA5	Q88HA5_PSEPK	PP_3455	PP_3455	Multidrug efflux RND membrane fusion protein	unreviewed	1.0		GO:0005886; GO:0022857; GO:0046677	kegg:ppu01501	beta-Lactam resistance	true	KEGG	ppu01501	beta-Lactam resistance	genes/PSEPK/PP_3455	PRESENT	genes/PSEPK/PP_3455/PP_3455-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3455/PP_3455-deep-research-asta.md
mexB	PP_3456	Q88HA4	Q88HA4_PSEPK	mexB	mexB PP_3456	Efflux pump membrane transporter	unreviewed	2.0		GO:0005886; GO:0009636; GO:0015562; GO:0042910	kegg:ppu01501	beta-Lactam resistance	true	KEGG	ppu01501	beta-Lactam resistance	genes/PSEPK/mexB	PRESENT	genes/PSEPK/mexB/mexB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mexB/mexB-deep-research-asta.md
PP_3582	PP_3582	Q88GY3	Q88GY3_PSEPK	PP_3582	PP_3582	RND efflux transporter, outer membrane protein	unreviewed	1.0		GO:0009279; GO:0015562	kegg:ppu01501	beta-Lactam resistance	true	KEGG	ppu01501	beta-Lactam resistance	genes/PSEPK/PP_3582	PRESENT	genes/PSEPK/PP_3582/PP_3582-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3582/PP_3582-deep-research-asta.md
mrdA-I	PP_3741	Q88GI2	Q88GI2_PSEPK	mrdA-I	mrdA-I mrdA PP_3741	Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4) (Penicillin-binding protein 2) (PBP-2)	unreviewed	3.0	3.4.16.4	GO:0005886; GO:0006508; GO:0008360; GO:0008658; GO:0009002; GO:0009252; GO:0016757; GO:0071555; GO:0071972	kegg:ppu01501	beta-Lactam resistance	true	KEGG	ppu01501	beta-Lactam resistance	genes/PSEPK/mrdA-I	PRESENT	genes/PSEPK/mrdA-I/mrdA-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mrdA-I/mrdA-I-deep-research-asta.md
opmQ	PP_4211	Q88F87	OPMQ_PSEPK	opmQ	opmQ PP_4211	Pyoverdine export outer membrane protein OpmQ	reviewed	3.0		GO:0009279; GO:0015562	kegg:ppu01501	beta-Lactam resistance	true	KEGG	ppu01501	beta-Lactam resistance	genes/PSEPK/opmQ	PRESENT	genes/PSEPK/opmQ/opmQ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/opmQ/opmQ-deep-research-asta.md
mrdA-II	PP_4807	Q88DL8	Q88DL8_PSEPK	mrdA-II	mrdA-II mrdA PP_4807	Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4) (Penicillin-binding protein 2) (PBP-2)	unreviewed	3.0	3.4.16.4	GO:0005886; GO:0006508; GO:0008360; GO:0008658; GO:0009002; GO:0009252; GO:0016757; GO:0071555; GO:0071972	kegg:ppu01501	beta-Lactam resistance	true	KEGG	ppu01501	beta-Lactam resistance	genes/PSEPK/mrdA-II	PRESENT	genes/PSEPK/mrdA-II/mrdA-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mrdA-II/mrdA-II-deep-research-asta.md
PP_4923	PP_4923	Q88DA4	Q88DA4_PSEPK	PP_4923	PP_4923	Outer membrane efflux protein	unreviewed	2.0		GO:0009279; GO:0015288; GO:0015562; GO:1990281	kegg:ppu01501	beta-Lactam resistance	true	KEGG	ppu01501	beta-Lactam resistance	genes/PSEPK/PP_4923	PRESENT	genes/PSEPK/PP_4923/PP_4923-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4923/PP_4923-deep-research-asta.md
mrcA	PP_5084	Q88CU6	Q88CU6_PSEPK	mrcA	mrcA PP_5084	Penicillin-binding protein 1A (EC 2.4.99.28) (EC 3.4.16.4)	unreviewed	4.0	2.4.99.28; 3.4.16.4	GO:0005886; GO:0006508; GO:0008360; GO:0008658; GO:0008955; GO:0009002; GO:0009252; GO:0030288; GO:0046677; GO:0071555	kegg:ppu01501	beta-Lactam resistance	true	KEGG	ppu01501	beta-Lactam resistance	genes/PSEPK/mrcA	PRESENT	genes/PSEPK/mrcA/mrcA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mrcA/mrcA-deep-research-asta.md
