gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_2232	PP_2232	Q88KQ8	XRE family transcriptional regulator		GO:0003677; GO:0003700; GO:0005829; GO:0006351	IPR001387;IPR013096;IPR010982;IPR014710;IPR011051;IPR050807;	PF07883;PF01381;	DNA-binding;Reference proteome;Transcription;Transcription regulation	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_2245	PP_2245	Q88KP5	Transcriptional regulator, Cro/CI family		GO:0003677; GO:0003700; GO:0005829	IPR001387;IPR013096;IPR010982;IPR014710;IPR011051;IPR050807;	PF07883;PF01381;	DNA-binding;Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_2256	PP_2256	Q88KN4	Transcriptional regulator, Cro/CI family		GO:0003677; GO:0003700; GO:0005829	IPR001387;IPR010982;IPR050807;	PF13560;	DNA-binding;Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_2653	PP_2653	Q88JJ6	Transcriptional regulator, Cro/CI family		GO:0003677	IPR001387;IPR010982;IPR041413;	PF13560;PF17765;	Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_2815	PP_2815	Q88J34	PucR family transcriptional regulator			IPR051448;IPR041522;IPR009057;IPR025736;IPR042070;	PF17853;PF13556;	Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_2868	PP_2868	Q88IY1	Transcriptional regulator, Cro/CI family		GO:0003677; GO:0003700; GO:0005829	IPR001387;IPR013096;IPR010982;IPR014710;IPR011051;IPR050807;	PF07883;PF01381;	DNA-binding;Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_2884	PP_2884	Q88IW5	XRE family transcriptional regulator		GO:0003677; GO:0003700; GO:0005829	IPR001387;IPR013096;IPR010982;IPR014710;IPR011051;IPR050807;	PF07883;PF01381;	DNA-binding;Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_3125	PP_3125	Q88I76	Transcriptional regulator (Cro/CI family)		GO:0003677; GO:0003700; GO:0005829	IPR001387;IPR013096;IPR010982;IPR014710;IPR011051;IPR050807;	PF07883;PF01381;	DNA-binding;Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_3177	PP_3177	Q88I25	CdaR family transcriptional regulator			IPR051448;IPR041522;IPR008599;IPR025736;IPR042070;	PF05651;PF17853;PF13556;	Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_3896	PP_3896	Q88G30	Transcriptional regulator, Cro/CI family		GO:0003677; GO:0006351	IPR001387;IPR010982;IPR039418;IPR036286;IPR015927;	PF01381;PF00717;	DNA-binding;Reference proteome;Transcription;Transcription regulation	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_4068	PP_4068	Q88FM1	Transcriptional regulator, Cro/CI family		GO:0003677	IPR001387;IPR010982;IPR039418;IPR036286;IPR015927;	PF01381;PF00717;	Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_4100	PP_4100	Q88FJ5	Transcriptional regulator, Cro/CI family		GO:0003677	IPR001387;IPR010982;	PF01381;	Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
mqsA	PP_4204	Q88F94	Antitoxin of the type II toxin-antitoxin MqsRA system and DNA-binding transcriptional repressor		GO:0003677; GO:0006351	IPR001387;IPR052359;IPR010982;IPR022452;IPR032758;IPR022453;	PF15731;	DNA-binding;Reference proteome;Transcription;Transcription regulation	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
mqsR	PP_4205	Q88F93	mRNA interferase MqsR of the MqsA-MqsR antitoxin/toxin complex and DNA-binding transcriptional repressor (EC 3.1.-.-)	3.1.-.-	GO:0003677; GO:0009372; GO:0016787; GO:0017148; GO:0044010	IPR038493;IPR031451;	PF15723;	DNA-binding;Hydrolase;Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_4468	PP_4468	Q88EJ4	Transcriptional regulator, Cro/CI family		GO:0003677; GO:0006355	IPR001387;IPR010982;IPR016032;IPR000792;IPR036388;	PF00196;PF13560;	Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
puuR	PP_5268	Q88CB3	DNA-binding transcriptional repressor PuuR-putrescine		GO:0003677; GO:0003700; GO:0005829	IPR001387;IPR013096;IPR010982;IPR014710;IPR011051;IPR050807;	PF07883;PF01381;	DNA-binding;Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_5618	PP_5618	A0A140FWH0	Cro/CI transcriptional regulator		GO:0003677	IPR001387;IPR010982;		Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
PP_5680	PP_5680	A0A140FWN2	Cro/CI family transcriptional regulator					Reference proteome	xre_cro_phage_toxin_antitoxin_regulators	XRE/Cro phage and toxin-antitoxin regulators	phage_regulation_toxin_antitoxin_boundary	COMPLETED_SUBMODULE	CURATED	XRE/Cro/C1-like regulators and MqsRA-like toxin-antitoxin components. First-pass curation is complete for all 28 genes; the existing phage regulation/toxin-antitoxin boundary module was extended with MqsRA/HigA, LexA-like, Cro/C1-cupin, simple Cro/C1, and non-phage regulatory spillover groups. PP_5680 remains no-core unresolved, and RodZ/CdaR/PucR/LuxR/PuuR-like spillovers are not forced into phage-specific biology.	PRESENT	CURATED	PRESENT
