suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
dgkA-I	PP_1636	Q88MD7	Q88MD7_PSEPK	dgkA-I	dgkA-I PP_1636	Diacylglycerol kinase (EC 2.7.1.107)	unreviewed	3.0	2.7.1.107	GO:0004143; GO:0005524; GO:0005886; GO:0006654; GO:0046872	kegg:ppu00561	Glycerolipid metabolism	false	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/dgkA-I	PRESENT	genes/PSEPK/dgkA-I/dgkA-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dgkA-I/dgkA-I-deep-research-asta.md
plsC	PP_1844	Q88LT3	Q88LT3_PSEPK	plsC	plsC PP_1844	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	unreviewed	2.0	2.3.1.51	GO:0003841; GO:0005886; GO:0006654; GO:0016024	kegg:ppu00561	Glycerolipid metabolism	false	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/plsC	PRESENT	genes/PSEPK/plsC/plsC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/plsC/plsC-deep-research-asta.md
ugpQ	PP_2152	Q88KY7	Q88KY7_PSEPK	ugpQ	ugpQ PP_2152	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	unreviewed	1.0	3.1.4.46	GO:0006629; GO:0008889	kegg:ppu00564	Glycerophospholipid metabolism	true	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/ugpQ	PRESENT	genes/PSEPK/ugpQ/ugpQ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ugpQ/ugpQ-deep-research-asta.md
dgkA-II	PP_2973	Q88IM6	Q88IM6_PSEPK	dgkA-II	dgkA-II PP_2973	Diacylglycerol kinase (EC 2.7.1.107)	unreviewed	3.0	2.7.1.107	GO:0004143; GO:0005524; GO:0005886; GO:0006654; GO:0046872	kegg:ppu00561	Glycerolipid metabolism	false	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/dgkA-II	PRESENT	genes/PSEPK/dgkA-II/dgkA-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dgkA-II/dgkA-II-deep-research-asta.md
clsB	PP_3264	Q88HT9	Q88HT9_PSEPK	clsB	clsB PP_3264	Cardiolipin synthase B (CL synthase) (EC 2.7.8.-)	unreviewed	2.0	2.7.8.-	GO:0005886; GO:0008808; GO:0032049	kegg:ppu00564	Glycerophospholipid metabolism	true	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/clsB	PRESENT	genes/PSEPK/clsB/clsB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/clsB/clsB-deep-research-asta.md
pssA	PP_3664	Q88GQ4	Q88GQ4_PSEPK	pssA	pssA PP_3664	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)	unreviewed	1.0	2.7.8.8	GO:0003882; GO:0005829; GO:0008444; GO:0032049	kegg:ppu00564	Glycerophospholipid metabolism	true	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/pssA	PRESENT	genes/PSEPK/pssA/pssA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pssA/pssA-deep-research-asta.md
pgsA	PP_4097	Q88FJ8	Q88FJ8_PSEPK	pgsA	pgsA PP_4097	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	unreviewed	2.0	2.7.8.5	GO:0005737; GO:0005886; GO:0008444; GO:0036094; GO:0046474; GO:0050793	kegg:ppu00564	Glycerophospholipid metabolism	true	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/pgsA	PRESENT	genes/PSEPK/pgsA/pgsA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pgsA/pgsA-deep-research-asta.md
gpsA	PP_4169	Q88FC9	GPDA_PSEPK	gpsA	gpsA PP_4169	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)(+)-dependent glycerol-3-phosphate dehydrogenase) (NAD(P)H-dependent dihydroxyacetone-phosphate reductase)	reviewed	3.0	1.1.1.94	GO:0005829; GO:0005975; GO:0046167; GO:0046168; GO:0046474; GO:0051287; GO:0141152; GO:0141153	kegg:ppu00564	Glycerophospholipid metabolism	true	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/gpsA	PRESENT	genes/PSEPK/gpsA/gpsA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gpsA/gpsA-deep-research-asta.md
PP_4677	PP_4677	Q88DZ1	Q88DZ1_PSEPK	PP_4677	PP_4677	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8) (Phosphatidylserine synthase)	unreviewed	2.0	2.7.8.8	GO:0003882; GO:0008654; GO:0012505; GO:0016020	kegg:ppu00564	Glycerophospholipid metabolism	true	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/PP_4677	PRESENT	genes/PSEPK/PP_4677/PP_4677-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4677/PP_4677-deep-research-asta.md
psd	PP_4908	Q88DB9	PSD_PSEPK	psd	psd PP_4908	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain]	reviewed	3.0	4.1.1.65	GO:0004609; GO:0005886; GO:0006646	kegg:ppu00564	Glycerophospholipid metabolism	true	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/psd	PRESENT	genes/PSEPK/psd/psd-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/psd/psd-deep-research-asta.md
pchP	PP_5130	Q88CQ0	Q88CQ0_PSEPK	pchP	pchP PP_5130	Phosphoethanolamine/phosphocholine phosphatase (EC 3.1.3.75)	unreviewed	1.0	3.1.3.75	GO:0016787	kegg:ppu00564	Glycerophospholipid metabolism	true	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/pchP	PRESENT	genes/PSEPK/pchP/pchP-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pchP/pchP-deep-research-asta.md
PP_5276	PP_5276	Q88CA5	Q88CA5_PSEPK	PP_5276	PP_5276	Phospholipase D family protein	unreviewed	1.0		GO:0030572; GO:0032049	kegg:ppu00564	Glycerophospholipid metabolism	true	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/PP_5276	PRESENT	genes/PSEPK/PP_5276/PP_5276-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_5276/PP_5276-deep-research-asta.md
clsA	PP_5364	Q88C19	CLSA_PSEPK	clsA	clsA cls PP_5364	Cardiolipin synthase A (CL synthase) (EC 2.7.8.-)	reviewed	3.0	2.7.8.-	GO:0005886; GO:0008808; GO:0032049	kegg:ppu00564	Glycerophospholipid metabolism	true	KEGG	ppu00564	Glycerophospholipid metabolism	genes/PSEPK/clsA	PRESENT	genes/PSEPK/clsA/clsA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/clsA/clsA-deep-research-asta.md
