gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_1238	PP_1238	Q88NH1	Lipoprotein			IPR010653;IPR042268;	PF06804;	Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1322	PP_1322	Q88N90	Lipoprotein			IPR007055;IPR051686;IPR014004;	PF04972;	Lipoprotein;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1500	PP_1500	Q88MR9	Lipoprotein		GO:0006508; GO:0008233	IPR000073;IPR029058;IPR022742;IPR002410;	PF12146;	Hydrolase;Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1519	PP_1519	Q88MQ1	Lipoprotein			IPR053196;IPR039366;	PF09619;	Lipoprotein;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1970	PP_1970	Q88LG3	Lipoprotein			IPR032248;	PF16105;	Lipoprotein;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2003	PP_2003	Q88LD2	Lipoprotein			IPR018718;	PF10001;	Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2020	PP_2020	Q88LB5	Lipoprotein			IPR041081;	PF18629;	Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2121	PP_2121	Q88L16	Lipoprotein			IPR010920;IPR010305;IPR047807;	PF06004;	Cell membrane;Lipoprotein;Membrane;Palmitate;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2191	PP_2191	Q88KU8	Lipoprotein		GO:0009269	IPR004864;IPR013990;	PF03168;	Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2462	PP_2462	Q88K30	Lipoprotein			IPR021719;	PF11720;	Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2730	PP_2730	Q88JB9	Lipoprotein			IPR024409;	PF12915;	Lipoprotein;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_3520	PP_3520	Q88H45	Lipoprotein			IPR010239;	PF09694;	Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_4199	PP_4199	Q88F99	Lipoprotein			IPR025511;	PF14346;	Coiled coil;Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_4564	PP_4564	Q88EA2	Lipoprotein			IPR016875;	PF19795;	Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_4686	PP_4686	Q88DY2	Lipoprotein			IPR007314;IPR016773;	PF04187;	Lipoprotein;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_4920	PP_4920	Q88DA7	Lipoprotein			IPR021729;IPR037126;	PF11738;	Lipoprotein;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_4961	PP_4961	Q88D66	Lipoprotein			IPR018660;IPR036328;	PF09864;	Lipoprotein;Membrane;Palmitate;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_5319	PP_5319	Q88C64	Lipoprotein		GO:0043448	IPR005297;IPR014558;	PF03640;	Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_5333	PP_5333	Q88C50	Lipoprotein			IPR021727;	PF11736;	Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_5639	PP_5639	A0A140FWJ2	YceK/YidQ family lipoprotein			IPR010780;	PF07119;	Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
