suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
cyoB	PP_0813	Q88PN6	Q88PN6_PSEPK	cyoB	cyoB PP_0813	Cytochrome bo(3) ubiquinol oxidase subunit 1 (EC 7.1.1.3) (Cytochrome o ubiquinol oxidase subunit 1) (Oxidase bo(3) subunit 1) (Ubiquinol oxidase polypeptide I) (Ubiquinol oxidase subunit 1)	unreviewed	3.0	7.1.1.3	GO:0004129; GO:0005886; GO:0009060; GO:0009486; GO:0015990; GO:0016682; GO:0020037; GO:0022904; GO:0046872	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/cyoB	PRESENT	genes/PSEPK/cyoB/cyoB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cyoB/cyoB-deep-research-asta.md
cyoC	PP_0814	Q88PN5	Q88PN5_PSEPK	cyoC	cyoC PP_0814	Cytochrome bo(3) ubiquinol oxidase subunit 3 (Cytochrome o ubiquinol oxidase subunit 3) (Oxidase bo(3) subunit 3) (Ubiquinol oxidase polypeptide III) (Ubiquinol oxidase subunit 3)	unreviewed	2.0		GO:0004129; GO:0005886; GO:0009486; GO:0019646	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/cyoC	PRESENT	genes/PSEPK/cyoC/cyoC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cyoC/cyoC-deep-research-asta.md
cyoD	PP_0815	Q88PN4	Q88PN4_PSEPK	cyoD	cyoD PP_0815	Cytochrome bo(3) ubiquinol oxidase subunit 4 (Cytochrome o ubiquinol oxidase subunit 4) (Oxidase bo(3) subunit 4) (Ubiquinol oxidase polypeptide IV) (Ubiquinol oxidase subunit 4)	unreviewed	3.0		GO:0005886; GO:0009319; GO:0009486; GO:0015078; GO:0015990; GO:0019646	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/cyoD	PRESENT	genes/PSEPK/cyoD/cyoD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cyoD/cyoD-deep-research-asta.md
cyoE2	PP_0816	Q88PN3	CYOE2_PSEPK	cyoE2	cyoE2 cyoE-2 PP_0816	Protoheme IX farnesyltransferase 2 (EC 2.5.1.141) (Heme B farnesyltransferase 2) (Heme O synthase 2)	reviewed	3.0	2.5.1.141	GO:0005886; GO:0008495; GO:0048034	kegg:ppu00860	Porphyrin metabolism	false	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/cyoE2	PRESENT	genes/PSEPK/cyoE2/cyoE2-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cyoE2/cyoE2-deep-research-asta.md
petA	PP_1317	Q88N95	Q88N95_PSEPK	petA	petA PP_1317	Ubiquinol-cytochrome c reductase iron-sulfur subunit (EC 7.1.1.8)	unreviewed	2.0	7.1.1.8	GO:0005886; GO:0008121; GO:0016491; GO:0046872; GO:0051537	kegg:ppu04148	Efferocytosis	false	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/petA	PRESENT	genes/PSEPK/petA/petA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/petA/petA-deep-research-asta.md
petB	PP_1318	Q88N94	Q88N94_PSEPK	petB	petB PP_1318	Cytochrome b	unreviewed	2.0		GO:0008121; GO:0016491; GO:0022904; GO:0045275; GO:0046872	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/petB	PRESENT	genes/PSEPK/petB/petB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/petB/petB-deep-research-asta.md
petC	PP_1319	Q88N93	Q88N93_PSEPK	petC	petC PP_1319	Ubiquinol--cytochrome c reductase, cytochrome c1	unreviewed	2.0		GO:0009055; GO:0016020; GO:0020037; GO:0046872	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/petC	PRESENT	genes/PSEPK/petC/petC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/petC/petC-deep-research-asta.md
PP_2867	PP_2867	Q88IY2	Q88IY2_PSEPK	PP_2867	PP_2867	Pyridine nucleotide-disulphide oxidoreductase family protein	unreviewed	1.0		GO:0003954	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/PP_2867	PRESENT	genes/PSEPK/PP_2867/PP_2867-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2867/PP_2867-deep-research-asta.md
nuoA	PP_4119	Q88FH7	NUOA_PSEPK	nuoA	nuoA PP_4119	NADH-quinone oxidoreductase subunit A (EC 7.1.1.-) (NADH dehydrogenase I subunit A) (NDH-1 subunit A) (NUO1)	reviewed	3.0	7.1.1.-	GO:0005886; GO:0008137; GO:0030964; GO:0048038; GO:0050136	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoA	PRESENT	genes/PSEPK/nuoA/nuoA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoA/nuoA-deep-research-asta.md
nuoB	PP_4120	Q88FH6	NUOB_PSEPK	nuoB	nuoB PP_4120 PP4120	NADH-quinone oxidoreductase subunit B (EC 7.1.1.-) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	reviewed	3.0	7.1.1.-	GO:0005506; GO:0005886; GO:0008137; GO:0009060; GO:0015990; GO:0045271; GO:0048038; GO:0050136; GO:0051539	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoB	PRESENT	genes/PSEPK/nuoB/nuoB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoB/nuoB-deep-research-asta.md
nuoC	PP_4121	Q88FH5	NUOCD_PSEPK	nuoC	nuoC nuoCD nuoD PP_4121	NADH-quinone oxidoreductase subunit C/D (EC 7.1.1.-) (NADH dehydrogenase I subunit C/D) (NDH-1 subunit C/D)	reviewed	3.0	7.1.1.-	GO:0005886; GO:0008137; GO:0022904; GO:0030964; GO:0048038; GO:0050136; GO:0051287	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoC	PRESENT	genes/PSEPK/nuoC/nuoC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoC/nuoC-deep-research-asta.md
nuoE	PP_4122	Q88FH4	Q88FH4_PSEPK	nuoE	nuoE PP_4122	NADH-quinone oxidoreductase subunit E (NADH dehydrogenase I subunit E) (NDH-1 subunit E)	unreviewed	2.0		GO:0003954; GO:0046872; GO:0051537	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoE	PRESENT	genes/PSEPK/nuoE/nuoE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoE/nuoE-deep-research-asta.md
nuoF	PP_4123	Q88FH3	Q88FH3_PSEPK	nuoF	nuoF PP_4123	NADH-quinone oxidoreductase subunit F (EC 7.1.1.-)	unreviewed	3.0	7.1.1.-	GO:0008137; GO:0010181; GO:0016491; GO:0046872; GO:0048038; GO:0051287; GO:0051539	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoF	PRESENT	genes/PSEPK/nuoF/nuoF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoF/nuoF-deep-research-asta.md
nuoG	PP_4124	Q88FH2	NUOG_PSEPK	nuoG	nuoG PP_4124	NADH-quinone oxidoreductase subunit G (EC 7.1.1.-) (NADH dehydrogenase I subunit G) (NDH-1 subunit G)	reviewed	3.0	7.1.1.-	GO:0003954; GO:0008137; GO:0016020; GO:0042773; GO:0046872; GO:0048038; GO:0051537; GO:0051539	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoG	PRESENT	genes/PSEPK/nuoG/nuoG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoG/nuoG-deep-research-asta.md
nuoH	PP_4125	Q88FH1	NUOH_PSEPK	nuoH	nuoH PP_4125	NADH-quinone oxidoreductase subunit H (EC 7.1.1.-) (NADH dehydrogenase I subunit H) (NDH-1 subunit H)	reviewed	3.0	7.1.1.-	GO:0003954; GO:0005886; GO:0009060; GO:0016655; GO:0048038	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoH	PRESENT	genes/PSEPK/nuoH/nuoH-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoH/nuoH-deep-research-asta.md
nuoI	PP_4126	Q88FH0	NUOI_PSEPK	nuoI	nuoI PP_4126	NADH-quinone oxidoreductase subunit I (EC 7.1.1.-) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	reviewed	3.0	7.1.1.-	GO:0005506; GO:0005886; GO:0009060; GO:0048038; GO:0050136; GO:0051539	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoI	PRESENT	genes/PSEPK/nuoI/nuoI-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoI/nuoI-deep-research-asta.md
nuoJ	PP_4127	Q88FG9	Q88FG9_PSEPK	nuoJ	nuoJ PP_4127	NADH-quinone oxidoreductase subunit J (EC 7.1.1.-)	unreviewed	2.0	7.1.1.-	GO:0005886; GO:0008137; GO:0016491; GO:0048038	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoJ	PRESENT	genes/PSEPK/nuoJ/nuoJ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoJ/nuoJ-deep-research-asta.md
nuoK	PP_4128	Q88FG8	NUOK_PSEPK	nuoK	nuoK PP_4128	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	reviewed	3.0	7.1.1.-	GO:0005886; GO:0030964; GO:0042773; GO:0048038; GO:0050136	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoK	PRESENT	genes/PSEPK/nuoK/nuoK-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoK/nuoK-deep-research-asta.md
nuoL	PP_4129	Q88FG7	Q88FG7_PSEPK	nuoL	nuoL PP_4129	NADH-quinone oxidoreductase subunit L (NADH dehydrogenase I subunit L) (NDH-1 subunit L)	unreviewed	3.0		GO:0003954; GO:0005886; GO:0008137; GO:0015990; GO:0042773; GO:0048038	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoL	PRESENT	genes/PSEPK/nuoL/nuoL-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoL/nuoL-deep-research-asta.md
nuoM	PP_4130	Q88FG6	Q88FG6_PSEPK	nuoM	nuoM PP_4130	NADH-quinone oxidoreductase subunit M (NADH dehydrogenase I subunit M) (NDH-1 subunit M)	unreviewed	2.0		GO:0003954; GO:0008137; GO:0012505; GO:0015990; GO:0016020; GO:0042773; GO:0048039	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoM	PRESENT	genes/PSEPK/nuoM/nuoM-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoM/nuoM-deep-research-asta.md
nuoN	PP_4131	Q88FG5	Q88FG5_PSEPK	nuoN	nuoN PP_4131	NADH-quinone oxidoreductase subunit N (EC 7.1.1.-) (NADH dehydrogenase I subunit N) (NDH-1 subunit N)	unreviewed	3.0	7.1.1.-	GO:0005886; GO:0008137; GO:0012505; GO:0042773; GO:0048038; GO:0050136	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/nuoN	PRESENT	genes/PSEPK/nuoN/nuoN-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nuoN/nuoN-deep-research-asta.md
sdhB	PP_4190	Q88FA8	Q88FA8_PSEPK	sdhB	sdhB PP_4190	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	unreviewed	3.0	1.3.5.1	GO:0006099; GO:0008177; GO:0009055; GO:0022904; GO:0046872; GO:0051537; GO:0051538; GO:0051539	kegg:ppu00020	Citrate cycle (TCA cycle)	false	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/sdhB	PRESENT	genes/PSEPK/sdhB/sdhB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/sdhB/sdhB-deep-research-asta.md
sdhA	PP_4191	Q88FA7	Q88FA7_PSEPK	sdhA	sdhA PP_4191	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	unreviewed	3.0	1.3.5.1	GO:0005886; GO:0006099; GO:0008177; GO:0009055; GO:0009061; GO:0022900; GO:0050660	kegg:ppu00020	Citrate cycle (TCA cycle)	false	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/sdhA	PRESENT	genes/PSEPK/sdhA/sdhA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/sdhA/sdhA-deep-research-asta.md
sdhD	PP_4192	Q88FA6	Q88FA6_PSEPK	sdhD	sdhD PP_4192	Succinate dehydrogenase hydrophobic membrane anchor subunit	unreviewed	2.0		GO:0005886; GO:0006099; GO:0009055; GO:0017004; GO:0020037; GO:0046872	kegg:ppu00020	Citrate cycle (TCA cycle)	false	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/sdhD	PRESENT	genes/PSEPK/sdhD/sdhD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/sdhD/sdhD-deep-research-asta.md
sdhC	PP_4193	Q88FA5	Q88FA5_PSEPK	sdhC	sdhC PP_4193	Succinate dehydrogenase cytochrome b556 subunit	unreviewed	2.0		GO:0005886; GO:0006099; GO:0009055; GO:0016491; GO:0046872	kegg:ppu00020	Citrate cycle (TCA cycle)	false	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/sdhC	PRESENT	genes/PSEPK/sdhC/sdhC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/sdhC/sdhC-deep-research-asta.md
ccoN-I	PP_4250	Q88F49	Q88F49_PSEPK	ccoN-I	ccoN-I PP_4250	cytochrome-c oxidase (EC 7.1.1.9)	unreviewed	3.0	7.1.1.9	GO:0004129; GO:0005886; GO:0006119; GO:0015990; GO:0016491; GO:0020037; GO:0022904; GO:0046872	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/ccoN-I	PRESENT	genes/PSEPK/ccoN-I/ccoN-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ccoN-I/ccoN-I-deep-research-asta.md
ccoO-I	PP_4251	Q88F48	Q88F48_PSEPK	ccoO-I	ccoO-I PP_4251	Cytochrome c oxidase subunit, cbb3-type	unreviewed	1.0		GO:0009055; GO:0020037; GO:0046872	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/ccoO-I	PRESENT	genes/PSEPK/ccoO-I/ccoO-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ccoO-I/ccoO-I-deep-research-asta.md
ccoQ-I	PP_4252	Q88F47	Q88F47_PSEPK	ccoQ-I	ccoQ-I PP_4252	Cytochrome c oxidase subunit, cbb3-type	unreviewed	1.0			kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/ccoQ-I	PRESENT	genes/PSEPK/ccoQ-I/ccoQ-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ccoQ-I/ccoQ-I-deep-research-asta.md
ccoP-I	PP_4253	Q88F46	Q88F46_PSEPK	ccoP-I	ccoP-I PP_4253	Cbb3-type cytochrome c oxidase subunit	unreviewed	3.0		GO:0005506; GO:0005886; GO:0006119; GO:0009055; GO:0016491; GO:0020037; GO:0022904; GO:1902600	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/ccoP-I	PRESENT	genes/PSEPK/ccoP-I/ccoP-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ccoP-I/ccoP-I-deep-research-asta.md
ccoN-II	PP_4255	Q88F44	Q88F44_PSEPK	ccoN-II	ccoN-II PP_4255	cytochrome-c oxidase (EC 7.1.1.9)	unreviewed	3.0	7.1.1.9	GO:0004129; GO:0005886; GO:0006119; GO:0015990; GO:0016491; GO:0020037; GO:0022904; GO:0046872	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/ccoN-II	PRESENT	genes/PSEPK/ccoN-II/ccoN-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ccoN-II/ccoN-II-deep-research-asta.md
ccoO-II	PP_4256	Q88F43	Q88F43_PSEPK	ccoO-II	ccoO-II PP_4256	Cytochrome c oxidase subunit, cbb3-type	unreviewed	1.0		GO:0009055; GO:0020037; GO:0046872	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/ccoO-II	PRESENT	genes/PSEPK/ccoO-II/ccoO-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ccoO-II/ccoO-II-deep-research-asta.md
ccoQ-II	PP_4257	Q88F42	Q88F42_PSEPK	ccoQ-II	ccoQ-II PP_4257	Cytochrome c oxidase subunit, cbb3-type	unreviewed	1.0			kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/ccoQ-II	PRESENT	genes/PSEPK/ccoQ-II/ccoQ-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ccoQ-II/ccoQ-II-deep-research-asta.md
ccoP-II	PP_4258	Q88F41	Q88F41_PSEPK	ccoP-II	ccoP-II PP_4258	Cbb3-type cytochrome c oxidase subunit	unreviewed	3.0		GO:0005506; GO:0005886; GO:0006119; GO:0009055; GO:0016491; GO:0020037; GO:0022904; GO:1902600	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/ccoP-II	PRESENT	genes/PSEPK/ccoP-II/ccoP-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ccoP-II/ccoP-II-deep-research-asta.md
cioB	PP_4650	Q88E18	Q88E18_PSEPK	cioB	cioB PP_4650	Ubiquinol oxidase subunit II, cyanide insensitive	unreviewed	2.0		GO:0005886; GO:0009055; GO:0016682; GO:0019646; GO:0070069	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/cioB	PRESENT	genes/PSEPK/cioB/cioB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cioB/cioB-deep-research-asta.md
cioA	PP_4651	Q88E17	Q88E17_PSEPK	cioA	cioA PP_4651	Ubiquinol oxidase subunit I, cyanide insensitive	unreviewed	2.0		GO:0005886; GO:0009055; GO:0016682; GO:0019646; GO:0020037; GO:0046872; GO:0070069	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/cioA	PRESENT	genes/PSEPK/cioA/cioA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cioA/cioA-deep-research-asta.md
ppk	PP_5217	Q88CG4	PPK1_PSEPK	ppk	ppk PP_5217	Polyphosphate kinase (EC 2.7.4.1) (ATP-polyphosphate phosphotransferase) (Polyphosphoric acid kinase)	reviewed	3.0	2.7.4.1	GO:0005524; GO:0006799; GO:0008976; GO:0009358; GO:0046872	kegg:ppu03018	RNA degradation	false	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/ppk	PRESENT	genes/PSEPK/ppk/ppk-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ppk/ppk-deep-research-asta.md
atpC	PP_5412	Q88BX5	ATPE_PSEPK	atpC	atpC PP_5412	ATP synthase epsilon chain (ATP synthase F1 sector epsilon subunit) (F-ATPase epsilon subunit)	reviewed	2.0		GO:0005524; GO:0005886; GO:0045259; GO:0046933	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/atpC	PRESENT	genes/PSEPK/atpC/atpC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/atpC/atpC-deep-research-asta.md
atpD	PP_5413	Q88BX4	ATPB_PSEPK	atpD	atpD PP_5413	ATP synthase subunit beta (EC 7.1.2.2) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta)	reviewed	3.0	7.1.2.2	GO:0005524; GO:0005886; GO:0045259; GO:0046933	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/atpD	PRESENT	genes/PSEPK/atpD/atpD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/atpD/atpD-deep-research-asta.md
atpG	PP_5414	Q88BX3	ATPG_PSEPK	atpG	atpG PP_5414	ATP synthase gamma chain (ATP synthase F1 sector gamma subunit) (F-ATPase gamma subunit)	reviewed	2.0		GO:0005524; GO:0005886; GO:0042777; GO:0045259; GO:0046933	kegg:ppu00190	Oxidative phosphorylation	true	KEGG	ppu00190	Oxidative phosphorylation	genes/PSEPK/atpG	PRESENT	genes/PSEPK/atpG/atpG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/atpG/atpG-deep-research-asta.md
