suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
PP_2585	PP_2585	Q88JR4	Q88JR4_PSEPK	PP_2585	PP_2585	2,5-dioxovalerate dehydrogenase (EC 1.2.1.26)	unreviewed	2.0	1.2.1.26	GO:0047533	kegg:ppu00040	Pentose and glucuronate interconversions	false	KEGG	ppu00470	D-Amino acid metabolism	genes/PSEPK/PP_2585	PRESENT	genes/PSEPK/PP_2585/PP_2585-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2585/PP_2585-deep-research-asta.md
PP_3602	PP_3602	Q88GW5	Q88GW5_PSEPK	PP_3602	PP_3602	2,5-dioxovalerate dehydrogenase (EC 1.2.1.26)	unreviewed	2.0	1.2.1.26	GO:0047533	kegg:ppu00040	Pentose and glucuronate interconversions	false	KEGG	ppu00470	D-Amino acid metabolism	genes/PSEPK/PP_3602	PRESENT	genes/PSEPK/PP_3602/PP_3602-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3602/PP_3602-deep-research-asta.md
alr	PP_3722	Q88GJ9	BSR_PSEPK	alr	alr PP_3722	Broad specificity amino-acid racemase (EC 5.1.1.10) (Broad spectrum racemase)	reviewed	5.0	5.1.1.10	GO:0005829; GO:0008784; GO:0018113; GO:0030170; GO:0042597; GO:0047679	kegg:ppu00470	D-Amino acid metabolism	true	KEGG	ppu00470	D-Amino acid metabolism	genes/PSEPK/alr	PRESENT	genes/PSEPK/alr/alr-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/alr/alr-deep-research-asta.md
dapF__Q88GD4	PP_3790	Q88GD4	Q88GD4_PSEPK	dapF	dapF PP_3790	Diaminopimelate epimerase (DAP epimerase) (EC 5.1.1.7) (PLP-independent amino acid racemase)	unreviewed	3.0	5.1.1.7	GO:0005829; GO:0008837; GO:0009089	kegg:ppu00300	Lysine biosynthesis	false	KEGG	ppu00470	D-Amino acid metabolism	genes/PSEPK/dapF__Q88GD4	PRESENT	genes/PSEPK/dapF__Q88GD4/dapF__Q88GD4-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dapF__Q88GD4/dapF__Q88GD4-deep-research-asta.md
PP_4311	PP_4311	Q88EY9	Q88EY9_PSEPK	PP_4311	PP_4311	D-amino acid dehydrogenase 2 small subunit (EC 1.4.99.6)	unreviewed	1.0	1.4.99.6	GO:0005737; GO:0005886; GO:0008718; GO:0055130	kegg:ppu00470	D-Amino acid metabolism	true	KEGG	ppu00470	D-Amino acid metabolism	genes/PSEPK/PP_4311	PRESENT	genes/PSEPK/PP_4311/PP_4311-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4311/PP_4311-deep-research-asta.md
ddlA	PP_4346	Q88EV6	DDLA_PSEPK	ddlA	ddlA PP_4346	D-alanine--D-alanine ligase A (EC 6.3.2.4) (D-Ala-D-Ala ligase A) (D-alanylalanine synthetase A)	reviewed	3.0	6.3.2.4	GO:0005524; GO:0005829; GO:0008360; GO:0008716; GO:0009252; GO:0046872; GO:0071555	kegg:ppu01502	Vancomycin resistance	false	KEGG	ppu00470	D-Amino acid metabolism	genes/PSEPK/ddlA	PRESENT	genes/PSEPK/ddlA/ddlA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ddlA/ddlA-deep-research-asta.md
dadA1	PP_4434	Q88EM0	DADA1_PSEPK	dadA1	dadA1 dadA-1 PP_4434	D-amino acid dehydrogenase 1 (EC 1.4.99.-)	reviewed	2.0	1.4.99.-	GO:0005737; GO:0005886; GO:0008718; GO:0055130	kegg:ppu00470	D-Amino acid metabolism	true	KEGG	ppu00470	D-Amino acid metabolism	genes/PSEPK/dadA1	PRESENT	genes/PSEPK/dadA1/dadA1-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dadA1/dadA1-deep-research-asta.md
lysA-II	PP_5227	Q88CF4	Q88CF4_PSEPK	lysA-II	lysA-II lysA PP_5227	Diaminopimelate decarboxylase (DAP decarboxylase) (DAPDC) (EC 4.1.1.20)	unreviewed	3.0	4.1.1.20	GO:0008836; GO:0009089; GO:0030170	kegg:ppu00300	Lysine biosynthesis	false	KEGG	ppu00470	D-Amino acid metabolism	genes/PSEPK/lysA	PRESENT	genes/PSEPK/lysA/lysA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/lysA/lysA-deep-research-asta.md
dapF__Q88CF3	PP_5228	Q88CF3	DAPF_PSEPK	dapF	dapF PP_5228	Diaminopimelate epimerase (DAP epimerase) (EC 5.1.1.7) (PLP-independent amino acid racemase)	reviewed	3.0	5.1.1.7	GO:0005829; GO:0008837; GO:0009089	kegg:ppu00300	Lysine biosynthesis	false	KEGG	ppu00470	D-Amino acid metabolism	genes/PSEPK/dapF__Q88CF3	PRESENT	genes/PSEPK/dapF__Q88CF3/dapF__Q88CF3-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dapF__Q88CF3/dapF__Q88CF3-deep-research-asta.md
dadX	PP_5269	Q88CB2	DADX_PSEPK	dadX	dadX PP_5269	Alanine racemase, catabolic (EC 5.1.1.1)	reviewed	3.0	5.1.1.1	GO:0005829; GO:0008784; GO:0030170; GO:0030632	kegg:ppu01502	Vancomycin resistance	false	KEGG	ppu00470	D-Amino acid metabolism	genes/PSEPK/dadX	PRESENT	genes/PSEPK/dadX/dadX-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dadX/dadX-deep-research-asta.md
dadA2	PP_5270	Q88CB1	DADA2_PSEPK	dadA2	dadA2 dadA-2 PP_5270	D-amino acid dehydrogenase 2 (EC 1.4.99.-)	reviewed	2.0	1.4.99.-	GO:0005737; GO:0005886; GO:0008718; GO:0055130	kegg:ppu00470	D-Amino acid metabolism	true	KEGG	ppu00470	D-Amino acid metabolism	genes/PSEPK/dadA2	PRESENT	genes/PSEPK/dadA2/dadA2-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dadA2/dadA2-deep-research-asta.md
