gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	panther_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_3061	PP_3061	Q88ID8	Phage tail assembly protein			IPR019289;	PF10109;		Reference proteome	prophage_structural_packaging	Prophage structural, head-tail, portal, terminase, and packaging proteins	prophage_structural_packaging_boundary	NEW_SUBMODULE	COMPLETE	Prophage structural and packaging proteins: head/tail/capsid/portal/terminase/sheath/tube/fiber entries. Likely a structural boundary module rather than metabolic pathway curation.	PRESENT	CURATED	PRESENT
PP_3064	PP_3064	Q88ID5	Phage tail protein			IPR008861;	PF05489;		Reference proteome	prophage_structural_packaging	Prophage structural, head-tail, portal, terminase, and packaging proteins	prophage_structural_packaging_boundary	NEW_SUBMODULE	COMPLETE	Prophage structural and packaging proteins: head/tail/capsid/portal/terminase/sheath/tube/fiber entries. Likely a structural boundary module rather than metabolic pathway curation.	PRESENT	CURATED	PRESENT
PP_3862	PP_3862	Q88G63	Phage assembly protein			IPR013046;IPR014462;IPR053861;	PF06890;		Reference proteome	prophage_structural_packaging	Prophage structural, head-tail, portal, terminase, and packaging proteins	prophage_structural_packaging_boundary	NEW_SUBMODULE	COMPLETE	Prophage structural and packaging proteins: head/tail/capsid/portal/terminase/sheath/tube/fiber entries. Likely a structural boundary module rather than metabolic pathway curation.	PRESENT	CURATED	PRESENT
PP_3863	PP_3863	Q88G62	Phage tail protein			IPR023399;IPR026276;IPR053981;IPR053982;IPR049354;	PF22255;PF21683;PF21929;		Reference proteome	prophage_structural_packaging	Prophage structural, head-tail, portal, terminase, and packaging proteins	prophage_structural_packaging_boundary	NEW_SUBMODULE	COMPLETE	Prophage structural and packaging proteins: head/tail/capsid/portal/terminase/sheath/tube/fiber entries. Likely a structural boundary module rather than metabolic pathway curation.	PRESENT	CURATED	PRESENT
PP_3867	PP_3867	Q88G58	Phage tail tube protein			IPR019596;	PF10618;		Reference proteome	prophage_structural_packaging	Prophage structural, head-tail, portal, terminase, and packaging proteins	prophage_structural_packaging_boundary	NEW_SUBMODULE	COMPLETE	Prophage structural and packaging proteins: head/tail/capsid/portal/terminase/sheath/tube/fiber entries. Likely a structural boundary module rather than metabolic pathway curation.	PRESENT	CURATED	PRESENT
PP_3869	PP_3869	Q88G57	Phage sheath protein			IPR035089;IPR007067;IPR020287;	PF04984;PF17482;		Reference proteome	prophage_structural_packaging	Prophage structural, head-tail, portal, terminase, and packaging proteins	prophage_structural_packaging_boundary	NEW_SUBMODULE	COMPLETE	Prophage structural and packaging proteins: head/tail/capsid/portal/terminase/sheath/tube/fiber entries. Likely a structural boundary module rather than metabolic pathway curation.	PRESENT	CURATED	PRESENT
PP_3877	PP_3877	Q88G49	Phage capsid-like C-terminal domain-containing protein			IPR024455;IPR054612;	PF05065;		Reference proteome	prophage_structural_packaging	Prophage structural, head-tail, portal, terminase, and packaging proteins	prophage_structural_packaging_boundary	NEW_SUBMODULE	COMPLETE	Prophage structural and packaging proteins: head/tail/capsid/portal/terminase/sheath/tube/fiber entries. Likely a structural boundary module rather than metabolic pathway curation.	PRESENT	CURATED	PRESENT
PP_3879	PP_3879	Q88G47	Phage portal protein, HK97 family			IPR006944;IPR006427;	PF04860;		Reference proteome	prophage_structural_packaging	Prophage structural, head-tail, portal, terminase, and packaging proteins	prophage_structural_packaging_boundary	NEW_SUBMODULE	COMPLETE	Prophage structural and packaging proteins: head/tail/capsid/portal/terminase/sheath/tube/fiber entries. Likely a structural boundary module rather than metabolic pathway curation.	PRESENT	CURATED	PRESENT
PP_3881	PP_3881	Q88G45	Phage terminase, large subunit		GO:0004519	IPR027417;IPR046461;IPR046462;IPR005021;	PF03354;PF20441;	PTHR41287;PTHR41287:SF1;	Reference proteome	prophage_structural_packaging	Prophage structural, head-tail, portal, terminase, and packaging proteins	prophage_structural_packaging_boundary	NEW_SUBMODULE	COMPLETE	Prophage structural and packaging proteins: head/tail/capsid/portal/terminase/sheath/tube/fiber entries. Likely a structural boundary module rather than metabolic pathway curation.	PRESENT	CURATED	PRESENT
PP_3882	PP_3882	Q88G44	Phage terminase, small subunit			IPR006448;	PF05119;		Reference proteome	prophage_structural_packaging	Prophage structural, head-tail, portal, terminase, and packaging proteins	prophage_structural_packaging_boundary	NEW_SUBMODULE	COMPLETE	Prophage structural and packaging proteins: head/tail/capsid/portal/terminase/sheath/tube/fiber entries. Likely a structural boundary module rather than metabolic pathway curation.	PRESENT	CURATED	PRESENT
PP_4135	PP_4135	Q88FG1	Phage head protein			IPR009225;	PF05926;		Reference proteome	prophage_structural_packaging	Prophage structural, head-tail, portal, terminase, and packaging proteins	prophage_structural_packaging_boundary	NEW_SUBMODULE	COMPLETE	Prophage structural and packaging proteins: head/tail/capsid/portal/terminase/sheath/tube/fiber entries. Likely a structural boundary module rather than metabolic pathway curation.	PRESENT	CURATED	PRESENT
