gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_0677	PP_0677	Q88Q21	Lipoprotein					Lipoprotein;Reference proteome	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_0753	PP_0753	Q88PU5	Lipoprotein			IPR005619;	PF03923;	Lipoprotein;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
yiaD	PP_0773	Q88PS5	OmpA/MotB domain-containing protein		GO:0009279	IPR050330;IPR006664;IPR006665;IPR036737;	PF00691;	Cell outer membrane;Membrane;Reference proteome	outer_membrane_barrel_channel_autotransporter_context	Outer-membrane barrels, channels, and autotransporters	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	OmpA/MotB-domain proteins, Tsx channels, autotransporters, and an N4-receptor-like outer-membrane subunit; all 8 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
ampD	PP_0789	Q88PQ9	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD (EC 3.5.1.28) (N-acetylmuramoyl-L-alanine amidase)	3.5.1.28	GO:0005737; GO:0008745; GO:0009253; GO:0009254; GO:0046872; GO:0071555	IPR036505;IPR002502;IPR051206;	PF01510;	Cell wall biogenesis/degradation;Cytoplasm;Hydrolase;Metal-binding;Reference proteome;Zinc	peptidoglycan_turnover_remodeling_candidates	Peptidoglycan turnover and remodeling candidates	peptidoglycan_biosynthesis	EXISTING_OR_REUSE	CURATED	Murein amidases, lytic transglycosylases, endopeptidase/PBP-like enzymes, and peptidoglycan-binding/remodeling candidates; all 11 are first-pass curated and represented in the peptidoglycan biosynthesis/remodeling module.	PRESENT	CURATED	PRESENT
rlpA__Q88PC1	PP_0929	Q88PC1	Endolytic peptidoglycan transglycosylase RlpA (EC 4.2.2.-)	4.2.2.-	GO:0000270; GO:0005886; GO:0008932; GO:0071555	IPR034718;IPR009009;IPR036908;IPR012997;	PF03330;	Cell membrane;Cell wall biogenesis/degradation;Lipoprotein;Lyase;Membrane;Palmitate;Reference proteome	peptidoglycan_turnover_remodeling_candidates	Peptidoglycan turnover and remodeling candidates	peptidoglycan_biosynthesis	EXISTING_OR_REUSE	CURATED	Murein amidases, lytic transglycosylases, endopeptidase/PBP-like enzymes, and peptidoglycan-binding/remodeling candidates; all 11 are first-pass curated and represented in the peptidoglycan biosynthesis/remodeling module.	PRESENT	CURATED	PRESENT
mltF	PP_1036	Q88P17	Membrane-bound lytic murein transglycosylase F (EC 4.2.2.n1) (Murein lyase F)	4.2.2.n1	GO:0008933; GO:0009253; GO:0009279; GO:0016998; GO:0071555	IPR023346;IPR023703;IPR001638;IPR000189;IPR008258;	PF00497;PF01464;	Cell outer membrane;Cell wall biogenesis/degradation;Lyase;Membrane;Reference proteome;Signal	peptidoglycan_turnover_remodeling_candidates	Peptidoglycan turnover and remodeling candidates	peptidoglycan_biosynthesis	EXISTING_OR_REUSE	CURATED	Murein amidases, lytic transglycosylases, endopeptidase/PBP-like enzymes, and peptidoglycan-binding/remodeling candidates; all 11 are first-pass curated and represented in the peptidoglycan biosynthesis/remodeling module.	PRESENT	CURATED	PRESENT
uxpA	PP_1044	Q88P09	Lipoprotein UxpA		GO:0009166; GO:0016787	IPR036907;IPR029052;		Lipoprotein;Reference proteome	named_outer_membrane_lipoprotein_families	Named outer-membrane lipoprotein families	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Named or family-resolved outer-membrane lipoproteins such as SlyB, OprI, Blc, OsmE, YaiW, UxpA, and Lppl-like proteins; all 9 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1115	PP_1115	Q88NT9	Lipoprotein		GO:0009269	IPR004864;IPR013990;	PF03168;	Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1121	PP_1121	Q88NT3	OmpA family protein		GO:0005509; GO:0009279	IPR050330;IPR006664;IPR006665;IPR036737;IPR028974;	PF00691;	Cell outer membrane;Membrane;Reference proteome	outer_membrane_barrel_channel_autotransporter_context	Outer-membrane barrels, channels, and autotransporters	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	OmpA/MotB-domain proteins, Tsx channels, autotransporters, and an N4-receptor-like outer-membrane subunit; all 8 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1122	PP_1122	Q88NT2	OmpA family protein		GO:0005509; GO:0009279	IPR050330;IPR006664;IPR006665;IPR006690;IPR036737;IPR028974;	PF00691;	Cell outer membrane;Membrane;Reference proteome	outer_membrane_barrel_channel_autotransporter_context	Outer-membrane barrels, channels, and autotransporters	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	OmpA/MotB-domain proteins, Tsx channels, autotransporters, and an N4-receptor-like outer-membrane subunit; all 8 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
slyB	PP_1131	Q88NS3	Outer membrane lipoprotein		GO:0009279	IPR051407;IPR008816;	PF05433;	Lipoprotein;Membrane;Palmitate;Reference proteome;Signal	named_outer_membrane_lipoprotein_families	Named outer-membrane lipoprotein families	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Named or family-resolved outer-membrane lipoproteins such as SlyB, OprI, Blc, OsmE, YaiW, UxpA, and Lppl-like proteins; all 9 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1146	PP_1146	Q88NQ9	Lipoprotein			IPR058148;		Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1153	PP_1153	Q88NQ2	Lipoprotein			IPR023117;IPR036808;	PF09634;	Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1161	PP_1161	Q88NP6	Lipoprotein			IPR011978;IPR036255;	PF03695;	Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1204	PP_1204	Q88NK3	Lipoprotein					Lipoprotein;Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1238	PP_1238	Q88NH1	Lipoprotein			IPR010653;IPR042268;	PF06804;	Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1322	PP_1322	Q88N90	Lipoprotein			IPR007055;IPR051686;IPR014004;	PF04972;	Lipoprotein;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1325	PP_1325	Q88N87	Lipoprotein		GO:0008360; GO:0009252; GO:0030234; GO:0031241	IPR007443;IPR028082;IPR011990;	PF04348;	Cell outer membrane;Cell shape;Lipoprotein;Membrane;Palmitate;Peptidoglycan synthesis;Reference proteome;Signal	peptidoglycan_turnover_remodeling_candidates	Peptidoglycan turnover and remodeling candidates	peptidoglycan_biosynthesis	EXISTING_OR_REUSE	CURATED	Murein amidases, lytic transglycosylases, endopeptidase/PBP-like enzymes, and peptidoglycan-binding/remodeling candidates; all 11 are first-pass curated and represented in the peptidoglycan biosynthesis/remodeling module.	PRESENT	CURATED	PRESENT
PP_1498	PP_1498	Q88MS1	Lipoprotein					Lipoprotein;Reference proteome	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1500	PP_1500	Q88MR9	Lipoprotein		GO:0006508; GO:0008233	IPR000073;IPR029058;IPR022742;IPR002410;	PF12146;	Hydrolase;Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1519	PP_1519	Q88MQ1	Lipoprotein			IPR053196;IPR039366;	PF09619;	Lipoprotein;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1880	PP_1880	Q88LP9	Outer membrane autotransporter		GO:0019867	IPR005546;IPR036709;IPR051551;IPR012332;IPR006315;IPR011050;IPR004899;IPR003991;	PF03797;PF03212;	Reference proteome;Signal	outer_membrane_barrel_channel_autotransporter_context	Outer-membrane barrels, channels, and autotransporters	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	OmpA/MotB-domain proteins, Tsx channels, autotransporters, and an N4-receptor-like outer-membrane subunit; all 8 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1970	PP_1970	Q88LG3	Lipoprotein			IPR032248;	PF16105;	Lipoprotein;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2003	PP_2003	Q88LD2	Lipoprotein			IPR018718;	PF10001;	Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2020	PP_2020	Q88LB5	Lipoprotein			IPR041081;	PF18629;	Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2121	PP_2121	Q88L16	Lipoprotein			IPR010920;IPR010305;IPR047807;	PF06004;	Cell membrane;Lipoprotein;Membrane;Palmitate;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
sulA	PP_2142	Q88KZ6	Cell division inhibitor SulA		GO:0009432; GO:0051782	IPR004596;IPR027417;	PF03846;	Reference proteome	cell_division_regulatory_spillovers	Cell-division regulatory spillovers	divisome_z_ring_septation_boundary	EXISTING_OR_REUSE	CURATED	SulA and ZapE-family candidates enter through broad cell-division terms and are first-pass curated as divisome/septation regulatory or candidate side context.	PRESENT	CURATED	PRESENT
PP_2147	PP_2147	Q88KZ2	Peptidoglycan-binding protein CsiV			IPR021241;	PF10972;	Reference proteome;Signal	peptidoglycan_turnover_remodeling_candidates	Peptidoglycan turnover and remodeling candidates	peptidoglycan_biosynthesis	EXISTING_OR_REUSE	CURATED	Murein amidases, lytic transglycosylases, endopeptidase/PBP-like enzymes, and peptidoglycan-binding/remodeling candidates; all 11 are first-pass curated and represented in the peptidoglycan biosynthesis/remodeling module.	PRESENT	CURATED	PRESENT
PP_2150	PP_2150	Q88KY9	FAD:protein FMN transferase (EC 2.7.1.180) (Flavin transferase)	2.7.1.180	GO:0005886; GO:0016740; GO:0046872	IPR024932;IPR003374;	PF02424;	Cell inner membrane;Cell membrane;FAD;Flavoprotein;Lipoprotein;Magnesium;Membrane;Metal-binding;Palmitate;Reference proteome;Signal;Transferase	apbe_fmn_transferase_spillover	ApbE/FMN-transferase envelope spillover	ccm_heme_export_cytochrome_c_maturation_boundary	EXISTING_OR_REUSE	CURATED	Membrane/lipoprotein keyword spillover for ApbE-like FAD:protein FMN transferase context; PP_2150 is first-pass curated in the Ccm/cytochrome-redox boundary module as related envelope flavoprotein maturation context.	PRESENT	CURATED	PRESENT
vacJ	PP_2163	Q88KX6	VacJ lipoprotein		GO:0016020; GO:0120010	IPR007428;	PF04333;	Lipoprotein;Reference proteome;Signal	vacj_phospholipid_asymmetry_context	VacJ phospholipid asymmetry context	mla_phospholipid_transport_boundary	EXISTING_OR_REUSE	CURATED	VacJ/MlaA-family lipoprotein context is first-pass curated with the outer-membrane phospholipid-asymmetry/Mla boundary.	PRESENT	CURATED	PRESENT
PP_2191	PP_2191	Q88KU8	Lipoprotein		GO:0009269	IPR004864;IPR013990;	PF03168;	Lipoprotein;Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2197	PP_2197	Q88KU2	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2199	PP_2199	Q88KU0	Cell division protein ZapE		GO:0005524; GO:0005737; GO:0016887; GO:0032153; GO:0051301	IPR005654;IPR027417;	PF03969;	ATP-binding;Nucleotide-binding;Reference proteome	cell_division_regulatory_spillovers	Cell-division regulatory spillovers	divisome_z_ring_septation_boundary	EXISTING_OR_REUSE	CURATED	SulA and ZapE-family candidates enter through broad cell-division terms and are first-pass curated as divisome/septation regulatory or candidate side context.	PRESENT	CURATED	PRESENT
PP_2252	PP_2252	Q88KN8	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2306	PP_2306	Q88KI4	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
oprI	PP_2322	Q88KG8	Major outer membrane lipoprotein			IPR021793;	PF11839;	Coiled coil;Lipoprotein;Reference proteome	named_outer_membrane_lipoprotein_families	Named outer-membrane lipoprotein families	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Named or family-resolved outer-membrane lipoproteins such as SlyB, OprI, Blc, OsmE, YaiW, UxpA, and Lppl-like proteins; all 9 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2352	PP_2352	Q88KD8	Cell division protein ZapE		GO:0005524; GO:0005737; GO:0016887; GO:0032153; GO:0051301	IPR005654;IPR027417;	PF03969;	ATP-binding;Nucleotide-binding;Reference proteome	cell_division_regulatory_spillovers	Cell-division regulatory spillovers	divisome_z_ring_septation_boundary	EXISTING_OR_REUSE	CURATED	SulA and ZapE-family candidates enter through broad cell-division terms and are first-pass curated as divisome/septation regulatory or candidate side context.	PRESENT	CURATED	PRESENT
PP_2414	PP_2414	Q88K77	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2462	PP_2462	Q88K30	Lipoprotein			IPR021719;	PF11720;	Reference proteome	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2730	PP_2730	Q88JB9	Lipoprotein			IPR024409;	PF12915;	Lipoprotein;Reference proteome;Signal	domain_resolved_lipoprotein_spillovers	Domain-resolved lipoprotein spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Lipoprotein/name-keyword entries with InterPro/Pfam/GO signal but no compact pathway assignment; all 30 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_3008	PP_3008	Q88IJ1	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_3010	PP_3010	Q88II9	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_3014	PP_3014	Q88II5	Lipoprotein					Reference proteome	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_3016	PP_3016	Q88II3	Lipopolysaccharide core biosynthesis protein			IPR060654;	PF27901;	Reference proteome	lps_core_lipid_a_biosynthesis_context	LPS core and lipid-A biosynthesis context	lipopolysaccharide_biosynthesis	NEXT_SUBMODULE	CURATED	LPS-core and lipid-A acyltransferase candidates curated against the existing lipopolysaccharide biosynthesis module.	PRESENT	CURATED	PRESENT
PP_3069	PP_3069	Q88ID0	Outer membrane autotransporter		GO:0019867	IPR043990;IPR005546;IPR036709;IPR012332;IPR006315;IPR011050;	PF18883;PF03797;	Reference proteome;Signal	outer_membrane_barrel_channel_autotransporter_context	Outer-membrane barrels, channels, and autotransporters	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	OmpA/MotB-domain proteins, Tsx channels, autotransporters, and an N4-receptor-like outer-membrane subunit; all 8 are first-pass curated and represented in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_3134	PP_3134	Q88I67	Transferase		GO:0008374; GO:0009245; GO:0016020	IPR001451;IPR018357;IPR051159;IPR011004;	PF00132;	Acyltransferase;Lipid A biosynthesis;Lipid biosynthesis;Lipid metabolism;Reference proteome;Repeat;Transferase	lps_core_lipid_a_biosynthesis_context	LPS core and lipid-A biosynthesis context	lipopolysaccharide_biosynthesis	NEXT_SUBMODULE	CURATED	LPS-core and lipid-A acyltransferase candidates curated against the existing lipopolysaccharide biosynthesis module.	PRESENT	CURATED	PRESENT
PP_3158	PP_3158	Q88I43	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
