# GENERATED -- EC-bridge-confirmed NCBIFAM->GO exactMatch candidates.
# Source of truth: ncbifam2go_candidates.py (NOT hand-reviewed; mapping_justification
# would be semapv:CompositeMatching). The 28-row ncbifam2go.sssom.yaml is the reviewed core.
# Regenerate: uv run python projects/NCBIFam/ncbifam2go_candidates.py
subject_id	predicate_id	object_id	ec	family_type	in_seed	product
NCBIFAM:NF000159	skos:exactMatch	GO:0004146	1.5.1.3	exception		trimethoprim-resistant dihydrofolate reductase DfrD
NCBIFAM:NF000185	skos:exactMatch	GO:0008800	3.5.2.6	exception		BlaEC family class C beta-lactamase
NCBIFAM:NF000187	skos:exactMatch	GO:0008800	3.5.2.6	exception		MIR family cephalosporin-hydrolyzing class C beta-lactamase
NCBIFAM:NF000188	skos:exactMatch	GO:0008800	3.5.2.6	exception		CARB family carbenicillin-hydrolyzing class A beta-lactamase
NCBIFAM:NF000191	skos:exactMatch	GO:0008800	3.5.2.6	exception		CMY-2 family class C beta-lactamase
NCBIFAM:NF000216	skos:exactMatch	GO:0008800	3.5.2.6	exception		FEZ family subclass B3 metallo-beta-lactamase
NCBIFAM:NF000232	skos:exactMatch	GO:0008800	3.5.2.6	exception		L2 family extended-spectrum class A beta-lactamase
NCBIFAM:NF000233	skos:exactMatch	GO:0008800	3.5.2.6	exception		LEN family class A beta-lactamase
NCBIFAM:NF000239	skos:exactMatch	GO:0008800	3.5.2.6	exception		CMY-1/MOX family class C beta-lactamase
NCBIFAM:NF000259	skos:exactMatch	GO:0008800	3.5.2.6	exception		NDM family subclass B1 metallo-beta-lactamase
NCBIFAM:NF000264	skos:exactMatch	GO:0008800	3.5.2.6	exception		OCH family extended-spectrum class C beta-lactamase
NCBIFAM:NF000265	skos:exactMatch	GO:0008800	3.5.2.6	exception		OKP family broad-spectrum class A beta-lactamase
NCBIFAM:NF000266	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-23 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000267	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-2 family class D beta-lactamase
NCBIFAM:NF000269	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-213 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000270	skos:exactMatch	GO:0008800	3.5.2.6	equivalog		class D beta-lactamase
NCBIFAM:NF000271	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXY family extended-spectrum class A beta-lactamase
NCBIFAM:NF000275	skos:exactMatch	GO:0008800	3.5.2.6	exception		PLA/ORN/TER family class A beta-lactamase
NCBIFAM:NF000284	skos:exactMatch	GO:0008800	3.5.2.6	exception		RTG family carbenicillin-hydrolyzing class A beta-lactamase
NCBIFAM:NF000285	skos:exactMatch	GO:0008800	3.5.2.6	exception		SHV family class A beta-lactamase
NCBIFAM:NF000287	skos:exactMatch	GO:0008800	3.5.2.6	exception		SMB-1 family subclass B3 metallo-beta-lactamase
NCBIFAM:NF000298	skos:exactMatch	GO:0008800	3.5.2.6	exception		TLA family extended-spectrum class A beta-lactamase
NCBIFAM:NF000320	skos:exactMatch	GO:0008800	3.5.2.6	equivalog	yes	PEN family class A beta-lactamase, Bcc-type
NCBIFAM:NF000321	skos:exactMatch	GO:0008800	3.5.2.6	exception		PEN family class A beta-lactamase, Bpc-type
NCBIFAM:NF000322	skos:exactMatch	GO:0008800	3.5.2.6	exception		CfiA family subclass B1 metallo-beta-lactamase
NCBIFAM:NF000323	skos:exactMatch	GO:0008800	3.5.2.6	exception		FONA family class A beta-lactamase
NCBIFAM:NF000324	skos:exactMatch	GO:0008800	3.5.2.6	exception		LUT family class A beta-lactamase
NCBIFAM:NF000327	skos:exactMatch	GO:0008800	3.5.2.6	exception		SCO family class A beta-lactamase
NCBIFAM:NF000328	skos:exactMatch	GO:0008800	3.5.2.6	exception		SED family class A beta-lactamase
NCBIFAM:NF000329	skos:exactMatch	GO:0008800	3.5.2.6	exception		CphA family subclass B2 metallo-beta-lactamase
NCBIFAM:NF000330	skos:exactMatch	GO:0004146	1.5.1.3	exception		trimethoprim-resistant dihydrofolate reductase DfrA
NCBIFAM:NF000331	skos:exactMatch	GO:0004146	1.5.1.3	exception		trimethoprim-resistant dihydrofolate reductase DfrB
NCBIFAM:NF000332	skos:exactMatch	GO:0004146	1.5.1.3	exception		DfrD/DfrG/DfrK family trimethoprim-resistant dihydrofolate reductase
NCBIFAM:NF000333	skos:exactMatch	GO:0004146	1.5.1.3	exception		trimethoprim-resistant dihydrofolate reductase DfrF
NCBIFAM:NF000383	skos:exactMatch	GO:0008800	3.5.2.6	exception		LAP family class A beta-lactamase
NCBIFAM:NF000385	skos:exactMatch	GO:0008800	3.5.2.6	exception		ACT family cephalosporin-hydrolyzing class C beta-lactamase
NCBIFAM:NF000386	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-10 family class D beta-lactamase
NCBIFAM:NF000387	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-48 family class D beta-lactamase
NCBIFAM:NF000388	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-1 family class D beta-lactamase
NCBIFAM:NF000389	skos:exactMatch	GO:0008800	3.5.2.6	exception		PER family extended-spectrum class A beta-lactamase
NCBIFAM:NF000390	skos:exactMatch	GO:0008800	3.5.2.6	exception		VEB family extended-spectrum class A beta-lactamase
NCBIFAM:NF000395	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-60 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000396	skos:exactMatch	GO:0008800	3.5.2.6	exception		GIM family subclass B1 metallo-beta-lactamase
NCBIFAM:NF000397	skos:exactMatch	GO:0008800	3.5.2.6	exception		ACC family cephalosporin-hydrolyzing class C beta-lactamase
NCBIFAM:NF000398	skos:exactMatch	GO:0008800	3.5.2.6	exception		BEL family extended-spectrum class A beta-lactamase
NCBIFAM:NF000399	skos:exactMatch	GO:0008800	3.5.2.6	exception		FOX family cephalosporin-hydrolyzing class C beta-lactamase
NCBIFAM:NF000400	skos:exactMatch	GO:0008800	3.5.2.6	exception		IMI family carbapenem-hydrolyzing class A beta-lactamase
NCBIFAM:NF000413	skos:exactMatch	GO:0008800	3.5.2.6	exception		BKC family carbapenem-hydrolyzing class A beta-lactamase
NCBIFAM:NF000414	skos:exactMatch	GO:0008800	3.5.2.6	exception		PME family extended-spectrum class A beta-lactamase
NCBIFAM:NF000415	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-372 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000417	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-211 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000418	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-214 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000419	skos:exactMatch	GO:0008800	3.5.2.6	exception		CMH family class C beta-lactamase
NCBIFAM:NF000422	skos:exactMatch	GO:0008800	3.5.2.6	exception		PDC family class C beta-lactamase
NCBIFAM:NF000423	skos:exactMatch	GO:0008800	3.5.2.6	exception		SRT/SST family class C beta-lactamase
NCBIFAM:NF000425	skos:exactMatch	GO:0008800	3.5.2.6	exception		ADC family extended-spectrum class C beta-lactamase
NCBIFAM:NF000426	skos:exactMatch	GO:0008800	3.5.2.6	exception		SIM family subclass B1 metallo-beta-lactamase
NCBIFAM:NF000427	skos:exactMatch	GO:0008800	3.5.2.6	exception		CAU/MBL1b family subclass B3 metallo-beta-lactamase
NCBIFAM:NF000428	skos:exactMatch	GO:0008800	3.5.2.6	exception		FRI family carbapenem-hydrolyzing class A beta-lactamase
NCBIFAM:NF000429	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-63 family oxacillin-hydrolyzing class D beta-lactamase
NCBIFAM:NF000430	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-62 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000432	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-50 family oxacillin-hydrolyzing class D beta-lactamase
NCBIFAM:NF000434	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-24 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000435	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-61 family class D beta-lactamase
NCBIFAM:NF000436	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-134 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000437	skos:exactMatch	GO:0008800	3.5.2.6	exception		FIM family subclass B1 metallo-beta-lactamase
NCBIFAM:NF000438	skos:exactMatch	GO:0008800	3.5.2.6	exception		POM family subclass B3 metallo-beta-lactamase
NCBIFAM:NF000439	skos:exactMatch	GO:0008800	3.5.2.6	exception		AIM family subclass B3 metallo-beta-lactamase
NCBIFAM:NF000440	skos:exactMatch	GO:0008800	3.5.2.6	exception		THIN family subclass B3 metallo-beta-lactamase
NCBIFAM:NF000441	skos:exactMatch	GO:0008800	3.5.2.6	exception		MUS family subclass B1 metallo-beta-lactamase
NCBIFAM:NF000442	skos:exactMatch	GO:0008800	3.5.2.6	exception		TUS family subclass B1 metallo-beta-lactamase
NCBIFAM:NF000443	skos:exactMatch	GO:0008800	3.5.2.6	exception		TMB family subclass B1 metallo-beta-lactamase
NCBIFAM:NF000444	skos:exactMatch	GO:0008800	3.5.2.6	exception		EBR family subclass B1 metallo-beta-lactamase
NCBIFAM:NF000445	skos:exactMatch	GO:0008800	3.5.2.6	exception		DIM family subclass B1 metallo-beta-lactamase
NCBIFAM:NF000446	skos:exactMatch	GO:0008800	3.5.2.6	exception		CIA family extended-spectrum class A beta-lactamase
NCBIFAM:NF000447	skos:exactMatch	GO:0008800	3.5.2.6	exception		CGA/CIA family class A beta-lactamase
NCBIFAM:NF000448	skos:exactMatch	GO:0008800	3.5.2.6	exception		ACI family class A beta-lactamase
NCBIFAM:NF000449	skos:exactMatch	GO:0008800	3.5.2.6	exception		BIC family carbapenem-hydrolyzing class A beta-lactamase
NCBIFAM:NF000450	skos:exactMatch	GO:0008800	3.5.2.6	exception		subclass B1 metallo-beta-lactamase
NCBIFAM:NF000451	skos:exactMatch	GO:0008800	3.5.2.6	exception		BES family class A beta-lactamase
NCBIFAM:NF000452	skos:exactMatch	GO:0008800	3.5.2.6	exception		KLUC family extended-spectrum class A beta-lactamase
NCBIFAM:NF000453	skos:exactMatch	GO:0008800	3.5.2.6	exception		PEDO-3 family subclass B1 metallo-beta-lactamase
NCBIFAM:NF000454	skos:exactMatch	GO:0008800	3.5.2.6	exception		CPS family subclass B3 metallo-beta-lactamase
NCBIFAM:NF000455	skos:exactMatch	GO:0008800	3.5.2.6	exception		ESP-1 family subclass B3 metallo-beta-lactamase
NCBIFAM:NF000457	skos:exactMatch	GO:0008800	3.5.2.6	exception		PEDO-1 family subclass B3 metallo-beta-lactamase
NCBIFAM:NF000458	skos:exactMatch	GO:0008800	3.5.2.6	exception		PEDO-2 family subclass B3 metallo-beta-lactamase
NCBIFAM:NF000459	skos:exactMatch	GO:0008800	3.5.2.6	exception		SPG-1 family subclass B3 metallo-beta-lactamase
NCBIFAM:NF000461	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-184 family class D beta-lactamase
NCBIFAM:NF000462	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-493 family class D beta-lactamase
NCBIFAM:NF000463	skos:exactMatch	GO:0008800	3.5.2.6	exception		class D beta-lactamase
NCBIFAM:NF000464	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-143 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000469	skos:exactMatch	GO:0008800	3.5.2.6	exception		CAR family subclass B3 metallo-beta-lactamase
NCBIFAM:NF000480	skos:exactMatch	GO:0008800	3.5.2.6	exception		PSE family carbenicillin-hydrolyzing class A beta-lactamase
NCBIFAM:NF000481	skos:exactMatch	GO:0008800	3.5.2.6	exception		CARB/PSE/RTG family carbenicillin-hydrolyzing class A beta-lactamase
NCBIFAM:NF000500	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-58 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000501	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-229 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000502	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-85 family oxacillin-hydrolyzing class D beta-lactamase
NCBIFAM:NF000505	skos:exactMatch	GO:0008800	3.5.2.6	exception		GIL family class A beta-lactamase
NCBIFAM:NF000511	skos:exactMatch	GO:0008800	3.5.2.6	exception		CME family extended-spectrum class A beta-lactamase
NCBIFAM:NF000512	skos:exactMatch	GO:0008800	3.5.2.6	exception		SGM family class A beta-lactamase
NCBIFAM:NF000513	skos:exactMatch	GO:0008800	3.5.2.6	exception		FTU family class A beta-lactamase
NCBIFAM:NF000517	skos:exactMatch	GO:0008800	3.5.2.6	exception		CBP family penicillin-hydrolyzing class A beta-lactamase
NCBIFAM:NF000518	skos:exactMatch	GO:0008800	3.5.2.6	exception		VCC family carbapenem-hydrolyzing class A beta-lactamase
NCBIFAM:NF000519	skos:exactMatch	GO:0008800	3.5.2.6	exception		PDC variant family class C beta-lactamase
NCBIFAM:NF000520	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-286 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF000531	skos:exactMatch	GO:0008800	3.5.2.6	exception		TEM family class A beta-lactamase
NCBIFAM:NF000538	skos:exactMatch	GO:0008800	3.5.2.6	equivalog		carbapenem-hydrolyzing class A beta-lactamase
NCBIFAM:NF000540	skos:exactMatch	GO:0004832	6.1.1.9	exception		valine--tRNA ligase
NCBIFAM:NF000584	skos:exactMatch	GO:0008964	4.1.1.31	equivalog		phosphoenolpyruvate carboxylase
NCBIFAM:NF000594	skos:exactMatch	GO:0004523	3.1.26.4	equivalog		ribonuclease HII
NCBIFAM:NF000595	skos:exactMatch	GO:0004523	3.1.26.4	equivalog		ribonuclease HII
NCBIFAM:NF000596	skos:exactMatch	GO:0004523	3.1.26.4	equivalog		ribonuclease HII
NCBIFAM:NF000648	skos:exactMatch	GO:0052906	2.1.1.228	equivalog		tRNA (guanosine(37)-N1)-methyltransferase TrmD
NCBIFAM:NF000689	skos:exactMatch	GO:0004325	4.98.1.1	equivalog		ferrochelatase
NCBIFAM:NF000711	skos:exactMatch	GO:0008821	3.1.21.10	equivalog		crossover junction endodeoxyribonuclease RuvC
NCBIFAM:NF000722	skos:exactMatch	GO:0004807	5.3.1.1	equivalog		triose-phosphate isomerase
NCBIFAM:NF000734	skos:exactMatch	GO:0004789	2.5.1.3	equivalog		thiamine phosphate synthase
NCBIFAM:NF000736	skos:exactMatch	GO:0004789	2.5.1.3	equivalog		thiamine phosphate synthase
NCBIFAM:NF000744	skos:exactMatch	GO:0008883	1.2.1.70	equivalog		glutamyl-tRNA reductase
NCBIFAM:NF000750	skos:exactMatch	GO:0008883	1.2.1.70	equivalog		glutamyl-tRNA reductase
NCBIFAM:NF000755	skos:exactMatch	GO:0008762	1.3.1.98	equivalog		UDP-N-acetylmuramate dehydrogenase
NCBIFAM:NF000768	skos:exactMatch	GO:0004635	3.5.4.19	equivalog		phosphoribosyl-AMP cyclohydrolase
NCBIFAM:NF000812	skos:exactMatch	GO:0000906	2.5.1.78	equivalog		6,7-dimethyl-8-ribityllumazine synthase
NCBIFAM:NF000814	skos:exactMatch	GO:0000906	2.5.1.78	equivalog		6,7-dimethyl-8-ribityllumazine synthase
NCBIFAM:NF000832	skos:exactMatch	GO:0008897	2.7.8.7	equivalog		holo-ACP synthase
NCBIFAM:NF000848	skos:exactMatch	GO:0003922	6.3.5.2	equivalog		glutamine-hydrolyzing GMP synthase
NCBIFAM:NF000907	skos:exactMatch	GO:0051745	1.17.7.4	equivalog		bifunctional 4-hydroxy-3-methylbut-2-enyl diphosphate reductase/30S ri
NCBIFAM:NF000939	skos:exactMatch	GO:0047952	1.1.1.94	equivalog		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
NCBIFAM:NF000941	skos:exactMatch	GO:0047952	1.1.1.94	equivalog		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
NCBIFAM:NF000942	skos:exactMatch	GO:0047952	1.1.1.94	subfamily		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
NCBIFAM:NF000946	skos:exactMatch	GO:0047952	1.1.1.94	equivalog		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
NCBIFAM:NF001080	skos:exactMatch	GO:0008176	2.1.1.33	equivalog		tRNA (guanosine(46)-N7)-methyltransferase TrmB
NCBIFAM:NF001097	skos:exactMatch	GO:0004845	2.4.2.9	equivalog		uracil phosphoribosyltransferase
NCBIFAM:NF001100	skos:exactMatch	GO:0004825	6.1.1.10	equivalog		methionine--tRNA ligase
NCBIFAM:NF001195	skos:exactMatch	GO:0004792	2.8.1.1	equivalog		thiosulfate sulfurtransferase GlpE
NCBIFAM:NF001204	skos:exactMatch	GO:0008803	3.6.1.41	equivalog		symmetrical bis(5'-nucleosyl)-tetraphosphatase
NCBIFAM:NF001211	skos:exactMatch	GO:0004347	5.3.1.9	equivalog		glucose-6-phosphate isomerase
NCBIFAM:NF001221	skos:exactMatch	GO:0004350	1.2.1.41	equivalog		glutamate-5-semialdehyde dehydrogenase
NCBIFAM:NF001236	skos:exactMatch	GO:0004523	3.1.26.4	equivalog		ribonuclease HI
NCBIFAM:NF001273	skos:exactMatch	GO:0004590	4.1.1.23	equivalog		orotidine-5'-phosphate decarboxylase
NCBIFAM:NF001277	skos:exactMatch	GO:0051073	2.7.8.26	equivalog	yes	adenosylcobinamide-GDP ribazoletransferase
NCBIFAM:NF001278	skos:exactMatch	GO:0051073	2.7.8.26	equivalog		adenosylcobinamide-GDP ribazoletransferase
NCBIFAM:NF001309	skos:exactMatch	GO:0033711	1.1.1.290	equivalog		4-phosphoerythronate dehydrogenase PdxB
NCBIFAM:NF001310	skos:exactMatch	GO:0004764	1.1.1.25	equivalog		shikimate dehydrogenase
NCBIFAM:NF001311	skos:exactMatch	GO:0004764	1.1.1.25	equivalog		shikimate dehydrogenase
NCBIFAM:NF001312	skos:exactMatch	GO:0004764	1.1.1.25	equivalog		shikimate dehydrogenase
NCBIFAM:NF001313	skos:exactMatch	GO:0004764	1.1.1.25	equivalog		shikimate dehydrogenase
NCBIFAM:NF001316	skos:exactMatch	GO:0004764	1.1.1.25	equivalog		shikimate dehydrogenase
NCBIFAM:NF001319	skos:exactMatch	GO:0004764	1.1.1.25	equivalog		shikimate dehydrogenase
NCBIFAM:NF001366	skos:exactMatch	GO:0008773	2.7.7.59	equivalog		[protein-PII] uridylyltransferase
NCBIFAM:NF001369	skos:exactMatch	GO:0004425	4.1.1.48	equivalog		indole-3-glycerol phosphate synthase TrpC
NCBIFAM:NF001370	skos:exactMatch	GO:0004425	4.1.1.48	equivalog		indole-3-glycerol phosphate synthase TrpC
NCBIFAM:NF001371	skos:exactMatch	GO:0004425	4.1.1.48	equivalog		indole-3-glycerol phosphate synthase TrpC
NCBIFAM:NF001373	skos:exactMatch	GO:0004425	4.1.1.48	equivalog		indole-3-glycerol phosphate synthase TrpC
NCBIFAM:NF001377	skos:exactMatch	GO:0004425	4.1.1.48	equivalog		indole-3-glycerol phosphate synthase TrpC
NCBIFAM:NF001379	skos:exactMatch	GO:0004017	2.7.4.3	equivalog		adenylate kinase
NCBIFAM:NF001388	skos:exactMatch	GO:0050380	3.6.1.27	equivalog		undecaprenyl-diphosphate phosphatase
NCBIFAM:NF001389	skos:exactMatch	GO:0050380	3.6.1.27	equivalog		undecaprenyl-diphosphate phosphatase
NCBIFAM:NF001390	skos:exactMatch	GO:0050380	3.6.1.27	equivalog		undecaprenyl-diphosphate phosphatase
NCBIFAM:NF001391	skos:exactMatch	GO:0050380	3.6.1.27	equivalog		undecaprenyl-diphosphate phosphatase
NCBIFAM:NF001392	skos:exactMatch	GO:0050380	3.6.1.27	equivalog		undecaprenyl-diphosphate phosphatase
NCBIFAM:NF001393	skos:exactMatch	GO:0050380	3.6.1.27	equivalog		undecaprenyl-diphosphate phosphatase
NCBIFAM:NF001414	skos:exactMatch	GO:0004340	2.7.1.2	equivalog		glucokinase
NCBIFAM:NF001415	skos:exactMatch	GO:0004340	2.7.1.2	equivalog		glucokinase
NCBIFAM:NF001416	skos:exactMatch	GO:0004340	2.7.1.2	equivalog		glucokinase
NCBIFAM:NF001419	skos:exactMatch	GO:0047134	1.8.1.8	subfamily		protein-disulfide reductase DsbD
NCBIFAM:NF001453	skos:exactMatch	GO:0004719	2.1.1.77	equivalog		protein-L-isoaspartate(D-aspartate) O-methyltransferase
NCBIFAM:NF001454	skos:exactMatch	GO:0008556	7.2.2.6	equivalog		potassium-transporting ATPase subunit KdpC
NCBIFAM:NF001540	skos:exactMatch	GO:0046429	1.17.7.1	equivalog		flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synt
NCBIFAM:NF001541	skos:exactMatch	GO:0004151	3.5.2.3	equivalog		dihydroorotase
NCBIFAM:NF001610	skos:exactMatch	GO:0004636	3.6.1.31	equivalog		phosphoribosyl-ATP diphosphatase
NCBIFAM:NF001611	skos:exactMatch	GO:0004636	3.6.1.31	equivalog		phosphoribosyl-ATP diphosphatase
NCBIFAM:NF001613	skos:exactMatch	GO:0004636	3.6.1.31	equivalog		phosphoribosyl-ATP diphosphatase
NCBIFAM:NF001616	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit beta
NCBIFAM:NF001685	skos:exactMatch	GO:0004342	3.5.99.6	equivalog		glucosamine-6-phosphate deaminase
NCBIFAM:NF001688	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		PolC-type DNA polymerase III
NCBIFAM:NF001696	skos:exactMatch	GO:0004375	1.4.4.2	equivalog		aminomethyl-transferring glycine dehydrogenase subunit GcvPA
NCBIFAM:NF001729	skos:exactMatch	GO:0004588	2.4.2.10	equivalog		orotate phosphoribosyltransferase
NCBIFAM:NF001752	skos:exactMatch	GO:0034979	2.3.1.286	equivalog		NAD-dependent protein deacylase
NCBIFAM:NF001770	skos:exactMatch	GO:0004055	6.3.4.5	equivalog		argininosuccinate synthase
NCBIFAM:NF001855	skos:exactMatch	GO:0061603	2.7.7.77	equivalog		molybdenum cofactor guanylyltransferase
NCBIFAM:NF001862	skos:exactMatch	GO:0004170	3.6.1.23	equivalog		dUTP diphosphatase
NCBIFAM:NF001892	skos:exactMatch	GO:0009029	2.7.1.130	equivalog		tetraacyldisaccharide 4'-kinase
NCBIFAM:NF001908	skos:exactMatch	GO:0004550	2.7.4.6	equivalog		nucleoside-diphosphate kinase
NCBIFAM:NF001924	skos:exactMatch	GO:0004751	5.3.1.6	equivalog		ribose-5-phosphate isomerase RpiA
NCBIFAM:NF001955	skos:exactMatch	GO:0004427	3.6.1.1	equivalog		sodium-translocating pyrophosphatase
NCBIFAM:NF001965	skos:exactMatch	GO:0008984	3.1.1.61	subfamily		chemotaxis-specific protein-glutamate methyltransferase CheB
NCBIFAM:NF001968	skos:exactMatch	GO:0004824	6.1.1.6	equivalog		lysine--tRNA ligase
NCBIFAM:NF001979	skos:exactMatch	GO:0008795	6.3.1.5	equivalog		ammonia-dependent NAD(+) synthetase
NCBIFAM:NF002016	skos:exactMatch	GO:0008124	4.2.1.96	equivalog		4a-hydroxytetrahydrobiopterin dehydratase
NCBIFAM:NF002017	skos:exactMatch	GO:0008124	4.2.1.96	equivalog		4a-hydroxytetrahydrobiopterin dehydratase
NCBIFAM:NF002018	skos:exactMatch	GO:0008124	4.2.1.96	equivalog		4a-hydroxytetrahydrobiopterin dehydratase
NCBIFAM:NF002032	skos:exactMatch	GO:0004070	2.1.3.2	equivalog		aspartate carbamoyltransferase catalytic subunit
NCBIFAM:NF002034	skos:exactMatch	GO:0008881	5.1.1.3	equivalog		glutamate racemase
NCBIFAM:NF002035	skos:exactMatch	GO:0008881	5.1.1.3	equivalog		glutamate racemase
NCBIFAM:NF002049	skos:exactMatch	GO:0003937	3.5.4.10	equivalog		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase
NCBIFAM:NF002049	skos:exactMatch	GO:0004643	2.1.2.3	equivalog		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase
NCBIFAM:NF002084	skos:exactMatch	GO:0003852	2.3.3.13	equivalog		2-isopropylmalate synthase
NCBIFAM:NF002086	skos:exactMatch	GO:0003852	2.3.3.13	equivalog		2-isopropylmalate synthase
NCBIFAM:NF002087	skos:exactMatch	GO:0003852	2.3.3.13	equivalog		2-isopropylmalate synthase
NCBIFAM:NF002088	skos:exactMatch	GO:0003852	2.3.3.13	equivalog		2-isopropylmalate synthase
NCBIFAM:NF002091	skos:exactMatch	GO:0008697	5.3.1.17	equivalog		5-dehydro-4-deoxy-D-glucuronate isomerase
NCBIFAM:NF002098	skos:exactMatch	GO:0004756	2.7.9.3	equivalog		selenide, water dikinase SelD
NCBIFAM:NF002106	skos:exactMatch	GO:0004424	4.2.1.19	equivalog		imidazoleglycerol-phosphate dehydratase HisB
