pipeline	procedure_key	name	level	version	n_parameters	behavioural_neurological	canonical_assay	mp_terms	description
ESLIM_002	ESLIM_010_001	Rotarod	experiment	1.0	14	True	Rotarod		The rotarod test is used to assess motor coordination and balance in rodents. Mice have to keep their balance on a rotating rod. It is measured the time (latency) ittakes the mouse to fall off the rod rotating at different speeds or under continuous acceleration (e.g. from 4 to 40rpm).
ESLIM_002	ESLIM_014_001	Slit Lamp	experiment	1.0	19	False			For viewing the eye structures in detail
GMC_001	GMC_904_001	Allergy (GMC)	experiment	1.0	1	False			
GMC_001	GMC_908_001	Bodyweight (GMC)	experiment	1.0	1	False			
GMC_001	GMC_906_001	Clinical chemistry (GMC)	experiment	1.0	32	False			
GMC_001	GMC_900_001	Dysmorphology A (GMC)	experiment	1.0	26	False			
GMC_001	GMC_910_001	ECG (Electrocardiogram) (GMC)	experiment	1.0	14	False			
GMC_001	GMC_911_001	ELISA (GMC)	experiment	1.0	6	False			
GMC_001	GMC_912_001	ERG (Electroretinogram) (GMC)	experiment	1.0	18	False			
GMC_001	GMC_902_001	Eye size (GMC)	experiment	1.0	8	False			
GMC_001	GMC_913_001	FACS (GMC)	experiment	1.0	16	False			
GMC_001	GMC_914_001	Food efficiency (GMC)	experiment	1.0	21	False			
GMC_001	GMC_915_001	Fundoscopy (GMC)	experiment	1.0	2	False			
GMC_001	GMC_921_001	Grip Strength (GMC)	experiment	1.0	2	True	Grip Strength		
GMC_001	GMC_905_001	Haematology (GMC)	experiment	1.0	18	False			
GMC_001	GMC_916_001	Holeboard (GMC)	experiment	1.0	22	True	Hole-board Exploration		
GMC_001	GMC_917_001	Nociception Hotplate (GMC)	experiment	1.0	4	True	Hot Plate (nociception)		
GMC_001	GMC_922_001	Rotarod A (GMC)	experiment	1.0	2	True	Rotarod		
GMC_001	GMC_926_001	Rotarod B  (GMC)	experiment	1.0	14	True	Rotarod		
GMC_001	GMC_923_001	Shirpa (GMC)	experiment	1.0	23	True	SHIRPA / Dysmorphology battery		
GMC_001	GMC_919_001	Slit lamp 2 (GMC)	experiment	1.0	2	False			
GMC_001	GMC_920_001	Spontaneous breathing (GMC)	experiment	1.0	39	False			
GMC_001	GMC_925_001	X-Ray (GMC)	experiment	1.0	46	False			
GMC_001	GMC_909_001	pDexa (GMC)	experiment	1.0	24	False			
ICS_001	IMPC_ACS_001	Acoustic Startle and Pre-pulse Inhibition (PPI)	experiment	1.5	39	True	Acoustic Startle and Pre-pulse Inhibition (PPI)	MP:0002067	The acoustic startle response is characterized by an exaggerated flinching response to an unexpected strong auditory stimulus (pre-pulse). This response can be attenuated when it is preceded by a weaker stimulus (pre-pulse) and is the principle underlying pre-pulse inhibition (PPI). PPI has been described in numerous species, including mice and humans and provides an operational measure of sensorimotor gating reflecting the ability of an animal to successfully integrate and inhibit sensory information. Several clinical studies have shown that a number of human disorders have impaired PPI including: schizophrenia, Huntington&rsquo;s disease, fragile X syndrome, and autism. The acoustic startle and PPI paradigm is therefore largely used to assess sensorimotor gating and the effects of a number of treatment modalities such as putative anti-psychotics, and to explore genetic and neurobiological mechanisms underlying behaviors of relevance to psychosis (Geyer, 1999; Ouagazzal et al., 2001).Ontological description: MP:0002067 - abnormal sensory capabilities/reflexes/nociception.
ICS_001	IMPC_ACS_002	Acoustic Startle and Pre-pulse Inhibition (PPI)	experiment	2.4	38	True	Acoustic Startle and Pre-pulse Inhibition (PPI)	MP:0002067	The acoustic startle response is characterized by an exaggerated flinching response to an unexpected strong auditory stimulus (pre-pulse). This response can be attenuated when it is preceded by a weaker stimulus (pre-pulse) and is the principle underlying pre-pulse inhibition (PPI). PPI has been described in numerous species, including mice and humans and provides an operational measure of sensorimotor gating reflecting the ability of an animal to successfully integrate and inhibit sensory information. Several clinical studies have shown that a number of human disorders have impaired PPI including: schizophrenia, Huntington&rsquo;s disease, fragile X syndrome, and autism. The acoustic startle and PPI paradigm is therefore largely used to assess sensorimotor gating and the effects of a number of treatment modalities such as putative anti-psychotics, and to explore genetic and neurobiological mechanisms underlying behaviors of relevance to psychosis (Geyer, 1999; Ouagazzal et al., 2001).Ontological description: MP:0002067 - abnormal sensory capabilities/reflexes/nociception.
ICS_001	IMPC_ACS_003	Acoustic Startle and Pre-pulse Inhibition (PPI)	experiment	3.4	39	True	Acoustic Startle and Pre-pulse Inhibition (PPI)	MP:0002067	The acoustic startle response is characterized by an exaggerated flinching response to an unexpected strong auditory stimulus (pre-pulse). This response can be attenuated when it is preceded by a weaker stimulus (pre-pulse) and is the principle underlying pre-pulse inhibition (PPI). PPI has been described in numerous species, including mice and humans and provides an operational measure of sensorimotor gating reflecting the ability of an animal to successfully integrate and inhibit sensory information. Several clinical studies have shown that a number of human disorders have impaired PPI including: schizophrenia, Huntington&rsquo;s disease, fragile X syndrome, and autism. The acoustic startle and PPI paradigm is therefore largely used to assess sensorimotor gating and the effects of a number of treatment modalities such as putative anti-psychotics, and to explore genetic and neurobiological mechanisms underlying behaviors of relevance to psychosis (Geyer, 1999; Ouagazzal et al., 2001).Ontological description: MP:0002067 - abnormal sensory capabilities/reflexes/nociception.
ICS_001	IMPC_ALZ_001	Adult LacZ	experiment	1.9	105	False			To stain adult mutant&nbsp; and control tissues for bacterial beta-galactosidase (LacZ) activity in order to assess the adult organ, tissue, substructure and cell type of gene expression of IKMC alleles utilizing a LacZ reporter.&nbsp; Description: Adult mouse tissues are scored for presence of LacZ staining which is distinct from either nonspecific staining observed in wildtype control mice, or is too faint to score as present.&nbsp; Intensity of staining is not required but can be reported.&nbsp;&nbsp; Anatomical terms to localize staining to the organ, structure, substructure, or cell type will use standard mouse anatomy ontology terms.
ICS_001	IMPC_ABR_001	Auditory Brain Stem Response	experiment	1.7	54	True	Auditory Brain Stem Response	MP:0004738	Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.
ICS_001	IMPC_ABR_002	Auditory Brain Stem Response	experiment	2.5	53	True	Auditory Brain Stem Response	MP:0004738	Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.
ICS_001	IMPC_DXA_001	Body Composition (DEXA lean/fat)	experiment	1.8	18	False			Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.
ICS_001	IMPC_BWT_001	Body Weight	experiment	1.3	8	False			The body weight test measures the weight of the mouse in a time series, allowing monitoring of its evolution; also, it is required in many other procedures.
ICS_001	ICS_CHL_003	Challenge Whole Body Plethysmography	experiment	3.5	11	False			The purpose of this procedure is to record the respiratory function of mice, with a LPS challenge, by means of Unrestrained Whole-Body Plethysmography, using a lipopolysaccharides&nbsp;(LPS) challenge.Description: &nbsp;Spontaneous bronchospasm after LPS challenge&nbsp;
ICS_001	IMPC_CBC_002	Clinical Chemistry	experiment	2.10	54	False		MP:0001545	Clinical chemistry determines biochemical parameters in plasma including enzymatic activity, specific substrates and electrolytes.&nbsp;Ontological description: MP:0001545 &ndash; blood physiology abnormalities.
ICS_001	IMPC_CBC_001	Clinical Chemistry	experiment	1.12	55	False		MP:0001545	Clinical chemistry determines biochemical parameters in plasma including enzymatic activity, specific substrates and electrolytes.&nbsp;Ontological description: MP:0001545 &ndash; blood physiology abnormalities.
ICS_001	IMPC_CBC_003	Clinical Chemistry	experiment	3.9	58	False		MP:0001545	Clinical chemistry determines biochemical parameters in plasma including enzymatic activity, specific substrates and electrolytes.&nbsp;Ontological description: MP:0001545 &ndash; blood physiology abnormalities.
ICS_001	IMPC_CSD_002	Combined SHIRPA and Dysmorphology	experiment	2.7	87	True	SHIRPA / Dysmorphology battery		SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.
ICS_001	IMPC_CSD_003	Combined SHIRPA and Dysmorphology	experiment	3.9	86	True	SHIRPA / Dysmorphology battery		SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.
ICS_001	IMPC_CSD_001	Combined SHIRPA and Dysmorphology	experiment	1.11	87	True	SHIRPA / Dysmorphology battery		SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.
ICS_001	IMPC_ECH_001	Echo	experiment	1.4	25	False			<p>To assess the functionality of the heart in order to determine the presence of a mutant phenotype.</p>
ICS_001	IMPC_ECG_003	Electrocardiogram (ECG)	experiment	3.0	30	False			To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.
ICS_001	IMPC_ECG_001	Electrocardiogram (ECG)	experiment	1.9	26	False			To provide a high throughput method to obtain Electrocardiograms in a conscious mouse.
ICS_001	IMPC_ECG_002	Electrocardiogram (ECG)	experiment	2.6	27	False			To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.
ICS_001	IMPC_ELZ_001	Embryo LacZ	experiment	1.1	92	False			
ICS_001	IMPC_EXD_001	Experimental design	housing	1.0	126	False			
ICS_001	IMPC_EXD_002	Experimental design	housing	2.0	22	False			experimental_design
ICS_001	IMPC_EYE_003	Eye Morphology	experiment	3.0	89	False			To detect abnormalities in eye morphology.
ICS_001	IMPC_EYE_001	Eye Morphology	experiment	1.9	92	False			To detect abnormalities in eye morphology.
ICS_001	IMPC_EYE_002	Eye Morphology	experiment	2.8	89	False			To detect abnormalities in eye morphology.
ICS_001	ICS_IMM_001	FACS	experiment	1.4	115	False			Immunophenotyping of immune system cells
ICS_001	ICS_FEA_001	Fear Conditioning	experiment	1.1	21	True	Fear Conditioning		
ICS_001	IMPC_FER_001	Fertility of Homozygous Knock-out Mice	line	1.1	25	False			To assess the fertility of homozygous knockout mice.
ICS_001	IMPC_GRS_001	Grip Strength	experiment	1.10	14	True	Grip Strength	MP:0001515	The grip strength test is used to measure the neuromuscular function as maximal muscle strength of forelimbs and combined forelimbs and hind limbs. These are assessed by the grasping applied by the mouse on a grid that is connected to a sensor. Three trials are carried out in succession measuring forelimb-strength only, followed by three successive trials measuring the combined forelimb/hindlimb grip strength. All grip strength values obtained are normalized against mouse body weight.Ontological description: MP:0001515 - abnormal grip strength.
ICS_001	IMPC_GEM_003	Gross Morphology Embryo E12.5	experiment	3.0	50	False			
ICS_001	IMPC_GEO_003	Gross Morphology Embryo E14.5-E15.5	experiment	3.0	45	False			
ICS_001	IMPC_GEP_003	Gross Morphology Embryo E18.5	experiment	3.0	53	False			
ICS_001	IMPC_GEL_003	Gross Morphology Embryo E9.5	experiment	3.0	42	False			
ICS_001	IMPC_GPM_001	Gross Morphology Placenta E12.5	experiment	1.0	18	False			
ICS_001	IMPC_GPO_001	Gross Morphology Placenta E14.5-E15.5	experiment	1.0	18	False			
ICS_001	IMPC_GPP_001	Gross Morphology Placenta E18.5	experiment	1.0	18	False			
ICS_001	IMPC_GPL_001	Gross Morphology Placenta E9.5	experiment	1.0	17	False			
ICS_001	IMPC_PAT_001	Gross Pathology and Tissue Collection	experiment	1.9	42	False			To perform a complete necropsy to detect and record abnormal external findings and macroscopic alterations in internal and external organs, record body and heart weights (see IMPC Heart Weight SOP), and collect a standardized list of tissues for fixation with or without further processing (see non-mandatory IMPC Tissue Embedding &amp; Block Banking SOP).
ICS_001	IMPC_PAT_002	Gross Pathology and Tissue Collection	experiment	2.9	61	False			To perform a complete necropsy to detect and record abnormal external findings and macroscopic alterations in internal and external organs, record body and heart weights (see IMPC Heart Weight SOP), and collect a standardized list of tissues for fixation with or without further processing (see non-mandatory IMPC Tissue Embedding &amp; Block Banking SOP).
ICS_001	IMPC_HWT_001	Heart Weight	experiment	1.9	12	False			To evaluate cardiac size using heart weight and body weight.
ICS_001	IMPC_HEM_002	Hematology	experiment	2.9	42	False		MP:0002429	Hematological assessment of blood determines blood cell counts (white blood cells, red blood cells, hemoglobin, and platelets) and additional hematological parameters (hematocrit, mean cell volume, mean corpuscular hemoglobin, mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs.&nbsp;Ontological description: MP:0002429 - abnormal blood cell morphology/development.
ICS_001	IMPC_HEM_001	Hematology	experiment	1.11	27	False		MP:0002429	Hematological assessment of blood determines blood cell counts (white blood cells, red blood cells, hemoglobin, and platelets) and additional hematological parameters (hematocrit, mean cell volume, mean corpuscular hemoglobin, mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs.&nbsp;Ontological description: MP:0002429 - abnormal blood cell morphology/development.
ICS_001	IMPC_HIS_003	Histopathology	experiment	3.0	382	False			
ICS_001	IMPC_HIS_001	Histopathology	experiment	1.9	349	False			
ICS_001	IMPC_HIS_002	Histopathology	experiment	2.6	349	False			
ICS_001	ICS_HOT_001	Hot Plate	experiment	1.1	8	True	Hot Plate (nociception)		
ICS_001	IMPC_HOU_001	Housing and Husbandry	housing	1.0	67	False			
ICS_001	IMPC_HOU_002	Housing and Husbandry	housing	2.0	45	False			Housing_and_husbandry
ICS_001	ICS_IMM_002	Immunophenotyping	experiment	2.1	117	False			Immunophenotyping of immune system cells
ICS_001	IMPC_IMM_001	Immunophenotyping	experiment	1.8	115	False			Immunophenotyping of immune system cells
ICS_001	IMPC_IMM_002	Immunophenotyping	experiment	2.0	292	False			Immunophenotyping of immune system cells
ICS_001	IMPC_CAL_001	Indirect Calorimetry	experiment	1.8	22	True	Indirect Calorimetry	MP:0005266	Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.
ICS_001	IMPC_CAL_002	Indirect Calorimetry	experiment	2.7	40	True	Indirect Calorimetry	MP:0005266	Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.
ICS_001	IMPC_CAL_003	Indirect Calorimetry	experiment	3.5	41	True	Indirect Calorimetry	MP:0005266	Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.
ICS_001	IMPC_INS_001	Insulin Blood Level	experiment	1.3	22	False		MP:0001560|MP:0002079|MP:0002727	The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].
ICS_001	IMPC_INS_003	Insulin Blood Level	experiment	3.2	22	False		MP:0001560|MP:0002079|MP:0002727	The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].
ICS_001	IMPC_INS_002	Insulin Blood Level	experiment	2.3	21	False		MP:0001560|MP:0002079|MP:0002727	The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].
ICS_001	IMPC_IPG_001	Intraperitoneal glucose tolerance test (IPGTT)	experiment	1.10	14	False		MP:0000188|MP:0005291|MP:0005292|MP:0005293|MP:0005559|MP:0005560	<p>The glucose tolerance test measures the clearance of an intraperitoneally injected glucose load from the body. It is used to detect disturbances in glucose metabolism that can be linked to human conditions such as diabetes or metabolic syndrome. Animals are fasted for approximately 16 hours (unless specified otherwise), fasted blood glucose levels are determined before a solution of glucose is administered by intra-peritoneal (IP) injection. Subsequently, the blood glucose level is measured at different time points during the following 2 hours.Ontological description: MP:0005559 - increased circulating glucose level, MP:0005560 - decreased circulating glucose level, MP:0005293 - impaired glucose tolerance, MP:0005292 - improved glucose tolerance, MP:0005291&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; abnormal glucose tolerance, MP:0000188 - abnormal circulating glucose level.</p>
ICS_001	IMPC_LDT_001	Light-Dark Test	experiment	1.1	34	True	Light-Dark Test		Light-Dark test monitors the anxiety-related behaviour of mice
ICS_001	IMPC_EMA_001	MicroCT E18.5	experiment	1.0	17	False			
ICS_001	IMPC_EOL_001	OPT E9.5	experiment	1.0	12	False			
ICS_001	IMPC_OFD_001	Open Field	experiment	1.10	52	True	Open Field		The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).
ICS_001	IMPC_OWT_001	Organ Weight	experiment	1.4	29	False			Organ weights from different tissues collected for IMPC
ICS_001	ICS_ROT_001	Rotarod	experiment	1.1	12	True	Rotarod		
ICS_001	ICS_SHO_001	Shock Threshold	experiment	1.1	7	False			
ICS_001	IMPC_BLK_001	Tissue Embedding and Block Banking	experiment	1.9	54	False			Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation
ICS_001	IMPC_EVM_001	Viability E12.5 Secondary Screen	line	1.0	27	False			
ICS_001	IMPC_EVO_001	Viability E14.5-E15.5 Secondary Screen	line	1.0	27	False			
ICS_001	IMPC_EVP_001	Viability E18.5 Secondary Screen	line	1.0	27	False			
ICS_001	IMPC_EVL_001	Viability E9.5 Secondary Screen	line	1.0	27	False			
ICS_001	IMPC_VIA_002	Viability Primary Screen	line	2.0	38	False			Assess the viability of mutant mice of each sex and zygosity.
ICS_001	IMPC_VIA_001	Viability Primary Screen	line	1.0	33	False			
ICS_001	IMPC_WEL_001	Welfare Observations	experiment	1.0	5	False			The Welfare Observations procedure is used for the recording of welfare issues as and when they occur.
ICS_001	IMPC_XRY_001	X-ray	experiment	1.9	74	False			Construct and analyse digital X-ray images in immobilised mice using a Faxitron X-Ray system or NTB digital X-ray scanner.
IMPC_001	IMPC_ACS_001	Acoustic Startle and Pre-pulse Inhibition (PPI)	experiment	1.5	39	True	Acoustic Startle and Pre-pulse Inhibition (PPI)	MP:0002067	The acoustic startle response is characterized by an exaggerated flinching response to an unexpected strong auditory stimulus (pre-pulse). This response can be attenuated when it is preceded by a weaker stimulus (pre-pulse) and is the principle underlying pre-pulse inhibition (PPI). PPI has been described in numerous species, including mice and humans and provides an operational measure of sensorimotor gating reflecting the ability of an animal to successfully integrate and inhibit sensory information. Several clinical studies have shown that a number of human disorders have impaired PPI including: schizophrenia, Huntington&rsquo;s disease, fragile X syndrome, and autism. The acoustic startle and PPI paradigm is therefore largely used to assess sensorimotor gating and the effects of a number of treatment modalities such as putative anti-psychotics, and to explore genetic and neurobiological mechanisms underlying behaviors of relevance to psychosis (Geyer, 1999; Ouagazzal et al., 2001).Ontological description: MP:0002067 - abnormal sensory capabilities/reflexes/nociception.
IMPC_001	IMPC_ACS_002	Acoustic Startle and Pre-pulse Inhibition (PPI)	experiment	2.4	38	True	Acoustic Startle and Pre-pulse Inhibition (PPI)	MP:0002067	The acoustic startle response is characterized by an exaggerated flinching response to an unexpected strong auditory stimulus (pre-pulse). This response can be attenuated when it is preceded by a weaker stimulus (pre-pulse) and is the principle underlying pre-pulse inhibition (PPI). PPI has been described in numerous species, including mice and humans and provides an operational measure of sensorimotor gating reflecting the ability of an animal to successfully integrate and inhibit sensory information. Several clinical studies have shown that a number of human disorders have impaired PPI including: schizophrenia, Huntington&rsquo;s disease, fragile X syndrome, and autism. The acoustic startle and PPI paradigm is therefore largely used to assess sensorimotor gating and the effects of a number of treatment modalities such as putative anti-psychotics, and to explore genetic and neurobiological mechanisms underlying behaviors of relevance to psychosis (Geyer, 1999; Ouagazzal et al., 2001).Ontological description: MP:0002067 - abnormal sensory capabilities/reflexes/nociception.
IMPC_001	IMPC_ACS_003	Acoustic Startle and Pre-pulse Inhibition (PPI)	experiment	3.4	39	True	Acoustic Startle and Pre-pulse Inhibition (PPI)	MP:0002067	The acoustic startle response is characterized by an exaggerated flinching response to an unexpected strong auditory stimulus (pre-pulse). This response can be attenuated when it is preceded by a weaker stimulus (pre-pulse) and is the principle underlying pre-pulse inhibition (PPI). PPI has been described in numerous species, including mice and humans and provides an operational measure of sensorimotor gating reflecting the ability of an animal to successfully integrate and inhibit sensory information. Several clinical studies have shown that a number of human disorders have impaired PPI including: schizophrenia, Huntington&rsquo;s disease, fragile X syndrome, and autism. The acoustic startle and PPI paradigm is therefore largely used to assess sensorimotor gating and the effects of a number of treatment modalities such as putative anti-psychotics, and to explore genetic and neurobiological mechanisms underlying behaviors of relevance to psychosis (Geyer, 1999; Ouagazzal et al., 2001).Ontological description: MP:0002067 - abnormal sensory capabilities/reflexes/nociception.
IMPC_001	IMPC_ALZ_001	Adult LacZ	experiment	1.9	105	False			To stain adult mutant&nbsp; and control tissues for bacterial beta-galactosidase (LacZ) activity in order to assess the adult organ, tissue, substructure and cell type of gene expression of IKMC alleles utilizing a LacZ reporter.&nbsp; Description: Adult mouse tissues are scored for presence of LacZ staining which is distinct from either nonspecific staining observed in wildtype control mice, or is too faint to score as present.&nbsp; Intensity of staining is not required but can be reported.&nbsp;&nbsp; Anatomical terms to localize staining to the organ, structure, substructure, or cell type will use standard mouse anatomy ontology terms.
IMPC_001	IMPC_ABR_001	Auditory Brain Stem Response	experiment	1.7	54	True	Auditory Brain Stem Response	MP:0004738	Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.
IMPC_001	IMPC_ABR_002	Auditory Brain Stem Response	experiment	2.5	53	True	Auditory Brain Stem Response	MP:0004738	Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.
IMPC_001	IMPC_DXA_001	Body Composition (DEXA lean/fat)	experiment	1.8	18	False			Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.
IMPC_001	IMPC_BWT_001	Body Weight	experiment	1.3	8	False			The body weight test measures the weight of the mouse in a time series, allowing monitoring of its evolution; also, it is required in many other procedures.
IMPC_001	IMPC_CHL_001	Challenge Whole Body Plethysmography	experiment	1.1	49	False		MP:0002327	The purpose of this procedure is to record the respiratory function of mice, when submitted to methacholine or hypoxia challenge. Other similar protocols, for allergen sensitization and for LPS challenges, will also be available.&nbsp;Ontological description: &nbsp;MP:0002327 - abnormal respiratory function
IMPC_001	IMPC_CBC_002	Clinical Chemistry	experiment	2.10	54	False		MP:0001545	Clinical chemistry determines biochemical parameters in plasma including enzymatic activity, specific substrates and electrolytes.&nbsp;Ontological description: MP:0001545 &ndash; blood physiology abnormalities.
