"name"	"url"	"byte_range"	"bytes"	"sha256"	"status"	"content_type"	"content_range"	"etag"	"last_modified"
"uniprot:O60269"	"https://rest.uniprot.org/uniprotkb/search?query=accession%3AO60269&format=tsv&fields=accession%2Cid%2Cgene_primary%2Cgene_names%2Cprotein_name%2Clength%2Corganism_id%2Creviewed%2Cxref_ensembl"	""	"977"	"59978520a7ee4245d7a5b28e1ec887200228bdaf213f996fb1462e30c67da6b1"	"200"	"text/plain;format=tsv"	""	""	""
"uniprot:P04406"	"https://rest.uniprot.org/uniprotkb/search?query=accession%3AP04406&format=tsv&fields=accession%2Cid%2Cgene_primary%2Cgene_names%2Cprotein_name%2Clength%2Corganism_id%2Creviewed%2Cxref_ensembl"	""	"555"	"e23f8c7085b49d0bd4ab721c369c2e984911562da9a7892515e3f5dbfd66c14f"	"200"	"text/plain;format=tsv"	""	""	""
"intact:A1A4G5"	"https://www.ebi.ac.uk/Tools/webservices/psicquic/intact/webservices/current/search/query/id:A1A4G5?format=tab27"	""	"155776"	"8801a05f5c9860cede18c37581e8e9c74f4acd80b6bde62740092ff0d1d97bdc"	"200"	"text/plain"	""	""	""
"bioplex-293T:header"	"https://bioplex.hms.harvard.edu/data/BioPlex_BaitPreyPairs_noFilters_293T_10K_Dec_2019.tsv"	"0-4095"	"4096"	"5d022ed9716c2ed0ba12c1c4c450e8fdc774a84d68e2089e7a3f07c6fefae29b"	"206"	"text/tab-separated-values"	"bytes 0-4095/1191298612"	"""4701c634-60f5314bff446"""	"Fri, 19 Jan 2024 21:22:45 GMT"
"bioplex-293T:LNP1"	"https://bioplex.hms.harvard.edu/data/BioPlex_BaitPreyPairs_noFilters_293T_10K_Dec_2019.tsv"	"147032000-147112000"	"80001"	"9eb2934bfa19f1657fe97f7dca4206508302272acb4cce8b1291b97a9936d548"	"206"	"text/tab-separated-values"	"bytes 147032000-147112000/1191298612"	"""4701c634-60f5314bff446"""	"Fri, 19 Jan 2024 21:22:45 GMT"
"bioplex-HCT116:header"	"https://bioplex.hms.harvard.edu/data/BioPlex_BaitPreyPairs_noFilters_HCT116_5.5K_Dec_2019.tsv"	"0-4095"	"4096"	"aec406f3d81abc7fbe72d3da9004af64e7f866eb4e2f5a5039bdecd4dcf9d0fa"	"206"	"text/tab-separated-values"	"bytes 0-4095/811749997"	"""3062526d-60f5315dcee6f"""	"Fri, 19 Jan 2024 21:23:03 GMT"
"bioplex-HCT116:LNP1"	"https://bioplex.hms.harvard.edu/data/BioPlex_BaitPreyPairs_noFilters_HCT116_5.5K_Dec_2019.tsv"	"429217500-429332000"	"114501"	"6551a98958fc8d186395bc710761cd6366d56475c11e3b2ecf46295cc8b5d60d"	"206"	"text/tab-separated-values"	"bytes 429217500-429332000/811749997"	"""3062526d-60f5315dcee6f"""	"Fri, 19 Jan 2024 21:23:03 GMT"
"biogrid:868448"	"https://thebiogrid.org/interaction/868448"	""	"59886"	"11d4697c8eb0c24106de1cb72a992ebddfc061322b546996052394c411805989"	"200"	"text/html; charset=UTF-8"	""	""	""
"biogrid:868526"	"https://thebiogrid.org/interaction/868526"	""	"59885"	"866ed5a8f365594386d58cb4425db3604522ebc9844f59913a5e6abaafae6bac"	"200"	"text/html; charset=UTF-8"	""	""	""
"humap:huMAP3_06971.1"	"https://humap3.proteincomplexes.org/displayComplexes?complex_key=huMAP3_06971.1"	""	"308805"	"0ea976f4f2498e7b2ccca40907728ac28cf3d4c7b8093005b2932f4b4923ccf4"	"200"	"text/html; charset=utf-8"	""	""	""
"complex-portal:CPX-12224"	"https://www.ebi.ac.uk/intact/complex-ws/complex/CPX-12224"	""	"18249"	"965ba433af8c1754990ca86535283306324dc8ae7c8a1efe234d2b05bde66a15"	"200"	"application/json;charset=UTF-8"	""	""	""
"huri:supplement"	"https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41586-020-2188-x/MediaObjects/41586_2020_2188_MOESM3_ESM.zip"	""	"17506577"	"377f3dca340ab706721b8545afa00c9777dce6b3aeda1c79a3902d4ad5c43a06"	"200"	"application/octet-stream"	""	"""1668e7a8e6889dd84d377300f3a71fc6"""	"Fri, 17 Nov 2023 18:33:23 GMT"
"xlms:supplement"	"https://ars.els-cdn.com/content/image/1-s2.0-S1535947620320429-mmc1.zip"	""	"18230429"	"8cdb5e0b64446985ac81090f072496ffa78b00c03fdd0f9139414985ad44e109"	"200"	"application/zip"	""	""	"Wed, 31 Mar 2021 06:29:58 GMT"
"pmid31819260:supplementary-files"	"https://www.ebi.ac.uk/europepmc/webservices/rest/PMC7100915/supplementaryFiles"	""	"67007820"	"d04b6a206b365638995ecd0345e54e01c41725ed9127394e39087bd640531c5a"	"200"	"application/zip"	""	""	""
"hpa:LNP1"	"https://www.proteinatlas.org/ENSG00000206535.xml"	""	"270760"	"7c5f4f2cbc758b9e2844c141a739e1d2bfaf13042878618a510773f2284b9f34"	"200"	"text/xml;charset=UTF-8"	""	""	""
