human,Q58DX5,NAALADL2
human,O75293,GADD45B
human,O95257,GADD45G
human,P24522,GADD45A
human,P49005,POLD2
human,O95997,PTTG1
human,Q9NZH5,PTTG2
human,Q9NZH4,PTTG3P
human,Q14264,ERV3-1
human,Q9UQF0,ERVW-1
human,B6SEH9,ERVV-2
human,P61550,ERVS71-1
human,Q9H9K5,ERVMER34-1
human,Q9N2K0,Q9N2K0
human,Q9N2J8,Q9N2J8
human,P60608,ERVFC1-1
human,B6SEH8,ERVV-1
human,P60509,ERVPABLB-1
human,P60508,ERVFRD-1
human,P60507,ERVFC1
human,Q86VQ3,TXNDC2
human,P10599,TXN
human,Q6A555,TXNDC8
human,P01732,CD8A
human,Q9H4A9,DPEP2
human,P16444,DPEP1
human,Q9H4B8,DPEP3
human,P13984,GTF2F2
human,P31944,CASP14
human,Q15849,SLC14A2
human,Q13336,SLC14A1
human,Q7LBR1,CHMP1B
human,Q9UQN3,CHMP2B
human,Q9HD42,CHMP1A
human,Q9Y3E7,CHMP3
human,O43633,CHMP2A
human,Q13253,NOG
human,P62847,RPS24
human,O75781,PALM
human,P08118,MSMB
human,Q1L6U9,MSMP
human,Q8NFQ6,BPIFC
human,P10997,IAPP
human,P14406,COX7A2
human,P24310,COX7A1
human,O14548,COX7A2L
human,O60397,COX7A2P2
human,O95299,NDUFA10
human,P19971,TYMP
human,P51826,AFF3
human,P51825,AFF1
human,Q9UHB7,AFF4
human,O00189,AP4M1
human,Q9Y2T2,AP3M1
human,P53677,AP3M2
human,P49643,PRIM2
human,Q7L5N1,COPS6
human,P51665,PSMD7
human,P46779,RPL28
human,P04279,SEMG1
human,Q02383,SEMG2
human,Q13424,SNTA1
human,Q9NY99,SNTG2
human,Q9NSN8,SNTG1
human,Q13884,SNTB1
human,Q13425,SNTB2
human,P61278,SST
human,Q9HB63,NTN4
human,P05060,CHGB
human,P10645,CHGA
human,Q9H477,RBKS
human,P43251,BTD
human,Q6UWN5,LYPD5
human,O95274,LYPD3
human,Q03405,PLAUR
human,Q9H694,BICC1
human,Q68DC2,ANKS6
human,Q9NXH9,TRMT1
human,Q7Z2T5,TRMT1L
human,O76080,ZFAND5
human,Q9H8U3,ZFAND3
human,P53618,COPB1
human,O14777,NDC80
human,Q16531,DDB1
human,Q10570,CPSF1
human,O43281,EFS
human,Q9NQ75,CASS4
human,P56945,BCAR1
human,Q14511,NEDD9
human,Q3MIP1,ITPRIPL2
human,Q13394,MAB21L1
human,Q9Y586,MAB21L2
human,Q8N9M5,TMEM102
human,Q8N8X9,MAB21L3
human,Q8IYB1,MB21D2
human,Q6GPH6,ITPRIPL1
human,Q7Z3U7,MON2
human,Q9NRD0,FBXO8
human,Q9NYI0,PSD3
human,Q9UPP2,IQSEC3
human,Q5JU85,IQSEC2
human,O43739,CYTH3
human,Q6DN90,IQSEC1
human,A5PKW4,PSD
human,Q8NDX1,PSD4
human,Q5TH69,ARFGEF3
human,Q15438,CYTH1
human,Q92538,GBF1
human,Q99418,CYTH2
human,Q9UIA0,CYTH4
human,Q9BQI7,PSD2
human,Q9Y6D6,ARFGEF1
human,Q9Y6D5,ARFGEF2
human,Q8N2H3,PYROXD2
human,P55344,LIM2
human,Q2KHT4,GSG1
human,Q16617,NKG7
human,Q6UXU4,GSG1L
human,Q8NHS1,CLDND2
human,P54852,EMP3
human,P54849,EMP1
human,A6NGA9,TMEM202
human,Q01453,PMP22
human,A8MUP6,GSG1L2
human,P61201,COPS2
human,O15126,SCAMP1
human,O14828,SCAMP3
human,Q8TAC9,SCAMP5
human,O15127,SCAMP2
human,Q969E2,SCAMP4
human,Q9NVH6,TMLHE
human,Q9UM22,EPDR1
human,Q9UI12,ATP6V1H
human,Q9BRA0,NAA38
human,P61803,DAD1
human,Q5XUX0,FBXO31
human,Q8N4B4,FBXO39
human,Q96KJ9,COX4I2
human,P13073,COX4I1
human,O15143,ARPC1B
human,P08708,RPS17
human,O76090,BEST1
human,Q8NFU1,BEST2
human,Q8NFU0,BEST4
human,Q8N1M1,BEST3
human,O15258,RER1
human,Q9UHN1,POLG2
human,P46020,PHKA1
human,P46019,PHKA2
human,Q93100,PHKB
human,Q9UNS2,COPS3
human,O43242,PSMD3
human,Q5JU69,TOR2A
human,Q9NXH8,TOR4A
human,Q9H497,TOR3A
human,Q9BZG8,DPH1
human,Q9BQC3,DPH2
human,O15321,TM9SF1
human,Q9HD45,TM9SF3
human,Q99805,TM9SF2
human,Q92544,TM9SF4
human,Q9NZJ7,MTCH1
human,Q9Y6C9,MTCH2
human,Q9UHA3,RSL24D1
human,Q3KNS1,PTCHD3
human,Q96NR3,PTCHD1
human,Q6ZW05,PTCHD4
human,P11686,SFTPC
human,Q9UQ80,PA2G4
human,O14579,COPE
human,A4FU01,MTMR11
human,Q9NXD2,MTMR10
human,Q9C0I1,MTMR12
human,Q96BW5,PTER
human,P78333,GPC5
human,Q9Y625,GPC6
human,O75487,GPC4
human,Q8N158,GPC2
human,P51654,GPC3
human,P39656,DDOST
human,O43759,SYNGR1
human,O43761,SYNGR3
human,O43760,SYNGR2
human,O95473,SYNGR4
human,O14737,PDCD5
human,P17600,SYN1
human,Q92777,SYN2
human,O14994,SYN3
human,O76081,RGS20
human,O15492,RGS16
human,P49798,RGS4
human,P49795,RGS19
human,P41220,RGS2
human,O15539,RGS5
human,P57771,RGS8
human,Q9NS28,RGS18
human,Q08116,RGS1
human,Q2M5E4,RGS21
human,O14921,RGS13
human,Q9UGC6,RGS17
human,Q9BRX2,PELO
human,O00232,PSMD12
human,Q9BT78,COPS4
human,P57737,CORO7
human,Q9Y673,ALG5
human,Q99720,SIGMAR1
human,O60671,RAD1
human,P62269,RPS18
human,Q155Q3,DIXDC1
human,Q15014,MORF4L2
human,P0C860,MSL3B
human,Q9UBU8,MORF4L1
human,Q8N5Y2,MSL3
human,A6NC78,GOLGA8IP
human,H3BPF8,GOLGA8S
human,A6NN73,GOLGA8CP
human,H3BV12,GOLGA8Q
human,Q0D2H9,GOLGA8DP
human,Q08AF8,GOLGA8G
human,H3BQL2,GOLGA8T
human,A6NDK9,GOLGA6C
human,A6NCC3,GOLGA8O
human,F8WBI6,GOLGA8N
human,Q9NYA3,GOLGA6A
human,A6NMD2,GOLGA8J
human,I6L899,GOLGA8R
human,A8MQT2,GOLGA8B
human,H3BSY2,GOLGA8M
human,P0CJ92,GOLGA8H
human,Q08379,GOLGA2
human,A7E2F4,GOLGA8A
human,A6NDN3,GOLGA6B
human,P0CG33,GOLGA6D
human,D6RF30,GOLGA8K
human,Q9H2P9,DPH5
human,O75489,NDUFS3
human,Q9NUV9,GIMAP4
human,P0DJR0,GIMD1
human,Q6P9H5,GIMAP6
human,Q9UG22,GIMAP2
human,Q8NHV1,GIMAP7
human,Q96F15,GIMAP5
human,Q8ND71,GIMAP8
human,Q8WWP7,GIMAP1
human,Q9UIK5,TMEFF2
human,Q8N475,FSTL5
human,Q6MZW2,FSTL4
human,Q12841,FSTL1
human,P18827,SDC1
human,P31431,SDC4
human,P34741,SDC2
human,O75056,SDC3
human,Q96SL1,SLC49A4
human,Q6UXD7,SLC49A3
human,Q3MIR4,TMEM30B
human,Q9NV96,TMEM30A
human,Q9Y3A5,SBDS
human,Q9UMX1,SUFU
human,Q13200,PSMD2
human,Q99460,PSMD1
human,Q9NSD9,FARSB
human,Q9UBE0,SAE1
human,P52306,RAP1GDS1
human,Q99643,SDHC
human,Q13286,CLN3
human,Q96RQ1,ERGIC2
human,Q9Y282,ERGIC3
human,Q969X5,ERGIC1
human,Q96IZ2,ADTRP
human,Q9NVV5,AIG1
human,O15397,IPO8
human,O95373,IPO7
human,Q9UI26,IPO11
human,Q96P70,IPO11
human,Q9UDX5,MTFP1
human,Q5W064,LIPJ
human,Q5VXJ0,LIPK
human,Q5VXI9,LIPN
human,Q5VYY2,LIPM
human,Q96LB9,PGLYRP3
human,Q96LB8,PGLYRP4
human,Q96EE3,SEH1L
human,P61421,ATP6V0D1
human,Q8N8Y2,ATP6V0D2
human,Q9ULP0,NDRG4
human,Q9UGV2,NDRG3
human,Q9UN36,NDRG2
human,Q92597,NDRG1
human,P62072,TIMM10
human,Q9P299,COPZ2
human,P61923,COPZ1
human,Q9Y316,MEMO1
human,Q8IXY8,PPIL6
human,Q96L12,CALR3
human,Q9NVN8,GNL3L
human,Q13823,GNL2
human,Q9BVP2,GNL3
human,Q9NRG7,SDR39U1
human,Q96QK1,VPS35
human,Q9UBV2,SEL1L
human,Q5TEA6,SEL1L2
human,Q9NXN4,GDAP2
human,Q9Y3I0,RTCB
human,Q6PIS1,SLC23A3
human,Q9UBQ0,VPS29
human,Q13367,AP3B2
human,Q9Y6B7,AP4B1
human,O00203,AP3B1
human,Q10567,AP1B1
human,Q9H9T3,ELP3
human,Q9Y4A5,TRRAP
human,Q9Y255,PRELID1
human,Q96B67,ARRDC3
human,Q8TBH0,ARRDC2
human,A6NEK1,ARRDC5
human,P62304,SNRPE
human,Q9H9J2,MRPL44
human,Q9HB07,MYG1
human,Q9NZN4,EHD2
human,Q9NZN3,EHD3
human,P42566,EPS15
human,Q9UBC2,EPS15L1
human,Q96D71,REPS1
human,Q8NFH8,REPS2
human,Q9H4M9,EHD1
human,Q9H223,EHD4
human,Q5SW96,LDLRAP1
human,Q9UBP9,GULP1
human,A1L170,C1orf226
human,Q8N2R8,FAM43A
human,Q9NZN9,AIPL1
human,Q9UIM3,FKBPL
human,Q8N6N2,TTC9B
human,Q8N5M4,TTC9C
human,O00170,AIP
human,Q92623,TTC9
human,Q7Z5R6,APBB1IP
human,Q14451,GRB7
human,Q14449,GRB14
human,Q70E73,RAPH1
human,O76061,STC2
human,P52823,STC1
human,O94906,PRPF6
human,Q9HCS7,XAB2
human,Q9BZJ0,CRNKL1
human,Q9NR77,PXMP2
human,Q2QL34,MPV17L
human,Q567V2,MPV17L2
human,P62081,RPS7
human,P51587,BRCA2
human,P10966,CD8B
human,A6NJW9,CD8B2
human,Q9UPZ6,THSD7A
human,Q9C0I4,THSD7B
human,Q9HCB6,SPON1
human,Q9BUD6,SPON2
human,O15018,PDZD2
human,O14960,LECT2
human,O95968,SCGB1D1
human,O95969,SCGB1D2
human,Q6XE38,SCGB1D4
human,Q6UWJ8,CD164L2
human,Q8N131,TMEM123
human,Q04900,CD164
human,P04275,VWF
human,Q3ZCN5,OTOGL
human,Q9HC84,MUC5B
human,Q9Y493,ZAN
human,Q9Y6R7,FCGBP
human,P98088,MUC5AC
human,Q6ZRI0,OTOG
human,A2VEC9,SSPOP
human,Q8N8U9,BMPER
human,Q02817,MUC2
human,Q6W4X9,MUC6
human,Q86SK9,SCD5
human,P43246,MSH2
human,Q96S96,PEBP4
human,P30086,PEBP1
human,Q96DV4,MRPL38
human,P18887,XRCC1
human,O60701,UGDH
human,Q15543,TAF13
human,Q86X67,NUDT13
human,P02771,AFP
human,Q6YFQ2,COX6B2
human,P14854,COX6B1
human,Q7RTR8,TAS2R42
human,P0DTE0,TAS2R36
human,P0DSN6,TAS2R33
human,P59551,TAS2R60
human,P59543,TAS2R20
human,P59542,TAS2R19
human,P59536,TAS2R41
human,Q9NYW0,TAS2R10
human,P59539,TAS2R45
human,Q96KX0,LYZL4
human,Q8IXA5,SPACA3
human,A8K2U0,A2ML1
human,P01031,C5
human,P01024,C3
human,Q6IE37,OVOS1
human,P0C0L4,C4A
human,Q6YHK3,CD109
human,Q8IZJ3,CPAMD8
human,P0C0L5,C4B
human,P0DPK5,H3Y2
human,P0DPK2,H3Y1
human,Q16695,H3-4
human,P49450,CENPA
human,Q6NXT2,H3-5
human,P68431,H3C1
human,Q5TEC6,H3-7
human,P84243,H3-3A
human,Q71DI3,H3C13
human,Q9NY56,OBP2A
human,Q9NPH6,OBP2B
human,Q6JVE6,LCN10
human,P62502,LCN6
human,Q8WX39,LCN9
human,P80188,LCN2
human,Q6UWW0,LCN15
human,P31025,LCN1
human,P41222,PTGDS
human,Q6JVE9,LCN8
human,Q6JVE5,LCN12
human,Q6ZST4,LCNL1
human,P09466,PAEP
human,A0A1B0GUV8,LOC102723971
human,Q5VSP4,LCN1P1
human,P03901,MT-ND4L
human,P03923,MT-ND6
human,Q5GAN6,RNASE10
human,Q5GAN3,RNASE13
human,Q8TAA1,RNASE11
human,P60153,RNASE9
human,P01308,INS
human,F8WCM5,INS-IGF2
human,P01019,AGT
human,P01008,SERPINC1
human,Q9UIV8,SERPINB13
human,P07498,CSN3
human,P17643,TYRP1
human,Q15560,TCEA2
human,P23193,TCEA1
human,Q9BTC0,DIDO1
human,Q92576,PHF3
human,Q8N8B7,TCEANC
human,O75764,TCEA3
human,Q6ZMY3,SPOCD1
human,Q96MN5,TCEANC2
human,P07602,PSAP
human,Q6NUJ1,PSAPL1
human,P07988,SFTPB
human,P08582,MELTF
human,P02787,TF
human,P02788,LTF
human,Q9Y5M8,SRPRB
human,Q9NV23,OLAH
human,P10747,CD28
human,P16410,CTLA4
human,P05814,CSN2
human,P62753,RPS6
human,P11279,LAMP1
human,Q9UJQ1,LAMP5
human,P34810,CD68
human,Q9UQV4,LAMP3
human,P13473,LAMP2
human,P01229,LHB
human,P01222,TSHB
human,Q6NT52,CGB2
human,A6NKQ9,CGB1
human,Q86YW7,GPHB5
human,P0DN86,CGB3
human,P0DN87,CGB7
human,P08559,PDHA1
human,Q9UN42,ATP1B4
human,Q96SM3,CPXM1
human,Q8N436,CPXM2
human,Q9UK17,KCND3
human,O43526,KCNQ2
human,Q6NT32,CES5A
human,Q6UWW8,CES3
human,Q5XG92,CES4A
human,Q12904,AIMP1
human,P25786,PSMA1
human,P25788,PSMA3
human,P25789,PSMA4
human,P49721,PSMB2
human,P49720,PSMB3
human,P28070,PSMB4
human,P28066,PSMA5
human,Q8TAA3,PSMA8
human,O14818,PSMA7
human,P60900,PSMA6
human,P25787,PSMA2
human,Q96I15,SCLY
human,P54315,PNLIPRP1
human,Q17RR3,PNLIPRP3
human,Q9H6Q4,CIAO3
human,Q96N87,SLC6A18
human,Q9H1V8,SLC6A17
human,Q9GZN6,SLC6A16
human,P11177,PDHB
human,Q4G0Z9,MCMDC2
human,O75879,GATB
human,Q9BYT1,SLC17A9
human,Q9Y5K8,ATP6V1D
human,Q7Z4T8,GALNTL5
human,Q9H267,VPS33B
human,Q8WU76,SCFD2
human,Q96AX1,VPS33A
human,Q9NRW7,VPS45
human,P51674,GPM6A
human,P36268,GGT2P
human,P51170,SCNN1G
human,P51168,SCNN1B
human,P37088,SCNN1A
human,Q8WWV3,RTN4IP1
human,Q8IZ83,ALDH16A1
human,P23434,GCSH
human,P21695,GPD1
human,Q9NPF4,OSGEP
human,Q9H4B0,OSGEPL1
human,A0A0J9YX57,MAGEB6B
human,O15481,MAGEB4
human,O15480,MAGEB3
human,Q96M61,MAGEB18
human,Q9UNF1,MAGED2
human,Q96JG8,MAGED4
human,Q9HCI5,MAGEE1
human,Q9HAY2,MAGEF1
human,Q9Y5V3,MAGED1
human,Q9UJ55,MAGEL2
human,Q96MG7,NSMCE3
human,Q96LZ2,MAGEB10
human,A8MXT2,MAGEB17
human,Q99608,NDN
human,O15479,MAGEB2
human,A2A368,MAGEB16
human,Q8TD91,MAGEC3
human,Q8TD90,MAGEE2
human,A6NCF6,MAGEA13P
human,O60732,MAGEC1
human,Q9BZ81,MAGEB5
human,Q8N7X4,MAGEB6
human,Q9H213,MAGEH1
human,P43366,MAGEB1
human,Q9UBF1,MAGEC2
human,Q12816,TRO
human,O76036,NCR1
human,P04217,A1BG
human,Q6GTX8,LAIR1
human,Q9H7L2,KIR3DX1
human,Q14954,KIR2DS1
human,Q14953,KIR2DS5
human,Q14943,KIR3DS1
human,A0A376A8Z9,KIR2DS5
human,A0A0G2JN68,KIR2DL5B
human,A0A0G2JMM0,LOC128966728
human,A0A0G2JLQ3,KIR2DS5
human,A0A0G2JLM5,A0A0G2JLM5
human,Q6UX27,VSTM1
human,A0A0G2JQ47,A0A0G2JQ47
human,Q6ISS4,LAIR2
human,Q9HCN6,GP6
human,O75023,LILRB5
human,Q8NHK3,KIR2DL5B
human,O75022,LILRB3
human,A0A0G2JN01,KIR3DP1
human,A0A0G2JNF4,KIR2DP1
human,A0A0G2JNG1,A0A0G2JNG1
human,Q8N743,KIR3DL3
human,Q8N6C5,IGSF1
human,A0A0G2JPC4,KIR2DL5B
human,Q8N109,KIR2DL5A
human,Q99706,KIR2DL4
human,P43632,KIR2DS4
human,P43631,KIR2DS2
human,P43630,KIR3DL2
human,P43629,KIR3DL1
human,P43628,KIR2DL3
human,P43627,KIR2DL2
human,P43626,KIR2DL1
human,Q6PI73,LILRA6
human,B6A8C7,TARM1
human,P24071,FCAR
human,Q14952,KIR2DS3
human,A0A5K1VDZ0,KIR2DL1
human,A0A191URJ7,KIR2DL1
human,A0A0G2JP03,A0A0G2JP03
human,P59780,AP3S2
human,P61966,AP1S1
human,P56377,AP1S2
human,Q9Y587,AP4S1
human,P53680,AP2S1
human,Q92572,AP3S1
human,Q96PC3,AP1S3
human,Q4J6C6,PREPL
human,P48549,KCNJ3
human,P48544,KCNJ5
human,O43820,HYAL3
human,Q12794,HYAL1
human,P49821,NDUFV1
human,P24386,CHM
human,P26374,CHML
human,Q9Y4K1,CRYBG1
human,Q8N1P7,CRYBG2
human,Q9NY91,SLC5A4
human,O00305,CACNB4
human,Q08289,CACNB2
human,P61247,RPS3A
human,O43837,IDH3B
human,P51553,IDH3G
human,Q13257,MAD2L1
human,Q9UI95,MAD2L2
human,P31930,UQCRC1
human,Q10713,PMPCA
human,P22695,UQCRC2
human,Q9Y2F5,ICE1
human,P40967,PMEL
human,Q8N3G9,TMEM130
human,P21731,TBXA2R
human,P12838,DEFA4
human,Q01524,DEFA6
human,Q01523,DEFA5
human,P59666,DEFA3
human,P59665,DEFA1
human,O96015,DNAL4
human,Q9NZN1,IL1RAPL1
human,Q6IA17,SIGIRR
human,Q9HB29,IL1RL2
human,Q9NP60,IL1RAPL2
human,Q9H0R6,QRSL1
human,Q96CG8,CTHRC1
human,P21912,SDHB
human,Q8N0Y7,PGAM4
human,P18669,PGAM1
human,P07738,BPGM
human,P15259,PGAM2
human,O75648,TRMU
human,Q8N490,PNKD
human,Q9NZ32,ACTR10
human,P61163,ACTR1A
human,P68133,ACTA1
human,Q9Y615,ACTL7A
human,Q9Y614,ACTL7B
human,Q9H568,ACTL8
human,Q9H9F9,ACTR5
human,Q9H981,ACTR8
human,P63267,ACTG2
human,Q9BYD9,ACTRT3
human,Q8TDY3,ACTRT2
human,Q5JWF8,ACTL10
human,P42025,ACTR1B
human,P62736,ACTA2
human,Q86YB7,ECHDC2
human,Q9NTX5,ECHDC1
human,Q96IR7,HPDL
human,P02763,ORM1
human,P19652,ORM2
human,P04839,CYBB
human,Q13740,ALCAM
human,P43121,MCAM
human,P43304,GPD2
human,O75306,NDUFS2
human,P56747,CLDN6
human,Q8N7P3,CLDN22
human,O75508,CLDN11
human,A6NM45,CLDN24
human,O00501,CLDN5
human,O15551,CLDN3
human,P78369,CLDN10
human,Q96B33,CLDN23
human,Q9Y5I7,CLDN16
human,O95500,CLDN14
human,O95484,CLDN9
human,O95471,CLDN7
human,P57739,CLDN2
human,H7C241,CLDN34
human,C9JDP6,CLDN25
human,Q8N6F1,CLDN19
human,O14493,CLDN4
human,P56880,CLDN20
human,P56856,CLDN18
human,P56750,CLDN17
human,P56748,CLDN8
human,P56746,CLDN15
human,O95832,CLDN1
human,Q14641,INSL4
human,P04090,RLN2
human,P04808,RLN1
human,Q9Y581,INSL6
human,P37108,SRP14
human,Q68G75,LEMD1
human,P42166,TMPO
human,P14927,UQCRB
human,O43521,BCL2L11
human,Q6UWF3,SCIMP
human,Q5TIA1,MEI1
human,Q8N6M5,ALLC
human,O15360,FANCA
human,Q03701,CEBPZ
human,O15243,LEPROT
human,O95214,LEPROTL1
human,Q9NX01,TXNL4B
human,P83876,TXNL4A
human,O00592,PODXL
human,Q9NVU0,POLR3E
human,Q2TBE0,CWF19L2
human,Q3KPI0,CEACAM21
human,A8MXK1,VSTM5
human,P09326,CD48
human,Q9HBG7,LY9
human,Q96A28,SLAMF9
human,Q9NQ25,SLAMF7
human,Q14CZ8,HEPACAM
human,Q9UIB8,CD84
human,Q96DU3,SLAMF6
human,Q969Q6,PPP2R3C
human,Q5JST6,EFHC2
human,Q8N7U6,EFHB
human,P08567,PLEK
human,Q9NYT0,PLEK2
human,P55160,NCKAP1L
human,Q9Y2A7,NCKAP1
human,Q13573,SNW1
human,O00471,EXOC5
human,Q9UPU3,SORCS3
human,Q8WY21,SORCS1
human,Q92673,SORL1
human,Q99523,SORT1
human,Q96PQ0,SORCS2
human,Q9BW85,YJU2
human,P13994,YJU2B
human,Q7Z465,BNIPL
human,Q8WUY3,PRUNE2
human,Q86WG3,ATCAY
human,Q12982,BNIP2
human,O14949,UQCRQ
human,P18545,PDE6G
human,Q13956,PDE6H
human,P43351,RAD52
human,Q9BVS5,TRMT61B
human,Q96FX7,TRMT61A
human,Q96T75,DSCR8
human,Q7Z2K6,ERMP1
human,O43819,SCO2
human,O75880,SCO1
human,Q9BVL4,SELENOO
human,Q96F25,ALG14
human,Q6IEE8,SLFN12L
human,Q8IYM2,SLFN12
human,Q08AF3,SLFN5
human,Q499Z3,SLFNL1
human,Q86SQ0,PHLDB2
human,Q6NSJ2,PHLDB3
human,Q86UU1,PHLDB1
human,P53990,IST1
human,Q86UW7,CADPS2
human,Q9ULU8,CADPS
human,Q9GZP4,PITHD1
human,Q8N6R0,METTL13
human,A8MUP2,CSKMT
human,P0DPD7,EEF1AKMT4
human,Q7Z6G3,NECAB2
human,Q96P71,NECAB3
human,Q8N987,NECAB1
human,Q9NVA1,UQCC1
human,Q9NVK5,FGFR1OP2
human,Q9BRV8,SIKE1
human,Q5BKZ1,ZNF326
human,Q9H7B4,SMYD3
human,Q9NRG4,SMYD2
human,Q8NB12,SMYD1
human,Q17R60,IMPG1
human,O43264,ZW10
human,Q9P2B2,PTGFRN
human,Q8IW00,VSTM4
human,O75054,IGSF3
human,Q96N03,VSTM2L
human,A6NLU5,VSTM2B
human,Q8TAG5,VSTM2A
human,Q93033,CD101
human,Q969P0,IGSF8
human,Q3ZCQ8,TIMM50
human,P30040,ERP29
human,Q9Y5B6,PAXBP1
human,P16383,GCFC2
human,Q6P2C0,WDR93
human,O43181,NDUFS4
human,O75352,MPDU1
human,Q8N755,SLC66A3
human,Q9P232,CNTN3
human,O15394,NCAM2
human,P98160,HSPG2
human,Q9UPX0,IGSF9B
human,Q6UXZ0,TMIGD1
human,Q96BF3,TMIGD2
human,O75121,MFAP3L
human,Q9Y6N7,ROBO1
human,O00533,CHL1
human,P13591,NCAM1
human,Q9H299,SH3BGRL3
human,P55822,SH3BGR
human,Q9UJC5,SH3BGRL2
human,O75368,SH3BGRL
human,O75436,VPS26A
human,Q4G0F5,VPS26B
human,O14972,VPS26C
human,O95954,FTCD
human,E5RQL4,FTCDNL1
human,Q96A44,SPSB4
human,P0C2W1,FBXO45
human,Q96BD6,SPSB1
human,Q99619,SPSB2
human,Q6PJ21,SPSB3
human,Q9NZ20,PLA2G3
human,Q8NCQ7,PROCA1
human,Q8TF65,GIPC2
human,Q8TF64,GIPC3
human,O14908,GIPC1
human,Q92600,CNOT9
human,O15342,ATP6V0E1
human,Q8NHE4,ATP6V0E2
human,Q6P2H8,TMEM53
human,P11532,DMD
human,A2CJ06,DYTN
human,Q9P0J7,KCMF1
human,Q13474,DRP2
human,O60941,DTNB
human,Q9Y4J8,DTNA
human,P46939,UTRN
human,P28799,GRN
human,Q9NVE7,PANK4
human,Q8NBX0,SCCPDH
human,Q13505,MTX1
human,O75431,MTX2
human,Q5TGI0,FAXC
human,Q5HYI7,MTX3
human,Q9H446,RWDD1
human,O94915,FRYL
human,Q5TBA9,FRY
human,Q7Z401,DENND4A
human,Q5VZ89,DENND4C
human,O75064,DENND4B
