GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	REFERENCE
UniProtKB	A0A2Z4LIS9	FOXO3B	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	A0A5F9ZHS7	NFILZ	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	A0AVK6	E2F8	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A0AVK6	E2F8	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A0AVK6	E2F8	enables	GO:0001217		ECO:0000250	GO_REF:0000024
UniProtKB	A0AVK6	E2F8	enables	GO:0001217		ECO:0000501	GO_REF:0000120
UniProtKB	A0AVK6	E2F8	enables	GO:0001227		ECO:0000314	PMID:16179649
UniProtKB	A0AVK6	E2F8	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	A0AVK6	E2F8	enables	GO:0003700		ECO:0000315	PMID:22903062
UniProtKB	A0PJY2	FEZF1	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	A0PJY2	FEZF1	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	A1YPR0	ZBTB7C	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A2RRD8	ZNF320	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A2RU54	HMX2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	A2RU54	HMX2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A2RU54	HMX2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A6NCS4	NKX2-6	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	A6NCS4	NKX2-6	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NCS4	NKX2-6	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A6NCS4	NKX2-6	enables	GO:0001228		ECO:0000315	PMID:15649947
UniProtKB	A6NCS4	NKX2-6	enables	GO:0003700		ECO:0000314	PMID:15649947
UniProtKB	A6NDR6	MEIS3P1	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	A6NFD8	HELT	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NFD8	HELT	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A6NFD8	HELT	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	A6NFD8	HELT	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	A6NFI3	ZNF316	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NFQ7	DPRX	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	A6NFQ7	DPRX	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NFQ7	DPRX	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A6NGD5	ZSCAN5C	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NHJ4	ZNF860	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NHT5	HMX3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	A6NHT5	HMX3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NHT5	HMX3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A6NI15	MSGN1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NI15	MSGN1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A6NI15	MSGN1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	A6NI15	MSGN1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	A6NJ46	NKX6-3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	A6NJ46	NKX6-3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NJ46	NKX6-3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A6NJ46	NKX6-3	enables	GO:0001227		ECO:0000314	PMID:26314965
UniProtKB	A6NJ46	NKX6-3	enables	GO:0001228		ECO:0000314	PMID:26314965
UniProtKB	A6NJ46	NKX6-3	enables	GO:0001228		ECO:0000314	PMID:26314965
UniProtKB	A6NJG6	ARGFX	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	A6NJG6	ARGFX	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NJG6	ARGFX	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A6NJL1	ZSCAN5B	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NJT0	UNCX	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	A6NJT0	UNCX	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A6NK53	ZNF233	enables	GO:0003700		ECO:0000303	PMID:34673265
UniProtKB	A6NK75	ZNF98	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NK75	ZNF98	enables	GO:0001227		ECO:0000256	GO_REF:0000117
UniProtKB	A6NKF2	ARID3C	enables	GO:0000981		ECO:0000314	PMID:38231884
UniProtKB	A6NLW8	DUXA	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NLW8	DUXA	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A6NM28	ZFP92	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NM28	ZFP92	enables	GO:0001227		ECO:0000250	GO_REF:0000024
UniProtKB	A6NM28	ZFP92	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	A6NMT0	DBX1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	A6NMT0	DBX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A6NN14	ZNF729	enables	GO:0001227		ECO:0000256	GO_REF:0000117
UniProtKB	A6NNA5	DRGX	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	A6NNA5	DRGX	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A6NNA5	DRGX	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A6NNF4	ZNF726	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	A6NP11	ZNF716	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A8K0S8	MEIS3P2	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	A8K8V0	ZNF785	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A8MT65	ZNF891	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A8MTJ6	FOXI3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A8MTJ6	FOXI3	enables	GO:0000981		ECO:0000314	PMID:37041148
UniProtKB	A8MTJ6	FOXI3	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	A8MTQ0	NOTO	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A8MTQ0	NOTO	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A8MTY0	ZNF724	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A8MUV8	ZNF727	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A8MUZ8	ZNF705G	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A8MWA4	ZNF705EP	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A8MXY4	ZNF99	enables	GO:0001227		ECO:0000256	GO_REF:0000117
UniProtKB	A8MYZ6	FOXO6	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	A8MYZ6	FOXO6	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A8MYZ6	FOXO6	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	A8MYZ6	FOXO6	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A8MYZ6	FOXO6	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	A8MZ59	LEUTX	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	A8MZ59	LEUTX	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	A8MZ59	LEUTX	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A9YTQ3	AHRR	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	A9YTQ3	AHRR	enables	GO:0001227		ECO:0000304	Reactome:R-HSA-8936851
UniProtKB	A9YTQ3	AHRR	enables	GO:0004879		ECO:0000318	GO_REF:0000033
UniProtKB	B1APH4	ZNF487	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	B1APH4	ZNF487	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	B2RXF5	ZBTB42	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	B4DU55	ZNF879	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	B4DX44	ZNF736	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	B4DXR9	ZNF732	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	C9JBD0	KRABD1	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	C9JN71	ZNF878	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	E7ETH6	ZNF587B	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	E9PGG2	ANHX	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	E9PGG2	ANHX	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O00110	OVOL3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O00110	OVOL3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O00287	RFXAP	contributes_to	GO:0001228		ECO:0000314	PMID:9118943
UniProtKB	O00287	RFXAP	contributes_to	GO:0001228		ECO:0000314	PMID:9806546
UniProtKB	O00321	ETV2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O00321	ETV2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O00321	ETV2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O00327	BMAL1	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	O00327	BMAL1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O00327	BMAL1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O00327	BMAL1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O00358	FOXE1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O00358	FOXE1	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	O00358	FOXE1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O00358	FOXE1	enables	GO:0000981		ECO:0000315	PMID:12165566
UniProtKB	O00358	FOXE1	enables	GO:0000981		ECO:0000315	PMID:16882747
UniProtKB	O00358	FOXE1	enables	GO:0000981		ECO:0000315	PMID:20094846
UniProtKB	O00358	FOXE1	enables	GO:0000981		ECO:0000315	PMID:20484477
UniProtKB	O00358	FOXE1	enables	GO:0000981		ECO:0000315	PMID:21177256
UniProtKB	O00358	FOXE1	enables	GO:0000981		ECO:0000314	PMID:24219130
UniProtKB	O00358	FOXE1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O00358	FOXE1	enables	GO:0003700		ECO:0000314	PMID:9697705
UniProtKB	O00409	FOXN3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O00409	FOXN3	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O00409	FOXN3	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	O00470	MEIS1	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	O00470	MEIS1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O00470	MEIS1	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	O00470	MEIS1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O00482	NR5A2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O00482	NR5A2	enables	GO:0000981		ECO:0000304	PMID:9786908
UniProtKB	O00482	NR5A2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O00482	NR5A2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O00482	NR5A2	enables	GO:0003700		ECO:0000314	PMID:15205472
UniProtKB	O00482	NR5A2	enables	GO:0003700		ECO:0000314	PMID:15723037
UniProtKB	O00482	NR5A2	enables	GO:0003700		ECO:0000314	PMID:16289203
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000501	GO_REF:0000120
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000314	PMID:15205472
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000304	PMID:16271724
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000314	PMID:18410128
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000314	PMID:21614002
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000314	PMID:22187462
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000314	PMID:22504882
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000314	PMID:23737522
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000314	PMID:26416531
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000314	PMID:26553876
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000314	PMID:27984042
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000314	PMID:32433991
UniProtKB	O00482	NR5A2	enables	GO:0004879		ECO:0000314	PMID:38409506
UniProtKB	O00570	SOX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O00570	SOX1	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	O00570	SOX1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O00570	SOX1	enables	GO:0003700		ECO:0000303	PMID:9337405
UniProtKB	O00634	NTN3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O00712	NFIB	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O00712	NFIB	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O00712	NFIB	enables	GO:0000981		ECO:0000314	PMID:19540848
UniProtKB	O00712	NFIB	enables	GO:0000981		ECO:0000314	PMID:9099724
UniProtKB	O00712	NFIB	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O00712	NFIB	enables	GO:0001228		ECO:0000314	PMID:19540848
UniProtKB	O00712	NFIB	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O00716	E2F3	contributes_to	GO:0001228		ECO:0000314	PMID:7739537
UniProtKB	O00716	E2F3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O00716	E2F3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O00716	E2F3	enables	GO:0001228		ECO:0000314	PMID:17062573
UniProtKB	O00716	E2F3	enables	GO:0001228		ECO:0000314	PMID:7739537
UniProtKB	O00716	E2F3	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	O00716	E2F3	enables	GO:0003700		ECO:0000304	PMID:8246996
UniProtKB	O14503	BHLHE40	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	O14503	BHLHE40	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O14503	BHLHE40	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	O14503	BHLHE40	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O14503	BHLHE40	enables	GO:0000981		ECO:0000314	PMID:12397359
UniProtKB	O14503	BHLHE40	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O14503	BHLHE40	enables	GO:0001227		ECO:0000314	PMID:12397359
UniProtKB	O14503	BHLHE40	enables	GO:0001227		ECO:0000314	PMID:12624110
UniProtKB	O14503	BHLHE40	enables	GO:0001227		ECO:0000314	PMID:15193144
UniProtKB	O14503	BHLHE40	enables	GO:0001227		ECO:0000314	PMID:18411297
UniProtKB	O14503	BHLHE40	enables	GO:0001227		ECO:0000314	PMID:19786558
UniProtKB	O14503	BHLHE40	enables	GO:0003700		ECO:0000303	PMID:9240428
UniProtKB	O14529	CUX2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O14529	CUX2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O14529	CUX2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O14529	CUX2	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O14593	RFXANK	contributes_to	GO:0001228		ECO:0000314	PMID:9806546
UniProtKB	O14627	CDX4	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O14627	CDX4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O14627	CDX4	enables	GO:0001228		ECO:0000314	PMID:21471217
UniProtKB	O14627	CDX4	enables	GO:0001228		ECO:0000315	PMID:21471217
UniProtKB	O14627	CDX4	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	O14628	ZNF195	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O14753	OVOL1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O14753	OVOL1	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O14770	MEIS2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O14770	MEIS2	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	O14770	MEIS2	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	O14770	MEIS2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O14770	MEIS2	enables	GO:0001228		ECO:0000314	PMID:10764806
UniProtKB	O14771	ZNF213	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O14813	PHOX2A	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O14813	PHOX2A	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O14813	PHOX2A	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O14813	PHOX2A	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O14813	PHOX2A	enables	GO:0001228		ECO:0000314	PMID:32094113
UniProtKB	O14813	PHOX2A	enables	GO:0003700		ECO:0000303	PMID:8661014
UniProtKB	O14867	BACH1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O14867	BACH1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O14867	BACH1	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O14867	BACH1	enables	GO:0001227		ECO:0000314	PMID:12511571
UniProtKB	O14867	BACH1	enables	GO:0001227		ECO:0000314	PMID:24035498
UniProtKB	O14867	BACH1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O14867	BACH1	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	O14867	BACH1	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O14867	BACH1	enables	GO:0098531		ECO:0000315	PMID:21555518
UniProtKB	O14896	IRF6	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O14896	IRF6	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O14896	IRF6	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O14896	IRF6	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	O14896	IRF6	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O14901	KLF11	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O14901	KLF11	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O14901	KLF11	enables	GO:0000981		ECO:0000314	PMID:21171965
UniProtKB	O14901	KLF11	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	O14901	KLF11	enables	GO:0003700		ECO:0000304	PMID:9748269
UniProtKB	O14948	TFEC	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O14948	TFEC	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O14948	TFEC	enables	GO:0001227		ECO:0000314	PMID:9256061
UniProtKB	O14948	TFEC	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O14948	TFEC	enables	GO:0001228		ECO:0000304	PMID:9256061
UniProtKB	O14978	ZNF263	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O14978	ZNF263	enables	GO:0001227		ECO:0000314	PMID:19887448
UniProtKB	O14978	ZNF263	enables	GO:0003700		ECO:0000304	PMID:9256059
UniProtKB	O15014	ZNF609	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	O15014	ZNF609	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	O15015	ZNF646	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15060	ZBTB39	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	O15062	ZBTB5	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15062	ZBTB5	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	O15062	ZBTB5	enables	GO:0001227		ECO:0000314	PMID:19491398
UniProtKB	O15090	ZNF536	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15090	ZNF536	enables	GO:0001227		ECO:0000256	GO_REF:0000117
UniProtKB	O15090	ZNF536	enables	GO:0001227		ECO:0000314	PMID:19398580
UniProtKB	O15119	TBX3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15119	TBX3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15119	TBX3	enables	GO:0001227		ECO:0000314	PMID:11689487
UniProtKB	O15119	TBX3	enables	GO:0001227		ECO:0000314	PMID:22130515
UniProtKB	O15119	TBX3	enables	GO:0001228		ECO:0000314	PMID:22130515
UniProtKB	O15119	TBX3	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O15156	ZBTB7B	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15156	ZBTB7B	enables	GO:0001217		ECO:0000250	GO_REF:0000024
UniProtKB	O15156	ZBTB7B	enables	GO:0001217		ECO:0000265	GO_REF:0000107
UniProtKB	O15156	ZBTB7B	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O15156	ZBTB7B	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	O15162	PLSCR1	enables	GO:0001228		ECO:0000314	PMID:16091359
UniProtKB	O15173	PGRMC2	enables	GO:0003707		ECO:0000304	PMID:9705155
UniProtKB	O15178	TBXT	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15178	TBXT	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15178	TBXT	enables	GO:0000981		ECO:0000314	PMID:21632880
UniProtKB	O15178	TBXT	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O15178	TBXT	enables	GO:0003700		ECO:0000303	PMID:8963900
UniProtKB	O15198	SMAD9	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15198	SMAD9	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15198	SMAD9	enables	GO:0003700		ECO:0000250	PMID:9389648
UniProtKB	O15209	ZBTB22	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15209	ZBTB22	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15226	NKRF	enables	GO:0001228		ECO:0000314	PMID:10562553
UniProtKB	O15266	SHOX	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O15266	SHOX	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15266	SHOX	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15266	SHOX	enables	GO:0001228		ECO:0000314	PMID:11751690
UniProtKB	O15266	SHOX	enables	GO:0001228		ECO:0000315	PMID:11751690
UniProtKB	O15350	TP73	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15350	TP73	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15350	TP73	enables	GO:0000981		ECO:0000314	PMID:24652652
UniProtKB	O15350	TP73	enables	GO:0001228		ECO:0000314	PMID:16343436
UniProtKB	O15350	TP73	enables	GO:0001228		ECO:0000316	PMID:18421303
UniProtKB	O15350	TP73	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O15350	TP73	enables	GO:0003700		ECO:0000304	PMID:10802655
UniProtKB	O15350	TP73	enables	GO:0003700		ECO:0000314	PMID:15678106
UniProtKB	O15350	TP73	enables	GO:0003700		ECO:0000315	PMID:25417702
UniProtKB	O15353	FOXN1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
