gene	taxon	term_id	term_label	action	negated	has_replacement	aspect	file
celC	Acetivibrio thermocellus (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372)	GO:0009251	glucan catabolic process	ACCEPT	False	False	biological_process	genes/ACET2/celC/celC-ai-review.yaml
celC	Acetivibrio thermocellus (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372)	GO:0009986	cell surface	REMOVE	False	False	cellular_component	genes/ACET2/celC/celC-ai-review.yaml
ermA	Aeromicrobium erythreum (strain ATCC 51598 / DSM 8599 / JCM 8359 / NBRC 15406 / NRRL B-3381)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/AERER/ermA/ermA-ai-review.yaml
ermA	Aeromicrobium erythreum (strain ATCC 51598 / DSM 8599 / JCM 8359 / NBRC 15406 / NRRL B-3381)	GO:0031167	rRNA methylation	ACCEPT	False	False	biological_process	genes/AERER/ermA/ermA-ai-review.yaml
mcr-3	Aeromonas media	GO:0009244	lipopolysaccharide core region biosynthetic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/AERME/mcr-3/mcr-3-ai-review.yaml
mcr-3	Aeromonas media	GO:0016776	phosphotransferase activity, phosphate group as acceptor	MODIFY	False	True	molecular_function	genes/AERME/mcr-3/mcr-3-ai-review.yaml
fibrolase	Agkistrodon contortrix contortrix	GO:0005886	plasma membrane	REMOVE	False	False	cellular_component	genes/AGKCO/fibrolase/fibrolase-ai-review.yaml
tigA	Aspergillus niger	GO:0006457	protein folding	ACCEPT	False	False	biological_process	genes/ASPNG/tigA/tigA-ai-review.yaml
fogD	Aspergillus ruber (strain CBS 135680)	GO:0000140	acylglycerone-phosphate reductase (NADP+) activity	REMOVE	False	False	molecular_function	genes/ASPRC/fogD/fogD-ai-review.yaml
fogD	Aspergillus ruber (strain CBS 135680)	GO:0004806	triacylglycerol lipase activity	REMOVE	False	False	molecular_function	genes/ASPRC/fogD/fogD-ai-review.yaml
fogD	Aspergillus ruber (strain CBS 135680)	GO:0005783	endoplasmic reticulum	REMOVE	False	False	cellular_component	genes/ASPRC/fogD/fogD-ai-review.yaml
fogD	Aspergillus ruber (strain CBS 135680)	GO:0005811	lipid droplet	REMOVE	False	False	cellular_component	genes/ASPRC/fogD/fogD-ai-review.yaml
fogD	Aspergillus ruber (strain CBS 135680)	GO:0006654	phosphatidic acid biosynthetic process	REMOVE	False	False	biological_process	genes/ASPRC/fogD/fogD-ai-review.yaml
fogD	Aspergillus ruber (strain CBS 135680)	GO:0019433	triglyceride catabolic process	REMOVE	False	False	biological_process	genes/ASPRC/fogD/fogD-ai-review.yaml
ermJ	Bacillus anthracis	GO:0031167	rRNA methylation	ACCEPT	False	False	biological_process	genes/BACAN/ermJ/ermJ-ai-review.yaml
ermF	Bacteroides fragilis	GO:0031167	rRNA methylation	ACCEPT	False	False	biological_process	genes/BACFG/ermF/ermF-ai-review.yaml
CDK16	Balaenoptera musculus	GO:0005634	nucleus	KEEP_AS_NON_CORE	False	False	cellular_component	genes/BALMU/A0A8B8WEG2/A0A8B8WEG2-ai-review.yaml
CDK16	Balaenoptera musculus	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/BALMU/A0A8B8WEG2/A0A8B8WEG2-ai-review.yaml
CDK16	Balaenoptera musculus	GO:0006887	exocytosis	KEEP_AS_NON_CORE	False	False	biological_process	genes/BALMU/A0A8B8WEG2/A0A8B8WEG2-ai-review.yaml
CDK16	Balaenoptera musculus	GO:0008021	synaptic vesicle	UNDECIDED	False	False	cellular_component	genes/BALMU/A0A8B8WEG2/A0A8B8WEG2-ai-review.yaml
CDK16	Balaenoptera musculus	GO:0031175	neuron projection development	KEEP_AS_NON_CORE	False	False	biological_process	genes/BALMU/A0A8B8WEG2/A0A8B8WEG2-ai-review.yaml
Betv1	Betula pendula	GO:0005634	nucleus	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/BETPN/Betv1/Betv1-ai-review.yaml
Betv2	Betula pendula	GO:0003785	actin monomer binding	ACCEPT	False	False	molecular_function	genes/BETPN/Betv2/Betv2-ai-review.yaml
Betv2	Betula pendula	GO:0005938	cell cortex	KEEP_AS_NON_CORE	False	False	cellular_component	genes/BETPN/Betv2/Betv2-ai-review.yaml
cpi-2	Brugia malayi	GO:0005737	cytoplasm	REMOVE	False	False	cellular_component	genes/BRUMA/cpi-2/cpi-2-ai-review.yaml
cpi-2	Brugia malayi	GO:0031982	vesicle	KEEP_AS_NON_CORE	False	False	cellular_component	genes/BRUMA/cpi-2/cpi-2-ai-review.yaml
CNNM4	Canis lupus familiaris	GO:0015693	magnesium ion transport	ACCEPT	False	False	biological_process	genes/CANLF/A0A8I3PI07/A0A8I3PI07-ai-review.yaml
ALB	Canis lupus familiaris	GO:0005737	cytoplasm	KEEP_AS_NON_CORE	False	False	cellular_component	genes/CANLF/ALB/ALB-ai-review.yaml
ALB	Canis lupus familiaris	GO:0036094	small molecule binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/CANLF/ALB/ALB-ai-review.yaml
ALB	Canis lupus familiaris	GO:0072562	blood microparticle	KEEP_AS_NON_CORE	False	False	cellular_component	genes/CANLF/ALB/ALB-ai-review.yaml
ALB	Canis lupus familiaris	GO:1903981	enterobactin binding	ACCEPT	False	False	molecular_function	genes/CANLF/ALB/ALB-ai-review.yaml
Canf2	Canis lupus familiaris	GO:0005549	odorant binding	ACCEPT	False	False	molecular_function	genes/CANLF/Canf2/Canf2-ai-review.yaml
Canf6	Canis lupus familiaris	GO:0005549	odorant binding	ACCEPT	False	False	molecular_function	genes/CANLF/Canf6/Canf6-ai-review.yaml
dorR	Cereibacter sphaeroides	GO:0000156	phosphorelay response regulator activity	ACCEPT	False	False	molecular_function	genes/CERSP/dorR/dorR-ai-review.yaml
dorR	Cereibacter sphaeroides	GO:0000976	transcription cis-regulatory region binding	ACCEPT	False	False	molecular_function	genes/CERSP/dorR/dorR-ai-review.yaml
dorR	Cereibacter sphaeroides	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/CERSP/dorR/dorR-ai-review.yaml
dorR	Cereibacter sphaeroides	GO:0032993	protein-DNA complex	ACCEPT	False	False	cellular_component	genes/CERSP/dorR/dorR-ai-review.yaml
Q7NUH2	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / CCUG 213 / NBRC 12614 / NCIMB 9131 / NCTC 9757 / MK)	GO:0006950	response to stress	UNDECIDED	False	False	biological_process	genes/CHRVO/Q7NUH2/Q7NUH2-ai-review.yaml
A0A8C2TBA7	Coturnix japonica	GO:0005576	extracellular region	ACCEPT	False	False	cellular_component	genes/COTJA/A0A8C2TBA7/A0A8C2TBA7-ai-review.yaml
HSPH1	Cricetulus griseus	GO:0005634	nucleus	KEEP_AS_NON_CORE	False	False	cellular_component	genes/CRIGR/HSPH1/HSPH1-ai-review.yaml
HSPH1	Cricetulus griseus	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/CRIGR/HSPH1/HSPH1-ai-review.yaml
HSPH1	Cricetulus griseus	GO:0006457	protein folding	KEEP_AS_NON_CORE	False	False	biological_process	genes/CRIGR/HSPH1/HSPH1-ai-review.yaml
AmiC2	Cylindrospermum stagnale PCC 7417	GO:0030288	outer membrane-bounded periplasmic space	ACCEPT	False	False	cellular_component	genes/CYLST/AmiC2/AmiC2-ai-review.yaml
nrfA	Desulfotalea psychrophila (strain LSv54 / DSM 12343)	GO:0019645	anaerobic electron transport chain	ACCEPT	False	False	biological_process	genes/DESPS/nrfA/nrfA-ai-review.yaml
nrfA	Desulfotalea psychrophila (strain LSv54 / DSM 12343)	GO:0030288	outer membrane-bounded periplasmic space	ACCEPT	False	False	cellular_component	genes/DESPS/nrfA/nrfA-ai-review.yaml
K9IFT7	Desmodus rotundus	GO:0002227	innate immune response in mucosa	MODIFY	False	True	biological_process	genes/DESRO/K9IFT7/K9IFT7-ai-review.yaml
K9IFT7	Desmodus rotundus	GO:0005615	extracellular space	ACCEPT	False	False	cellular_component	genes/DESRO/K9IFT7/K9IFT7-ai-review.yaml
K9IFT7	Desmodus rotundus	GO:0031731	CCR6 chemokine receptor binding	UNDECIDED	False	False	molecular_function	genes/DESRO/K9IFT7/K9IFT7-ai-review.yaml
K9IFT7	Desmodus rotundus	GO:0050829	defense response to Gram-negative bacterium	MODIFY	False	True	biological_process	genes/DESRO/K9IFT7/K9IFT7-ai-review.yaml
K9IFT7	Desmodus rotundus	GO:0050830	defense response to Gram-positive bacterium	MODIFY	False	True	biological_process	genes/DESRO/K9IFT7/K9IFT7-ai-review.yaml
K9IIP0	Desmodus rotundus	GO:0005615	extracellular space	ACCEPT	False	False	cellular_component	genes/DESRO/K9IIP0/K9IIP0-ai-review.yaml
K9IIP0	Desmodus rotundus	GO:0050728	negative regulation of inflammatory response	ACCEPT	False	False	biological_process	genes/DESRO/K9IIP0/K9IIP0-ai-review.yaml
K9IJK6	Desmodus rotundus	GO:0014909	smooth muscle cell migration	REMOVE	False	False	biological_process	genes/DESRO/K9IJK6/K9IJK6-ai-review.yaml
K9IJK6	Desmodus rotundus	GO:0031639	plasminogen activation	UNDECIDED	False	False	biological_process	genes/DESRO/K9IJK6/K9IJK6-ai-review.yaml
K9IJK6	Desmodus rotundus	GO:0048008	platelet-derived growth factor receptor signaling pathway	REMOVE	False	False	biological_process	genes/DESRO/K9IJK6/K9IJK6-ai-review.yaml
K9IMD0	Desmodus rotundus	GO:0005769	early endosome	REMOVE	False	False	cellular_component	genes/DESRO/K9IMD0/K9IMD0-ai-review.yaml
K9IMD0	Desmodus rotundus	GO:0005886	plasma membrane	REMOVE	False	False	cellular_component	genes/DESRO/K9IMD0/K9IMD0-ai-review.yaml
K9IMD0	Desmodus rotundus	GO:0019731	antibacterial humoral response	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/DESRO/K9IMD0/K9IMD0-ai-review.yaml
K9IMD0	Desmodus rotundus	GO:0055037	recycling endosome	REMOVE	False	False	cellular_component	genes/DESRO/K9IMD0/K9IMD0-ai-review.yaml
K9IWC0	Desmodus rotundus	GO:0006182	cGMP biosynthetic process	ACCEPT	False	False	biological_process	genes/DESRO/K9IWC0/K9IWC0-ai-review.yaml
K9IWC0	Desmodus rotundus	GO:0007168	receptor guanylyl cyclase signaling pathway	ACCEPT	False	False	biological_process	genes/DESRO/K9IWC0/K9IWC0-ai-review.yaml
LYZ	Desmodus rotundus	GO:0050830	defense response to Gram-positive bacterium	ACCEPT	False	False	biological_process	genes/DESRO/K9IWH5/K9IWH5-ai-review.yaml
LYZ	Desmodus rotundus	GO:0050829	defense response to Gram-negative bacterium	ACCEPT	False	False	biological_process	genes/DESRO/K9IWH5/K9IWH5-ai-review.yaml
K9IWR0	Desmodus rotundus	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/DESRO/K9IWR0/K9IWR0-ai-review.yaml
K9IWR0	Desmodus rotundus	GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/DESRO/K9IWR0/K9IWR0-ai-review.yaml
K9J287	Desmodus rotundus	GO:0003677	DNA binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/DESRO/K9J287/K9J287-ai-review.yaml
K9J287	Desmodus rotundus	GO:0004530	deoxyribonuclease I activity	ACCEPT	False	False	molecular_function	genes/DESRO/K9J287/K9J287-ai-review.yaml
K9J287	Desmodus rotundus	GO:0005634	nucleus	REMOVE	False	False	cellular_component	genes/DESRO/K9J287/K9J287-ai-review.yaml
K9J2R0	Desmodus rotundus	GO:0005886	plasma membrane	ACCEPT	False	False	cellular_component	genes/DESRO/K9J2R0/K9J2R0-ai-review.yaml
kdpC	Nitratidesulfovibrio vulgaris Hildenborough	GO:0071805	potassium ion transmembrane transport	ACCEPT	False	False	biological_process	genes/DESVH/Q725T8/Q725T8-ai-review.yaml
DVU_3336	Nitratidesulfovibrio vulgaris Hildenborough	GO:0005886	plasma membrane	ACCEPT	False	False	cellular_component	genes/DESVH/Q725T9/Q725T9-ai-review.yaml
qmoC	Desulfovibrio vulgaris Hildenborough	GO:0005886	plasma membrane	ACCEPT	False	False	cellular_component	genes/DESVH/Q72DS9/Q72DS9-ai-review.yaml
aprA	Nitratidesulfovibrio vulgaris (Desulfovibrio vulgaris) Hildenborough	GO:0000104	succinate dehydrogenase activity	REMOVE	False	False	molecular_function	genes/DESVH/Q72DT2/Q72DT2-ai-review.yaml
aprA	Nitratidesulfovibrio vulgaris (Desulfovibrio vulgaris) Hildenborough	GO:0005886	plasma membrane	MODIFY	False	True	cellular_component	genes/DESVH/Q72DT2/Q72DT2-ai-review.yaml
aprA	Nitratidesulfovibrio vulgaris (Desulfovibrio vulgaris) Hildenborough	GO:0009055	electron transfer activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/DESVH/Q72DT2/Q72DT2-ai-review.yaml
aprA	Nitratidesulfovibrio vulgaris (Desulfovibrio vulgaris) Hildenborough	GO:0009061	anaerobic respiration	MODIFY	False	True	biological_process	genes/DESVH/Q72DT2/Q72DT2-ai-review.yaml
aprA	Nitratidesulfovibrio vulgaris (Desulfovibrio vulgaris) Hildenborough	GO:0050660	flavin adenine dinucleotide binding	ACCEPT	False	False	molecular_function	genes/DESVH/Q72DT2/Q72DT2-ai-review.yaml
ADAR2	Doryteuthis opalescens	GO:0003725	double-stranded RNA binding	ACCEPT	False	False	molecular_function	genes/DOROP/ADAR2/ADAR2-ai-review.yaml
ADAR2	Doryteuthis opalescens	GO:0003726	double-stranded RNA adenosine deaminase activity	ACCEPT	False	False	molecular_function	genes/DOROP/ADAR2/ADAR2-ai-review.yaml
ADAR2	Doryteuthis opalescens	GO:0005730	nucleolus	UNDECIDED	False	False	cellular_component	genes/DOROP/ADAR2/ADAR2-ai-review.yaml
ADAR2	Doryteuthis opalescens	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/DOROP/ADAR2/ADAR2-ai-review.yaml
ADAR2	Doryteuthis opalescens	GO:0006382	adenosine to inosine editing	ACCEPT	False	False	biological_process	genes/DOROP/ADAR2/ADAR2-ai-review.yaml
ADAR2	Doryteuthis opalescens	GO:0008251	tRNA-specific adenosine deaminase activity	REMOVE	False	False	molecular_function	genes/DOROP/ADAR2/ADAR2-ai-review.yaml
AP180	Doryteuthis pealeii	GO:0000149	SNARE binding	UNDECIDED	False	False	molecular_function	genes/DORPE/AP180/AP180-ai-review.yaml
AP180	Doryteuthis pealeii	GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	ACCEPT	False	False	molecular_function	genes/DORPE/AP180/AP180-ai-review.yaml
AP180	Doryteuthis pealeii	GO:0006900	vesicle budding from membrane	KEEP_AS_NON_CORE	False	False	biological_process	genes/DORPE/AP180/AP180-ai-review.yaml
AP180	Doryteuthis pealeii	GO:0008021	synaptic vesicle	MODIFY	False	True	cellular_component	genes/DORPE/AP180/AP180-ai-review.yaml
AP180	Doryteuthis pealeii	GO:0016185	synaptic vesicle budding from presynaptic endocytic zone membrane	ACCEPT	False	False	biological_process	genes/DORPE/AP180/AP180-ai-review.yaml
AP180	Doryteuthis pealeii	GO:0032050	clathrin heavy chain binding	ACCEPT	False	False	molecular_function	genes/DORPE/AP180/AP180-ai-review.yaml
AP180	Doryteuthis pealeii	GO:0098894	extrinsic component of presynaptic endocytic zone membrane	ACCEPT	False	False	cellular_component	genes/DORPE/AP180/AP180-ai-review.yaml
cpx	Doryteuthis pealeii	GO:0000149	SNARE binding	ACCEPT	False	False	molecular_function	genes/DORPE/cpx/cpx-ai-review.yaml
cpx	Doryteuthis pealeii	GO:0016079	synaptic vesicle exocytosis	MODIFY	False	True	biological_process	genes/DORPE/cpx/cpx-ai-review.yaml
cpx	Doryteuthis pealeii	GO:0031201	SNARE complex	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/DORPE/cpx/cpx-ai-review.yaml
cpx	Doryteuthis pealeii	GO:0043195	terminal bouton	ACCEPT	False	False	cellular_component	genes/DORPE/cpx/cpx-ai-review.yaml
cpx	Doryteuthis pealeii	GO:0046928	regulation of neurotransmitter secretion	ACCEPT	False	False	biological_process	genes/DORPE/cpx/cpx-ai-review.yaml
B4MAQ2	Drosophila virilis	GO:0003723	RNA binding	ACCEPT	False	False	molecular_function	genes/DROVI/B4MAQ2/B4MAQ2-ai-review.yaml
B4MAQ2	Drosophila virilis	GO:0005634	nucleus	ACCEPT	False	False	cellular_component	genes/DROVI/B4MAQ2/B4MAQ2-ai-review.yaml
B4MAQ2	Drosophila virilis	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/DROVI/B4MAQ2/B4MAQ2-ai-review.yaml
B4MAQ2	Drosophila virilis	GO:0006405	RNA export from nucleus	ACCEPT	False	False	biological_process	genes/DROVI/B4MAQ2/B4MAQ2-ai-review.yaml
B4MAQ2	Drosophila virilis	GO:0042565	RNA nuclear export complex	ACCEPT	False	False	cellular_component	genes/DROVI/B4MAQ2/B4MAQ2-ai-review.yaml
mcr-1	Escherichia coli	GO:0009244	lipopolysaccharide core region biosynthetic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/ECOLX/mcr-1/mcr-1-ai-review.yaml
mcr-1	Escherichia coli	GO:0016776	phosphotransferase activity, phosphate group as acceptor	MODIFY	False	True	molecular_function	genes/ECOLX/mcr-1/mcr-1-ai-review.yaml
mcr2	Escherichia coli	GO:0009244	lipopolysaccharide core region biosynthetic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/ECOLX/mcr2/mcr2-ai-review.yaml
mcr2	Escherichia coli	GO:0016776	phosphotransferase activity, phosphate group as acceptor	MODIFY	False	True	molecular_function	genes/ECOLX/mcr2/mcr2-ai-review.yaml
sfgA	Emericella nidulans	GO:0000976	transcription cis-regulatory region binding	ACCEPT	False	False	molecular_function	genes/EMENI/sfgA/sfgA-ai-review.yaml
sfgA	Emericella nidulans	GO:0003700	DNA-binding transcription factor activity	ACCEPT	False	False	molecular_function	genes/EMENI/sfgA/sfgA-ai-review.yaml
sfgA	Emericella nidulans	GO:0045944	positive regulation of transcription by RNA polymerase II	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/EMENI/sfgA/sfgA-ai-review.yaml
ALB	Felis catus	GO:0005737	cytoplasm	KEEP_AS_NON_CORE	False	False	cellular_component	genes/FELCA/ALB/ALB-ai-review.yaml
ALB	Felis catus	GO:0036094	small molecule binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/FELCA/ALB/ALB-ai-review.yaml
ALB	Felis catus	GO:0072562	blood microparticle	KEEP_AS_NON_CORE	False	False	cellular_component	genes/FELCA/ALB/ALB-ai-review.yaml
ALB	Felis catus	GO:1903981	enterobactin binding	ACCEPT	False	False	molecular_function	genes/FELCA/ALB/ALB-ai-review.yaml
CH1	Felis catus	GO:0005496	steroid binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/FELCA/CH1/CH1-ai-review.yaml
CSTA	Felis catus	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/FELCA/CSTA/CSTA-ai-review.yaml
Feld4	Felis catus	GO:0005549	odorant binding	ACCEPT	False	False	molecular_function	genes/FELCA/Feld4/Feld4-ai-review.yaml
Feld8	Felis catus	GO:0043129	surfactant homeostasis	ACCEPT	False	False	biological_process	genes/FELCA/Feld8/Feld8-ai-review.yaml
AmiC1	Fischerella thermalis JSC-11	GO:0030288	outer membrane-bounded periplasmic space	ACCEPT	False	False	cellular_component	genes/FISTH/AmiC1/AmiC1-ai-review.yaml
AmiC2	Fischerella thermalis JSC-11	GO:0030288	outer membrane-bounded periplasmic space	ACCEPT	False	False	cellular_component	genes/FISTH/AmiC2/AmiC2-ai-review.yaml
pepV	Fusobacterium nucleatum	GO:0006526	L-arginine biosynthetic process	REMOVE	False	False	biological_process	genes/FUSNU/pepV/pepV-ai-review.yaml
pepV	Fusobacterium nucleatum	GO:0008777	acetylornithine deacetylase activity	REMOVE	False	False	molecular_function	genes/FUSNU/pepV/pepV-ai-review.yaml
tbc1d14	Gadus morhua	GO:0005096	GTPase activator activity	UNDECIDED	False	False	molecular_function	genes/GADMO/A0A8C5FPT8/A0A8C5FPT8-ai-review.yaml
tbc1d14	Gadus morhua	GO:0031267	small GTPase binding	ACCEPT	False	False	molecular_function	genes/GADMO/A0A8C5FPT8/A0A8C5FPT8-ai-review.yaml
IRE1	Hypocrea jecorina (strain QM6a)	GO:0051082	unfolded protein binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/HYPJE/IRE1/IRE1-ai-review.yaml
IRE1	Hypocrea jecorina (strain QM6a)	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/HYPJE/IRE1/IRE1-ai-review.yaml
IRE1	Hypocrea jecorina (strain QM6a)	GO:1990604	IRE1-TRAF2-ASK1 complex	REMOVE	False	False	cellular_component	genes/HYPJE/IRE1/IRE1-ai-review.yaml
A0A2K5UJ34	Macaca fascicularis	GO:0032474	otolith morphogenesis	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/MACFA/A0A2K5UJ34/A0A2K5UJ34-ai-review.yaml
A0A2K5UJ34	Macaca fascicularis	GO:0060271	cilium assembly	ACCEPT	False	False	biological_process	genes/MACFA/A0A2K5UJ34/A0A2K5UJ34-ai-review.yaml
Pks1	Metarhizium brunneum ARSEF 3297	GO:0004312	fatty acid synthase activity	REMOVE	False	False	molecular_function	genes/METBS/Pks1/Pks1-ai-review.yaml
ackA	Methylorubrum extorquens AM1	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/METEA/ackA/ackA-ai-review.yaml
ackA	Methylorubrum extorquens AM1	GO:0006083	acetate metabolic process	ACCEPT	False	False	biological_process	genes/METEA/ackA/ackA-ai-review.yaml
fumC	Methylorubrum extorquens AM1	GO:0006108	malate metabolic process	ACCEPT	False	False	biological_process	genes/METEA/fumC/fumC-ai-review.yaml
