file	gene	term_id	mode	note
genes/DESVH/Q72DT2/Q72DT2-ai-review.yaml	aprA	GO:0000104	4	AprA cluster: APS reductase grafted onto SDH flavoprotein subfamily
genes/DESVH/Q72DT2/Q72DT2-ai-review.yaml	aprA	GO:0009055	4	AprA cluster: APS reductase grafted onto SDH flavoprotein subfamily
genes/PSEPK/argG/argG-ai-review.yaml	argG	GO:0000050	3	urea cycle absent from KT2440 (host context)
genes/PSEPK/benD/benD-ai-review.yaml	benD	GO:0030497	1	broad SDR-lineage family process on a benzoate-degradation reductase
genes/ACET2/celC/celC-ai-review.yaml	celC	GO:0008422	1	sibling glycosidase term (beta-glucosidase vs endoglucanase); subfamily correct
genes/ACET2/P15329/P15329-ai-review.yaml	celX	GO:0004622	1	sibling esterase substrate term from the SGNH node; family correct
genes/STAWA/cfr/cfr-ai-review.yaml	cfr	GO:0030488	1	radical-SAM family process (tRNA) on an rRNA methyltransferase
genes/PSEPK/clpV/clpV-ai-review.yaml	clpV	GO:0034605	1	Clp/Hsp100 family heat-shock process on the T6SS ClpV subfamily
genes/DORPE/cpx/cpx-ai-review.yaml	cpx	GO:0016079	1	core-component process where a regulation term fits; sibling relation
genes/PSEPK/dapE/dapE-ai-review.yaml	dapE	GO:0006526	4	DapE grafted onto an N-acetylcitrulline deacetylase subfamily
genes/PSEPK/dapE/dapE-ai-review.yaml	dapE	GO:0008777	4	DapE grafted onto an N-acetylcitrulline deacetylase subfamily
genes/PSEPK/davD/davD-ai-review.yaml	davD	GO:0004777	4	glutarate- vs succinate-semialdehyde substrate; SSADH subfamily
genes/PSEPK/dxs/dxs-ai-review.yaml	dxs	GO:0016744	1	family-level transketolase term over the specific DXS reaction
genes/SACEN/eryAI/eryAI-ai-review.yaml	eryAI	GO:0004312	1	PTHR43775 family-level FAS term on a PKS subfamily
genes/SACEN/eryAII/eryAII-ai-review.yaml	eryAII	GO:0004312	1	PTHR43775 family-level FAS term on a PKS subfamily
genes/SACEN/eryAIII/eryAIII-ai-review.yaml	eryAIII	GO:0004312	1	PTHR43775 family-level FAS term on a PKS subfamily
genes/SACEN/eryBVII/eryBVII-ai-review.yaml	eryBVII	GO:0000271	1	sugar-nucleotide family process over erythromycin deoxysugar biosynthesis
genes/SACEN/eryBVII/eryBVII-ai-review.yaml	eryBVII	GO:0019305	1	sibling deoxysugar pathway (rhamnose) over erythromycin deoxysugar
genes/SACEN/eryCI/eryCI-ai-review.yaml	eryCI	GO:0000271	1	sugar-nucleotide family process over erythromycin deoxysugar biosynthesis
genes/SACEN/eryCIV/eryCIV-ai-review.yaml	eryCIV	GO:0000271	1	sugar-nucleotide family process over erythromycin deoxysugar biosynthesis
genes/PSEPK/exbB/exbB-ai-review.yaml	exbB	GO:0017038	3	process term does not describe PMF-coupled energization
genes/PSEPK/fabV/fabV-ai-review.yaml	fabV	GO:0050343	1	sibling substrate term (CoA vs ACP); subfamily correct
genes/PSEPK/fcs/fcs-ai-review.yaml	fcs	GO:0031956	4	feruloyl-CoA synthetase grafted onto a different ANL-superfamily subfamily
genes/PSEPK/flgE/flgE-ai-review.yaml	flgE	GO:0071978	3	specialised swarming process over-propagated to a structural hook protein
genes/PSEPK/fur/fur-ai-review.yaml	fur	GO:0008270	1	sibling metal-cofactor term (Zn vs Fe) from the node
genes/PSEPK/galB/galB-ai-review.yaml	galB	GO:0016811	4	hydratase grafted onto an amide-hydrolase branch
genes/PSEPK/galE/galE-ai-review.yaml	galE	GO:0033499	3	Leloir pathway not satisfiable in this proteome (host context)
genes/PSEPK/gcl/gcl-ai-review.yaml	gcl	GO:0009099	1	ALS family-level valine process on the glyoxylate carboligase subfamily
genes/PSEPK/gshB/gshB-ai-review.yaml	gshB	GO:0016879	1	broad ligase parent over glutathione synthase
genes/PSEPK/hemBB/hemBB-ai-review.yaml	hemBB	GO:0008270	1	sibling metal-cofactor term (Zn vs Mg) from the node
genes/PSEPK/hisA/hisA-ai-review.yaml	hisA	GO:0000162	1	bifunctional PriA node term (TrpF) on monofunctional HisA
genes/PSEPK/ilvA-I/ilvA-I-ai-review.yaml	ilvA-I	GO:0003941	1	sibling activity of the threonine/serine dehydratase family
genes/PSEPK/ilvA-I/ilvA-I-ai-review.yaml	ilvA-I	GO:0006565	1	sibling activity of the threonine/serine dehydratase family
genes/PSEPK/ilvA-I/ilvA-I-ai-review.yaml	ilvA-I	GO:0006567	1	sibling catabolic process of the threonine/serine dehydratase family
genes/PSEPK/ilvA-II/ilvA-II-ai-review.yaml	ilvA-II	GO:0003941	1	sibling activity of the threonine/serine dehydratase family
genes/PSEPK/ilvA-II/ilvA-II-ai-review.yaml	ilvA-II	GO:0006565	1	sibling activity of the threonine/serine dehydratase family
genes/PSEPK/ilvA-II/ilvA-II-ai-review.yaml	ilvA-II	GO:0006567	1	sibling catabolic process of the threonine/serine dehydratase family
genes/PSEPK/liuC/liuC-ai-review.yaml	liuC	GO:0008300	3	acyclic-terpene utilisation absent in KT2440 (host context)
genes/PSEPK/lolD/lolD-ai-review.yaml	lolD	GO:0022857	3	whole-complex transport activity placed on the peripheral ATPase subunit
genes/PSEPK/lolD/lolD-ai-review.yaml	lolD	GO:0055085	3	generic transport process that mis-describes lipoprotein extrusion
genes/SPHPI/lsdB/lsdB-ai-review.yaml	lsdB	GO:0010436	4	lignostilbene vs carotenoid cleavage; subfamily itself mis-labelled
genes/SPHPI/lsdB/lsdB-ai-review.yaml	lsdB	GO:0016121	4	lignostilbene vs carotenoid cleavage; subfamily itself mis-labelled
genes/STAAU/lytN/lytN-ai-review.yaml	lytN	GO:0008932	4	hydrolase placed in a lytic transglycosylase subfamily
genes/PSEPK/mazG/mazG-ai-review.yaml	mazG	GO:0046047	1	sibling substrate term (ribo-TTP) from the node
genes/ECOLX/mcr-1/mcr-1-ai-review.yaml	mcr-1	GO:0009244	1	EptA node: lipid-A modification vs LPS-core process (sibling process)
genes/ECOLX/mcr-1/mcr-1-ai-review.yaml	mcr-1	GO:0016776	1	EptA node carries a sibling phosphotransferase term instead of pEtN transferase
genes/AERME/mcr-3/mcr-3-ai-review.yaml	mcr-3	GO:0009244	1	EptA node: lipid-A modification vs LPS-core process (sibling process)
genes/AERME/mcr-3/mcr-3-ai-review.yaml	mcr-3	GO:0016776	1	EptA node carries a sibling phosphotransferase term instead of pEtN transferase
genes/SALSP/mcr-4/mcr-4-ai-review.yaml	mcr-4	GO:0009244	1	EptA node: lipid-A modification vs LPS-core process (sibling process)
genes/SALSP/mcr-4/mcr-4-ai-review.yaml	mcr-4	GO:0016776	1	EptA node carries a sibling phosphotransferase term instead of pEtN transferase
genes/ECOLX/mcr2/mcr2-ai-review.yaml	mcr2	GO:0009244	1	EptA node: lipid-A modification vs LPS-core process (sibling process)
genes/ECOLX/mcr2/mcr2-ai-review.yaml	mcr2	GO:0016776	1	EptA node carries a sibling phosphotransferase term instead of pEtN transferase
genes/METEA/mdcD/mdcD-ai-review.yaml	mdcD	GO:0003989	1	acetyl-CoA carboxylase family MF on the malonate decarboxylase subfamily
genes/METEA/mdcD/mdcD-ai-review.yaml	mdcD	GO:0006633	1	acetyl-CoA carboxylase family process on the malonate decarboxylase subfamily
genes/METEA/mdcD/mdcD-ai-review.yaml	mdcD	GO:2001295	1	acetyl-CoA carboxylase family process on the malonate decarboxylase subfamily
genes/STABO/mdr/mdr-ai-review.yaml	mdr	GO:0015421	4	ABC transporter substrate class wrong (sophorolipid vs oligopeptide)
genes/STABO/mdr/mdr-ai-review.yaml	mdr	GO:0090374	3	mitochondrial-context process on a fungal secondary-metabolite exporter
genes/PSEAI/merA/merA-ai-review.yaml	merA	GO:0003955	1	family-level flavoprotein disulfide reductase term on mercuric reductase
genes/PSEPK/metB/metB-ai-review.yaml	metB	GO:0016846	1	broad C-S lyase parent over cystathionine gamma-synthase
genes/METEA/mluA/mluA-ai-review.yaml	mluA	GO:0015344	1	over-specific substrate (siderophore) from the node on a TonB-dependent receptor
genes/PSEPK/moaA/moaA-ai-review.yaml	moaA	GO:0061799	1	wrong node term: MoaC step attached to the MoaA node
genes/PSEPK/mobA/mobA-ai-review.yaml	mobA	GO:1902758	3	downstream process over-reach (bis-MGD assembly)
genes/PSEPK/moeB/moeB-ai-review.yaml	moeB	GO:0004792	1	rhodanese/ThiF family term on the MoeB subfamily
genes/PSEPK/mqo1/mqo1-ai-review.yaml	mqo1	GO:0047545	4	malate:quinone oxidoreductase grafted onto an L-2-HG dehydrogenase subfamily
genes/PSEPK/mqo2/mqo2-ai-review.yaml	mqo2	GO:0047545	4	malate:quinone oxidoreductase grafted onto an L-2-HG dehydrogenase subfamily
genes/PSEPK/mqo3/mqo3-ai-review.yaml	mqo3	GO:0047545	4	malate:quinone oxidoreductase grafted onto an L-2-HG dehydrogenase subfamily
genes/PSEPK/mraY/mraY-ai-review.yaml	mraY	GO:0044038	1	broad cell-wall parent over peptidoglycan biosynthesis
genes/PSEPK/mscL/mscL-ai-review.yaml	mscL	GO:0006811	1	broad transport parent over mechanosensitive channel terms
genes/PSEPK/mupP/mupP-ai-review.yaml	mupP	GO:0006281	4	MurNAc-6P phosphatase grafted onto a phosphoglycolate phosphatase subfamily
genes/PSEPK/mupP/mupP-ai-review.yaml	mupP	GO:0008967	4	MurNAc-6P phosphatase grafted onto a phosphoglycolate phosphatase subfamily
genes/PSEPK/mvaB/mvaB-ai-review.yaml	mvaB	GO:0046951	3	product-derived mammalian-context process on a bacterial enzyme
genes/PSEPK/nicR/nicR-ai-review.yaml	nicR	GO:0006950	3	generic stress-response process
genes/PSEPK/nspC/nspC-ai-review.yaml	nspC	GO:0008836	1	LysA family-level term on the NspC subfamily
genes/PSEPK/nuoE/nuoE-ai-review.yaml	nuoE	GO:0003954	3	whole-complex activity placed on a single subunit (NADH site is NuoF)
genes/PSEPK/nuoG/nuoG-ai-review.yaml	nuoG	GO:0003954	3	whole-complex activity placed on a single subunit (NADH site is NuoF)
genes/PSEPK/nuoH/nuoH-ai-review.yaml	nuoH	GO:0003954	3	whole-complex activity placed on a single subunit (NADH site is NuoF)
genes/PSEPK/nuoI/nuoI-ai-review.yaml	nuoI	GO:0003954	3	whole-complex activity placed on a single subunit (NADH site is NuoF)
genes/PSEPK/nuoL/nuoL-ai-review.yaml	nuoL	GO:0003954	3	whole-complex activity placed on a single subunit (NADH site is NuoF)
genes/PSEPK/nuoM/nuoM-ai-review.yaml	nuoM	GO:0003954	3	whole-complex activity placed on a single subunit (NADH site is NuoF)
genes/PSEPK/opgG/opgG-ai-review.yaml	opgG	GO:0051274	1	broad beta-glucan parent over OPG biosynthesis
genes/PSEPK/pcaK/pcaK-ai-review.yaml	pcaK	GO:0046942	1	broad carboxylic acid transport parent
genes/PSEPK/pcaK/pcaK-ai-review.yaml	pcaK	GO:0046943	1	broad carboxylic acid transporter parent
genes/PSEPK/phaZ/phaZ-ai-review.yaml	phaZ	GO:0046503	1	AB-hydrolase family lipid process on a PHA depolymerase; subfamily generic
genes/PSEPK/phnX/phnX-ai-review.yaml	phnX	GO:0006281	1	phosphoglycolate-phosphatase node process on the PhnX subfamily
genes/PSEPK/phnX/phnX-ai-review.yaml	phnX	GO:0008967	1	phosphoglycolate-phosphatase node MF on the PhnX subfamily (subfamily correct)
genes/PSEPK/ptsN/ptsN-ai-review.yaml	ptsN	GO:0030295	1	sibling regulator term (activator vs regulator)
genes/PSEPK/ptxD/ptxD-ai-review.yaml	ptxD	GO:0016618	4	phosphonate dehydrogenase grafted onto a glyoxylate/hydroxypyruvate reductase subfamily
genes/PSEPK/ptxD/ptxD-ai-review.yaml	ptxD	GO:0030267	4	phosphonate dehydrogenase grafted onto a glyoxylate/hydroxypyruvate reductase subfamily
genes/PSEPK/ptxS/ptxS-ai-review.yaml	ptxS	GO:0003700	1	broad transcription factor parent over repressor child
genes/PSEPK/purM/purM-ai-review.yaml	purM	GO:0004637	1	multi-domain fusion node: other domain's activity propagated
genes/PSEPK/purM/purM-ai-review.yaml	purM	GO:0006164	1	broad purine-nucleotide parent over de novo IMP biosynthesis
genes/PSEPK/purM/purM-ai-review.yaml	purM	GO:0046084	3	downstream process (adenine) beyond the enzyme's pathway step
genes/PSEPK/putP/putP-ai-review.yaml	putP	GO:0015193	1	broad transporter term over Na+:proline symporter
genes/PSEPK/pvdD/pvdD-ai-review.yaml	pvdD	GO:0009239	4	EntF-specific enterobactin process on a pyoverdine NRPS module
genes/PSEPK/pvdD/pvdD-ai-review.yaml	pvdD	GO:0009366	4	EntF-specific enterobactin complex on a pyoverdine NRPS module
genes/PSEPK/pvdD/pvdD-ai-review.yaml	pvdD	GO:0047527	4	EntF-specific DHB-serine ligase term on a pyoverdine NRPS module
genes/PSEPK/pvdE/pvdE-ai-review.yaml	pvdE	GO:0034040	1	over-specific substrate class from the ABCB6 subfamily node
genes/PSEPK/pyrG/pyrG-ai-review.yaml	pyrG	GO:0019856	1	sibling/broad pyrimidine process over CTP synthesis
genes/PSEPK/quiA/quiA-ai-review.yaml	quiA	GO:0008876	4	quinate vs glucose dehydrogenase; subfamily itself mis-labelled
genes/PSEPK/relA/relA-ai-review.yaml	relA	GO:0008893	1	RelA/SpoT node hydrolase term on synthetase-only RelA (degenerate HD motif)
genes/PSEPK/retS/retS-ai-review.yaml	retS	GO:0071474	3	generic/unevidenced stress process on a T6SS-regulating hybrid kinase
genes/PSEPK/rlmE/rlmE-ai-review.yaml	rlmE	GO:0008173	1	broad RNA methyltransferase parent over rRNA Um2552 activity
genes/PSEPK/sdhA/sdhA-ai-review.yaml	sdhA	GO:0009061	1	PTHR11632 SDH/FRD heterogeneity: anaerobic-respiration sibling process on aerobic SdhA
genes/PSEPK/sdhD/sdhD-ai-review.yaml	sdhD	GO:0017004	3	membership-derived assembly process on an anchoring subunit
genes/PSEPK/tatC-I/tatC-I-ai-review.yaml	tatC-I	GO:0009977	3	whole-complex activity placed on a single subunit
genes/PSEPK/tatC-II/tatC-II-ai-review.yaml	tatC-II	GO:0009977	3	whole-complex activity placed on a single subunit
genes/PSEPK/tauA/tauA-ai-review.yaml	tauA	GO:0042918	1	broad alkanesulfonate transport over taurine transport
genes/PSEPK/tauD/tauD-ai-review.yaml	tauD	GO:0006790	1	broad sulfur-metabolism parent
genes/PSEPK/tolC/tolC-ai-review.yaml	tolC	GO:0015288	1	generic sibling channel term for a secretion-specialised OM protein
genes/PSEPK/trpC/trpC-ai-review.yaml	trpC	GO:0004640	1	bifunctional TrpC/TrpF fusion node term on monofunctional IGPS
genes/PSEPK/PP_1084/PP_1084-ai-review.yaml	tsaA	GO:0033554	3	generic stress-response process
genes/PSEPK/tyrS/tyrS-ai-review.yaml	tyrS	GO:0043039	1	broad parent over tyrosyl-tRNA aminoacylation
genes/PSEPK/ubiX/ubiX-ai-review.yaml	ubiX	GO:0016831	1	outdated node term (Pad1 as decarboxylase) on the flavin prenyltransferase
genes/PSEPK/ydiJ/ydiJ-ai-review.yaml	ydiJ	GO:0004458	1	lactate sibling MF from the node; subfamily (D-2-HG dehydrogenase) is correct
genes/PSEPK/ydiJ/ydiJ-ai-review.yaml	ydiJ	GO:0008720	1	lactate sibling MF from the node; subfamily (D-2-HG dehydrogenase) is correct
genes/PSEPK/ydiJ/ydiJ-ai-review.yaml	ydiJ	GO:1903457	1	lactate sibling process from the node; subfamily (D-2-HG dehydrogenase) is correct
genes/ASPRC/fogD/fogD-ai-review.yaml	fogD	GO:0000140	1	PTHR44169 family-level lipid-enzyme term on the SrdE subfamily (secondary-metabolite SDR)
genes/ASPRC/fogD/fogD-ai-review.yaml	fogD	GO:0004806	1	PTHR44169 family-level lipid-enzyme term on the SrdE subfamily (secondary-metabolite SDR)
genes/ASPRC/fogD/fogD-ai-review.yaml	fogD	GO:0006654	1	PTHR44169 family-level lipid process on the SrdE subfamily
genes/ASPRC/fogD/fogD-ai-review.yaml	fogD	GO:0019433	1	PTHR44169 family-level lipid process on the SrdE subfamily
