GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	TAXON ID	ASSIGNED BY	DATE
UniProtKB	A0A072VHJ1	AMT2-5	involved_in	GO:0009610	P	ECO:0000270	IEP	PMID:26511916	3880	UniProt	20200211
UniProtKB	A0A075F932	SYT1	involved_in	GO:0046883	P	ECO:0000270	IEP	PMID:25049869	8845	UniProt	20151002
UniProtKB	A0A075F932	SYT1	involved_in	GO:0046883	P	ECO:0000270	IEP	PMID:25146222	8845	UniProt	20151002
UniProtKB	A0A087WT01	TRAV27	involved_in	GO:0006955	P	ECO:0000270	IEP	PMID:12682246	9606	UniProt	20200113
UniProtKB	A0A087WT01	TRAV27	involved_in	GO:0050830	P	ECO:0000270	IEP	PMID:12682246	9606	UniProt	20200113
UniProtKB	A0A096MJY4	Mef2c	involved_in	GO:0007507	P	ECO:0000270	IEP	PMID:15486975	10116	UniProt	20170209
UniProtKB	A0A096MJY4	Mef2c	involved_in	GO:0021542	P	ECO:0000270	IEP	PMID:18949272	10116	RGD	20110505
UniProtKB	A0A096MJY4	Mef2c	involved_in	GO:0031667	P	ECO:0000270	IEP	PMID:20676734	10116	RGD	20110505
UniProtKB	A0A096MJY4	Mef2c	involved_in	GO:0033197	P	ECO:0000270	IEP	PMID:16534476	10116	RGD	20110505
UniProtKB	A0A096MJY4	Mef2c	involved_in	GO:0071333	P	ECO:0000270	IEP	PMID:18413674	10116	RGD	20110505
UniProtKB	A0A096MJZ8	Kdm5a	involved_in	GO:0007283	P	ECO:0000270	IEP	PMID:24679876	10116	RGD	20141030
UniProtKB	A0A096MJZ8	Kdm5a	involved_in	GO:0008584	P	ECO:0000270	IEP	PMID:24679876	10116	RGD	20141030
UniProtKB	A0A096MK92	Ift88	involved_in	GO:0034021	P	ECO:0000270	IEP	PMID:32042332	10116	RGD	20230105
UniProtKB	A0A096MKF9	Cfb	involved_in	GO:0007584	P	ECO:0000270	IEP	PMID:6776243	10116	RGD	20070316
UniProtKB	A0A096MKF9	Cfb	involved_in	GO:0032496	P	ECO:0000270	IEP	PMID:18023983	10116	RGD	20090708
UniProtKB	A0A096XJN4	Amy	involved_in	GO:0005983	P	ECO:0000270	IEP	PMID:25264343	57062	UniProt	20200529
UniProtKB	A0A0A0VG02	mt-co1	acts_upstream_of_or_within	GO:0046686	P	ECO:0000270	IEP	PMID:16799861	7955	ZFIN	20060724
UniProtKB	A0A0A1C3I2	HMGR1	involved_in	GO:0009646	P	ECO:0000270	IEP	PMID:24569845	4054	UniProt	20190128
UniProtKB	A0A0A1C3I2	HMGR1	involved_in	GO:0009753	P	ECO:0000270	IEP	PMID:24569845	4054	UniProt	20190128
UniProtKB	A0A0A1C930	HMGR2	involved_in	GO:0009753	P	ECO:0000270	IEP	PMID:24569845	4054	UniProt	20190128
UniProtKB	A0A0A6ZFR4	UGT74AE2	involved_in	GO:0002238	P	ECO:0000270	IEP	PMID:27746309	4054	UniProt	20190212
UniProtKB	A0A0A6ZFY4	UGT29	involved_in	GO:0002238	P	ECO:0000270	IEP	PMID:27746309	4054	UniProt	20190212
UniProtKB	A0A0B4J1H6	Igkv2-137	acts_upstream_of_or_within	GO:0009617	P	ECO:0000270	IEP	PMID:23012479	10090	MGI	20180515
UniProtKB	A0A0B4J2J0	Fcgr1a	involved_in	GO:0032355	P	ECO:0000270	IEP	PMID:24551115	10116	RGD	20150121
UniProtKB	A0A0B4J2J0	Fcgr1a	involved_in	GO:0071871	P	ECO:0000270	IEP	PMID:18756515	10116	RGD	20150121
UniProtKB	A0A0B4J2J0	Fcgr1a	involved_in	GO:1904044	P	ECO:0000270	IEP	PMID:29713904	10116	RGD	20230525
UniProtKB	A0A0B4JCT2	Dmel\CG17575	involved_in	GO:0007320	P	ECO:0007007	HEP	PMID:18666829	7227	FlyBase	20250515
UniProtKB	A0A0B4JCT2	Dmel\CG17575	involved_in	GO:0007618	P	ECO:0007007	HEP	PMID:15944345	7227	FlyBase	20250616
UniProtKB	A0A0B4JCT9	fest	involved_in	GO:0007320	P	ECO:0007007	HEP	PMID:18666829	7227	FlyBase	20250515
UniProtKB	A0A0B4JCU7	Mmp1	involved_in	GO:0042246	P	ECO:0000270	IEP	PMID:18485344	7227	FlyBase	20110224
UniProtKB	A0A0B4JD42	Obp56i	involved_in	GO:0007320	P	ECO:0007007	HEP	PMID:18666829	7227	FlyBase	20250515
UniProtKB	A0A0B4JD53	Mmp1	involved_in	GO:0042246	P	ECO:0000270	IEP	PMID:18485344	7227	FlyBase	20110224
UniProtKB	A0A0B4JDA7	Mmp1	involved_in	GO:0042246	P	ECO:0000270	IEP	PMID:18485344	7227	FlyBase	20110224
UniProtKB	A0A0B4JDC5	Dmel\CG31493	involved_in	GO:0007618	P	ECO:0000270	IEP	PMID:22189604	7227	FlyBase	20250616
UniProtKB	A0A0B4K691	rpk	involved_in	GO:0050966	P	ECO:0000270	IEP	PMID:23449991	7227	FlyBase	20141204
UniProtKB	A0A0B4K6A8	Dmel\CG43175	involved_in	GO:0009611	P	ECO:0000270	IEP	PMID:32396065	7227	FlyBase	20200626
UniProtKB	A0A0B4K6K5	Dmel\CG43319	involved_in	GO:0007320	P	ECO:0007007	HEP	PMID:19411605	7227	FlyBase	20250515
UniProtKB	A0A0B4K718	shot	involved_in	GO:0035147	P	ECO:0000270	IEP	PMID:14597571	7227	FlyBase	20060803
UniProtKB	A0A0B4K762	Lst	involved_in	GO:0009267	P	ECO:0000270	IEP	PMID:25651184	7227	FlyBase	20150716
UniProtKB	A0A0B4K762	Lst	involved_in	GO:0071322	P	ECO:0000270	IEP	PMID:25651184	7227	FlyBase	20150716
UniProtKB	A0A0B4K765	Sin3A	involved_in	GO:0007526	P	ECO:0000270	IEP	PMID:25088419	7227	FlyBase	20150212
UniProtKB	A0A0B4K765	Sin3A	involved_in	GO:0045892	P	ECO:0000270	IEP	PMID:11080159	7227	FlyBase	20060803
UniProtKB	A0A0B4K788	shot	involved_in	GO:0035147	P	ECO:0000270	IEP	PMID:14597571	7227	FlyBase	20060803
UniProtKB	A0A0B4K7D0	Lst	involved_in	GO:0009267	P	ECO:0000270	IEP	PMID:25651184	7227	FlyBase	20150716
UniProtKB	A0A0B4K7D0	Lst	involved_in	GO:0071322	P	ECO:0000270	IEP	PMID:25651184	7227	FlyBase	20150716
UniProtKB	A0A0B4K7H5	Mmp1	involved_in	GO:0042246	P	ECO:0000270	IEP	PMID:18485344	7227	FlyBase	20110224
UniProtKB	A0A0B4K7K9	brp	acts_upstream_of	GO:0060074	P	ECO:0000270	IEP	PMID:36029115	7227	FlyBase	20221109
UniProtKB	A0A0B4K7N3	antr	involved_in	GO:0007320	P	ECO:0007007	HEP	PMID:18666829	7227	FlyBase	20250515
UniProtKB	A0A0B4K7P8	shot	involved_in	GO:0035147	P	ECO:0000270	IEP	PMID:14597571	7227	FlyBase	20060803
UniProtKB	A0A0B4K7Y9	shot	involved_in	GO:0035147	P	ECO:0000270	IEP	PMID:14597571	7227	FlyBase	20060803
UniProtKB	A0A0B4K867	shot	involved_in	GO:0035147	P	ECO:0000270	IEP	PMID:14597571	7227	FlyBase	20060803
UniProtKB	A0A0B4K869	shot	involved_in	GO:0035147	P	ECO:0000270	IEP	PMID:14597571	7227	FlyBase	20060803
UniProtKB	A0A0B4KED6	dpr12	involved_in	GO:0050808	P	ECO:0000270	IEP	PMID:26687361	7227	FlyBase	20160915
UniProtKB	A0A0B4KEN4	Vang	involved_in	GO:0001736	P	ECO:0000270	IEP	PMID:12756182	7227	FlyBase	20060803
UniProtKB	A0A0B4KEW6	Amph	NOT|involved_in	GO:0048488	P	ECO:0000270	IEP	PMID:11711432	7227	FlyBase	20060803
UniProtKB	A0A0B4KFR7	Amph	NOT|involved_in	GO:0048488	P	ECO:0000270	IEP	PMID:11711432	7227	FlyBase	20060803
UniProtKB	A0A0B4KFZ1	Eglp4	involved_in	GO:0003014	P	ECO:0000270	IEP	PMID:15800049	7227	FlyBase	20100218
UniProtKB	A0A0B4KGJ8	anon-WO0140519.182	involved_in	GO:0007618	P	ECO:0000270	IEP	PMID:21672851	7227	FlyBase	20250616
UniProtKB	A0A0B4KGL7	Osi17	involved_in	GO:0007424	P	ECO:0000270	IEP	PMID:29548969	7227	FlyBase	20250304
UniProtKB	A0A0B4KGP1	Alh	involved_in	GO:0007526	P	ECO:0000270	IEP	PMID:25088419	7227	FlyBase	20150212
UniProtKB	A0A0B4KHF0	Fer2LCH	involved_in	GO:0009620	P	ECO:0007007	HEP	PMID:15556270	7227	FlyBase	20181203
UniProtKB	A0A0B4KHN9	Tpl94D	involved_in	GO:0035092	P	ECO:0000270	IEP	PMID:17452629	7227	FlyBase	20111013
UniProtKB	A0A0B4KI20	Obp99c	involved_in	GO:0009620	P	ECO:0007007	HEP	PMID:15556270	7227	FlyBase	20181203
UniProtKB	A0A0B4KI27	Fer1HCH	involved_in	GO:0009620	P	ECO:0007007	HEP	PMID:15556270	7227	FlyBase	20181203
UniProtKB	A0A0B4LEX9	Dmel\CG42326	involved_in	GO:0007618	P	ECO:0000270	IEP	PMID:21672851	7227	FlyBase	20250616
UniProtKB	A0A0B4LF43	Mtkl1	involved_in	GO:0009611	P	ECO:0000270	IEP	PMID:32396065	7227	FlyBase	20200626
UniProtKB	A0A0B4LF82	Sin3A	involved_in	GO:0045892	P	ECO:0000270	IEP	PMID:11080159	7227	FlyBase	20060803
UniProtKB	A0A0B4LF93	Sin3A	involved_in	GO:0045892	P	ECO:0000270	IEP	PMID:11080159	7227	FlyBase	20060803
UniProtKB	A0A0B4LFL9	dpr13	involved_in	GO:0050808	P	ECO:0000270	IEP	PMID:26687361	7227	FlyBase	20160915
UniProtKB	A0A0B4LFU6	Dmel\CG15117	involved_in	GO:0007320	P	ECO:0007007	HEP	PMID:18666829	7227	FlyBase	20250515
UniProtKB	A0A0B4LFU6	Dmel\CG15117	involved_in	GO:0007320	P	ECO:0007007	HEP	PMID:19411605	7227	FlyBase	20250515
UniProtKB	A0A0B4LFW3	Obp56e	involved_in	GO:0007320	P	ECO:0007007	HEP	PMID:18666829	7227	FlyBase	20250515
UniProtKB	A0A0B4LFW3	Obp56e	involved_in	GO:0007320	P	ECO:0007007	HEP	PMID:19411605	7227	FlyBase	20250515
UniProtKB	A0A0B4LGN7	dpr16	involved_in	GO:0050808	P	ECO:0000270	IEP	PMID:26687361	7227	FlyBase	20160915
UniProtKB	A0A0B4LGY4	Dmel\CG15117	involved_in	GO:0007320	P	ECO:0007007	HEP	PMID:18666829	7227	FlyBase	20250515
UniProtKB	A0A0B4LGY4	Dmel\CG15117	involved_in	GO:0007320	P	ECO:0007007	HEP	PMID:19411605	7227	FlyBase	20250515
UniProtKB	A0A0B4LHX7	puc	involved_in	GO:0042060	P	ECO:0000270	IEP	PMID:11784101	7227	FlyBase	20090917
UniProtKB	A0A0C3VJP4	SCP1	involved_in	GO:0009610	P	ECO:0000270	IEP	PMID:23662629	3880	UniProt	20200228
UniProtKB	A0A0C3VJP4	SCP1	involved_in	GO:0009610	P	ECO:0000270	IEP	PMID:26511916	3880	UniProt	20200211
UniProtKB	A0A0C4DHB6	dpr12	involved_in	GO:0050808	P	ECO:0000270	IEP	PMID:26687361	7227	FlyBase	20160915
UniProtKB	A0A0C4DHF9	Eglp2	involved_in	GO:0003014	P	ECO:0000270	IEP	PMID:15800049	7227	FlyBase	20100218
UniProtKB	A0A0C4DHN4	dpr21	involved_in	GO:0050808	P	ECO:0000270	IEP	PMID:26687361	7227	FlyBase	20160915
UniProtKB	A0A0E3JHZ7	PCL	involved_in	GO:0009753	P	ECO:0000270	IEP	PMID:25899320	25629	UniProt	20251008
UniProtKB	A0A0F6AXY2	cueR	involved_in	GO:0045893	P	ECO:0000279	IEP	PMID:20807206	588858	CollecTF	20170328
UniProtKB	A0A0F7J1F5	TB328	involved_in	GO:0009753	P	ECO:0000270	IEP	PMID:25899320	25629	UniProt	20251031
UniProtKB	A0A0G2JDV3	Gbp6	acts_upstream_of_or_within	GO:0009617	P	ECO:0000270	IEP	PMID:23012479	10090	MGI	20180405
UniProtKB	A0A0G2JT78	Rab6b	is_active_in	GO:0098793	C	ECO:0000279	IEP	PMID:20926670	10116	SynGO	20240306
UniProtKB	A0A0G2JT82	En1	involved_in	GO:0042220	P	ECO:0000270	IEP	PMID:17070804	10116	RGD	20120206
UniProtKB	A0A0G2JTI9	Birc3	involved_in	GO:0007283	P	ECO:0000270	IEP	PMID:16343737	10116	RGD	20090617
UniProtKB	A0A0G2JTY3	Slc37a4	involved_in	GO:0007584	P	ECO:0000270	IEP	PMID:2996302	10116	RGD	20070618
UniProtKB	A0A0G2JTY3	Slc37a4	involved_in	GO:0009749	P	ECO:0000270	IEP	PMID:2996302	10116	RGD	20070618
UniProtKB	A0A0G2JU49	Mtx1	involved_in	GO:0007595	P	ECO:0000270	IEP	PMID:19702690	10116	RGD	20171211
UniProtKB	A0A0G2JU60	Glcci1	involved_in	GO:0071333	P	ECO:0000270	IEP	PMID:27174202	10116	RGD	20251002
UniProtKB	A0A0G2JU68	Pappa2	involved_in	GO:0009651	P	ECO:0000270	IEP	PMID:26534937	10116	RGD	20171101
UniProtKB	A0A0G2JU91	Ncor2	involved_in	GO:0007595	P	ECO:0000270	IEP	PMID:15946693	10116	RGD	20120227
UniProtKB	A0A0G2JU91	Ncor2	involved_in	GO:0021549	P	ECO:0000270	IEP	PMID:10803578	10116	RGD	20220531
UniProtKB	A0A0G2JU91	Ncor2	involved_in	GO:0032355	P	ECO:0000270	IEP	PMID:9564863	10116	RGD	20090417
UniProtKB	A0A0G2JU91	Ncor2	involved_in	GO:0044849	P	ECO:0000270	IEP	PMID:15862975	10116	RGD	20090417
UniProtKB	A0A0G2JUJ3	Tslp	involved_in	GO:0019233	P	ECO:0000270	IEP	PMID:34281158	10116	RGD	20260610
UniProtKB	A0A0G2JUW3	Crispld2	involved_in	GO:0030324	P	ECO:0000270	IEP	PMID:10362728	10116	RGD	20050217
UniProtKB	A0A0G2JV24	Thbs1	involved_in	GO:0033574	P	ECO:0000270	IEP	PMID:15665307	10116	RGD	20100503
UniProtKB	A0A0G2JV24	Thbs1	involved_in	GO:0071356	P	ECO:0000270	IEP	PMID:15831915	10116	RGD	20100503
UniProtKB	A0A0G2JV24	Thbs1	involved_in	GO:0071363	P	ECO:0000270	IEP	PMID:15831915	10116	RGD	20100503
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:19136059	10116	RGD	20100331
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0009636	P	ECO:0000270	IEP	PMID:16598789	10116	RGD	20100401
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0009636	P	ECO:0000270	IEP	PMID:17905399	10116	RGD	20100331
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0010039	P	ECO:0000270	IEP	PMID:20019189	10116	RGD	20100330
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0032026	P	ECO:0000270	IEP	PMID:15165363	10116	RGD	20100402
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0042220	P	ECO:0000270	IEP	PMID:14625023	10116	RGD	20100402
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0045472	P	ECO:0000270	IEP	PMID:16790648	10116	RGD	20100401
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0048545	P	ECO:0000270	IEP	PMID:17000718	10116	RGD	20100401
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0070301	P	ECO:0000270	IEP	PMID:19638633	10116	RGD	20100330
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0071236	P	ECO:0000270	IEP	PMID:18469520	10116	RGD	20100331
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0071301	P	ECO:0000270	IEP	PMID:15656374	10116	RGD	20100402
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0071312	P	ECO:0000270	IEP	PMID:19136059	10116	RGD	20100331
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0071363	P	ECO:0000270	IEP	PMID:16091747	10116	RGD	20100401
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0071375	P	ECO:0000270	IEP	PMID:19850968	10116	RGD	20100330
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0071391	P	ECO:0000270	IEP	PMID:14667141	10116	RGD	20100402
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:0071494	P	ECO:0000270	IEP	PMID:14558917	10116	RGD	20100402
UniProtKB	A0A0G2JVC1	Mdm2	involved_in	GO:1904404	P	ECO:0000270	IEP	PMID:18045764	10116	RGD	20100331
UniProtKB	A0A0G2JVF0	Arhgap4	involved_in	GO:0007399	P	ECO:0000270	IEP	PMID:12414125	10116	RGD	20090910
UniProtKB	A0A0G2JVY9	Ccna2	involved_in	GO:0031100	P	ECO:0000270	IEP	PMID:9806355	10116	RGD	20080529
UniProtKB	A0A0G2JVY9	Ccna2	involved_in	GO:0032355	P	ECO:0000270	IEP	PMID:9806355	10116	RGD	20080529
UniProtKB	A0A0G2JVY9	Ccna2	involved_in	GO:0033762	P	ECO:0000270	IEP	PMID:10405333	10116	RGD	20080529
UniProtKB	A0A0G2JVY9	Ccna2	involved_in	GO:0036120	P	ECO:0000270	IEP	PMID:18667424	10116	RGD	20150810
UniProtKB	A0A0G2JVY9	Ccna2	involved_in	GO:0044320	P	ECO:0000270	IEP	PMID:17303663	10116	RGD	20150807
UniProtKB	A0A0G2JVY9	Ccna2	involved_in	GO:0071314	P	ECO:0000270	IEP	PMID:18593214	10116	RGD	20150807
UniProtKB	A0A0G2JVY9	Ccna2	involved_in	GO:0071373	P	ECO:0000270	IEP	PMID:9275057	10116	RGD	20150807
UniProtKB	A0A0G2JVY9	Ccna2	involved_in	GO:0071392	P	ECO:0000270	IEP	PMID:9275057	10116	RGD	20150807
UniProtKB	A0A0G2JVY9	Ccna2	involved_in	GO:0071456	P	ECO:0000270	IEP	PMID:25289051	10116	RGD	20150810
UniProtKB	A0A0G2JVY9	Ccna2	involved_in	GO:0071732	P	ECO:0000270	IEP	PMID:9610538	10116	RGD	20150810
UniProtKB	A0A0G2JVY9	Ccna2	involved_in	GO:0090102	P	ECO:0000270	IEP	PMID:19429027	10116	RGD	20150807
UniProtKB	A0A0G2JVY9	Ccna2	involved_in	GO:1990314	P	ECO:0000270	IEP	PMID:9275057	10116	RGD	20150807
UniProtKB	A0A0G2JW47	Pms2	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:11056294	10116	RGD	20091214
UniProtKB	A0A0G2JW59	Flt3	involved_in	GO:0071385	P	ECO:0000270	IEP	PMID:18261979	10116	RGD	20100422
UniProtKB	A0A0G2JW59	Flt3	involved_in	GO:0097421	P	ECO:0000270	IEP	PMID:18031378	10116	RGD	20081202
UniProtKB	A0A0G2JW74	Kif18a	involved_in	GO:0071392	P	ECO:0000270	IEP	PMID:19636373	10116	RGD	20161025
UniProtKB	A0A0G2JW78	Rara	involved_in	GO:0001889	P	ECO:0000270	IEP	PMID:15388488	10116	RGD	20091110
UniProtKB	A0A0G2JW78	Rara	involved_in	GO:0007565	P	ECO:0000270	IEP	PMID:18342837	10116	RGD	20091109
UniProtKB	A0A0G2JW78	Rara	involved_in	GO:0021766	P	ECO:0000270	IEP	PMID:18619947	10116	RGD	20091109
UniProtKB	A0A0G2JW78	Rara	involved_in	GO:0030850	P	ECO:0000270	IEP	PMID:12193579	10116	RGD	20091110
UniProtKB	A0A0G2JW78	Rara	involved_in	GO:0032355	P	ECO:0000270	IEP	PMID:12193579	10116	RGD	20091110
UniProtKB	A0A0G2JW78	Rara	involved_in	GO:0033189	P	ECO:0000270	IEP	PMID:18384703	10116	RGD	20091109
UniProtKB	A0A0G2JW78	Rara	involved_in	GO:0034097	P	ECO:0000270	IEP	PMID:17078027	10116	RGD	20091109
UniProtKB	A0A0G2JWX9	Clca1	involved_in	GO:0071456	P	ECO:0000270	IEP	PMID:18616988	10116	RGD	20101116
UniProtKB	A0A0G2JX94	Amot	is_active_in	GO:0014069	C	ECO:0000279	IEP	PMID:29317530	10116	SynGO	20240306
UniProtKB	A0A0G2JX94	Amot	is_active_in	GO:0098978	C	ECO:0000279	IEP	PMID:29317530	10116	SynGO	20240306
UniProtKB	A0A0G2JXZ1	Cers5	involved_in	GO:0014003	P	ECO:0000270	IEP	PMID:21148554	10116	RGD	20230302
UniProtKB	A0A0G2JY53	Myh15	involved_in	GO:0002074	P	ECO:0000270	IEP	PMID:19948655	10116	RGD	20100315
UniProtKB	A0A0G2JYM8	Zfp386	involved_in	GO:0007283	P	ECO:0000270	IEP	PMID:9655926	10116	RGD	20100820
UniProtKB	A0A0G2JYX9	Irak1	involved_in	GO:0071222	P	ECO:0000270	IEP	PMID:15793310	10116	RGD	20110310
UniProtKB	A0A0G2JYX9	Irak1	involved_in	GO:0071456	P	ECO:0000270	IEP	PMID:15793310	10116	RGD	20060930
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:0010046	P	ECO:0000270	IEP	PMID:18538940	10116	RGD	20150710
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:0031667	P	ECO:0000270	IEP	PMID:15205477	10116	RGD	20060727
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:0042220	P	ECO:0000270	IEP	PMID:27664298	10116	RGD	20231130
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:0070301	P	ECO:0000270	IEP	PMID:17581637	10116	RGD	20150709
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:0071236	P	ECO:0000270	IEP	PMID:17581637	10116	RGD	20150709
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:0071303	P	ECO:0000270	IEP	PMID:23555824	10116	RGD	20150710
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:1902617	P	ECO:0000270	IEP	PMID:24296261	10116	RGD	20161013
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:1904373	P	ECO:0000270	IEP	PMID:18538940	10116	RGD	20150710
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:1904638	P	ECO:0000270	IEP	PMID:23555824	10116	RGD	20150710
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:1904638	P	ECO:0000270	IEP	PMID:23747682	10116	RGD	20150710
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:1904644	P	ECO:0000270	IEP	PMID:24755072	10116	RGD	20150709
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:1904646	P	ECO:0000270	IEP	PMID:23555824	10116	RGD	20150710
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:1904648	P	ECO:0000270	IEP	PMID:18538940	10116	RGD	20150710
UniProtKB	A0A0G2JZJ1	Psmd14	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:19609968	10116	RGD	20140908
UniProtKB	A0A0G2K069	Col11a2	involved_in	GO:0001649	P	ECO:0000270	IEP	PMID:11780999	10116	RGD	20170518
UniProtKB	A0A0G2K0H3	Lrp6	involved_in	GO:0043434	P	ECO:0000270	IEP	PMID:15962290	10116	RGD	20080718
UniProtKB	A0A0G2K0H3	Lrp6	involved_in	GO:0043434	P	ECO:0000270	IEP	PMID:18981475	10116	RGD	20100817
UniProtKB	A0A0G2K1A2	Mpo	involved_in	GO:0009612	P	ECO:0000270	IEP	PMID:9518261	10116	RGD	20100504
UniProtKB	A0A0G2K1A2	Mpo	involved_in	GO:0032094	P	ECO:0000270	IEP	PMID:15788232	10116	RGD	20100504
UniProtKB	A0A0G2K1A2	Mpo	involved_in	GO:0032496	P	ECO:0000270	IEP	PMID:15788232	10116	RGD	20100504
UniProtKB	A0A0G2K1A2	Mpo	involved_in	GO:1990268	P	ECO:0000270	IEP	PMID:23150627	10116	RGD	20140121
UniProtKB	A0A0G2K1F2	Acacb	involved_in	GO:0007584	P	ECO:0000270	IEP	PMID:26394137	10116	RGD	20230717
UniProtKB	A0A0G2K1F2	Acacb	involved_in	GO:0007584	P	ECO:0000270	IEP	PMID:33310031	10116	RGD	20230717
UniProtKB	A0A0G2K1F2	Acacb	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:16979414	10116	RGD	20070628
UniProtKB	A0A0G2K1F2	Acacb	involved_in	GO:0031667	P	ECO:0000270	IEP	PMID:25943649	10116	RGD	20220627
UniProtKB	A0A0G2K1L0	Tnc	involved_in	GO:0009612	P	ECO:0000270	IEP	PMID:19541731	10116	RGD	20101207
UniProtKB	A0A0G2K1L0	Tnc	involved_in	GO:0042475	P	ECO:0000270	IEP	PMID:12971948	10116	RGD	20101207
